     distance         timeN         timeI            nH         op_H2            Vn            Vi            Tn            Ti            Te        Vsound       Vmagnet          rhoN          rhoI        rhoNEG      DensityN      DensityI    DensityNEG           muN           muI         muNEG       -dVn/dz       -dVi/dz        Tgrain       Teff_gr    Nlayers_gr      n(grain)      MDens_gr MDens_gr_char        Rgrain     -DissH2_t     -DissH2_n     -DissH2_i     -DissH2_e       F_gr_H2     E_gr_H2_K         x(H2)          x(H)         x(H+)     sum(neut)     sum(ions)     sum(nega)        grad_V 
  1.000000000E+005   1.056293024E-009   1.056645239E-009   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000002E+001   1.000000000E+001   2.417799842E+004   2.079218793E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384413E-016   4.670813402E-015   1.500000000E+001   1.024088325E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384413E-016 
  1.999333047E+005   2.111881551E-009   2.112585746E-009   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000004E+001   1.000000000E+001   2.417799842E+004   2.079218793E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384412E-016   4.670813402E-015   1.500000000E+001   1.024088325E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384412E-016 
  2.998666095E+005   3.167470078E-009   3.168526253E-009   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000007E+001   1.000000000E+001   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384411E-016   4.670813402E-015   1.500000000E+001   1.024088325E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384411E-016 
  4.726667173E+005   4.992745563E-009   4.994410366E-009   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000010E+001   9.999999999E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384410E-016   4.670813402E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384410E-016 
  6.103205819E+005   6.446773731E-009   6.448923372E-009   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000013E+001   9.999999999E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384408E-016   4.670813402E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384408E-016 
  8.335294894E+005   8.804513851E-009   8.807449667E-009   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000018E+001   9.999999999E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384406E-016   4.670813403E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384406E-016 
  1.182039924E+006   1.248580526E-008   1.248996858E-008   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000026E+001   9.999999998E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384403E-016   4.670813403E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515313E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384403E-016 
  1.716190191E+006   1.812799727E-008   1.813404195E-008   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000038E+001   9.999999998E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384398E-016   4.670813404E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515312E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384398E-016 
  2.607445024E+006   2.754225990E-008   2.755144371E-008   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000057E+001   9.999999996E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384389E-016   4.670813404E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515312E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384389E-016 
  3.498699857E+006   3.695652253E-008   3.696884547E-008   1.000022131E+004   3.000000000E+000   3.000000000E+006   2.999000000E+006   1.000000000E+001   1.000000077E+001   9.999999995E+000   2.417799842E+004   2.079218794E+007   2.364803875E-020   2.392733394E-026   3.898288156E-025   6.007599253E+003   4.785016294E-004   3.522071000E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021  -1.792384381E-016   4.670813405E-015   1.500000000E+001   1.024088324E+001   6.949097653E+001   4.632025855E-007   1.914592049E-022   4.563515312E-023   3.259387757E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284615971E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001930133E+003   4.785016294E-004   3.522071000E-004  -1.792384381E-016 
