     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  1.018358208E+011   5.600698286E-003   2.071466286E+004   1.414236906E-018   1.662135996E-018   9.798345424E-018   3.048114549E-018   4.045989007E-023   6.315109738E-024   4.677499981E-023   9.130614436E-026   2.503502261E-026   1.380922668E-026   1.301503936E-025   2.330059578E-016   1.936660802E-026   1.838444648E-014   2.906841584E-026   1.604459469E-014   3.810709908E-016   2.269356153E-018   5.134817152E-015 
  1.056630838E+011   5.825284496E-003   2.058150496E+004   1.446724382E-018   1.828398746E-018   1.023352132E-017   3.050603830E-018   4.523288663E-023   6.984074784E-024   5.221696141E-023   9.365035301E-026   2.568931350E-026   1.407009025E-026   1.334097568E-025   2.697992976E-016   2.237650808E-026   2.075235180E-014   3.331571734E-026   1.739329228E-014   4.359369054E-016   2.651946594E-018   5.713281945E-015 
  1.094903467E+011   6.051834085E-003   2.043104302E+004   1.478656929E-018   2.007235618E-018   1.069203266E-017   3.053472892E-018   5.037991778E-023   7.683438145E-024   5.806335592E-023   9.600459658E-026   2.634854876E-026   1.431520918E-026   1.366683545E-025   3.105455321E-016   2.569628727E-026   2.327187731E-014   3.799037402E-026   1.890835325E-014   4.965121482E-016   3.087204461E-018   6.291584797E-015 
  1.133176097E+011   6.280622902E-003   2.026248231E+004   1.509259099E-018   2.194620599E-018   1.116233261E-017   3.056703462E-018   5.576016445E-023   8.386218687E-024   6.414638314E-023   9.832203703E-026   2.700009769E-026   1.453608811E-026   1.398582228E-025   3.550718844E-016   2.930905490E-026   2.592145050E-014   4.307348488E-026   2.059384801E-014   5.629222294E-016   3.578541932E-018   6.853586399E-015 
  1.156358737E+011   6.420409137E-003   2.015138838E+004   1.526863887E-018   2.310020061E-018   1.144696155E-017   3.058821603E-018   5.905410996E-023   8.799720721E-024   6.785383068E-023   9.969032855E-026   2.738628189E-026   1.465501321E-026   1.417316237E-025   3.837391522E-016   3.162682984E-026   2.757878516E-014   4.633277757E-026   2.169756577E-014   6.060019029E-016   3.904531707E-018   7.179209391E-015 
  1.179541377E+011   6.561194017E-003   2.003348726E+004   1.543610325E-018   2.425122137E-018   1.172710245E-017   3.061047991E-018   6.231508875E-023   9.194203437E-024   7.150929219E-023   1.010220302E-025   2.776340459E-026   1.476107953E-026   1.435465143E-025   4.135546510E-016   3.403032222E-026   2.926797200E-014   4.970859897E-026   2.286244038E-014   6.512200743E-016   4.252388730E-018   7.489601880E-015 
  1.202724017E+011   6.703048420E-003   1.990884191E+004   1.559391143E-018   2.538361689E-018   1.199903937E-017   3.063368495E-018   6.548985368E-023   9.561360519E-024   7.505121420E-023   1.023100778E-025   2.812954598E-026   1.485319332E-026   1.452928171E-025   4.443808469E-016   3.650716879E-026   3.098227887E-014   5.317789341E-026   2.408644034E-014   6.985451115E-016   4.622280781E-018   7.781905443E-015 
  1.225906657E+011   6.846044597E-003   1.977759091E+004   1.574117962E-018   2.648115619E-018   1.225908028E-017   3.065766408E-018   6.852380454E-023   9.893140967E-024   7.841694550E-023   1.035483636E-025   2.848303809E-026   1.493049880E-026   1.469619005E-025   4.760564663E-016   3.904297502E-026   3.271475202E-014   5.671052219E-026   2.536665969E-014   7.479268934E-016   5.014174554E-018   8.053854442E-015 
  1.249089298E+011   6.990255631E-003   1.963995109E+004   1.587723900E-018   2.752780206E-018   1.250374802E-017   3.068222612E-018   7.136382295E-023   1.018221962E-023   8.154604257E-023   1.047319031E-025   2.882250988E-026   1.499240609E-026   1.485468191E-025   5.083986755E-016   4.162159437E-026   3.445832939E-014   6.026848756E-026   2.669931132E-014   7.992958513E-016   5.427822388E-018   8.303897542E-015 
  1.272271938E+011   7.135754837E-003   1.949621808E+004   1.600168390E-018   2.850861301E-018   1.272999134E-017   3.070715853E-018   7.396157975E-023   1.042249817E-023   8.438407791E-023   1.058571600E-025   2.914697620E-026   1.503863770E-026   1.500427739E-025   5.412060532E-016   4.422552912E-026   3.620595157E-014   6.380545036E-026   2.807975039E-014   8.525624027E-016   5.862754664E-018   8.531271935E-015 
  1.295454578E+011   7.282615122E-003   1.934676419E+004   1.611444575E-018   2.941071744E-018   1.293540028E-017   3.073223108E-018   7.627711469E-023   1.060959616E-023   8.688671085E-023   1.069225566E-025   2.945597896E-026   1.506929559E-026   1.514478312E-025   5.742622827E-016   4.683644296E-026   3.795066734E-014   6.726670551E-026   2.950252981E-014   9.076168770E-016   6.318278745E-018   8.736019034E-015 
  1.318637218E+011   7.430908313E-003   1.919203386E+004   1.621588794E-018   3.022428342E-018   1.311840615E-017   3.075720038E-018   7.828238292E-023   1.074128083E-023   8.902366375E-023   1.079291456E-025   2.974977303E-026   1.508494327E-026   1.527638618E-025   6.073404749E-016   4.943576360E-026   3.968573166E-014   7.058977395E-026   3.096148732E-014   9.643300193E-016   6.793484939E-018   8.918937389E-015 
  1.332823728E+011   7.522390380E-003   1.909496126E+004   1.627274280E-018   3.067574772E-018   1.321905845E-017   3.077232152E-018   7.935018690E-023   1.079452419E-023   9.014471109E-023   1.085178598E-025   2.992251888E-026   1.508756700E-026   1.535279457E-025   6.274935545E-016   5.101285730E-026   4.073995181E-014   7.252577036E-026   3.186925090E-014   9.997907378E-016   7.093522388E-018   9.020706985E-015 
  1.355607100E+011   7.670529876E-003   1.893564911E+004   1.635669696E-018   3.132553140E-018   1.336290602E-017   3.079618171E-018   8.081242933E-023   1.083816108E-023   9.165059041E-023   1.094251799E-025   3.019015168E-026   1.508181588E-026   1.546971474E-025   6.595594708E-016   5.351237048E-026   4.241685657E-014   7.543073021E-026   3.334603714E-014   1.057831076E-015   7.589198806E-018   9.169261542E-015 
  1.378390472E+011   7.820223846E-003   1.877262420E+004   1.643323791E-018   3.188431613E-018   1.348591957E-017   3.081931001E-018   8.197741047E-023   1.083402154E-023   9.281143201E-023   1.102950998E-025   3.044831929E-026   1.506557657E-026   1.558089956E-025   6.910647981E-016   5.595764964E-026   4.406904902E-014   7.802205078E-026   3.483997360E-014   1.117070982E-015   8.100737212E-018   9.301286883E-015 
  1.401173844E+011   7.971531594E-003   1.860648451E+004   1.650482619E-018   3.235841433E-018   1.359028913E-017   3.084147356E-018   8.287665966E-023   1.078848902E-023   9.366514868E-023   1.111425049E-025   3.070107623E-026   1.504142389E-026   1.568850051E-025   7.217980582E-016   5.833537091E-026   4.569145187E-014   8.022968845E-026   3.634383597E-014   1.177334258E-015   8.626681075E-018   9.419021456E-015 
  1.423957216E+011   8.124508703E-003   1.843785070E+004   1.657450352E-018   3.275870932E-018   1.367912186E-017   3.086245110E-018   8.355737106E-023   1.070979441E-023   9.426716547E-023   1.119863295E-025   3.095359952E-026   1.501244057E-026   1.579523696E-025   7.515601860E-016   6.063458609E-026   4.727947671E-014   8.198772934E-026   3.785037438E-014   1.238435928E-015   9.165473028E-018   9.524723423E-015 
  1.446740588E+011   8.279206579E-003   1.826735381E+004   1.664577371E-018   3.310015257E-018   1.375625598E-017   3.088203753E-018   8.407975941E-023   1.060748432E-023   9.468724373E-023   1.128488553E-025   3.121199989E-026   1.498208436E-026   1.590429395E-025   7.801689308E-016   6.284702289E-026   4.882905723E-014   8.323807340E-026   3.935246831E-014   1.300185489E-015   9.715487095E-018   9.620525808E-015 
  1.469523960E+011   8.435672074E-003   1.809562320E+004   1.672242215E-018   3.340095011E-018   1.382601457E-017   3.090004777E-018   8.451338132E-023   1.049179713E-023   9.500517844E-023   1.137545754E-025   3.148301215E-026   1.495400385E-026   1.601915914E-025   8.074626123E-016   6.496722296E-026   5.033667089E-014   8.393397010E-026   4.084327126E-014   1.362390306E-015   1.027506149E-017   9.708327744E-015 
  1.492307332E+011   8.593947199E-003   1.792327513E+004   1.680829448E-018   3.368151084E-018   1.389292424E-017   3.091631988E-018   8.493287507E-023   1.037302188E-023   9.530589695E-023   1.147287487E-025   3.177359832E-026   1.493182448E-026   1.614341715E-025   8.333030462E-016   6.699251130E-026   5.179934899E-014   8.404306399E-026   4.231633883E-014   1.424859019E-015   1.084253057E-017   9.789727642E-015 
  1.515090704E+011   8.754068914E-003   1.775090253E+004   1.690706230E-018   3.396325623E-018   1.396142787E-017   3.093071719E-018   8.541362233E-023   1.026091152E-023   9.567453385E-023   1.157958276E-025   3.209051407E-026   1.491893210E-026   1.628052737E-025   8.575775037E-016   6.892280514E-026   5.321467541E-014   8.354963696E-026   4.376573536E-014   1.487404792E-015   1.141625464E-017   9.865997821E-015 
  1.537874076E+011   8.916069010E-003   1.757906621E+004   1.702200638E-018   3.426740904E-018   1.403562089E-017   3.094312947E-018   8.602780485E-023   1.016420766E-023   9.619201251E-023   1.169779639E-025   3.243989488E-026   1.491828185E-026   1.643361406E-025   8.801996599E-016   7.076028735E-026   5.458077466E-014   8.245581596E-026   4.518611628E-014   1.549848287E-015   1.199464648E-017   9.938094160E-015 
  1.552385522E+011   9.020242874E-003   1.747013864E+004   1.710492228E-018   3.448201824E-018   1.408748958E-017   3.094996112E-018   8.651903362E-023   1.011409736E-023   9.663313098E-023   1.177995879E-025   3.268176777E-026   1.492536692E-026   1.654067225E-025   8.937185215E-016   7.188403527E-026   5.542458167E-014   8.145459864E-026   4.607349538E-014   1.589489157E-015   1.236477920E-017   9.982157882E-015 
  1.566896968E+011   9.125195535E-003   1.736176663E+004   1.719607689E-018   3.471853218E-018   1.414387946E-017   3.095593721E-018   8.710646784E-023   1.007486164E-023   9.718132948E-023   1.186794315E-025   3.294002045E-026   1.493887446E-026   1.665583264E-025   9.065321873E-016   7.297308115E-026   5.624761253E-014   8.022640291E-026   4.694611383E-014   1.628978413E-015   1.273581866E-017   1.002492958E-014 
  1.588953133E+011   9.286217578E-003   1.719837654E+004   1.735136017E-018   3.512935153E-018   1.423963989E-017   3.096335677E-018   8.821366819E-023   1.003897344E-023   9.825264163E-023   1.201349999E-025   3.336580847E-026   1.497249070E-026   1.684732991E-025   9.246450085E-016   7.456532693E-026   5.745840495E-014   7.795123744E-026   4.824203525E-014   1.688621386E-015   1.330071193E-017   1.008766039E-014 
  1.611119499E+011   9.449881723E-003   1.703611614E+004   1.752862613E-018   3.561567941E-018   1.434951983E-017   3.096877240E-018   8.962227300E-023   1.003484412E-023   9.965711712E-023   1.217479268E-025   3.383593626E-026   1.502284130E-026   1.706067043E-025   9.411895051E-016   7.609417193E-026   5.862623946E-014   7.521380807E-026   4.950499066E-014   1.747991606E-015   1.386854268E-017   1.014810968E-014 
  1.633285865E+011   9.615397623E-003   1.687614433E+004   1.772757042E-018   3.618542427E-018   1.447404548E-017   3.097213881E-018   9.135911337E-023   1.006504173E-023   1.014241551E-022   1.235146814E-025   3.434934784E-026   1.509004262E-026   1.729540718E-025   9.560852682E-016   7.755761947E-026   5.974502344E-014   7.208472830E-026   5.072610520E-014   1.806674974E-015   1.443541419E-017   1.020606484E-014 
  1.655452231E+011   9.782770823E-003   1.671875423E+004   1.794806133E-018   3.684534068E-018   1.461354053E-017   3.097347146E-018   9.344705078E-023   1.013073167E-023   1.035777825E-022   1.254348589E-025   3.490596288E-026   1.517385497E-026   1.755146767E-025   9.693629900E-016   7.896174165E-026   6.081515540E-014   6.863134059E-026   5.190364420E-014   1.864570621E-015   1.500035886E-017   1.026156821E-014 
  1.670686220E+011   9.898877135E-003   1.661221465E+004   1.811179783E-018   3.735327627E-018   1.471798648E-017   3.097322415E-018   9.509359306E-023   1.019659476E-023   1.052901878E-022   1.268417153E-025   3.531307863E-026   1.524077370E-026   1.773955676E-025   9.775727893E-016   7.989533566E-026   6.152274500E-014   6.610681436E-026   5.268700688E-014   1.903857454E-015   1.538705379E-017   1.029829562E-014 
  1.685920210E+011   1.001586119E-002   1.650708199E+004   1.828515018E-018   3.790623078E-018   1.482919863E-017   3.097204536E-018   9.691606537E-023   1.027918380E-023   1.071952492E-022   1.283175266E-025   3.573964855E-026   1.531496281E-026   1.793721380E-025   9.850569818E-016   8.080535123E-026   6.220795749E-014   6.348609650E-026   5.344895518E-014   1.942706582E-015   1.577218211E-017   1.033386500E-014 
  1.701154200E+011   1.013372178E-002   1.640341618E+004   1.846776687E-018   3.850423846E-018   1.494689273E-017   3.096995225E-018   9.891605657E-023   1.037821003E-023   1.092942666E-022   1.298599844E-025   3.618503907E-026   1.539608952E-026   1.814411130E-025   9.918355157E-016   8.169337444E-026   6.287112727E-014   6.079234706E-026   5.418933514E-014   1.981096651E-015   1.615551832E-017   1.036827216E-014 
  1.743262822E+011   1.046403982E-002   1.612489551E+004   1.901736318E-018   4.038694863E-018   1.530290693E-017   3.095957988E-018   1.053683223E-022   1.073387186E-023   1.161021942E-022   1.344476662E-025   3.750784013E-026   1.565333755E-026   1.876088438E-025   1.007086312E-015   8.404490583E-026   6.459277013E-014   5.314901397E-026   5.612343187E-014   2.084681179E-015   1.720418711E-017   1.045730754E-014 
  1.785371445E+011   1.080096951E-002   1.585871055E+004   1.962545960E-018   4.258857657E-018   1.569696180E-017   3.094286889E-018   1.131557391E-022   1.120090091E-023   1.243566401E-022   1.394615900E-025   3.895151540E-026   1.595256296E-026   1.943656684E-025   1.017626252E-015   8.626328875E-026   6.615819830E-014   4.554461422E-026   5.789442843E-014   2.184346206E-015   1.823425361E-017   1.053744858E-014 
  1.827480068E+011   1.114441378E-002   1.560523251E+004   2.028287142E-018   4.507749186E-018   1.611986670E-017   3.092038373E-018   1.222301603E-022   1.176698067E-023   1.339971410E-022   1.448384236E-025   4.049847892E-026   1.628587567E-026   2.016227782E-025   1.024003136E-015   8.836531342E-026   6.757788595E-014   3.831942357E-026   5.950780473E-014   2.279948195E-015   1.924336273E-017   1.060885687E-014 
  1.869588691E+011   1.149425031E-002   1.536451398E+004   2.098135517E-018   4.781915680E-018   1.656325739E-017   3.089272421E-018   1.325360557E-022   1.242047527E-023   1.449565309E-022   1.505205369E-025   4.213267209E-026   1.664642565E-026   2.092996346E-025   1.026767659E-015   9.036204081E-026   6.886294222E-014   3.171182041E-026   6.097157624E-014   2.371457504E-015   2.023006875E-017   1.067184577E-014 
  1.878472691E+011   1.156886427E-002   1.531534336E+004   2.113328811E-018   4.842673956E-018   1.665873917E-017   3.088628472E-018   1.348627107E-022   1.256854375E-023   1.474312545E-022   1.517535454E-025   4.248725566E-026   1.672542396E-026   2.109662250E-025   1.026939771E-015   9.077060680E-026   6.911792248E-014   3.041155845E-026   6.126217166E-014   2.390245319E-015   2.043530095E-017   1.068409835E-014 
  1.887356691E+011   1.164375514E-002   1.526672993E+004   2.128667763E-018   4.904382271E-018   1.675476297E-017   3.087964745E-018   1.372414326E-022   1.271997190E-023   1.499614045E-022   1.529975120E-025   4.284498654E-026   1.680533604E-026   2.126478346E-025   1.026979472E-015   9.117488480E-026   6.936751562E-014   2.914615055E-026   6.154662775E-014   2.408854311E-015   2.063949857E-017   1.069599963E-014 
  1.896240690E+011   1.171892147E-002   1.521867045E+004   2.144146844E-018   4.967013052E-018   1.685127572E-017   3.087281796E-018   1.396718074E-022   1.287468143E-023   1.525464888E-022   1.542520418E-025   4.320575399E-026   1.688611860E-026   2.143439144E-025   1.026891432E-015   9.157492991E-026   6.961182572E-014   2.791624646E-026   6.182504182E-014   2.427285569E-015   2.084265938E-017   1.070755430E-014 
  1.918182851E+011   1.190574051E-002   1.510232116E+004   2.182945053E-018   5.125486514E-018   1.709142988E-017   3.085516142E-018   1.458933375E-022   1.327038480E-023   1.591637223E-022   1.573934239E-025   4.410913904E-026   1.708911154E-026   2.185916745E-025   1.026155659E-015   9.254517852E-026   7.019325514E-014   2.503356396E-026   6.248742293E-014   2.472054340E-015   2.133998766E-017   1.073463844E-014 
  1.979603936E+011   1.243734370E-002   1.479394337E+004   2.295325280E-018   5.595075101E-018   1.777251364E-017   3.080035927E-018   1.649283743E-022   1.447384202E-023   1.794022163E-022   1.664741185E-025   4.672085738E-026   1.767967296E-026   2.308746488E-025   1.020652130E-015   9.513191204E-026   7.166565885E-014   1.814769378E-026   6.416157030E-014   2.591833772E-015   2.269859829E-017   1.080001679E-014 
  2.020600213E+011   1.279911687E-002   1.460169223E+004   2.372940517E-018   5.927262644E-018   1.823028977E-017   3.075998913E-018   1.789283953E-022   1.534917252E-023   1.942775678E-022   1.727351200E-025   4.852206873E-026   1.808852878E-026   2.393457175E-025   1.014638028E-015   9.675853587E-026   7.253306270E-014   1.448683684E-026   6.514372950E-014   2.667455730E-015   2.357840023E-017   1.083574927E-014 
  2.061596490E+011   1.316625501E-002   1.441968379E+004   2.452265711E-018   6.272491980E-018   1.868784434E-017   3.071710577E-018   1.939414954E-022   1.627745932E-023   2.102189548E-022   1.791286827E-025   5.036192115E-026   1.850642842E-026   2.479970323E-025   1.007142089E-015   9.831084164E-026   7.331830322E-014   1.150494705E-026   6.602865018E-014   2.739835968E-015   2.443726137E-017   1.086576000E-014 
  2.102592768E+011   1.353859863E-002   1.424735016E+004   2.533034794E-018   6.629363635E-018   1.914351681E-017   3.067210868E-018   2.099521392E-022   1.725550534E-023   2.272076446E-022   1.856351442E-025   5.223483981E-026   1.893152083E-026   2.568015049E-025   9.984505677E-016   9.979382645E-026   7.402935944E-014   9.122025087E-027   6.682528143E-014   2.809175559E-015   2.527593633E-017   1.089055659E-014 
  2.143589045E+011   1.391598913E-002   1.408411896E+004   2.615019925E-018   6.996673066E-018   1.959609850E-017   3.062535449E-018   2.269471455E-022   1.828063643E-023   2.452277819E-022   1.922375430E-025   5.413600277E-026   1.936226545E-026   2.657358112E-025   9.888088136E-016   1.012124844E-025   7.467351738E-014   7.251752592E-027   6.754197828E-014   2.875677110E-015   2.609526291E-017   1.091062420E-014 
  2.184585322E+011   1.429827020E-002   1.392942658E+004   2.698023996E-018   7.373365590E-018   2.004471349E-017   3.057715884E-018   2.449145235E-022   1.935054318E-023   2.642650667E-022   1.989211047E-025   5.606119933E-026   1.979736534E-026   2.747796694E-025   9.784252718E-016   1.025716633E-025   7.525738763E-014   5.808926295E-027   6.818645113E-014   2.939539536E-015   2.689612088E-017   1.092641938E-014 
  2.225581599E+011   1.468528884E-002   1.378272737E+004   2.781875248E-018   7.758503412E-018   2.048873220E-017   3.052779905E-018   2.638426878E-022   2.046317228E-023   2.843058601E-022   2.056728728E-025   5.800672796E-026   2.023571977E-026   2.839153205E-025   9.674757577E-016   1.038759430E-025   7.578693976E-014   4.714329880E-027   6.876575484E-014   3.000954507E-015   2.767940236E-017   1.093836685E-014 
  2.266577877E+011   1.507689612E-002   1.364349955E+004   2.866423304E-018   8.151242107E-018   2.092770901E-017   3.047751742E-018   2.837199629E-022   2.161665375E-023   3.053366166E-022   2.124814343E-025   5.996932054E-026   2.067638953E-026   2.931271444E-025   9.561076258E-016   1.051295524E-025   7.626754535E-014   3.897541182E-027   6.928630228E-014   3.060104089E-015   2.844599039E-017   1.094685804E-014 
  2.307574154E+011   1.547294768E-002   1.351124880E+004   2.951536103E-018   8.550813891E-018   2.136133708E-017   3.042652458E-018   3.045342937E-022   2.280925270E-023   3.273435464E-022   2.193367079E-025   6.194608378E-026   2.111857067E-026   3.024013624E-025   9.444436837E-016   1.063363288E-025   7.670402572E-014   3.298156508E-027   6.975389452E-014   3.117159354E-015   2.919674426E-017   1.095225123E-014 
  2.348570431E+011   1.587330408E-002   1.338551009E+004   3.037097465E-018   8.956515588E-018   2.178941510E-017   3.037500285E-018   3.262730933E-022   2.403933748E-023   3.503124308E-022   2.262297739E-025   6.393445207E-026   2.156157386E-026   3.117257998E-025   9.325857482E-016   1.074997104E-025   7.710070090E-014   2.865892712E-027   7.017376049E-014   3.172279687E-015   2.993248988E-017   1.095487255E-014 
  2.389566709E+011   1.627783100E-002   1.326584824E+004   3.123005074E-018   9.367699765E-018   2.221182256E-017   3.032310946E-018   3.489231809E-022   2.530535860E-023   3.742285395E-022   2.331527331E-025   6.593214826E-026   2.200480775E-026   3.210896891E-025   9.206178055E-016   1.086227547E-025   7.746143758E-014   2.559959188E-027   7.055060137E-014   3.225612601E-015   3.065401383E-017   1.095501756E-014 
  2.430562986E+011   1.668639932E-002   1.315185762E+004   3.209168780E-018   9.783768013E-018   2.262850106E-017   3.027097956E-018   3.724707747E-022   2.660583454E-023   3.990766093E-022   2.400985869E-025   6.793715036E-026   2.244776515E-026   3.304835024E-025   9.086087720E-016   1.097081701E-025   7.778969469E-014   2.348015672E-027   7.088863620E-014   3.277293902E-015   3.136206004E-017   1.095295329E-014 
  2.471559263E+011   1.709888513E-002   1.304316127E+004   3.295509141E-018   1.020416569E-017   2.303944012E-017   3.021872888E-018   3.969015206E-022   2.793934227E-023   4.248408629E-022   2.470611339E-025   6.994766260E-026   2.289001147E-026   3.398988080E-025   8.966148946E-016   1.107583564E-025   7.808856635E-014   2.204938734E-027   7.119164755E-014   3.327448127E-015   3.205732878E-017   1.094892033E-014 
  2.489641393E+011   1.728203676E-002   1.299681003E+004   3.333628806E-018   1.039083087E-017   2.321887372E-017   3.019567054E-018   4.079539707E-022   2.853765064E-023   4.364916213E-022   2.501359487E-025   7.083576650E-026   2.308474780E-026   3.440564630E-025   8.913417358E-016   1.112109237E-025   7.821177683E-014   2.158579726E-027   7.131505500E-014   3.349114023E-015   3.236009991E-017   1.094657264E-014 
  2.507723524E+011   1.746591738E-002   1.295139202E+004   3.371763638E-018   1.057819569E-017   2.339719968E-017   3.017261565E-018   4.191740346E-022   2.914200299E-023   4.483160376E-022   2.532125024E-025   7.172450434E-026   2.327924435E-026   3.482162511E-025   8.860838518E-016   1.116572237E-025   7.833003190E-014   2.120502797E-027   7.143258106E-014   3.370514242E-015   3.266056724E-017   1.094390151E-014 
  2.525805654E+011   1.765051731E-002   1.290687984E+004   3.409908464E-018   1.076621955E-017   2.357442306E-017   3.014957124E-018   4.305603891E-022   2.975228638E-023   4.603126755E-022   2.562903863E-025   7.261375712E-026   2.347347463E-026   3.523776181E-025   8.808442700E-016   1.120974165E-025   7.844354008E-014   2.089543731E-027   7.154448122E-014   3.391657541E-015   3.295878282E-017   1.094092329E-014 
  2.556844974E+011   1.796904398E-002   1.283250735E+004   3.475396199E-018   1.109040005E-017   2.387608692E-017   3.011005684E-018   4.504897609E-022   3.081339135E-023   4.813031522E-022   2.615757949E-025   7.414110298E-026   2.380619408E-026   3.595230919E-025   8.719005959E-016   1.128392389E-025   7.862788633E-014   2.050123242E-027   7.172414589E-014   3.427376636E-015   3.346558688E-017   1.093513967E-014 
  2.603752059E+011   1.845426444E-002   1.272475002E+004   3.574340677E-018   1.158335141E-017   2.432591380E-017   3.005050209E-018   4.815143055E-022   3.244826830E-023   5.139625738E-022   2.695644684E-025   7.645033543E-026   2.430713147E-026   3.703219353E-025   8.585285325E-016   1.139285951E-025   7.888310371E-014   2.015515369E-027   7.196808810E-014   3.480054398E-015   3.421970826E-017   1.092493159E-014 
  2.666690750E+011   1.911237552E-002   1.258829459E+004   3.706953347E-018   1.224958205E-017   2.491826472E-017   2.997102958E-018   5.248190796E-022   3.469823893E-023   5.595173185E-022   2.802772752E-025   7.954833223E-026   2.497522356E-026   3.848008310E-025   8.409082291E-016   1.153338694E-025   7.918587410E-014   2.000083113E-027   7.224880142E-014   3.548470328E-015   3.521054231E-017   1.090881384E-014 
  2.729629442E+011   1.977826588E-002   1.246034713E+004   3.839266965E-018   1.292008212E-017   2.549812797E-017   2.989220894E-018   5.699908207E-022   3.700887096E-023   6.069996916E-022   2.909725944E-025   8.264273603E-026   2.563809019E-026   3.992534206E-025   8.237082570E-016   1.166789808E-025   7.944873698E-014   2.005129315E-027   7.248290726E-014   3.614532984E-015   3.617885957E-017   1.089035711E-014 
  2.836383969E+011   2.092451854E-002   1.226059976E+004   4.062690920E-018   1.406374835E-017   2.645434795E-017   2.976034948E-018   6.507076139E-022   4.105543740E-023   6.917630513E-022   3.090477055E-025   8.787548769E-026   2.674915032E-026   4.236723436E-025   7.955923767E-016   1.188349786E-025   7.981765104E-014   2.034858451E-027   7.279087397E-014   3.721838452E-015   3.777410288E-017   1.085481610E-014 
  2.947713697E+011   2.214115420E-002   1.207243753E+004   4.293957405E-018   1.526025102E-017   2.741700987E-017   2.962566431E-018   7.400967307E-022   4.542891532E-023   7.855256460E-022   3.277768174E-025   9.330163283E-026   2.788861053E-026   4.489670608E-025   7.677617986E-016   1.209319863E-025   8.011793272E-014   2.075012245E-027   7.301530763E-014   3.828212575E-015   3.938047835E-017   1.081351037E-014 
  3.117837100E+011   2.403875415E-002   1.181797782E+004   4.643212464E-018   1.708545831E-017   2.882560360E-017   2.942596237E-018   8.862157392E-022   5.237189471E-023   9.385876339E-022   3.560972719E-025   1.015139466E-025   2.958985075E-026   4.872010692E-025   7.281816354E-016   1.238766854E-025   8.044907378E-014   2.136244603E-027   7.321436849E-014   3.981588695E-015   4.173583804E-017   1.074493742E-014 
  3.287960503E+011   2.597915118E-002   1.159619295E+004   4.986847312E-018   1.889488927E-017   3.016625234E-017   2.923389041E-018   1.042806067E-021   5.957514260E-023   1.102381209E-021   3.840016082E-025   1.096137397E-025   3.124193683E-026   5.248572847E-025   6.920015105E-016   1.265523897E-025   8.066527798E-014   2.191750232E-027   7.328668539E-014   4.125614786E-015   4.398624748E-017   1.067261705E-014 
  3.458083906E+011   2.795847931E-002   1.140074967E+004   5.324516916E-018   2.067816871E-017   3.144674394E-017   2.904934785E-018   1.208740250E-021   6.698505628E-023   1.275725306E-021   4.114566693E-025   1.175904719E-025   3.284552327E-026   5.618926644E-025   6.589406046E-016   1.290005656E-025   8.079810934E-014   2.241264077E-027   7.326957105E-014   4.261648850E-015   4.614516617E-017   1.059869631E-014 
  3.628207309E+011   2.997345231E-002   1.122685011E+004   5.656118026E-018   2.242759221E-017   3.267397697E-017   2.887201784E-018   1.382957996E-021   7.455513059E-023   1.457513127E-021   4.384491885E-025   1.254394711E-025   3.440224601E-026   5.982909056E-025   6.286895925E-016   1.312545928E-025   8.086952001E-014   2.285596202E-027   7.318859627E-014   4.390599102E-015   4.822308820E-017   1.052454894E-014 
  3.798330712E+011   3.202125327E-002   1.107080175E+004   5.981695649E-018   2.413752531E-017   3.385400381E-017   2.870148607E-018   1.564473956E-021   8.224513170E-023   1.646719088E-021   4.649783967E-025   1.331597904E-025   3.591423116E-026   6.340524183E-025   6.009490775E-016   1.333415583E-025   8.089507489E-014   2.325524829E-027   7.306160489E-014   4.513081370E-015   5.022834320E-017   1.045105028E-014 
  3.913341482E+011   3.342307578E-002   1.097393564E+004   6.198453368E-018   2.526904875E-017   3.462770974E-017   2.858982486E-018   1.690859111E-021   8.749408301E-023   1.778353194E-021   4.826541427E-025   1.383068040E-025   3.691222941E-026   6.578731761E-025   5.834778203E-016   1.346691593E-025   8.089218025E-014   2.350360061E-027   7.295623644E-014   4.592441226E-015   5.154626417E-017   1.040201738E-014 
  4.028352251E+011   3.483810896E-002   1.088316842E+004   6.412575044E-018   2.637974655E-017   3.538372880E-017   2.848092758E-018   1.819902326E-021   9.277240041E-023   1.912674726E-021   5.001247563E-025   1.433964628E-025   3.789158353E-026   6.814128026E-025   5.669510115E-016   1.359364261E-025   8.087617247E-014   2.373646287E-027   7.283863328E-014   4.669140293E-015   5.283582263E-017   1.035364834E-014 
  4.210927133E+011   3.710995855E-002   1.075009720E+004   6.747227079E-018   2.809853678E-017   3.655077589E-017   2.831340371E-018   2.029614960E-021   1.011911081E-022   2.130806068E-021   5.274476770E-025   1.513609103E-025   3.940976082E-026   7.182183481E-025   5.424835837E-016   1.378366070E-025   8.082900102E-014   2.407781168E-027   7.263246842E-014   4.785622727E-015   5.482841353E-017   1.027841096E-014 
