     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  4.161663963E+006   4.396034547E-008   1.000127285E+001   9.536843981E-024   2.070373892E-062   1.113330185E-062   2.448634701E-062   3.406579567E-062   3.255386991E-036   2.126227359E-044   1.898023368E-020   3.570654958E-021   2.587607856E-031   8.729826463E-032   1.447181319E-030   1.330788964E-038   3.435495717E-022   1.384315779E-027   9.381359709E-037   3.003652135E-037   0.000000000E+000   0.000000000E+000   7.336220095E-030   5.683329710E-035   1.051016330E-047   1.977852863E-044   5.823741228E-044   0.000000000E+000   0.000000000E+000   1.184156897E-036 
  5.343830773E+006   5.644815612E-008   1.000175395E+001   1.228121530E-023   9.986695135E-062   5.370280791E-062   1.181128121E-061   1.643204241E-061   1.570205621E-035   2.739900999E-044   2.443841144E-020   4.597840406E-021   2.664280848E-031   8.988498546E-032   1.863707139E-030   1.714557836E-038   4.425395397E-022   1.783539682E-027   9.381359709E-037   3.003652135E-037   0.000000000E+000   0.000000000E+000   9.446909087E-030   7.320243933E-035   1.051016330E-047   1.977852863E-044   5.823741228E-044   0.000000000E+000   0.000000000E+000   1.526436625E-036 
  6.937589391E+006   7.328411241E-008   1.000250208E+001   1.598322774E-023   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   3.569361592E-044   3.179789118E-020   5.983166384E-021   2.974395903E-031   1.003473536E-031   2.425648278E-030   2.232978269E-038   5.761876336E-022   2.322855358E-027   9.381359709E-037   3.003652135E-037   0.000000000E+000   0.000000000E+000   1.229373059E-029   9.529659767E-035   1.201517654E-047   2.261073462E-044   6.657677620E-044   0.000000000E+000   0.000000000E+000   1.989532191E-036 
  9.177925636E+006   9.695092634E-008   1.000377128E+001   2.119204910E-023   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   4.740245160E-044   4.214520932E-020   7.931677087E-021   7.188473119E-031   2.425179020E-031   3.216473761E-030   2.964111426E-038   7.645011483E-022   3.083498314E-027   9.381359709E-037   3.003652135E-037   0.000000000E+000   0.000000000E+000   1.629837277E-029   1.264136743E-034   3.063858773E-047   5.765716167E-044   1.697701562E-043   0.000000000E+000   0.000000000E+000   2.644312851E-036 
  1.281310041E+007   1.353544386E-007   1.000646901E+001   2.965956895E-023   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   6.655895897E-044   5.894150852E-020   1.109703687E-020   1.331890882E-030   4.493407393E-031   4.502560974E-030   4.158112456E-038   1.071481060E-021   4.325824987E-027   9.381359709E-037   3.003652135E-037   0.000000000E+000   0.000000000E+000   2.280542546E-029   1.770938302E-034   7.514472492E-047   1.414109420E-043   4.163811922E-043   0.000000000E+000   0.000000000E+000   3.719020374E-036 
  1.845570206E+007   1.949699268E-007   1.001263116E+001   4.285727479E-023   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   9.684816648E-044   8.503588043E-020   1.602313542E-020   1.588125768E-030   5.357868397E-031   6.508869700E-030   6.038284110E-038   1.552935149E-021   6.282572555E-027   9.381359709E-037   3.003652135E-037   0.000000000E+000   0.000000000E+000   3.293707091E-029   2.564187645E-034   1.026508979E-046   1.931733756E-043   5.687944601E-043   0.000000000E+000   0.000000000E+000   5.430530537E-036 
  2.699859280E+007   2.852404643E-007   1.002823142E+001   6.304055168E-023   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   1.448389541E-043   1.246253383E-019   2.352844775E-020   2.031495022E-030   6.853665621E-031   9.583794263E-030   8.987190257E-038   2.300571892E-021   9.353468768E-027   9.563712926E-037   3.062036596E-037   0.000000000E+000   0.000000000E+000   4.839152402E-029   3.789889817E-034   1.026508979E-046   1.931733756E-043   5.687944601E-043   0.000000000E+000   0.000000000E+000   8.191065926E-036 
  3.554148354E+007   3.755291257E-007   1.005446028E+001   8.361512574E-023   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   1.971967829E-043   1.643706065E-019   3.112448342E-020   2.086925030E-030   7.040670134E-031   1.273137708E-029   1.214240503E-037   3.085347195E-021   1.264312773E-026   9.746066143E-037   3.120421057E-037   0.000000000E+000   0.000000000E+000   6.406682901E-029   5.064232531E-034   1.346033050E-046   2.533029454E-043   7.458445641E-043   0.000000000E+000   0.000000000E+000   1.130763306E-035 
  5.025897798E+007   5.311293865E-007   1.013683072E+001   1.208663455E-022   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   3.111505757E-043   2.335249520E-019   4.462116937E-020   3.424746436E-030   1.155408537E-030   1.849260616E-029   1.864849242E-037   4.621210352E-021   1.944896843E-026   9.746066143E-037   3.120421057E-037   0.000000000E+000   0.000000000E+000   9.207270437E-029   7.494746634E-034   2.368717296E-046   4.457565644E-043   1.312519718E-042   0.000000000E+000   0.000000000E+000   1.878240766E-035 
  7.052575863E+007   7.455362392E-007   1.037049771E+001   1.800716947E-022   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   6.321112482E-043   3.314254973E-019   6.491848450E-020   5.266998396E-030   1.776930066E-030   2.794833942E-029   3.405734038E-037   7.708938120E-021   3.573972363E-026   7.349305968E-036   2.353044681E-036   0.000000000E+000   0.000000000E+000   1.348635467E-028   1.200803146E-033   4.534429946E-046   8.533107426E-043   2.512553408E-042   0.000000000E+000   0.000000000E+000   4.774947425E-035 
  1.034504243E+008   1.094302820E-006   1.126129207E+001   3.394443535E-022   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   9.749098190E-042   5.050595175E-019   1.093336962E-019   5.266998396E-030   1.776930066E-030   5.672528674E-029   2.465559360E-036   2.910523713E-020   2.707194034E-025   1.770540783E-035   5.668782319E-036   0.000000000E+000   0.000000000E+000   2.341686872E-028   3.445465833E-033   6.996368428E-046   1.316610116E-042   3.876727515E-042   0.000000000E+000   0.000000000E+000   3.018677672E-033 
  1.288672075E+008   1.364010007E-006   1.264798979E+001   6.214601819E-022   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   3.948627556E-040   6.598162234E-019   1.654419031E-019   5.929958710E-030   2.000593341E-030   1.181812546E-028   3.860649171E-035   1.768329213E-019   4.505202001E-024   6.293604837E-034   2.015038352E-034   0.000000000E+000   0.000000000E+000   3.728583498E-028   1.320055886E-032   1.023902271E-045   1.926828329E-042   5.673500687E-042   0.000000000E+000   0.000000000E+000   6.129270485E-031 
  1.690909593E+008   1.791936695E-006   1.683822270E+001   2.835230304E-021   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   2.047272681E-036   9.614658003E-019   3.760490897E-019   3.013970475E-029   1.016824831E-029   8.361334499E-028   3.081666327E-032   2.054489274E-017   4.069837774E-021   5.078911268E-031   1.626127038E-031   0.000000000E+000   0.000000000E+000   1.032180088E-027   5.126418424E-031   1.537073904E-045   2.892539283E-042   8.517013875E-042   0.000000000E+000   0.000000000E+000   7.918920745E-026 
  1.986793649E+008   2.107729619E-006   2.217356512E+001   9.270764508E-021   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   5.587447240E-034   1.226339985E-018   7.120062398E-019   5.339044762E-029   1.801236387E-029   3.606610037E-027   2.276640456E-030   4.479469353E-016   3.306454773E-019   8.803184885E-031   2.818536534E-031   0.000000000E+000   0.000000000E+000   2.348781009E-027   5.654696987E-030   1.537073904E-045   2.892539283E-042   8.517013875E-042   0.000000000E+000   0.000000000E+000   2.220400800E-022 
  2.131310103E+008   2.262329224E-006   2.569022248E+001   1.596291795E-020   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   4.316154238E-033   1.364857761E-018   9.620175176E-019   5.642547470E-029   1.903629257E-029   6.921602613E-027   1.117612196E-029   1.503229613E-015   1.686938280E-018   1.938440785E-030   6.206351726E-031   0.000000000E+000   0.000000000E+000   3.478113340E-027   1.508674444E-029   2.554045402E-045   4.806324951E-042   1.415211075E-041   0.000000000E+000   0.000000000E+000   4.189722788E-021 
  2.258602453E+008   2.398718360E-006   2.937092573E+001   2.534360754E-020   2.065922045E-061   1.110936233E-061   2.443369494E-061   3.399254528E-061   3.248224844E-035   3.049589909E-032   1.488924585E-018   1.238499932E-018   6.178900070E-029   2.084578821E-029   1.210582802E-026   5.049196996E-029   4.618911245E-015   7.977861857E-018   2.870451426E-030   9.190392249E-031   0.000000000E+000   0.000000000E+000   4.866961890E-027   3.627674210E-029   3.449809778E-045   6.492017252E-042   1.911559208E-041   0.000000000E+000   0.000000000E+000   6.516667042E-020 
  2.385894803E+008   2.535321423E-006   3.365982274E+001   3.909192595E-020   9.024837784E-058   4.853048214E-058   1.067369090E-057   1.484940866E-057   1.395643075E-031   1.927561712E-031   1.613348617E-018   1.569659750E-018   6.715252670E-029   2.265528385E-029   2.046324584E-026   2.101985239E-028   1.355524175E-014   3.498319836E-017   2.870451426E-030   9.190392249E-031   2.975695110E-294   1.147967299E-294   6.701286366E-027   8.346025677E-029   3.449809778E-045   6.492017252E-042   1.911559208E-041   0.000000000E+000   0.000000000E+000   8.405350739E-019 
  2.513187152E+008   2.672149892E-006   3.861901274E+001   5.813918399E-020   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   1.006937413E-030   1.737007077E-018   1.954840134E-018   8.867748940E-029   2.991717202E-029   3.305347856E-026   7.551819310E-028   3.635088567E-014   1.330287115E-016   3.453682580E-028   1.105773723E-028   6.980961021E-259   3.206212177E-259   9.041766277E-027   1.787452276E-028   3.449809778E-045   6.492017252E-042   1.911559208E-041   0.000000000E+000   0.000000000E+000   8.204569435E-018 
  2.589285083E+008   2.754060760E-006   4.193051840E+001   7.234022065E-020   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   2.351530587E-030   1.810252541E-018   2.210045378E-018   1.015455457E-028   3.425847507E-029   4.298090705E-026   1.473647959E-027   6.182068405E-014   2.679460710E-016   6.935972189E-028   2.220706627E-028   3.784562599E-240   1.908475489E-240   1.070132822E-026   2.702635793E-028   1.015281972E-044   1.910606236E-041   5.625735115E-041   1.105259488E-304   5.461088532E-305   2.532333380E-017 
  2.724521430E+008   2.899844937E-006   4.850817041E+001   1.031601889E-019   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   1.040593877E-029   1.938714213E-018   2.706356772E-018   1.130138660E-028   3.812754840E-029   6.573928851E-026   4.530824657E-027   1.505076145E-013   8.863475571E-016   1.167551050E-027   3.738175822E-028   6.342137433E-210   3.707611601E-210   1.416069201E-026   5.331581196E-028   4.195610198E-044   7.895500197E-041   2.324811460E-040   1.516089338E-265   7.800925595E-266   2.046668909E-016 
  2.884694090E+008   3.072886163E-006   5.754385625E+001   1.489970491E-019   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   4.685587110E-029   2.087745479E-018   3.359142733E-018   1.265968367E-028   4.271004251E-029   1.016473397E-025   1.404994283E-026   3.786197187E-013   3.008322564E-015   3.506739141E-027   1.122760968E-027   7.457316462E-180   5.054552623E-180   1.912101800E-026   1.074773507E-027   6.551496266E-044   1.232891942E-040   3.630221321E-040   1.535732147E-226   8.229246258E-227   1.638984079E-015 
  3.091524960E+008   3.296974071E-006   7.143117045E+001   2.224816634E-019   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   2.352697176E-028   2.275091588E-018   4.292217568E-018   1.618773516E-028   5.461264868E-029   1.621702587E-025   4.637350201E-026   1.036509707E-012   1.121457374E-014   6.192429002E-027   1.982644646E-027   1.913124409E-148   1.513152750E-148   2.689946002E-026   2.296784801E-027   6.551496266E-044   1.232891942E-040   3.630221321E-040   8.748923266E-186   4.890943823E-186   1.533579497E-014 
  3.298355830E+008   3.521828283E-006   8.811887609E+001   3.104399099E-019   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   8.378606604E-028   2.457097311E-018   5.310800351E-018   2.325628406E-028   7.845984991E-029   2.367621912E-025   1.182278014E-025   2.359284427E-012   3.203179402E-014   6.192429002E-027   1.982644646E-027   6.774616378E-124   6.048132150E-124   3.614220230E-026   4.269290199E-027   6.551496266E-044   1.232891942E-040   3.630221321E-040   7.034703312E-154   4.065530148E-154   8.731600981E-014 
  3.438155470E+008   3.674268474E-006   1.011542965E+002   3.770364703E-019   1.804760965E-057   9.704985492E-058   2.134493843E-057   2.969541806E-057   2.790961328E-031   1.699187767E-027   2.577438069E-018   6.039993165E-018   2.564935171E-028   8.653335503E-029   2.936161608E-025   1.989218910E-025   3.779615555E-012   5.782635812E-014   6.192429002E-027   1.982644646E-027   1.571964183E-110   1.500334170E-110   4.314731825E-026   6.091069860E-027   6.551496266E-044   1.232891942E-040   3.630221321E-040   1.916701981E-136   1.128203605E-136   2.268877578E-013 
  3.577955110E+008   3.827098184E-006   1.157309552E+002   4.485390850E-019   5.922151216E-057   3.184598557E-057   7.004138252E-057   9.744268610E-057   9.038317524E-031   3.178606837E-027   2.695935070E-018   6.796765104E-018   2.564935171E-028   8.653335503E-029   3.542383844E-025   3.124520342E-025   5.741202825E-012   9.742114990E-014   1.599019070E-026   5.119617192E-027   5.208181817E-099   5.261721771E-099   5.068900080E-026   8.331830950E-027   6.551496266E-044   1.232891942E-040   3.630221321E-040   1.893436521E-121   1.132041387E-121   5.403088594E-013 
  3.799529539E+008   4.070165238E-006   1.422636660E+002   5.703001585E-019   1.244797913E-056   6.693820357E-057   1.472224595E-056   2.048182288E-056   1.894001956E-030   7.432518466E-027   2.880621658E-018   8.043685525E-018   2.564935171E-028   8.653335503E-029   4.552491355E-025   5.688327653E-025   1.015678429E-011   1.975582667E-013   3.151908228E-026   1.009153915E-026   6.579869482E-084   7.155131496E-084   6.356181588E-026   1.273240496E-026   6.551496266E-044   1.232891942E-040   3.630221321E-040   7.816768074E-102   4.768830905E-102   1.818378914E-012 
  3.947731174E+008   4.233341314E-006   1.625522718E+002   6.567471764E-019   1.244797913E-056   6.693820357E-057   1.472224595E-056   2.048182288E-056   1.894001956E-030   1.193050482E-026   3.002339084E-018   8.906088312E-018   2.564935171E-028   8.653335503E-029   5.249109414E-025   7.950158835E-025   1.408221409E-011   2.944134506E-013   3.151908228E-026   1.009153915E-026   5.632154057E-076   6.374865570E-076   7.270203120E-026   1.623112982E-026   6.551496266E-044   1.232891942E-040   3.630221321E-040   1.969995312E-091   1.215139275E-091   3.549314780E-012 
  4.095932809E+008   4.397021958E-006   1.850413068E+002   7.465378966E-019   1.244797913E-056   6.693820357E-057   1.472224595E-056   2.048182288E-056   1.894001956E-030   1.806537968E-026   3.122905727E-018   9.787747475E-018   2.564935171E-028   8.653335503E-029   5.952405172E-025   1.065130060E-024   1.883458882E-011   4.186147313E-013   9.449653942E-026   3.025518061E-026   4.523785677E-069   5.298122431E-069   8.216800391E-026   2.013285839E-026   6.551496266E-044   1.232891942E-040   3.630221321E-040   2.051356727E-082   1.277239417E-082   6.451127821E-012 
  4.340077313E+008   4.667823967E-006   2.272680136E+002   9.005474861E-019   2.729438792E-056   1.467738077E-056   3.228111872E-056   4.491000614E-056   4.111082535E-030   3.220692504E-026   3.319597053E-018   1.127598919E-017   2.564935171E-028   8.653335503E-029   7.110963014E-025   1.600757617E-024   2.848379836E-011   6.868735103E-013   1.982443824E-025   6.347237298E-026   1.372009120E-059   1.682216244E-059   9.826581345E-026   2.731365727E-026   9.916508324E-044   1.866136026E-040   5.494793630E-040   4.450512116E-070   2.806127380E-070   1.520846433E-011 
  4.584221816E+008   4.940139188E-006   2.765106544E+002   1.060963911E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   5.162208213E-026   3.514494919E-018   1.280281440E-017   2.564935171E-028   8.653335503E-029   8.258934180E-025   2.239813234E-024   4.034246424E-011   1.035403507E-012   1.982443824E-025   6.347237298E-026   2.284235070E-052   2.902660804E-052   1.147688054E-025   3.526779618E-026   1.497039293E-043   2.817200234E-040   8.295179817E-040   1.308639424E-060   8.332650968E-061   3.093130291E-011 
  4.755980895E+008   5.132670071E-006   3.157199869E+002   1.177056750E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   6.844709562E-026   3.650862883E-018   1.389701774E-017   2.868193300E-028   9.676439074E-029   9.056487990E-025   2.744784866E-024   4.994557159E-011   1.327671700E-012   2.476558546E-025   7.929256096E-026   2.188677340E-048   2.838807531E-048   1.265010722E-025   4.122580123E-026   1.734986881E-043   3.264981402E-040   9.613660931E-040   2.495102840E-055   1.597705185E-055   4.750035526E-011 
  4.927739974E+008   5.326027392E-006   3.589724526E+002   1.295444092E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   8.777506066E-026   3.786839424E-018   1.500586773E-017   3.171451428E-028   1.069954265E-028   9.844692488E-025   3.290093079E-024   6.052072715E-011   1.656747240E-012   2.970673269E-025   9.511274894E-026   7.068512326E-045   9.329122091E-045   1.382546844E-025   4.740691061E-026   1.854119920E-043   3.489171659E-040   1.027378387E-039   1.043006922E-050   6.710778005E-051   6.969638364E-011 
  5.099499053E+008   5.520243887E-006   4.065094235E+002   1.415883154E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   1.094595571E-025   3.922579472E-018   1.612814280E-017   3.477410470E-028   1.173175830E-028   1.062360504E-024   3.871638484E-024   7.200651453E-011   2.020379090E-012   4.466219655E-025   1.429960114E-025   6.944038671E-042   9.301866756E-042   1.499782703E-025   5.375654449E-026   1.854119920E-043   3.489171659E-040   1.027378387E-039   9.277831232E-047   5.993841413E-047   9.833060836E-011 
  5.276957577E+008   5.721842866E-006   4.603829101E+002   1.542265391E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   1.341599963E-025   4.062718156E-018   1.730071995E-017   4.428797686E-028   1.494145844E-028   1.141913107E-024   4.506622680E-024   8.476492741E-011   2.429753736E-012   6.011392437E-025   1.924681740E-025   3.140638340E-039   4.262509975E-039   1.620160047E-025   6.044367911E-026   1.854119920E-043   3.489171659E-040   1.027378387E-039   2.991543999E-043   1.939637916E-043   1.354376290E-010 
  5.454416100E+008   5.924431501E-006   5.193614428E+002   1.670456080E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   1.610070657E-025   4.202875624E-018   1.848573558E-017   5.064073309E-028   1.708469120E-028   1.220606612E-024   5.172807621E-024   9.836651104E-011   2.870652433E-012   1.017240576E-024   3.256923223E-025   5.739486456E-037   7.877308152E-037   1.739436564E-025   6.721660445E-026   2.227567174E-043   4.191942585E-040   1.234307633E-039   2.984052621E-040   1.940764510E-040   1.808421306E-010 
  5.631874624E+008   6.128047431E-006   5.837178082E+002   1.800316727E-018   4.214079671E-056   2.266094118E-056   4.983999149E-056   6.933818939E-056   6.328163115E-030   1.898161191E-025   4.343164079E-018   1.968252133E-017   6.026675505E-028   2.033222738E-028   1.298533866E-024   5.867111113E-024   1.127519967E-010   3.340409536E-012   2.269831730E-024   7.267373956E-025   5.071815197E-035   7.027972658E-035   1.857352909E-025   7.403898014E-026   2.727788359E-043   5.133282767E-040   1.511483035E-039   1.150012817E-037   7.499311373E-038   2.350829564E-010 
  5.809333148E+008   6.332728854E-006   6.537258022E+002   1.931736961E-018   4.214079743E-056   2.266094192E-056   4.983999235E-056   6.933819165E-056   6.328163115E-030   2.204149465E-025   4.483682412E-018   2.089055955E-017   6.989277680E-028   2.357976349E-028   1.375791460E-024   6.586888366E-024   1.278674638E-010   3.836517222E-012   3.106321550E-024   9.945583206E-025   2.445092497E-033   3.416161562E-033   1.973721846E-025   8.088118087E-026   6.966984932E-043   1.311080589E-039   3.860445953E-039   1.999712723E-035   1.307011981E-035   2.985815506E-010 
  5.986791672E+008   6.538514554E-006   7.296596008E+002   2.064629240E-018   4.215380484E-056   2.267429118E-056   4.985537623E-056   6.937903786E-056   6.328163115E-030   2.526471178E-025   4.624518591E-018   2.210945630E-017   8.286720176E-028   2.795695218E-028   1.452474578E-024   7.329882434E-024   1.436644848E-010   4.356667394E-012   3.106321550E-024   9.945583206E-025   7.097658090E-032   9.987167400E-032   2.088414833E-025   8.771941102E-026   1.251155780E-041   2.354484865E-038   6.932725297E-038   1.782235511E-033   1.167174242E-033   3.716557465E-010 
  6.164250195E+008   6.745443922E-006   8.117931256E+002   2.198924670E-018   1.199201345E-055   9.695432286E-056   1.418297457E-055   2.966618706E-055   8.022480789E-030   2.863730845E-025   4.765751605E-018   2.333891977E-017   1.056337330E-027   3.563770900E-028   1.528674180E-024   8.094174525E-024   1.600999584E-010   4.898769265E-012   3.318898876E-024   1.062619706E-024   1.344855678E-030   1.904028595E-030   2.201350571E-025   9.453484855E-026   2.572408867E-040   4.840882198E-037   1.425386376E-036   9.043343984E-032   5.932587686E-032   4.545361418E-010 
