     Distance         timeN            Tn        a6D-J9        a6D-J7        a6D-J5        a6D-J3        a6D-J1        a4F-J9        a4F-J7        a4F-J5        a4F-J3        a4D-J7        a4D-J5        a4D-J3        a4D-J1        a4P-J5        a4P-J3        a4P-J1        b4P-J5        b4P-J3        b4P-J1       a4H-J13       a4H-J11        a4H-J9        a4H-J7        b4F-J9        b4F-J7        b4F-J5        b4F-J3       a4G-J11        a4G-J9        a4G-J7        a4G-J5        b4D-J7        b4D-J5        b4D-J3        b4D-J1 
  4.161663963E+006   4.396034547E-008   1.000127285E+001   1.000000000E+000   1.102697656E-025   2.297426468E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  5.343830773E+006   5.644815612E-008   1.000175395E+001   1.000000000E+000   1.105653101E-025   1.744786443E-042   1.527559096E-042   2.978836301E-042   8.248061433E-040   4.754390920E-042   5.893394787E-042   5.143764401E-042   2.580308582E-044   1.259794107E-044   2.468474579E-044   1.051831049E-044   1.492792323E-044   1.178961254E-043   2.872911720E-045   1.153097870E-047   5.514997719E-078   2.106450266E-115   3.514974738E-045   2.084211621E-047   2.205867140E-047   2.371994127E-047   1.072466632E-047   4.989124241E-047   1.524754683E-047   2.199108801E-046   8.255762890E-048   8.043880950E-048   8.167108920E-048   8.310859448E-048   1.402211338E-051   6.806403029E-048   1.178866220E-047   2.713936490E-044 
  6.937589391E+006   7.328411241E-008   1.000250208E+001   1.000000000E+000   1.110262330E-025   2.324740693E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  9.177925636E+006   9.695092634E-008   1.000377128E+001   1.000000000E+000   1.118120526E-025   2.353266797E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.281310041E+007   1.353544386E-007   1.000646901E+001   1.000000000E+000   1.134991839E-025   2.415023019E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.845570206E+007   1.949699268E-007   1.001263116E+001   1.000000000E+000   1.174427137E-025   1.770017400E-042   1.525065164E-042   2.973889859E-042   8.235925238E-040   4.747232696E-042   5.884413893E-042   5.135704715E-042   2.576556327E-044   1.258016550E-044   2.464843913E-044   1.050328518E-044   1.490596457E-044   1.177203021E-043   2.868688540E-045   1.151639741E-047   6.009806161E-078   2.519791067E-115   3.509800516E-045   2.081572560E-047   2.203073006E-047   2.368988286E-047   1.071109182E-047   4.982023284E-047   1.522823260E-047   2.195900165E-046   8.245310690E-048   8.033696298E-048   8.156767041E-048   8.300334258E-048   1.426157276E-051   6.798752536E-048   1.177220283E-047   2.709936675E-044 
  2.699859280E+007   2.852404643E-007   1.002823142E+001   1.000000000E+000   1.280179348E-025   2.974371499E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  3.554148354E+007   3.755291257E-007   1.005446028E+001   1.000000000E+000   1.478881624E-025   3.818349333E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  5.025897798E+007   5.311293865E-007   1.013683072E+001   1.000000000E+000   2.314910322E-025   8.295223055E-043   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  7.052575863E+007   7.455362392E-007   1.037049771E+001   1.000000000E+000   7.935659040E-025   7.004881643E-042   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.034504243E+008   1.094302820E-006   1.126129207E+001   1.000000000E+000   5.435839386E-023   1.213139597E-038   6.455235086E-040   1.258204370E-039   3.495367103E-037   2.013609690E-039   2.495211622E-039   2.176180728E-039   1.093817825E-041   5.344346238E-042   1.046106539E-041   4.460755524E-042   6.326240927E-042   4.994456716E-041   1.217521623E-042   4.904415984E-045   1.923495505E-071   1.085649905E-104   1.489558921E-042   8.864205920E-045   9.381533133E-045   1.008797461E-044   4.561291403E-045   2.116076641E-044   6.484826404E-045   9.321385364E-044   3.511207520E-045   3.421088067E-045   3.473488302E-045   3.534616228E-045   3.938349363E-048   2.943160596E-045   4.939947983E-045   1.150065989E-041 
  1.288672075E+008   1.364010007E-006   1.264798979E+001   1.000000000E+000   1.197071150E-020   1.313879822E-034   3.513338702E-038   6.846385462E-038   1.904955885E-035   1.097091771E-037   1.359281624E-037   1.185059730E-037   5.962131751E-040   2.914068090E-040   5.701278622E-040   2.431922296E-040   3.447816710E-040   2.721494276E-039   6.635532219E-041   2.677760922E-043   2.690978629E-066   6.480590845E-096   8.117952424E-041   4.839164424E-043   5.121563731E-043   5.507199364E-043   2.490186005E-043   1.153714746E-042   3.540242141E-043   5.080607526E-042   1.916847464E-043   1.867647855E-043   1.896251913E-043   1.929620606E-043   1.101308639E-045   1.635737260E-043   2.650957095E-043   6.267674330E-040 
  1.690909593E+008   1.791936695E-006   1.683822270E+001   1.000000000E+000   6.498219457E-016   2.083573642E-026   3.030349519E-035   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.986793649E+008   2.107729619E-006   2.217356512E+001   1.000000000E+000   1.785426531E-012   1.882953605E-020   5.702956803E-026   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.131310103E+008   2.262329224E-006   2.569022248E+001   9.999999999E-001   5.464246519E-011   7.047442521E-018   1.209584192E-022   1.293284039E-025   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.258602453E+008   2.398718360E-006   2.937092573E+001   9.999999992E-001   8.158991959E-010   7.609690555E-016   5.141129147E-020   1.245816148E-022   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.385894803E+008   2.535321423E-006   3.365982274E+001   9.999999910E-001   9.034743750E-009   4.895629446E-014   1.118876040E-017   5.523493823E-020   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.513187152E+008   2.672149892E-006   3.861901274E+001   9.999999251E-001   7.487723705E-008   1.906661033E-012   1.272801460E-015   1.174270927E-017   1.156508197E-022   6.645725734E-025   8.224246886E-025   7.150539871E-025   3.623816371E-027   1.775906987E-027   3.461067001E-027   1.480014738E-027   2.094573963E-027   1.650130295E-026   4.020572377E-028   1.666288659E-030   6.775718732E-035   1.090782011E-044   4.922250300E-028   3.547666170E-030   3.150557699E-030   3.385785105E-030   1.537513315E-030   7.027598928E-030   2.176353623E-030   3.086393517E-029   1.178537952E-030   1.148281782E-030   1.165841205E-030   1.186379998E-030   8.493779046E-031   9.492897784E-031   9.615358150E-031   3.804387238E-027 
  2.589285083E+008   2.754060760E-006   4.193051840E+001   9.999997673E-001   2.326615792E-007   1.358055433E-011   1.610552416E-014   2.077166174E-016   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.724521430E+008   2.899844937E-006   4.850817041E+001   9.999986018E-001   1.397909287E-006   3.030400582E-010   8.918069705E-013   1.952757647E-014   7.839569474E-021   4.503394607E-023   5.570690918E-023   4.840546222E-023   2.457069761E-025   1.204867701E-025   2.345989471E-025   1.004064828E-025   1.419841875E-025   1.118240625E-024   2.725862226E-026   1.133094422E-028   3.224364405E-031   4.825485007E-039   3.325931449E-026   3.526649532E-028   2.155532281E-028   2.302094801E-028   1.045343222E-028   4.767096766E-028   1.479599403E-028   2.092537228E-027   8.012384060E-029   7.806666787E-029   7.925956258E-029   8.065744043E-029   5.839354539E-029   6.435241984E-029   6.499842672E-029   2.578773476E-025 
  2.884694090E+008   3.072886163E-006   5.754385625E+001   9.999915737E-001   8.419412935E-006   6.791618975E-009   4.964130260E-011   1.844851409E-012   8.455342539E-021   4.856604802E-023   6.004571580E-023   5.215361860E-023   2.650598039E-025   1.300410683E-025   2.530029324E-025   1.083835888E-025   1.531342976E-025   1.205784653E-024   2.941206438E-026   1.225975326E-028   4.691652955E-030   1.131573253E-036   3.566043449E-026   5.894653488E-028   2.388358871E-028   2.490970212E-028   1.130145962E-028   5.144422172E-028   1.599607914E-028   2.257230700E-027   8.662247334E-029   8.439820145E-029   8.568708650E-029   8.719990866E-029   6.334575683E-029   6.950404470E-029   7.015085229E-029   2.781249300E-025 
  3.091524960E+008   3.296974071E-006   7.143117045E+001   9.999448740E-001   5.494754879E-005   1.749508103E-007   3.302548117E-009   2.128650645E-010   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  3.298355830E+008   3.521828283E-006   8.811887609E+001   9.997573622E-001   2.402885799E-004   2.251127805E-006   8.929107585E-008   8.850512341E-009   4.354437026E-018   2.084010220E-020   2.565975357E-020   2.227429995E-020   1.135184839E-022   5.576688143E-023   1.083936583E-022   4.662691273E-023   6.551547453E-023   5.154767913E-022   1.263219744E-023   5.728410893E-026   2.273929238E-025   1.060391465E-029   1.418091559E-023   7.893471003E-025   1.513081887E-025   1.124422360E-025   4.867578925E-026   2.204361916E-025   6.889798065E-026   9.660933504E-025   3.730833471E-026   3.634977633E-026   3.690436945E-026   3.755792047E-026   2.736873114E-026   2.990644976E-026   3.016798682E-026   1.189777726E-022 
  3.438155470E+008   3.674268474E-006   1.011542965E+002   9.994462085E-001   5.439221501E-004   9.248541686E-006   5.515255137E-007   6.924900046E-008   3.938727782E-017   9.910457584E-021   1.119571526E-020   9.716262486E-021   4.955233700E-023   2.435242329E-023   4.741154779E-023   2.043953651E-023   2.857344310E-023   2.246991327E-022   5.522462829E-024   2.833125500E-026   2.654759724E-025   5.142812688E-029   5.680753156E-024   4.466050117E-025   8.497771428E-026   5.239015229E-026   2.127672479E-026   9.617423205E-026   3.011697506E-026   4.213199480E-025   1.630794751E-026   1.588882082E-026   1.613124424E-026   1.641720942E-026   1.196808332E-026   1.307074520E-026   1.318423571E-026   5.187743075E-023 
  3.577955110E+008   3.827098184E-006   1.157309552E+002   9.988719491E-001   1.094139261E-003   3.090870196E-005   2.603427156E-006   3.995052365E-007   1.103935492E-015   2.125626924E-019   1.849695983E-019   1.602505932E-019   8.175333200E-022   4.019265237E-022   7.847218924E-022   3.391788733E-022   4.708662279E-022   3.700342202E-021   9.128545570E-023   5.479329204E-025   8.424171649E-024   6.523545991E-027   8.238200923E-023   8.771713555E-024   1.803470263E-024   9.566136048E-025   3.513995733E-025   1.585284332E-024   4.974201142E-025   6.941779161E-024   2.693378797E-025   2.624133044E-025   2.664179602E-025   2.711454538E-025   1.977171437E-025   2.158530016E-025   2.177181780E-025   8.545813486E-022 
  3.799529539E+008   4.070165238E-006   1.422636660E+002   9.971032501E-001   2.725079650E-003   1.483461018E-004   1.945765037E-005   3.866466357E-006   8.257086426E-014   1.704845936E-017   1.601966444E-019   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  3.947731174E+008   4.233341314E-006   1.625522718E+002   9.950726640E-001   4.505776936E-003   3.499828374E-004   5.825944265E-005   1.331673326E-005   8.786990431E-013   3.728318799E-016   1.089031033E-017   1.237079651E-018   5.033189705E-022   2.479299187E-022   4.860889890E-022   2.118754778E-022   2.892007403E-022   2.269553379E-021   5.684117075E-023   4.321526790E-025   9.925903362E-024   2.234451585E-025   3.626892883E-023   7.156798996E-024   1.996587951E-024   8.945548877E-025   2.173721600E-025   9.749815600E-025   3.076505356E-025   4.264011228E-024   1.665637458E-025   1.622775497E-025   1.647575466E-025   1.676876932E-025   1.223240421E-025   1.334692220E-025   1.346141321E-025   5.246408433E-022 
  4.095932809E+008   4.397021958E-006   1.850413068E+002   9.921327270E-001   6.951055856E-003   7.295232655E-004   1.484731880E-004   3.822073180E-005   6.608081646E-012   5.171107856E-015   2.312764456E-016   3.174513378E-017   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  4.340077313E+008   4.667823967E-006   2.272680136E+002   9.847915861E-001   1.256340660E-002   1.965563067E-003   5.219510072E-004   1.574931002E-004   9.994474767E-011   1.799924374E-013   1.458727671E-014   3.014727844E-015   7.935308787E-021   3.935498851E-021   7.695734954E-021   3.427334323E-021   4.553524661E-021   3.571401888E-020   9.141664834E-022   7.229701892E-024   1.772956810E-022   4.672087096E-023   3.900169738E-022   1.197588962E-022   4.521420701E-023   2.177552907E-023   3.475815310E-024   1.539932765E-023   4.891693391E-024   6.722105912E-023   2.646477514E-024   2.578338683E-024   2.617833453E-024   2.664475341E-024   1.944012713E-024   2.120525583E-024   2.138643203E-024   8.265330716E-021 
