     distance         timeN            Tn            nH          N(H)         N(H2)         N(He)          N(C)         N(CH)        N(CH2)        N(CH3)        N(CH4)          N(O)         N(O2)         N(OH)        N(H2O)         N(CO)        N(CO2)         N(C2)        N(C2H)       N(C2H2)         N(C3)        N(C3H)       N(C3H2)      N(CH3OH)       N(H2CO)      N(HCO2H)          N(N)         N(NH)        N(NH2)        N(NH3)         N(CN)        N(HCN)        N(HNC)         N(N2)         N(NO)          N(S)         N(SH)        N(H2S)         N(CS)         N(SO)        N(SO2)        N(OCS)         N(Si)        N(SiH)       N(SiH2)       N(SiH3)       N(SiH4)        N(SiO)       N(SiO2)         N(Mg)         N(Fe)     N(C54H18)          N(G)       N(H2O*)        N(O2*)        N(CO*)       N(CO2*)       N(CH4*)       N(NH3*)        N(N2*)     N(CH3OH*)      N(H2CO*)     N(HCO2H*)       N(OCS*)       N(H2S*)        N(Fe*)      N(SiH4*)       N(SiO*)      N(SiO2*)        N(O**)       N(Si**)       N(Mg**)       N(Fe**)        N(C**)         N(H+)        N(H2+)        N(H3+)        N(He+)         N(C+)        N(CH+)       N(CH2+)       N(CH3+)       N(CH4+)       N(CH5+)         N(O+)        N(O2+)        N(OH+)       N(H2O+)       N(H3O+)        N(CO+)       N(HCO+)      N(HCO2+)        N(C2+)       N(C2H+)      N(C2H2+)      N(C2H3+)        N(C3+)       N(C3H+)      N(C3H2+)      N(C3H3+)         N(N+)        N(NH+)       N(NH2+)       N(NH3+)       N(NH4+)        N(CN+)       N(C2N+)       N(HCN+)      N(H2CN+)      N(H2NC+)        N(N2+)       N(N2H+)        N(NO+)       N(HNO+)         N(S+)        N(SH+)       N(H2S+)       N(H3S+)        N(CS+)       N(HCS+)        N(SO+)       N(HSO+)      N(HSO2+)      N(HOCS+)        N(Si+)       N(SiH+)      N(SiH2+)      N(SiH3+)      N(SiH4+)      N(SiH5+)       N(SiO+)      N(SiOH+)        N(Fe+)    N(C54H18+)         N(G+)    N(C54H18-)         N(G-) 
  1.000000000E+005   1.056293554E-009   1.000002392E+001   1.000001267E+006   2.646001326E+004   5.000002506E+010   9.998005011E+009   1.026000514E+002   1.277000640E-003   1.077000540E-002   1.083000543E-002   1.429000716E+002   1.815000910E+006   1.068000535E+006   3.990002000E+001   4.203002107E+004   8.259004140E+006   1.150000576E+002   1.109000556E-001   6.537003277E-001   7.661003840E-001   2.182001094E-011   3.372001690E-008   4.315002163E-005   9.998007096E-006   9.998011959E-006   9.998013124E-006   6.253003134E+006   1.052000527E-002   7.891003955E-004   1.700000869E-003   1.319000661E+002   1.164000583E+003   1.431000717E+003   6.626003321E+004   2.265001135E+002   1.328000666E+006   2.107001056E+004   2.883001445E+004   6.023003019E+003   2.611001309E+004   5.941002978E+004   1.250000627E+000   9.287004655E-008   3.039001523E-013   2.330001168E-012   1.332000668E-012   3.574001791E-011   1.388000696E-004   1.075000539E-005   9.998005011E-006   1.480000742E+003   1.345000674E+004   4.087002049E+000   1.030000516E+007   1.018137142E-005   8.268004144E+005   1.340000672E+006   1.550000777E+005   1.550000777E+006   1.001016362E-005   1.860000932E+005   6.199003107E+005   7.239003629E+005   2.070001038E+004   3.719001864E+005   9.998197355E-006   9.998005011E-006   9.998005012E-006   9.998005012E-006   1.400000702E+007   3.369001689E+006   3.699001854E+006   3.229001619E+006   1.630000817E+007   1.751000878E+000   4.569002313E-004   2.418001212E+000   1.710000858E-001   4.682002347E-001   9.221004631E-008   4.930002472E-007   4.874002443E-003   1.903000954E-007   2.386001196E-004   7.482003771E-006   1.230000617E+000   7.979003538E-005   1.120000551E-004   2.677001342E+001   2.782001404E-006   4.343002177E+001   2.265001135E-004   3.696001850E-011   8.357004195E-011   3.614001812E-005   1.296000650E-003   2.040001024E-011   1.409000783E-009   3.608001809E-009   2.563001285E-005   2.593001300E-003   5.207733145E-013   2.702001354E-011   1.561000782E-008   6.710003363E-006   1.339000678E-008   9.725004875E-002   5.192002623E-007   1.793000899E+001   1.238000621E-008   1.192999513E-007   2.362001184E-002   1.627000816E+001   2.491001249E-004   2.056001031E+002   1.127000565E+001   5.344002679E-001   3.004001506E+001   2.785001398E-006   2.259001132E-001   4.002002006E+002   3.386001697E+001   6.517003267E+000   3.252001630E-003   4.456002234E-010   1.243000623E-011   3.857001933E-013   2.276001141E-012   9.999921666E-016   2.570002122E-014   5.411002462E-014   3.205001607E-007   1.990000997E+001   8.005004013E+000   2.086001047E-002   8.063004042E+002   5.243002629E-001 
  1.800422741E+005   1.901775700E-009   1.000004328E+001   1.000002073E+006   4.763922875E+004   9.002121836E+010   1.800064282E+010   1.847235401E+002   2.299141917E-003   1.939057043E-002   1.949859590E-002   2.572806421E+002   3.267770226E+006   1.922853224E+006   7.183693225E+001   7.567183615E+004   1.486970485E+007   2.070488022E+002   1.996670623E-001   1.176937409E+000   1.379305108E+000   3.928525969E-011   6.071030966E-008   7.768831144E-005   1.800064958E-005   1.800066534E-005   1.800066912E-005   1.125805357E+007   1.894046434E-002   1.420714868E-003   3.060721480E-003   2.374759740E+002   2.095693963E+003   2.576407269E+003   1.192961186E+005   4.077961192E+002   2.390963560E+006   3.793494142E+004   5.190623450E+004   1.084395596E+004   4.700908023E+004   1.069632117E+005   2.250530459E+000   1.672054110E-007   5.471489652E-013   4.194988775E-012   2.398165257E-012   6.434716688E-011   2.498989022E-004   1.935456195E-005   1.800064282E-005   2.664628063E+003   2.421570774E+004   7.358334388E+000   1.854437098E+007   1.859502961E-005   1.488590867E+006   2.412568652E+006   2.790657769E+005   2.790657769E+006   1.804005526E-005   3.348789323E+005   1.116083065E+006   1.303327199E+006   3.726878440E+004   6.695778221E+005   1.800126631E-005   1.800064282E-005   1.800064282E-005   1.800064282E-005   2.520594114E+007   6.065629693E+006   6.659769734E+006   5.813570282E+006   2.934691718E+007   3.152543067E+000   8.226139006E-004   4.353426120E+000   3.078725670E-001   8.429586888E-001   1.660171312E-007   8.876092133E-007   8.775268366E-003   3.426207572E-007   4.295812540E-004   1.347077518E-005   2.214521972E+000   1.436558453E-004   2.016475257E-004   4.819736031E+001   5.008780619E-006   7.819243027E+001   4.077961192E-004   6.654368454E-011   1.504614646E-010   6.506733663E-005   2.333349980E-003   3.672865713E-011   2.536798182E-009   6.495931117E-009   4.614487653E-005   4.668500384E-003   9.388706617E-013   4.864746641E-011   2.810462437E-008   1.208084750E-005   2.410768249E-008   1.750912697E-001   9.347803381E-007   3.228160890E+001   2.228925367E-008   2.147902753E-007   4.252602355E-002   2.929290445E+001   4.484857099E-004   3.701672499E+002   2.029078262E+001   9.621467818E-001   5.408474799E+001   5.014181869E-006   4.067158645E-001   7.205298317E+002   6.096236907E+001   1.173336560E+001   5.854980042E-003   8.022690980E-010   2.237927488E-011   6.944236784E-013   4.097765859E-012   1.800397350E-015   4.627093325E-014   9.742095441E-014   5.770360097E-007   3.582844491E+001   1.441239706E+001   3.755685235E-002   1.451682167E+003   9.439624959E-001 
  2.600845482E+005   2.747258528E-009   1.000006282E+001   1.000002882E+006   6.881846135E+004   1.300424440E+011   2.600328710E+010   2.668470950E+002   3.321284019E-003   2.801114243E-002   2.816719336E-002   3.716613049E+002   4.720540716E+006   2.777706603E+006   1.037738703E+002   1.093136784E+005   2.148041090E+007   2.990976211E+002   2.884341407E-001   1.700174913E+000   1.992510327E+000   5.675052255E-011   8.770062422E-008   1.122266291E-004   2.600330120E-005   2.600333409E-005   2.600334198E-005   1.626310804E+007   2.736093021E-002   2.052329851E-003   4.421443213E-003   3.430519672E+002   3.027388096E+003   3.721814747E+003   1.723322468E+005   5.890922712E+002   3.453927312E+006   5.479988589E+004   7.498247320E+004   1.566491280E+004   6.790816424E+004   1.545164319E+005   3.251061099E+000   2.415408354E-007   7.903979745E-013   6.059977889E-012   3.464330707E-012   9.295433895E-011   3.609978245E-004   2.795912545E-005   2.600328710E-005   3.849256342E+003   3.498141743E+004   1.062966937E+001   2.678874346E+007   2.724365295E-005   2.150381854E+006   3.485137499E+006   4.031315763E+005   4.031315763E+006   2.608553293E-005   4.837578916E+005   1.612266220E+006   1.882754504E+006   5.383757181E+004   9.672556983E+005   2.600458819E-005   2.600328710E-005   2.600328710E-005   2.600328710E-005   3.641188431E+007   8.762259875E+006   9.620540005E+006   8.398141032E+006   4.239383674E+007   4.554086388E+000   1.188327868E-003   6.288852591E+000   4.447451588E-001   1.217717446E+000   2.398242758E-007   1.282218498E-006   1.267653744E-002   4.949415420E-007   6.205625426E-004   1.945955145E-005   3.199044122E+000   2.075217009E-004   2.912950673E-004   6.962472451E+001   7.235561644E-006   1.129548668E+002   5.890922712E-004   9.612737444E-011   2.173529413E-010   9.399467851E-005   3.370700148E-003   5.305731722E-011   3.664596591E-009   9.383862757E-009   6.665975678E-005   6.744001145E-003   1.358087064E-012   7.027493677E-011   4.059925101E-008   1.745169598E-005   3.482536694E-008   2.529325535E-001   1.350360752E-006   4.663322041E+001   3.219850913E-008   3.102805374E-007   6.143205054E-002   4.231581127E+001   6.478714559E-004   5.347345296E+002   2.931156687E+001   1.389893641E+000   7.812950034E+001   7.243364144E-006   5.875317619E-001   1.040859722E+003   8.806474306E+001   1.694973215E+001   8.457960556E-003   1.158938261E-009   3.232855157E-011   1.003147413E-012   5.919532049E-012   2.600792501E-015   6.684187257E-014   1.407319160E-013   8.335720659E-007   5.175689270E+001   2.081979528E+001   5.425370773E-002   2.097064452E+003   1.363625068E+000 
  3.807925460E+005   4.022292808E-009   1.000009265E+001   1.000004109E+006   1.007579008E+005   1.903966379E+011   3.807171171E+010   3.906939009E+002   4.862730131E-003   4.101143580E-002   4.123991176E-002   5.441535911E+002   6.911397955E+006   4.066872185E+006   1.519365170E+002   1.600474138E+005   3.144971664E+007   4.379122671E+002   4.222997428E-001   2.489245644E+000   2.917257286E+000   8.308909277E-011   1.284034926E-007   1.643122985E-004   3.807174194E-005   3.807181245E-005   3.807182935E-005   2.381100353E+007   4.005945261E-002   3.004839739E-003   6.473485940E-003   5.022663307E+002   4.432433730E+003   5.449151776E+003   2.523136245E+005   8.624967696E+002   5.056934702E+006   8.023314320E+004   1.097827014E+005   2.293517900E+004   9.942512430E+004   2.262292851E+005   4.759915947E+000   3.536427152E-007   1.157230765E-012   8.872483325E-012   5.072166433E-012   1.360955168E-010   5.285410667E-004   4.093527714E-005   3.807171171E-005   5.635740481E+003   5.121669559E+004   1.556302118E+001   3.922170740E+007   4.073059001E-005   3.148398804E+006   5.102629895E+006   5.902295774E+005   5.902295774E+006   3.824801587E-005   7.082754929E+005   2.360537516E+006   2.756562523E+006   7.882420808E+004   1.416170193E+006   3.807450076E-005   3.807171171E-005   3.807171171E-005   3.807171171E-005   5.331105861E+007   1.282892546E+007   1.408554327E+007   1.229581487E+007   6.206930395E+007   6.667690258E+000   1.739844509E-003   9.207581408E+000   6.511565024E-001   1.782874118E+000   3.511294809E-007   1.877310851E-006   1.855986426E-002   7.246496042E-007   9.085727560E-004   2.849095319E-005   4.683757292E+000   3.038348878E-004   4.264884534E-004   1.019383599E+002   1.059366906E-005   1.653785197E+002   8.624967696E-004   1.407411944E-010   3.182289415E-010   1.376186899E-004   4.935080854E-003   7.768182842E-011   5.365378370E-009   1.373902139E-008   9.759731658E-005   9.873969640E-003   1.992403985E-012   1.028903433E-010   5.944183035E-008   2.555122880E-005   5.098822058E-008   3.703214607E-001   1.977078717E-006   6.827623434E+001   4.714220754E-008   4.542848047E-007   8.994337174E-002   6.195506597E+001   9.485560499E-004   7.829109750E+002   4.291540218E+001   2.034959266E+000   1.143903000E+002   1.060509276E-005   8.602120099E-001   1.523934690E+003   1.289366032E+002   2.481629778E+001   1.238339733E-002   1.696814837E-009   4.733260418E-011   1.468719665E-012   8.666854955E-012   3.807811904E-015   9.786399270E-014   2.060472053E-013   1.220442449E-006   7.577786188E+001   3.048250173E+001   7.943347754E-002   3.070336182E+003   1.996499146E+000 
  5.015005438E+005   5.297328656E-009   1.000012293E+001   1.000005343E+006   1.326973795E+005   2.507509060E+011   5.014015117E+010   5.145408591E+002   6.404178140E-003   5.401174516E-002   5.431264624E-002   7.166460894E+002   9.102257888E+006   5.356039353E+006   2.000992230E+002   2.107812116E+005   4.141903466E+007   5.767270838E+002   5.561655095E-001   3.278317345E+000   3.842005382E+000   1.094276954E-010   1.691064110E-007   2.163980319E-004   5.014020359E-005   5.014032590E-005   5.014035521E-005   3.135890831E+007   5.275799063E-002   3.957350799E-003   8.525531242E-003   6.614808901E+002   5.837481092E+003   7.176490930E+003   3.322951007E+005   1.135901604E+003   6.659944064E+006   1.056664318E+005   1.445829724E+005   3.020545414E+004   1.309421231E+005   2.979422265E+005   6.268772650E+000   4.657447328E-007   1.524064007E-012   1.168499222E-011   6.680004136E-012   1.792367476E-010   6.960845151E-004   5.391144479E-005   5.014015117E-005   7.422226818E+003   6.745199372E+004   2.049637906E+001   5.165468664E+007   5.475189616E-005   4.146416982E+006   6.720124281E+006   7.773278087E+005   7.773278087E+006   5.044594548E-005   9.327933704E+005   3.108809733E+006   3.630371617E+006   1.038108751E+005   1.865085239E+006   5.014498869E-005   5.014015117E-005   5.014015117E-005   5.014015117E-005   7.021025369E+007   1.689559605E+007   1.855055203E+007   1.619349351E+007   8.174479536E+007   8.781296728E+000   2.291361836E-003   1.212631382E+001   8.575681001E-001   2.348031485E+000   4.624348232E-007   2.472403935E-006   2.444319832E-002   9.543579490E-007   1.196583324E-003   3.752236609E-005   6.168472288E+000   4.001481797E-004   5.616820027E-004   1.342520351E+002   1.395178064E-005   2.178022370E+002   1.135901604E-003   1.853550692E-010   4.191050659E-010   1.812427549E-004   6.499463484E-003   1.023063699E-010   7.066162465E-009   1.809418538E-008   1.285349144E-004   1.300394199E-002   2.629266001E-012   1.355057902E-010   7.828443286E-008   3.365077159E-005   6.715109428E-008   4.877105122E-001   2.603797460E-006   8.991927490E+001   6.208592433E-008   5.982889329E-007   1.184547280E-001   8.159434482E+001   1.249241014E-003   1.031087726E+003   5.651925422E+001   2.680025684E+000   1.506511443E+002   1.396682552E-005   1.132892593E+000   2.007010252E+003   1.698085136E+002   3.268287309E+001   1.630883893E-002   2.234692075E-009   6.233667524E-011   1.934292489E-012   1.141418124E-011   5.014808505E-015   1.288861753E-013   2.713625676E-013   1.607313308E-006   9.979886060E+001   4.014522006E+001   1.046132784E-001   4.043609110E+003   2.629374002E+000 
  6.900017009E+005   7.288465272E-009   1.000017108E+001   1.000007284E+006   1.825750873E+005   3.450020546E+011   6.898661084E+010   7.079442161E+002   8.811352475E-003   7.431344257E-002   7.472744503E-002   9.860158721E+002   1.252357458E+007   7.369243887E+006   2.753116396E+002   2.900087271E+005   5.698743938E+007   7.935047257E+002   7.652145572E-001   4.510556862E+000   5.286121481E+000   1.505588966E-010   2.326693856E-007   2.977367731E-004   6.898671009E-005   6.898694161E-005   6.898699711E-005   4.314595695E+007   7.258843229E-002   5.444822426E-003   1.173007068E-002   9.101154201E+002   8.031647832E+003   9.873958804E+003   4.571967228E+005   1.562859307E+003   9.163254571E+006   1.453838658E+005   1.989281847E+005   4.155894750E+004   1.801600729E+005   4.099314413E+005   8.625051366E+000   6.408068162E-007   2.096922488E-012   1.607709575E-011   9.190854736E-012   2.466074687E-010   9.577257037E-004   7.417544175E-005   6.898661084E-005   1.021206082E+004   9.280555270E+004   2.820046794E+001   7.107042325E+007   7.771681143E-005   5.704953976E+006   9.246055064E+006   1.069506369E+006   1.069506369E+007   6.956549056E-005   1.283407643E+006   4.277335473E+006   4.994939747E+006   1.428308506E+005   2.566125282E+006   6.899576844E-005   6.898661084E-005   6.898661085E-005   6.898661084E-005   9.660057530E+007   2.324623844E+007   2.552325200E+007   2.228023269E+007   1.124706698E+008   1.208197195E+001   3.152628882E-003   1.668429936E+001   1.179907030E+000   3.230599241E+000   6.362527935E-007   3.401720263E-006   3.363080029E-002   1.313077821E-006   1.646349805E-003   5.162610843E-005   8.487050544E+000   5.505540589E-004   7.728045517E-004   1.847141001E+002   1.919591475E-005   2.996687847E+002   1.562859308E-003   2.550255178E-010   5.766364372E-010   2.493674851E-004   8.942453256E-003   1.407608388E-010   9.722161559E-009   2.489534826E-008   1.768480532E-004   1.789180655E-002   3.628899217E-012   1.864391119E-010   1.077096415E-007   4.629927574E-005   9.239155336E-008   6.710289963E-001   3.582501433E-006   1.237177368E+002   8.542250873E-008   8.231697366E-007   1.629789706E-001   1.122636686E+002   1.718800236E-003   1.418648449E+003   7.776346312E+001   3.687381960E+000   2.072772344E+002   1.921661454E-005   1.558719283E+000   2.761396445E+003   2.336353914E+002   4.496756780E+001   2.243893363E-002   3.074658311E-009   8.576751079E-011   2.661345850E-012   1.570449352E-011   6.899644287E-015   1.773314528E-013   3.733611045E-013   2.211463170E-006   1.373108177E+002   5.523482895E+001   1.439348579E-001   5.563503133E+003   3.617691548E+000 
  9.964050392E+005   1.052501025E-008   1.000025170E+001   1.000010477E+006   2.636501091E+005   4.982050437E+011   9.962108054E+010   1.022316750E+003   1.272415682E-002   1.073133664E-001   1.079112125E-001   1.423870015E+003   1.808484309E+007   1.064165973E+007   3.975676249E+002   4.187911597E+005   8.229350912E+007   1.145871601E+003   1.105018787E+000   6.513532742E+000   7.633497680E+000   2.174166811E-010   3.359894815E-007   4.299509527E-004   9.962128750E-005   9.962177030E-005   9.962188602E-005   6.230552277E+007   1.048223412E-001   7.862672000E-003   1.693897321E-002   1.314264905E+003   1.159821342E+004   1.425862835E+004   6.602213239E+005   2.256868848E+003   1.323232596E+007   2.099436054E+005   2.872650282E+005   6.001377957E+004   2.601626738E+005   5.919672329E+005   1.245512609E+001   9.253660480E-007   3.028090255E-012   2.321635504E-011   1.327218236E-011   3.561169653E-010   1.383017201E-003   1.071140844E-004   9.962108054E-005   1.474686929E+004   1.340171568E+005   4.072328027E+001   1.026302390E+008   1.178263920E-004   8.238318603E+006   1.335189517E+007   1.544435636E+006   1.544435636E+007   1.008282333E-004   1.853322763E+006   6.176746132E+006   7.213012623E+006   2.062568881E+005   3.705649115E+006   9.964017712E-005   9.962108054E-005   9.962108054E-005   9.962108054E-005   1.394974122E+008   3.356905585E+007   3.685720913E+007   3.217408172E+007   1.624148443E+008   1.744714063E+001   4.552597911E-003   2.409319592E+001   1.703861256E+000   4.665192032E+000   9.187897507E-007   4.912301740E-006   4.856502766E-002   1.896168399E-006   2.377434469E-003   7.455140477E-005   1.225584408E+001   7.950351503E-004   1.115979192E-003   2.667389804E+002   2.772012953E-005   4.327409010E+002   2.256868848E-003   3.682731662E-010   8.326999165E-010   3.601026056E-004   1.291347473E-002   2.032676590E-010   1.403942576E-008   3.595047596E-008   2.553799054E-004   2.583691357E-002   5.267020028E-012   2.692300109E-010   1.555396147E-007   6.685911688E-005   1.334193172E-007   9.690088101E-001   5.173361377E-006   1.786563287E+002   1.233555688E-007   1.188706462E-006   2.353520627E-001   1.621159212E+002   2.482057528E-003   2.048619140E+003   1.122954169E+002   5.324815507E+000   2.993215903E+002   2.775002114E-005   2.250890388E+000   3.987633170E+003   3.373844556E+002   6.493604540E+001   3.240325604E-002   4.440003350E-009   1.238537739E-010   3.843153707E-012   2.267829358E-011   9.963273420E-015   2.560782198E-013   5.391572502E-013   3.193494330E-006   1.982856074E+002   7.976262751E+001   2.078511457E-001   8.034054535E+003   5.224178095E+000 
  1.485958769E+006   1.569619840E-008   1.000038670E+001   1.000015676E+006   3.931876857E+005   7.429850448E+011   1.485672896E+011   1.524605312E+003   1.897583804E-002   1.600389786E-001   1.609305607E-001   2.123451258E+003   2.697035713E+007   1.587016056E+007   5.929020658E+002   6.245532287E+005   1.227262697E+008   1.708865603E+003   1.647940829E+000   9.713786476E+000   1.138401686E+001   3.242386735E-010   5.010691142E-007   6.411960937E-004   1.485677498E-004   1.485688236E-004   1.485690810E-004   9.291770970E+007   1.563240534E-001   1.172578998E-002   2.526149536E-002   1.959994548E+003   1.729669184E+004   2.126423198E+004   9.846037814E+005   3.365722253E+003   1.973368279E+007   3.130938979E+005   4.284051768E+005   8.949997850E+004   3.879867904E+005   8.828148302E+005   1.857462612E+001   1.380020422E-006   4.515863102E-012   3.462310309E-011   1.979312159E-011   5.310857100E-010   2.062526484E-003   1.597417846E-004   1.485672896E-004   2.199235733E+004   1.998629771E+005   6.073159754E+001   1.530549192E+008   1.890569081E-004   1.228600070E+007   1.991199920E+007   2.303253639E+006   2.303253639E+007   1.512520640E-004   2.763904367E+006   9.211528585E+006   1.075693748E+007   3.075958085E+005   5.526322763E+006   1.486097614E-004   1.485672896E-004   1.485672896E-004   1.485672896E-004   2.080358125E+008   5.006233232E+007   5.496603361E+007   4.798197419E+007   2.422131246E+008   2.601933626E+001   6.789397828E-003   3.593075677E+001   2.541008867E+000   6.957311966E+000   1.370213040E-006   7.325832561E-006   7.242618217E-002   2.827801087E-006   3.545524634E-003   1.111802866E-004   1.827743210E+001   1.185654515E-003   1.664286265E-003   3.977941931E+002   4.133968989E-005   6.453568100E+002   3.365722253E-003   5.492145403E-010   1.241825218E-009   5.370295904E-004   1.925817236E-002   3.031379008E-010   2.093733553E-008   5.361380083E-008   3.808541340E-004   3.853120442E-002   7.918354073E-012   4.015091368E-010   2.319599310E-007   9.970859303E-005   1.989714095E-007   1.445105912E+000   7.715157157E-006   2.664344371E+002   1.839630971E-007   1.772738359E-006   3.509861353E-001   2.417673336E+002   3.701551493E-003   3.055154504E+003   1.674688291E+002   7.941024159E+000   4.463854150E+002   4.138426746E-005   3.356806433E+000   5.946852299E+003   5.031494723E+002   9.684067074E+001   4.832374732E-002   6.621482720E-009   1.847060822E-010   5.731386636E-012   3.382067923E-011   1.485786065E-014   3.818961530E-013   8.040578636E-013   4.762534137E-006   2.957080478E+002   1.189519057E+002   3.099733640E-001   1.198137683E+004   7.790941194E+000 
  2.232727961E+006   2.358442303E-008   1.000060795E+001   1.000023838E+006   5.907866654E+005   1.116376919E+012   2.232307287E+011   2.290805437E+003   2.851226650E-002   2.404675883E-001   2.418072406E-001   3.190605234E+003   4.052448215E+007   2.384581099E+007   8.908687813E+002   9.384264380E+005   1.844031395E+008   2.567666913E+003   2.476124006E+000   1.459551184E+001   1.710512715E+001   4.871868874E-010   7.528845941E-007   9.634332809E-004   2.232317679E-004   2.232341921E-004   2.232347731E-004   1.396140975E+008   2.348857037E-001   1.761866053E-002   3.795682390E-002   2.945002312E+003   2.598925467E+004   3.195070742E+004   1.479422693E+006   5.057187442E+003   2.965097096E+007   4.704412336E+005   6.437029314E+005   1.344787636E+005   5.829720270E+005   1.326479055E+006   2.790942297E+001   2.073558488E-006   6.785338912E-012   5.202316442E-011   2.974028112E-011   7.979862216E-010   3.099062327E-003   2.400210376E-004   2.232307287E-004   3.304475680E+004   3.003053912E+005   9.125264931E+001   2.299736453E+008   3.146437025E-004   1.846040873E+007   2.991890143E+007   3.460768448E+006   3.460768449E+007   2.292921150E-004   4.152922138E+006   1.384084104E+007   1.616290503E+007   4.621800444E+005   8.303611523E+006   2.233266169E-004   2.232307287E-004   2.232307287E-004   2.232307287E-004   3.125855373E+008   7.522147679E+007   8.258956446E+007   7.209562142E+007   3.639388755E+008   3.909551969E+001   1.020145338E-002   5.398798781E+001   3.818009092E+000   1.045375348E+001   2.058822359E-006   1.100747646E-005   1.088244221E-001   4.248930567E-006   5.327350657E-003   1.670546523E-004   2.746287221E+001   1.781511985E-003   2.500683767E-003   5.977082025E+002   6.211521627E-005   9.696849918E+002   5.057187443E-003   8.252258076E-010   1.865912414E-009   8.069172370E-004   2.893648974E-002   4.554817886E-010   3.145953989E-008   8.055775847E-008   5.722548086E-004   5.789530701E-002   1.204338086E-011   6.032901524E-010   3.485328741E-007   1.498177826E-004   2.989657716E-007   2.171353107E+000   1.159245895E-005   4.003327631E+002   2.764149251E-007   2.663621241E-006   5.273764567E-001   3.632690494E+002   5.561789810E-003   4.590541891E+003   2.516313575E+002   1.193183651E+001   6.707192529E+002   6.218219543E-005   5.043790920E+000   8.935480859E+003   7.560104495E+002   1.455085676E+002   7.260915481E-002   9.949151103E-009   2.775313021E-010   8.611731553E-012   5.081747731E-011   2.232338386E-014   5.738218901E-013   1.208141856E-012   7.155976050E-006   4.443180137E+002   1.787319448E+002   4.657524580E-001   1.800269419E+004   1.170632840E+001 
  2.979497152E+006   3.147271315E-008   1.000084875E+001   1.000032279E+006   7.883872855E+005   1.489771893E+012   2.978947876E+011   3.057011923E+003   3.804877413E-002   3.208968656E-001   3.226845919E-001   4.257768069E+003   5.407871970E+007   3.182152762E+007   1.188837970E+003   1.252302253E+006   2.460805212E+008   3.426475353E+003   3.304314058E+000   1.947727772E+001   2.282628494E+001   6.501364539E-010   1.004702164E-006   1.285673143E-003   2.978966382E-004   2.979009553E-004   2.979019900E-004   1.863108729E+008   3.134480062E-001   2.351158001E-002   5.065225977E-002   3.930018253E+003   3.468188966E+004   4.263727156E+004   1.974245712E+006   6.748666673E+003   3.956834147E+007   6.277898755E+005   8.590024732E+005   1.794579222E+005   7.779588823E+005   1.770146963E+006   3.724429731E+001   2.767102311E-006   9.054833561E-012   6.942337019E-011   3.968752322E-011   1.064888949E-009   4.135606774E-003   3.203009569E-004   2.978947876E-004   4.409724802E+004   4.007486391E+005   1.217739544E+002   3.068930099E+008   4.606849604E-004   2.463486802E+007   3.992588672E+007   4.618292867E+006   4.618292867E+007   3.086890337E-004   5.541951440E+006   1.847019192E+007   2.156891746E+007   6.167655635E+005   1.108092334E+007   2.980655474E-004   2.978947876E-004   2.978947877E-004   2.978947876E-004   4.171361299E+008   1.003808301E+008   1.102133246E+008   9.620946882E+007   4.856656370E+008   5.217181166E+001   1.361353748E-002   7.204536875E+001   5.095019926E+000   1.395022403E+001   2.747437405E-006   1.468915094E-005   1.452229641E-001   5.670071847E-006   7.109191471E-003   2.229294841E-004   3.664838856E+001   2.377373887E-003   3.337088093E-003   7.976238715E+002   8.289091613E-005   1.294015866E+003   6.748666674E-003   1.101239364E-009   2.490004799E-009   1.076807124E-003   3.861488746E-002   6.078269424E-010   4.198184017E-008   1.075019398E-007   7.636570721E-004   7.725957035E-002   1.626586860E-011   8.050728881E-010   4.651067850E-007   1.999273881E-004   3.989609712E-007   2.897606331E+000   1.546979315E-005   5.342322007E+002   3.688675206E-007   3.554499418E-006   7.037682424E-001   4.847717739E+002   7.422043569E-003   6.125942023E+003   3.357945846E+002   1.592268199E+001   8.950549532E+002   8.298029628E-005   6.730789412E+000   1.192413423E+004   1.008873526E+003   1.941768685E+002   9.689476390E-002   1.327684711E-008   3.703572926E-010   1.149210038E-011   6.781441649E-011   2.978803972E-014   7.657501497E-013   1.612228923E-012   9.549437832E-006   5.929292133E+002   2.385124801E+002   6.215328469E-001   2.402406154E+004   1.562174812E+001 
