     distance         timeN         timeI            nH         op_H2            Vn            Vi            Tn            Ti            Te        Vsound       Vmagnet          rhoN          rhoI        rhoNEG      DensityN      DensityI    DensityNEG           muN           muI         muNEG       -dVn/dz       -dVi/dz        Tgrain       Teff_gr    Nlayers_gr      n(grain)      MDens_gr MDens_gr_char        Rgrain     -DissH2_t     -DissH2_n     -DissH2_i     -DissH2_e       F_gr_H2     E_gr_H2_K         x(H2)          x(H)         x(H+)     sum(neut)     sum(ions)     sum(nega)        grad_V 
  4.161663963E+006   4.396034547E-008   4.396034547E-008   1.000046212E+006   3.000000000E+000   2.999862164E+006   2.999862164E+006   1.000127285E+001   1.000127285E+001   1.000127285E+001   2.417909843E+004   5.930364569E+005   2.364908437E-018   6.416062517E-025   8.927395039E-024   6.007646891E+005   8.267836781E-003   8.068613715E-003   3.936497068E-024   7.760267513E-023   1.106434805E-021   3.624044626E-005   3.624044626E-005   1.500000000E+001   1.000127285E+001   6.951414792E+001   4.630694604E-005   1.914680019E-020   2.253391445E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536018009E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999535E-011   6.001977510E+005   8.267836781E-003   8.068613715E-003   3.624044626E-005 
  5.343830773E+006   5.644815612E-008   5.644815612E-008   1.000060843E+006   3.000000000E+000   2.999818275E+006   2.999818275E+006   1.000175395E+001   1.000175395E+001   1.000175395E+001   2.417967998E+004   5.930407944E+005   2.364943038E-018   6.416156391E-025   8.927525655E-024   6.007734788E+005   8.267957747E-003   8.068731766E-003   3.936497068E-024   7.760267513E-023   1.106434805E-021   3.801296788E-005   3.801296788E-005   1.500000000E+001   1.000175395E+001   6.951414792E+001   4.630762356E-005   1.914708033E-020   2.253424422E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536096172E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999534E-011   6.002065324E+005   8.267957747E-003   8.068731766E-003   3.801296788E-005 
  6.937589391E+006   7.328411241E-008   7.328411241E-008   1.000081676E+006   3.000000000E+000   2.999755787E+006   2.999755787E+006   1.000250208E+001   1.000250208E+001   1.000250208E+001   2.418058429E+004   5.930469702E+005   2.364992302E-018   6.416290046E-025   8.927711624E-024   6.007859935E+005   8.268129977E-003   8.068899845E-003   3.936497068E-024   7.760267514E-023   1.106434805E-021   4.040251082E-005   4.040251082E-005   1.500000000E+001   1.000250208E+001   6.951414792E+001   4.630858819E-005   1.914747918E-020   2.253471373E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536211822E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999534E-011   6.002190353E+005   8.268129977E-003   8.068899845E-003   4.040251082E-005 
  9.177925636E+006   9.695092634E-008   9.695092634E-008   1.000113108E+006   3.000000000E+000   2.999661509E+006   2.999661509E+006   1.000377128E+001   1.000377128E+001   1.000377128E+001   2.418211836E+004   5.930562884E+005   2.365066632E-018   6.416491708E-025   8.927992217E-024   6.008048758E+005   8.268389841E-003   8.069153447E-003   3.936497068E-024   7.760267514E-023   1.106434805E-021   4.376124266E-005   4.376124266E-005   1.500000000E+001   1.000377128E+001   6.951414792E+001   4.631004364E-005   1.914808097E-020   2.253542213E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536396016E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999533E-011   6.002378998E+005   8.268389841E-003   8.069153447E-003   4.376124265E-005 
  1.281310041E+007   1.353544386E-007   1.353544386E-007   1.000169452E+006   3.000000000E+000   2.999492525E+006   2.999492525E+006   1.000646901E+001   1.000646901E+001   1.000646901E+001   2.418537874E+004   5.930729923E+005   2.365199875E-018   6.416853200E-025   8.928495200E-024   6.008387238E+005   8.268855664E-003   8.069608045E-003   3.936497068E-024   7.760267515E-023   1.106434805E-021   4.921049571E-005   4.921049571E-005   1.500000000E+001   1.000646901E+001   6.951414792E+001   4.631265264E-005   1.914915973E-020   2.253669196E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536755387E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999531E-011   6.002717159E+005   8.268855664E-003   8.069608045E-003   4.921049566E-005 
  1.845570206E+007   1.949699268E-007   1.949699268E-007   1.000270008E+006   3.000000000E+000   2.999190990E+006   2.999190990E+006   1.001263116E+001   1.001263116E+001   1.001263116E+001   2.419282448E+004   5.931028036E+005   2.365437669E-018   6.417498346E-025   8.929392862E-024   6.008991314E+005   8.269687008E-003   8.070419355E-003   3.936497068E-024   7.760267517E-023   1.106434805E-021   5.766719763E-005   5.766719763E-005   1.500000000E+001   1.001263116E+001   6.951414792E+001   4.631730886E-005   1.915108497E-020   2.253895814E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.537489812E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999528E-011   6.003320665E+005   8.269687008E-003   8.070419355E-003   5.766719752E-005 
  2.699859280E+007   2.852404643E-007   2.852404643E-007   1.000452579E+006   3.000000000E+000   2.998643672E+006   2.998643672E+006   1.002823142E+001   1.002823142E+001   1.002823142E+001   2.421166405E+004   5.931569301E+005   2.365869413E-018   6.418669685E-025   8.931022673E-024   6.010088086E+005   8.271196410E-003   8.071892385E-003   3.936497068E-024   7.760267519E-023   1.106434805E-021   7.046585361E-005   7.046585361E-005   1.500000000E+001   1.002823142E+001   6.951414793E+001   4.632576278E-005   1.915458046E-020   2.254307254E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.539127712E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999525E-011   6.004416402E+005   8.271196410E-003   8.071892385E-003   7.046585226E-005 
  3.554148354E+007   3.755291257E-007   3.755291257E-007   1.000671700E+006   3.000000000E+000   2.997987045E+006   2.997987045E+006   1.005446028E+001   1.005446028E+001   1.005446028E+001   2.424330621E+004   5.932218925E+005   2.366387592E-018   6.420075523E-025   8.932978770E-024   6.011404430E+005   8.273007992E-003   8.073660313E-003   3.936497068E-024   7.760267522E-023   1.106434805E-021   8.325756134E-005   8.325756134E-005   1.500000000E+001   1.005446028E+001   6.951414793E+001   4.633590916E-005   1.915877574E-020   2.254801054E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.541610445E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999521E-011   6.005731504E+005   8.273007992E-003   8.073660313E-003   8.325755493E-005 
  5.025897798E+007   5.311293865E-007   5.311293865E-007   1.001135002E+006   3.000000000E+000   2.996599646E+006   2.996599646E+006   1.013683072E+001   1.013683072E+001   1.013683072E+001   2.434240941E+004   5.933592436E+005   2.367483208E-018   6.423047969E-025   8.937114663E-024   6.014187657E+005   8.276838328E-003   8.077398349E-003   3.936497068E-024   7.760267526E-023   1.106434804E-021   1.052752779E-004   1.052752779E-004   1.500000000E+001   1.013683072E+001   6.951414794E+001   4.635736228E-005   1.916764609E-020   2.255845103E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.548703126E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999514E-011   6.008512104E+005   8.276838328E-003   8.077398349E-003   1.052752725E-004 
  7.052575863E+007   7.455362392E-007   7.455362392E-007   1.001950989E+006   3.000000000E+000   2.994159221E+006   2.994159221E+006   1.037049771E+001   1.037049771E+001   1.037049771E+001   2.462137288E+004   5.936011379E+005   2.369412853E-018   6.428283163E-025   8.944398970E-024   6.019089592E+005   8.283584473E-003   8.083981933E-003   3.936497068E-024   7.760267532E-023   1.106434804E-021   1.355437722E-004   1.355437722E-004   1.500000000E+001   1.037049771E+001   6.951414794E+001   4.639514639E-005   1.918326890E-020   2.257683894E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.567164100E-011   2.150087918E+004   4.999998677E-001   2.645999298E-007   1.750999504E-011   6.013409413E+005   8.283584473E-003   8.083981933E-003   1.355437634E-004 
  1.034504243E+008   1.094302820E-006   1.094302820E-006   1.003717675E+006   3.000000000E+000   2.988889076E+006   2.988889076E+006   1.126129207E+001   1.126129207E+001   1.126129207E+001   2.565704150E+004   5.941247848E+005   2.373590710E-018   6.439617826E-025   8.960170150E-024   6.029702725E+005   8.298190482E-003   8.098235986E-003   3.936497068E-024   7.760267542E-023   1.106434804E-021   1.845512460E-004   1.845512460E-004   1.500000000E+001   1.126129207E+001   6.951414795E+001   4.647695243E-005   1.921709372E-020   2.261664988E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.631589086E-011   2.150087918E+004   4.999998677E-001   2.645999297E-007   1.750999487E-011   6.024012530E+005   8.298190482E-003   8.098235986E-003   1.845512499E-004 
  1.288672075E+008   1.364010007E-006   1.364010007E-006   1.005456714E+006   3.000000000E+000   2.983719491E+006   2.983719491E+006   1.264798979E+001   1.264798979E+001   1.264798979E+001   2.719087721E+004   5.946401261E+005   2.377703187E-018   6.450775111E-025   8.975694527E-024   6.040149773E+005   8.312567922E-003   8.112266978E-003   3.936497068E-024   7.760267551E-023   1.106434804E-021   2.222047217E-004   2.222047217E-004   1.500000000E+001   1.264798979E+001   6.951414796E+001   4.655747828E-005   1.925038921E-020   2.265583763E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.723369286E-011   2.150087918E+004   4.999998677E-001   2.645999296E-007   1.750999471E-011   6.034449720E+005   8.312567922E-003   8.112266978E-003   2.222047194E-004 
  1.690909593E+008   1.791936695E-006   1.791936695E-006   1.008881978E+006   3.000000000E+000   2.973589437E+006   2.973589437E+006   1.683822270E+001   1.683822270E+001   1.683822270E+001   3.137332801E+004   5.956548139E+005   2.385803250E-018   6.472750843E-025   9.006271818E-024   6.060726602E+005   8.340886169E-003   8.139902851E-003   3.936497068E-024   7.760267568E-023   1.106434804E-021   2.813898878E-004   2.813898878E-004   1.500000000E+001   1.683822270E+001   6.951414798E+001   4.671608449E-005   1.931596903E-020   2.273302324E-021   3.260038783E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.962759712E-011   2.150087918E+004   4.999998677E-001   2.645999294E-007   1.750999439E-011   6.055007130E+005   8.340886169E-003   8.139902851E-003   2.813898889E-004 
  1.986793649E+008   2.107729619E-006   2.107729619E-006   1.011932901E+006   3.000000000E+000   2.964624227E+006   2.964624227E+006   2.217356512E+001   2.217356512E+001   2.217356512E+001   3.600229850E+004   5.965582039E+005   2.393018069E-018   6.492324882E-025   9.033507364E-024   6.079054620E+005   8.366109559E-003   8.164518443E-003   3.936497068E-024   7.760267584E-023   1.106434804E-021   3.245459781E-004   3.245459781E-004   1.500000000E+001   2.217356512E+001   6.951414799E+001   4.685735687E-005   1.937438174E-020   2.280177385E-021   3.260038783E-006   6.565943564E-268   6.565943539E-268   2.447273385E-276  -0.000000000E+000   2.212485405E-011   2.150087918E+004   4.999998677E-001   2.645999293E-007   1.750999408E-011   6.073317853E+005   8.366109559E-003   8.164518443E-003   3.245459781E-004 
  2.131310103E+008   2.262329224E-006   2.262329224E-006   1.013588241E+006   3.000000000E+000   2.959782555E+006   2.959782555E+006   2.569022248E+001   2.569022248E+001   2.569022248E+001   3.875220315E+004   5.970481908E+005   2.396932616E-018   6.502945176E-025   9.048284565E-024   6.088998861E+005   8.379795024E-003   8.177874135E-003   3.936497068E-024   7.760267593E-023   1.106434804E-021   3.454898001E-004   3.454898001E-004   1.500000000E+001   2.569022248E+001   6.951414800E+001   4.693400708E-005   1.940607475E-020   2.283907612E-021   3.260038783E-006   1.319035867E-233   1.319035862E-233   5.291857213E-242  -0.000000000E+000   2.353477283E-011   2.150087918E+004   4.999998677E-001   2.645999292E-007   1.750999390E-011   6.083252709E+005   8.379795024E-003   8.177874135E-003   3.454898002E-004 
  2.258602453E+008   2.398718360E-006   2.398718360E-006   1.015136716E+006   3.000000000E+000   2.955267747E+006   2.955267747E+006   2.937092573E+001   2.937092573E+001   2.937092573E+001   4.143537589E+004   5.975064365E+005   2.400594447E-018   6.512879844E-025   9.062107777E-024   6.098301119E+005   8.392596980E-003   8.190367607E-003   3.936497068E-024   7.760267602E-023   1.106434804E-021   3.638579475E-004   3.638579475E-004   1.500000000E+001   2.937092573E+001   6.951414801E+001   4.700570889E-005   1.943572171E-020   2.287397037E-021   3.260038783E-006   1.691230629E-206   1.691230622E-206   7.254863299E-215  -0.000000000E+000   2.485710009E-011   2.150087918E+004   4.999998677E-001   2.645999292E-007   1.750999372E-011   6.092546188E+005   8.392596980E-003   8.190367607E-003   3.638579476E-004 
  2.385894803E+008   2.535321423E-006   2.535321423E-006   1.016770325E+006   3.000000000E+000   2.950519622E+006   2.950519622E+006   3.365982274E+001   3.365982274E+001   3.365982274E+001   4.435763447E+004   5.979897604E+005   2.404457605E-018   6.523360716E-025   9.076690985E-024   6.108114812E+005   8.406102783E-003   8.203547966E-003   3.936497068E-024   7.760267611E-023   1.106434804E-021   3.821474864E-004   3.821474864E-004   1.500000000E+001   3.365982274E+001   6.951414802E+001   4.708135284E-005   1.946699865E-020   2.291078325E-021   3.260038783E-006   2.186771222E-182   2.186771212E-182   1.004215323E-190  -0.000000000E+000   2.623655617E-011   2.150087918E+004   4.999998677E-001   2.645999292E-007   1.750999353E-011   6.102350620E+005   8.406102783E-003   8.203547966E-003   3.821474865E-004 
  2.513187152E+008   2.672149892E-006   2.672149892E-006   1.018489514E+006   3.000000000E+000   2.945539207E+006   2.945539207E+006   3.861901274E+001   3.861901274E+001   3.861901274E+001   4.751306523E+004   5.984982730E+005   2.408523141E-018   6.534390650E-025   9.092038163E-024   6.118442615E+005   8.420316115E-003   8.217418804E-003   3.936497068E-024   7.760267620E-023   1.106434804E-021   4.003544654E-004   4.003544654E-004   1.500000000E+001   3.861901274E+001   6.951414802E+001   4.716095956E-005   1.949991410E-020   2.294952481E-021   3.260038783E-006   3.523421787E-161   3.523421770E-161   1.733136633E-169  -0.000000000E+000   2.765410931E-011   2.150087918E+004   4.999998677E-001   2.645999292E-007   1.750999332E-011   6.112668677E+005   8.420316115E-003   8.217418804E-003   4.003544654E-004 
  2.589285083E+008   2.754060760E-006   2.754060760E-006   1.019558346E+006   3.000000000E+000   2.942451314E+006   2.942451314E+006   4.193051840E+001   4.193051840E+001   4.193051840E+001   4.950825069E+004   5.988143500E+005   2.411050715E-018   6.541248039E-025   9.101579613E-024   6.124863484E+005   8.429152645E-003   8.226042404E-003   3.936497068E-024   7.760267626E-023   1.106434804E-021   4.111979056E-004   4.111979056E-004   1.500000000E+001   4.193051840E+001   6.951414803E+001   4.721045162E-005   1.952037787E-020   2.297361079E-021   3.260038784E-006   8.256225685E-150   8.256225642E-150   4.231693998E-158  -0.000000000E+000   2.851143675E-011   2.150087918E+004   4.999998677E-001   2.645999293E-007   1.750999318E-011   6.119083487E+005   8.429152645E-003   8.226042404E-003   4.111979056E-004 
  2.724521430E+008   2.899844937E-006   2.899844937E-006   1.021534018E+006   3.000000000E+000   2.936760539E+006   2.936760539E+006   4.850817041E+001   4.850817041E+001   4.850817041E+001   5.325003687E+004   5.993984578E+005   2.415722783E-018   6.553923513E-025   9.119216415E-024   6.136732077E+005   8.445486444E-003   8.241982614E-003   3.936497068E-024   7.760267637E-023   1.106434804E-021   4.303892894E-004   4.303892894E-004   1.500000000E+001   4.850817041E+001   6.951414804E+001   4.730193474E-005   1.955820392E-020   2.301813247E-021   3.260038784E-006   7.954236659E-132   7.954236615E-132   4.385039809E-140  -0.000000000E+000   3.003692600E-011   2.150087918E+004   4.999998677E-001   2.645999294E-007   1.750999293E-011   6.130940880E+005   8.445486444E-003   8.241982614E-003   4.303892894E-004 
  2.884694090E+008   3.072886163E-006   3.072886163E-006   1.024000889E+006   3.000000000E+000   2.929685731E+006   2.929685731E+006   5.754385625E+001   5.754385625E+001   5.754385625E+001   5.799785698E+004   6.001275252E+005   2.421556438E-018   6.569750409E-025   9.141238142E-024   6.151551483E+005   8.465881211E-003   8.261885936E-003   3.936497068E-024   7.760267650E-023   1.106434803E-021   4.529832528E-004   4.529832528E-004   1.500000000E+001   5.754385625E+001   6.951414805E+001   4.741616273E-005   1.960543443E-020   2.307372356E-021   3.260038784E-006   8.121071942E-114   8.121071893E-114   4.876187822E-122  -0.000000000E+000   3.181625238E-011   2.150087918E+004   4.999998677E-001   2.645999297E-007   1.750999260E-011   6.145746301E+005   8.465881211E-003   8.261885936E-003   4.529832528E-004 
  3.091524960E+008   3.296974071E-006   3.296974071E-006   1.027391607E+006   3.000000000E+000   2.920016841E+006   2.920016841E+006   7.143117045E+001   7.143117045E+001   7.143117045E+001   6.461842207E+004   6.011291390E+005   2.429574804E-018   6.591504498E-025   9.171507033E-024   6.171920775E+005   8.493913843E-003   8.289243077E-003   3.936497068E-024   7.760267669E-023   1.106434803E-021   4.819284938E-004   4.819284938E-004   1.500000000E+001   7.143117045E+001   6.951414807E+001   4.757316925E-005   1.967035282E-020   2.315013410E-021   3.260038784E-006   5.275021730E-095   5.275021695E-095   3.528870529E-103  -0.000000000E+000   3.400214802E-011   2.150087918E+004   4.999998677E-001   2.645999304E-007   1.750999211E-011   6.166096370E+005   8.493913843E-003   8.289243077E-003   4.819284938E-004 
  3.298355830E+008   3.521828283E-006   3.521828283E-006   1.031015943E+006   3.000000000E+000   2.909752088E+006   2.909752088E+006   8.811887609E+001   8.811887609E+001   8.811887609E+001   7.177066002E+004   6.021991163E+005   2.438145631E-018   6.614757434E-025   9.203861439E-024   6.193693503E+005   8.523877912E-003   8.318485114E-003   3.936497068E-024   7.760267688E-023   1.106434803E-021   5.105988610E-004   5.105988610E-004   1.500000000E+001   8.811887609E+001   6.951414808E+001   4.774099345E-005   1.973974406E-020   2.323180990E-021   3.260038785E-006   3.233900653E-080   3.233900629E-080   2.402861503E-088  -0.000000000E+000   3.597449984E-011   2.150087918E+004   4.999998677E-001   2.645999314E-007   1.750999154E-011   6.187848551E+005   8.523877912E-003   8.318485114E-003   5.105988610E-004 
  3.438155470E+008   3.674268474E-006   3.674268474E-006   1.033599317E+006   3.000000000E+000   2.902479466E+006   2.902479466E+006   1.011542965E+002   1.011542965E+002   1.011542965E+002   7.689615640E+004   6.029613597E+005   2.444254792E-018   6.631331785E-025   9.226923183E-024   6.209212783E+005   8.545235859E-003   8.339328409E-003   3.936497068E-024   7.760267702E-023   1.106434803E-021   5.298135776E-004   5.298135776E-004   1.500000000E+001   1.011542965E+002   6.951414809E+001   4.786061607E-005   1.978920512E-020   2.329002759E-021   3.260038785E-006   4.842276078E-072   4.842276039E-072   3.854866178E-080  -0.000000000E+000   3.713992545E-011   2.150087918E+004   4.999998677E-001   2.645999322E-007   1.750999110E-011   6.203353186E+005   8.545235859E-003   8.339328409E-003   5.298135776E-004 
