     distance         timeN         timeI            nH         op_H2            Vn            Vi            Tn            Ti            Te        Vsound       Vmagnet          rhoN          rhoI        rhoNEG      DensityN      DensityI    DensityNEG           muN           muI         muNEG       -dVn/dz       -dVi/dz        Tgrain       Teff_gr    Nlayers_gr      n(grain)      MDens_gr MDens_gr_char        Rgrain     -DissH2_t     -DissH2_n     -DissH2_i     -DissH2_e       F_gr_H2     E_gr_H2_K         x(H2)          x(H)         x(H+)     sum(neut)     sum(ions)     sum(nega)        grad_V 
  3.308045901E+006   5.241490282E-008   5.241490282E-008   1.000057949E+004   3.000000000E+000   1.999928370E+006   1.999928370E+006   1.000055983E+001   1.000055983E+001   1.000055983E+001   2.417867736E+004   4.156260908E+005   2.364888109E-020   2.392819093E-026   3.898427780E-025   6.007814324E+003   4.785187676E-004   3.522198148E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   2.330657887E-005   2.330657887E-005   1.500000000E+001   1.000055983E+001   6.951414792E+001   4.630647693E-007   1.914660623E-022   4.565842067E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284591853E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002145001E+003   4.785187676E-004   3.522198148E-004   2.330657887E-005 
  4.303870892E+006   6.819380633E-008   6.819380633E-008   1.000069802E+004   3.000000000E+000   1.999904665E+006   1.999904665E+006   1.000076657E+001   1.000076657E+001   1.000076657E+001   2.417892728E+004   4.156285542E+005   2.364916140E-020   2.392847455E-026   3.898473988E-025   6.007885534E+003   4.785244395E-004   3.522239896E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   2.430189785E-005   2.430189785E-005   1.500000000E+001   1.000076657E+001   6.951414792E+001   4.630702580E-007   1.914683317E-022   4.565896186E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284634244E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002216144E+003   4.785244395E-004   3.522239896E-004   2.430189785E-005 
  5.299695884E+006   8.397290078E-008   8.397290078E-008   1.000082152E+004   3.000000000E+000   1.999879969E+006   1.999879969E+006   1.000099331E+001   1.000099331E+001   1.000099331E+001   2.417920138E+004   4.156311205E+005   2.364945343E-020   2.392877003E-026   3.898522129E-025   6.007959724E+003   4.785303486E-004   3.522283392E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   2.529718470E-005   2.529718470E-005   1.500000000E+001   1.000099331E+001   6.951414792E+001   4.630759764E-007   1.914706961E-022   4.565952568E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284679065E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002290264E+003   4.785303486E-004   3.522283392E-004   2.529718470E-005 
  6.951004259E+006   1.101387361E-007   1.101387361E-007   1.000103723E+004   3.000000000E+000   1.999836833E+006   1.999836833E+006   1.000141717E+001   1.000141717E+001   1.000141717E+001   2.417971375E+004   4.156356033E+005   2.364996355E-020   2.392928617E-026   3.898606220E-025   6.008089315E+003   4.785406704E-004   3.522359367E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   2.694752641E-005   2.694752641E-005   1.500000000E+001   1.000141717E+001   6.951414792E+001   4.630859648E-007   1.914748261E-022   4.566051054E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284758963E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002419732E+003   4.785406704E-004   3.522359367E-004   2.694752642E-005 
  9.434085407E+006   1.494855541E-007   1.494855541E-007   1.000138728E+004   3.000000000E+000   1.999766839E+006   1.999766839E+006   1.000218018E+001   1.000218018E+001   1.000218018E+001   2.418063607E+004   4.156428776E+005   2.365079132E-020   2.393012372E-026   3.898742675E-025   6.008299604E+003   4.785574198E-004   3.522482653E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   2.942896788E-005   2.942896788E-005   1.500000000E+001   1.000218018E+001   6.951414792E+001   4.631021733E-007   1.914815279E-022   4.566210869E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284892963E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002629823E+003   4.785574198E-004   3.522482653E-004   2.942896793E-005 
  1.341697334E+007   2.126013378E-007   2.126013378E-007   1.000201317E+004   3.000000000E+000   1.999641701E+006   1.999641701E+006   1.000377637E+001   1.000377637E+001   1.000377637E+001   2.418256541E+004   4.156558840E+005   2.365227139E-020   2.393162127E-026   3.898986659E-025   6.008675604E+003   4.785873680E-004   3.522703090E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   3.340871162E-005   3.340871162E-005   1.500000000E+001   1.000377637E+001   6.951414792E+001   4.631311543E-007   1.914935109E-022   4.566496622E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.285145968E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.003005468E+003   4.785873680E-004   3.522703090E-004   3.340871170E-005 
  2.139731823E+007   3.390771721E-007   3.390771721E-007   1.000350608E+004   3.000000000E+000   1.999343277E+006   1.999343277E+006   1.000878408E+001   1.000878408E+001   1.000878408E+001   2.418861733E+004   4.156869076E+005   2.365580175E-020   2.393519333E-026   3.899568626E-025   6.009572465E+003   4.786588025E-004   3.523228893E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   4.138054230E-005   4.138054230E-005   1.500000000E+001   1.000878408E+001   6.951414792E+001   4.632002818E-007   1.915220934E-022   4.567178218E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.285818870E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.003901483E+003   4.786588025E-004   3.523228893E-004   4.138054145E-005 
  2.937766313E+007   4.655738983E-007   4.655738983E-007   1.000531778E+004   3.000000000E+000   1.998981249E+006   1.998981249E+006   1.001713127E+001   1.001713127E+001   1.001713127E+001   2.419870173E+004   4.157245551E+005   2.366008597E-020   2.393952815E-026   3.900274863E-025   6.010660838E+003   4.787454907E-004   3.523866972E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   4.934885814E-005   4.934885814E-005   1.500000000E+001   1.001713127E+001   6.951414792E+001   4.632841704E-007   1.915567793E-022   4.568005361E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.286766725E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.004988829E+003   4.787454907E-004   3.523866972E-004   4.934885338E-005 
  4.189116412E+007   6.639783294E-007   6.639783294E-007   1.000880092E+004   3.000000000E+000   1.998285588E+006   1.998285588E+006   1.004016313E+001   1.004016313E+001   1.004016313E+001   2.422650515E+004   4.157969336E+005   2.366832273E-020   2.394786219E-026   3.901632660E-025   6.012753322E+003   4.789121557E-004   3.525093731E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   6.183479817E-005   6.183479817E-005   1.500000000E+001   1.004016313E+001   6.951414792E+001   4.634454529E-007   1.916234657E-022   4.569595609E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.288992535E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.007079338E+003   4.789121557E-004   3.525093731E-004   6.183479551E-005 
  5.440466512E+007   8.624596027E-007   8.624596027E-007   1.001306927E+004   3.000000000E+000   1.997433763E+006   1.997433763E+006   1.008089190E+001   1.008089190E+001   1.008089190E+001   2.427559385E+004   4.158856252E+005   2.367841632E-020   2.395807499E-026   3.903296550E-025   6.015317519E+003   4.791163925E-004   3.526597042E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   7.430783444E-005   7.430783444E-005   1.500000000E+001   1.008089190E+001   6.951414792E+001   4.636430937E-007   1.917051854E-022   4.571544353E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.292440821E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.009641116E+003   4.791163925E-004   3.526597042E-004   7.430783321E-005 
  6.691816611E+007   1.061033297E-006   1.061033297E-006   1.001812395E+004   3.000000000E+000   1.996425950E+006   1.996425950E+006   1.014688901E+001   1.014688901E+001   1.014688901E+001   2.435492738E+004   4.159906510E+005   2.369036938E-020   2.397016922E-026   3.905266966E-025   6.018354102E+003   4.793582544E-004   3.528377298E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   8.676536845E-005   8.676536845E-005   1.500000000E+001   1.014688901E+001   6.951414792E+001   4.638771446E-007   1.918019598E-022   4.573852102E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.297542616E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.012674833E+003   4.793582544E-004   3.528377298E-004   8.676537077E-005 
  8.297859140E+007   1.316053807E-006   1.316053807E-006   1.002576575E+004   3.000000000E+000   1.994904242E+006   1.994904242E+006   1.028311696E+001   1.028311696E+001   1.028311696E+001   2.451787190E+004   4.161494220E+005   2.370844034E-020   2.398845361E-026   3.908245896E-025   6.022944889E+003   4.797239079E-004   3.531068736E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   1.027271560E-004   1.027271560E-004   1.500000000E+001   1.028311696E+001   6.951414792E+001   4.642309891E-007   1.919482659E-022   4.577341023E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.307321258E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.017261288E+003   4.797239079E-004   3.531068736E-004   1.027272160E-004 
  1.131369209E+008   1.795541773E-006   1.795541773E-006   1.004363322E+004   3.000000000E+000   1.991355337E+006   1.991355337E+006   1.077183066E+001   1.077183066E+001   1.077183066E+001   2.509372548E+004   4.165206000E+005   2.375069246E-020   2.403120476E-026   3.915210997E-025   6.033678712E+003   4.805788503E-004   3.537361649E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   1.326005859E-004   1.326005859E-004   1.500000000E+001   1.077183066E+001   6.951414792E+001   4.650583208E-007   1.922903475E-022   4.585498556E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.339518997E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.027984982E+003   4.805788503E-004   3.537361649E-004   1.326006263E-004 
  1.604495481E+008   2.549835587E-006   2.549835587E-006   1.008097421E+004   3.000000000E+000   1.983979148E+006   1.983979148E+006   1.255340152E+001   1.255340152E+001   1.255340152E+001   2.708950653E+004   4.172960938E+005   2.383899460E-020   2.412054982E-026   3.929767268E-025   6.056111184E+003   4.823655832E-004   3.550513123E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   1.791281073E-004   1.791281073E-004   1.500000000E+001   1.255340152E+001   6.951414792E+001   4.667873502E-007   1.930052593E-022   4.602546919E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.444104874E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.050396285E+003   4.823655832E-004   3.550513123E-004   1.791281637E-004 
  2.077621754E+008   3.307359535E-006   3.307359535E-006   1.012981342E+004   3.000000000E+000   1.974413722E+006   1.974413722E+006   1.640373658E+001   1.640373658E+001   1.640373658E+001   3.096647542E+004   4.183098865E+005   2.395448718E-020   2.423740646E-026   3.948805779E-025   6.085451175E+003   4.847024959E-004   3.567714264E-004   3.936353524E-024   5.000470734E-023   1.106816714E-021   2.251210647E-004   2.251210647E-004   1.500000000E+001   1.640373658E+001   6.951414792E+001   4.690487909E-007   1.939403102E-022   4.624844990E-023   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.636653972E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.079708590E+003   4.847024959E-004   3.567714264E-004   2.251210320E-004 
  2.550748026E+008   4.068982424E-006   4.068982424E-006   1.019033419E+004   3.000000000E+000   1.962687606E+006   1.962687606E+006   2.349635683E+001   2.349635683E+001   2.349635683E+001   3.706129995E+004   4.195653138E+005   2.409760374E-020   2.438221334E-026   3.972397998E-025   6.121808823E+003   4.875983610E-004   3.589029645E-004   3.936353524E-024   5.000470735E-023   1.106816714E-021   2.704421894E-004   2.704421894E-004   1.500000000E+001   2.349635683E+001   6.951414792E+001   4.718511322E-007   1.950990104E-022   4.652476537E-023   3.260038782E-006   1.336437452E-257   1.336437388E-257   6.448934244E-265  -0.000000000E+000   1.920519943E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.116031928E+003   4.875983610E-004   3.589029645E-004   2.704421894E-004 
  2.705159677E+008   4.318562465E-006   4.318562465E-006   1.021265135E+004   3.000000000E+000   1.958398652E+006   1.958398652E+006   2.674329349E+001   2.674329349E+001   2.674329349E+001   3.953919555E+004   4.200280011E+005   2.415037825E-020   2.443561117E-026   3.981097675E-025   6.135215777E+003   4.886662169E-004   3.596889733E-004   3.936353524E-024   5.000470735E-023   1.106816714E-021   2.850652565E-004   2.850652565E-004   1.500000000E+001   2.674329349E+001   6.951414792E+001   4.728845010E-007   1.955262834E-022   4.662665758E-023   3.260038782E-006   6.909763414E-229   6.909763059E-229   3.557211339E-236  -0.000000000E+000   2.029713091E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970058E-009   6.129426231E+003   4.886662169E-004   3.596889733E-004   2.850652565E-004 
  2.849563014E+008   4.552473049E-006   4.552473049E-006   1.023467746E+004   3.000000000E+000   1.954183970E+006   1.954183970E+006   3.027458618E+001   3.027458618E+001   3.027458618E+001   4.206873874E+004   4.204845135E+005   2.420246451E-020   2.448831262E-026   3.989683898E-025   6.148447889E+003   4.897201467E-004   3.604647316E-004   3.936353524E-024   5.000470736E-023   1.106816714E-021   2.986586061E-004   2.986586061E-004   1.500000000E+001   3.027458618E+001   6.951414792E+001   4.739043935E-007   1.959479842E-022   4.672722116E-023   3.260038782E-006   1.198380935E-204   1.198380869E-204   6.564067566E-212  -0.000000000E+000   2.137448335E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970058E-009   6.142645856E+003   4.897201467E-004   3.604647316E-004   2.986586061E-004 
  3.026386323E+008   4.839606687E-006   4.839606687E-006   1.026318125E+004   3.000000000E+000   1.948756642E+006   1.948756642E+006   3.531919048E+001   3.531919048E+001   3.531919048E+001   4.543868500E+004   4.210750674E+005   2.426986889E-020   2.455651311E-026   4.000795252E-025   6.165571446E+003   4.910840279E-004   3.614686336E-004   3.936353524E-024   5.000470736E-023   1.106816714E-021   3.151903220E-004   3.151903220E-004   1.500000000E+001   3.531919048E+001   6.951414792E+001   4.752242273E-007   1.964937035E-022   4.685735984E-023   3.260038782E-006   2.002614805E-178   2.002614686E-178   1.184791241E-185  -0.000000000E+000   2.275035444E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970058E-009   6.159753254E+003   4.910840279E-004   3.614686336E-004   3.151903220E-004 
  3.203209632E+008   5.127562719E-006   5.127562719E-006   1.029338650E+004   3.000000000E+000   1.943038146E+006   1.943038146E+006   4.124011760E+001   4.124011760E+001   4.124011760E+001   4.909986877E+004   4.217005992E+005   2.434129680E-020   2.462878464E-026   4.012569871E-025   6.183717151E+003   4.925293226E-004   3.625324610E-004   3.936353524E-024   5.000470736E-023   1.106816714E-021   3.315906424E-004   3.315906424E-004   1.500000000E+001   4.124011760E+001   6.951414792E+001   4.766228452E-007   1.970719981E-022   4.699526708E-023   3.260038782E-006   7.964613742E-156   7.964613233E-156   5.091710543E-163  -0.000000000E+000   2.416689697E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970058E-009   6.177881836E+003   4.925293226E-004   3.625324610E-004   3.315906424E-004 
  3.380032941E+008   5.416389039E-006   5.416389039E-006   1.032530920E+004   3.000000000E+000   1.937030866E+006   1.937030866E+006   4.812943306E+001   4.812943306E+001   4.812943306E+001   5.304271640E+004   4.223613811E+005   2.441678604E-020   2.470516548E-026   4.025013985E-025   6.202894605E+003   4.940567955E-004   3.636567766E-004   3.936353524E-024   5.000470737E-023   1.106816714E-021   3.478527302E-004   3.478527302E-004   1.500000000E+001   4.812943306E+001   6.951414792E+001   4.781009873E-007   1.976831741E-022   4.714101591E-023   3.260038782E-006   1.598674980E-136   1.598674869E-136   1.104090287E-143  -0.000000000E+000   2.559958940E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970058E-009   6.197041193E+003   4.940567955E-004   3.636567766E-004   3.478527302E-004 
  3.551870459E+008   5.697950972E-006   5.697950972E-006   1.035799334E+004   3.000000000E+000   1.930918661E+006   1.930918661E+006   5.584301955E+001   5.584301955E+001   5.584301955E+001   5.713534191E+004   4.230375742E+005   2.449407587E-020   2.478336818E-026   4.037754920E-025   6.222529487E+003   4.956207022E-004   3.648079099E-004   3.936353524E-024   5.000470738E-023   1.106816714E-021   3.635174092E-004   3.635174092E-004   1.500000000E+001   5.584301955E+001   6.951414792E+001   4.796143866E-007   1.983089280E-022   4.729024148E-023   3.260038782E-006   1.482020562E-120   1.482020452E-120   1.102497752E-127  -0.000000000E+000   2.698304399E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970059E-009   6.216657546E+003   4.956207022E-004   3.648079099E-004   3.635174092E-004 
  3.670457573E+008   5.892788214E-006   5.892788214E-006   1.038151279E+004   3.000000000E+000   1.926544139E+006   1.926544139E+006   6.179959288E+001   6.179959288E+001   6.179959288E+001   6.010535837E+004   4.235239359E+005   2.454969354E-020   2.483964274E-026   4.046923280E-025   6.236658721E+003   4.967460874E-004   3.656362638E-004   3.936353524E-024   5.000470738E-023   1.106816714E-021   3.742446964E-004   3.742446964E-004   1.500000000E+001   6.179959288E+001   6.951414792E+001   4.807034267E-007   1.987592197E-022   4.739762418E-023   3.260038782E-006   6.000522557E-111   6.000522088E-111   4.695922432E-118  -0.000000000E+000   2.791992624E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970059E-009   6.230773448E+003   4.967460874E-004   3.656362638E-004   3.742446964E-004 
  3.885393226E+008   6.247085798E-006   6.247085798E-006   1.042616753E+004   3.000000000E+000   1.918292851E+006   1.918292851E+006   7.402496712E+001   7.402496712E+001   7.402496712E+001   6.578236687E+004   4.244468182E+005   2.465529086E-020   2.494648727E-026   4.064330597E-025   6.263484900E+003   4.988827767E-004   3.672090009E-004   3.936353524E-024   5.000470739E-023   1.106816714E-021   3.935073555E-004   3.935073555E-004   1.500000000E+001   7.402496712E+001   6.951414792E+001   4.827711101E-007   1.996141567E-022   4.760150450E-023   3.260038782E-006   4.627810468E-096   4.627810072E-096   3.963726751E-103  -0.000000000E+000   2.955160327E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970059E-009   6.257574312E+003   4.988827767E-004   3.672090009E-004   3.935073555E-004 
