     distance         timeN            Tn            nH          N(H)         N(H2)         N(He)          N(C)         N(CH)        N(CH2)        N(CH3)        N(CH4)          N(O)         N(O2)         N(OH)        N(H2O)         N(CO)        N(CO2)         N(C2)        N(C2H)       N(C2H2)         N(C3)        N(C3H)       N(C3H2)      N(CH3OH)       N(H2CO)      N(HCO2H)          N(N)         N(NH)        N(NH2)        N(NH3)         N(CN)        N(HCN)        N(HNC)         N(N2)         N(NO)          N(S)         N(SH)        N(H2S)         N(CS)         N(SO)        N(SO2)        N(OCS)         N(Si)        N(SiH)       N(SiH2)       N(SiH3)       N(SiH4)        N(SiO)       N(SiO2)         N(Mg)         N(Fe)     N(C54H18)          N(G)       N(H2O*)        N(O2*)        N(CO*)       N(CO2*)       N(CH4*)       N(NH3*)        N(N2*)     N(CH3OH*)      N(H2CO*)     N(HCO2H*)       N(OCS*)       N(H2S*)        N(Fe*)      N(SiH4*)       N(SiO*)      N(SiO2*)        N(O**)       N(Si**)       N(Mg**)       N(Fe**)        N(C**)         N(H+)        N(H2+)        N(H3+)        N(He+)         N(C+)        N(CH+)       N(CH2+)       N(CH3+)       N(CH4+)       N(CH5+)         N(O+)        N(O2+)        N(OH+)       N(H2O+)       N(H3O+)        N(CO+)       N(HCO+)      N(HCO2+)        N(C2+)       N(C2H+)      N(C2H2+)      N(C2H3+)        N(C3+)       N(C3H+)      N(C3H2+)      N(C3H3+)         N(N+)        N(NH+)       N(NH2+)       N(NH3+)       N(NH4+)        N(CN+)       N(C2N+)       N(HCN+)      N(H2CN+)      N(H2NC+)        N(N2+)       N(N2H+)        N(NO+)       N(HNO+)         N(S+)        N(SH+)       N(H2S+)       N(H3S+)        N(CS+)       N(HCS+)        N(SO+)       N(HSO+)      N(HSO2+)      N(HOCS+)        N(Si+)       N(SiH+)      N(SiH2+)      N(SiH3+)      N(SiH4+)      N(SiH5+)       N(SiO+)      N(SiOH+)        N(Fe+)    N(C54H18+)         N(G+)    N(C54H18-)         N(G-) 
  1.000000000E+005   1.584440330E-009   1.000001434E+001   1.000023134E+004   2.213001109E+004   5.000002506E+008   9.998005011E+007   2.128001067E+002   3.566001787E-001   1.879000942E+000   7.424003721E-002   1.376000690E+001   2.172001089E+004   9.797004911E+003   2.446001226E+001   4.051002031E+002   8.217004119E+004   1.376000690E+001   4.438002225E-001   2.743001375E-001   2.939001473E-002   6.680003348E-007   1.680000842E-005   3.980001995E-004   9.998008138E-008   9.998015433E-008   9.998017181E-008   5.935002975E+004   4.787002399E-002   5.157002585E-002   1.770000887E-002   5.481002747E+001   7.069003543E+001   7.742003881E+001   2.159001082E+003   1.689000847E+001   1.449000726E+004   7.073003545E+001   4.620002316E+001   5.294002654E+001   1.134000568E+000   1.442000723E+000   9.999005012E-004   8.645004333E-009   2.200001103E-012   3.873001941E-013   1.000000501E-015   2.563001285E-015   1.438000721E-006   5.157002585E-008   9.998005011E-008   1.460000732E+001   1.074000538E+002   3.527001768E-002   1.030000516E+005   1.000052810E-007   8.268004144E+003   1.340000672E+004   1.550000777E+003   1.550000777E+004   9.998599271E-008   1.860000932E+003   6.199003107E+003   7.239003629E+003   2.070001038E+002   3.719001864E+003   9.998007858E-008   9.998005011E-008   9.998005011E-008   9.998005011E-008   1.400000702E+005   3.369001689E+004   3.699001854E+004   3.229001619E+004   1.630000817E+005   1.353000678E+000   4.569002291E-004   2.227001116E+000   1.841000923E-001   5.287002650E-001   4.726002369E-006   8.506004264E-006   4.913002463E-002   1.431000717E-006   1.976000990E-003   7.563003791E-006   3.942001976E-001   8.657004340E-005   1.165000584E-004   6.628003322E-001   3.153001580E-006   8.005004013E+000   2.033001019E-003   3.605001807E-009   4.330002170E-009   2.544001275E-004   3.744001877E-004   9.674004849E-010   4.182002096E-008   6.719003368E-008   9.208004616E-006   5.442002728E-003   5.091002236E-010   7.274003646E-009   2.129001067E-006   3.071001539E-005   8.223004122E-008   1.330000667E-002   2.879001443E-006   4.171002091E-001   3.086001547E-007   3.628001823E-007   4.252002131E-002   1.157000580E-001   9.129004576E-004   2.838001423E+001   2.829001418E+000   2.816001412E-002   8.086004053E-002   4.143002077E-006   4.045002028E-002   2.062001034E+000   8.591004306E-004   3.089001548E-004   2.441001224E-006   3.454001731E-010   2.641001324E-012   4.540002276E-013   2.849001428E-014   1.000000376E-015   1.000000626E-015   4.160002085E-014   1.199000601E-009   3.939001974E-001   3.002001505E-002   3.245001626E-004   3.521001765E+001   1.072000537E-002 
  1.666066443E+005   2.639783749E-009   1.000002398E+001   1.000023804E+004   3.687008120E+004   8.330339178E+008   1.665734622E+008   3.545392354E+002   5.941197901E-001   3.130541463E+000   1.236888761E-001   2.292509342E+001   3.618699339E+004   1.632246658E+004   4.075201926E+001   6.749240802E+002   1.369007940E+005   2.292509342E+001   7.394009054E-001   4.570024073E-001   4.896573369E-002   1.112933314E-006   2.798993964E-005   6.630949985E-004   1.665735490E-007   1.665737515E-007   1.665738000E-007   9.888112604E+004   7.975466729E-002   8.591911828E-002   2.948940069E-002   9.131717807E+001   1.177743353E+002   1.289869718E+002   3.597040457E+003   2.813988574E+001   2.414132294E+004   1.178409780E+002   7.697233400E+001   8.820163121E+001   1.889320925E+000   2.402469819E+000   1.665901229E-003   1.440315644E-008   3.665349238E-012   6.452680727E-013   1.666067836E-015   4.270131862E-015   2.395805547E-006   8.591911828E-008   1.665734622E-007   2.432459040E+001   1.789356855E+002   5.876221256E-002   1.716049871E+005   1.666434976E-007   1.377504886E+004   2.232530900E+004   2.582405145E+003   2.582405145E+004   1.665899575E-007   3.098886174E+003   1.032795451E+004   1.206066506E+004   3.448760420E+002   6.196106280E+003   1.665735412E-007   1.665734622E-007   1.665734622E-007   1.665734622E-007   2.332494970E+005   5.612982538E+004   6.162784924E+004   5.379733041E+004   2.715690572E+005   2.254189781E+000   7.612263941E-004   3.710333070E+000   3.067230885E-001   8.808500646E-001   7.873836591E-006   1.417157301E-005   8.185391276E-002   2.384143073E-006   3.292150043E-003   1.260047104E-005   6.567639408E-001   1.442314925E-004   1.940969029E-004   1.104269761E+000   5.253111885E-006   1.333687302E+001   3.387115910E-003   6.006174548E-009   7.214073728E-009   4.238476574E-004   6.237757976E-004   1.611754024E-009   6.967495688E-008   1.119430979E-007   1.534115263E-005   9.066741161E-003   8.481950473E-010   1.211897744E-008   3.547058422E-006   5.116494323E-005   1.370007581E-007   2.215870221E-002   4.796609299E-006   6.949168942E-001   5.141485340E-007   6.044494120E-007   7.084120437E-002   1.927640486E-001   1.520953327E-003   4.728300517E+001   4.713305907E+000   4.691647025E-002   1.347182452E-001   6.902519043E-006   6.739244395E-002   3.435431877E+000   1.431318877E-003   5.146483544E-004   4.066871587E-006   5.754598304E-010   4.400085154E-012   7.563947973E-013   4.746627263E-014   1.666067488E-015   1.666068182E-015   6.930842196E-014   1.997615335E-009   6.562641204E-001   5.001535642E-002   5.406390126E-004   5.866224849E+001   1.786024720E-002 
  2.332132886E+005   3.695127876E-009   1.000003368E+001   1.000024477E+004   5.161016121E+004   1.166067809E+009   2.331669190E+008   4.962784593E+002   8.316395611E-001   4.382082825E+000   1.731377482E-001   3.209018609E+001   5.065398560E+004   2.284793264E+004   5.704403720E+001   9.447481385E+002   1.916315837E+005   3.209018609E+001   1.035001787E+000   6.397047998E-001   6.854146579E-002   1.557866592E-006   3.917987837E-005   9.281899756E-004   2.331670891E-007   2.331674858E-007   2.331675809E-007   1.384122489E+005   1.116393320E-001   1.202682338E-001   4.127880042E-002   1.278243532E+002   1.648586668E+002   1.805539395E+002   5.035080797E+003   3.938977057E+001   3.379264509E+004   1.649519522E+002   1.077446655E+002   1.234632596E+002   2.644641790E+000   3.362939560E+000   2.331902404E-003   2.016131241E-008   5.130698358E-012   9.032361245E-013   2.332135617E-015   5.977263587E-015   3.353611017E-006   1.202682338E-007   2.331669190E-007   3.404918001E+001   2.504713653E+002   8.225442322E-002   2.402099686E+005   2.333041462E-007   1.928209728E+004   3.125061727E+004   3.614810207E+003   3.614810207E+004   2.331992399E-007   4.337772248E+003   1.445690869E+004   1.688232973E+004   4.827520727E+002   8.673212360E+003   2.331670738E-007   2.331669190E-007   2.331669190E-007   2.331669190E-007   3.264989864E+005   7.856964894E+004   8.626569648E+004   7.530465908E+004   3.801381056E+005   3.155379490E+000   1.065552764E-003   5.193666019E+000   4.293461671E-001   1.233000101E+000   1.102167293E-005   1.983714556E-005   1.145778229E-001   3.337286068E-006   4.608299979E-003   1.763794167E-005   9.193278603E-001   2.018929804E-004   2.716937994E-004   1.545739487E+000   7.353223601E-006   1.866874562E+001   4.741231710E-003   8.407348901E-009   1.009814722E-008   5.932953010E-004   8.731515751E-004   2.256107996E-009   9.752991150E-008   1.566961921E-007   2.147430476E-005   1.269148203E-002   1.187290071E-009   1.696395448E-008   4.965116729E-006   7.161988480E-005   1.917715118E-007   3.101740371E-002   6.714218442E-006   9.727337659E-001   7.196970514E-007   8.460988043E-007   9.916240644E-002   2.698280909E-001   2.129006605E-003   6.618600881E+001   6.597611661E+000   6.567293898E-002   1.885764860E-001   9.662037862E-006   9.433488571E-002   4.808863643E+000   2.003537709E-003   7.203966921E-004   5.692743041E-006   8.055196422E-010   6.159170165E-012   1.058789570E-012   6.644254373E-014   2.332134937E-015   2.332136297E-015   9.701684168E-014   2.796230605E-009   9.186282196E-001   7.001071123E-002   7.567780077E-004   8.211449508E+001   2.500049382E-002 
  3.127703912E+005   4.955665527E-009   1.000004536E+001   1.000025284E+004   6.921619640E+004   1.563854415E+009   3.127083288E+008   6.655764389E+002   1.115340969E+000   5.876964891E+000   2.322011035E-001   4.303727349E+001   6.793383578E+004   3.064216340E+004   7.650375797E+001   1.267034847E+003   2.570038345E+005   4.303727349E+001   1.388077179E+000   8.579305319E-001   9.192336250E-002   2.089309498E-006   5.254550834E-005   1.244828114E-003   3.127086347E-007   3.127093482E-007   3.127095193E-007   1.856295190E+005   1.497234217E-001   1.612959443E-001   5.536044629E-002   1.714297209E+002   2.210977372E+002   2.421472176E+002   6.752723363E+003   5.282700213E+001   4.532050094E+004   2.212228455E+002   1.445001479E+002   1.655809054E+002   3.546821813E+000   4.510156132E+000   3.127396059E-003   2.703904283E-008   6.880959425E-012   1.211361630E-012   3.127708830E-015   8.016317730E-015   4.497645297E-006   1.612959443E-007   3.127083288E-007   4.566454891E+001   3.359159283E+002   1.103142904E-001   3.221540094E+005   3.129551516E-007   2.585989660E+004   4.191129832E+004   4.847948686E+003   4.847948686E+004   3.127664626E-007   5.817538423E+003   1.938866703E+004   2.264148422E+004   6.474357277E+002   1.163194914E+004   3.127086072E-007   3.127083288E-007   3.127083288E-007   3.127083288E-007   4.378792361E+005   1.053725105E+005   1.156939496E+005   1.009937181E+005   5.098165392E+005   4.231790046E+000   1.429050165E-003   6.965407563E+000   5.758111955E-001   1.653619658E+000   1.478155193E-005   2.660429130E-005   1.536643348E-001   4.475751335E-006   6.180352647E-003   2.365486188E-005   1.232942821E+000   2.707657534E-004   3.643780787E-004   2.073045412E+000   9.861665940E-006   2.503730918E+001   6.358632050E-003   1.127539033E-008   1.354297923E-008   7.956891262E-004   1.171014186E-003   3.025745522E-009   1.308007832E-007   2.101507563E-007   2.879994290E-005   1.702099145E-002   1.592316256E-009   2.275095403E-008   6.658892098E-006   9.605193816E-005   2.571914970E-007   4.159852743E-002   9.004673721E-006   1.304567353E+000   9.652109448E-007   1.134732768E-006   1.329901794E-001   3.618759116E-001   2.855285390E-003   8.876437658E+001   8.848288279E+000   8.807628064E-002   2.529065360E-001   1.295809768E-005   1.265158222E-001   6.449335607E+000   2.687014655E-003   9.661492574E-004   7.634737253E-006   1.080310630E-009   8.260279019E-012   1.419979809E-012   8.910842455E-014   3.127707606E-015   3.127710052E-015   1.301126873E-013   3.750122887E-009   1.232004508E+000   9.389381906E-002   1.014941515E-003   1.101266279E+002   3.352903865E-002 
  4.044999657E+005   6.409070432E-009   1.000005894E+001   1.000026217E+004   8.951602471E+004   2.022503947E+009   4.044198893E+008   8.607776800E+002   1.442449815E+000   7.600569834E+000   3.003013861E-001   5.565930863E+001   8.785757147E+004   3.962894234E+004   9.894089310E+001   1.638632698E+003   3.323782987E+005   5.565930863E+001   1.795174504E+000   1.109545665E+000   1.188827820E-001   2.702065274E-006   6.795613263E-005   1.609913142E-003   4.044204009E-007   4.044215944E-007   4.044218805E-007   2.400712185E+005   1.936345279E-001   2.086010571E-001   7.159663974E-002   2.217068827E+002   2.859416081E+002   3.131645112E+002   8.733172044E+003   6.832018334E+001   5.861216439E+004   2.861034084E+002   1.868793647E+002   2.141427179E+002   4.587038953E+000   5.832901384E+000   4.044603394E-003   3.496909325E-008   8.899017368E-012   1.566631558E-012   4.045007895E-015   1.036735523E-014   5.816721352E-006   2.086010571E-007   4.044198893E-007   5.905711526E+001   4.344338479E+002   1.426674284E-001   4.166358131E+005   4.048327196E-007   3.344412527E+004   5.420310579E+004   6.269762237E+003   6.269762237E+004   4.045171226E-007   7.523714684E+003   2.507500394E+004   2.928181215E+004   8.373166342E+002   1.504338436E+004   4.044203550E-007   4.044198893E-007   4.044198893E-007   4.044198893E-007   5.663011052E+005   1.362763160E+005   1.496248420E+005   1.306133049E+005   6.593362868E+005   5.472895681E+000   1.848164108E-003   9.008232581E+000   7.446859534E-001   2.138595674E+000   1.911670731E-005   3.440683715E-005   1.987312379E-001   5.788406297E-006   7.992935600E-003   3.059239471E-005   1.594542112E+000   3.501763335E-004   4.712434198E-004   2.681031233E+000   1.275390989E-005   3.238028820E+001   8.223501050E-003   1.458225346E-008   1.751488418E-008   1.029050008E-003   1.514450956E-003   3.913140637E-009   1.691622301E-007   2.717840804E-007   3.724643269E-005   2.201293296E-002   2.059313002E-009   2.942338743E-008   8.611821808E-006   1.242221924E-004   3.326209992E-007   5.379860500E-002   1.164557773E-005   1.687172793E+000   1.248289436E-006   1.467528872E-006   1.719937357E-001   4.680074134E-001   3.692687707E-003   1.147973240E+002   1.144332733E+001   1.139074223E-001   3.270793384E-001   1.675846771E-005   1.636205693E-001   8.340806279E+000   3.475066282E-003   1.249502939E-003   9.873864271E-006   1.397145727E-009   1.068286585E-011   1.836433584E-012   1.152422749E-013   4.045005849E-015   4.045009940E-015   1.682723284E-013   4.849964466E-009   1.593328610E+000   1.214311370E-001   1.312605062E-003   1.424247280E+002   4.336248463E-002 
  5.530236570E+005   8.762349923E-009   1.000008120E+001   1.000027738E+004   1.223844769E+005   2.765126003E+009   5.529145955E+008   1.176837627E+003   1.972087865E+000   1.039134352E+001   4.105659089E-001   7.609626760E+001   1.201170736E+005   5.417987890E+004   1.352699641E+002   2.240305087E+003   4.544208073E+005   7.609626760E+001   2.454325840E+000   1.516948125E+000   1.625341064E-001   3.694208340E-006   9.290823369E-005   2.201040298E-003   5.529155518E-007   5.529177827E-007   5.529183174E-007   3.282204565E+005   2.647331635E-001   2.851950959E-001   9.788546051E-002   3.031131124E+002   3.909335143E+002   4.281521103E+002   1.193981408E+004   9.340595637E+001   8.013335156E+004   3.911547244E+002   2.554976427E+002   2.927715412E+002   6.271305774E+000   7.974623392E+000   5.529698980E-003   4.780902859E-008   1.216655441E-011   2.141866602E-012   5.530252006E-015   1.417403589E-014   7.952502384E-006   2.851950959E-007   5.529145955E-007   8.074167928E+001   5.939490654E+002   1.950519882E-001   5.696159566E+005   5.536862503E-007   4.572412358E+004   7.410537687E+004   8.571890609E+003   8.571890609E+004   5.530963422E-007   1.028626873E+004   3.428203218E+004   4.003349427E+004   1.144762165E+003   2.056700721E+004   5.529154660E-007   5.529145955E-007   5.529145955E-007   5.529145955E-007   7.742352808E+005   1.863141901E+005   2.045640217E+005   1.785718373E+005   9.014310769E+005   7.482430964E+000   2.526772142E-003   1.231587122E+001   1.018119394E+000   2.923844235E+000   2.613597098E-005   4.704032356E-005   2.717012810E-001   7.913790620E-006   1.092777796E-002   4.182529592E-005   2.180025341E+000   4.787539163E-004   6.442743588E-004   3.665451029E+000   1.743688457E-005   4.426966730E+001   1.124300233E-002   1.993655849E-008   2.394599119E-008   1.406896110E-003   2.070526351E-003   5.349965790E-009   2.312751388E-007   3.715776323E-007   5.092256047E-005   3.009563141E-002   2.815450329E-009   4.022705309E-008   1.177390652E-005   1.698340391E-004   4.547526224E-007   7.355235167E-002   1.592159553E-005   2.306668112E+000   1.706635769E-006   2.006375441E-006   2.351463153E-001   6.398501570E-001   5.048567056E-003   1.569485519E+002   1.564508292E+001   1.557318965E-001   4.471761772E-001   2.291183406E-005   2.236986936E-001   1.140337964E+001   4.751039498E-003   1.708294845E-003   1.349934515E-005   1.910149043E-009   1.460539555E-011   2.510734411E-012   1.575568796E-013   5.530248182E-015   5.530255828E-015   2.300584835E-013   6.630772155E-009   2.178366265E+000   1.660181652E-001   1.794566775E-003   1.947201731E+002   5.928430150E-002 
  7.847725992E+005   1.243429677E-008   1.000011661E+001   1.000030133E+004   1.736708668E+005   3.923878598E+009   7.846187645E+008   1.670002731E+003   2.798510216E+000   1.474593577E+001   5.826174943E-001   1.079851390E+002   1.704532863E+005   7.688447725E+004   1.919561410E+002   3.179126440E+003   6.448502088E+005   1.079851390E+002   3.482834644E+000   2.152639799E+000   2.306455840E-001   5.242301807E-006   1.318423209E-004   3.123407364E-003   7.846206902E-007   7.846251825E-007   7.846262593E-007   4.657643896E+005   3.756721370E-001   4.047088386E-001   1.389053024E-001   4.301355719E+002   5.547579562E+002   6.075733621E+002   1.694330779E+004   1.325486190E+002   1.137140018E+005   5.550718665E+002   3.625663825E+002   4.154602660E+002   8.899356661E+000   1.131646588E+001   7.846972421E-003   6.784386096E-008   1.726506583E-011   3.039436362E-012   7.847757198E-015   2.011380169E-014   1.128507485E-005   4.047088386E-007   7.846187645E-007   1.145772551E+002   8.428491229E+002   2.767903963E-001   8.083189912E+005   7.861726710E-007   6.488525650E+004   1.051599464E+005   1.216402365E+004   1.216402365E+005   7.849847538E-007   1.459682839E+004   4.864824686E+004   5.680991434E+004   1.624485740E+003   2.918580901E+004   7.846205174E-007   7.846187645E-007   7.846187645E-007   7.846187645E-007   1.098686007E+006   2.643909399E+005   2.902885387E+005   2.534040799E+005   1.279184423E+006   1.061801549E+001   3.585640265E-003   1.747695528E+001   1.444772100E+000   4.149109230E+000   3.708850051E-005   6.675302271E-005   3.855603111E-001   1.123014055E-005   1.550716822E-002   5.935258767E-005   3.093585887E+000   6.793803408E-004   9.142637137E-004   5.201493470E+000   2.474397844E-005   6.282129636E+001   1.595449038E-002   2.829116470E-008   3.398078866E-008   1.996469431E-003   2.938200294E-003   7.591920312E-009   3.281932058E-007   5.272908060E-007   7.226214826E-005   4.270749466E-002   3.995291242E-009   5.708458585E-008   1.670787507E-005   2.410046235E-004   6.453210742E-007   1.043751707E-001   2.259369297E-005   3.273299527E+000   2.421817871E-006   2.847166338E-006   3.336866360E-001   9.079855076E-001   7.164217544E-003   2.227193492E+002   2.220130511E+001   2.209928426E-001   6.345696469E-001   3.251325807E-005   3.174417786E-001   1.618207534E+001   6.742008207E-003   2.424172198E-003   1.915637532E-005   2.710615336E-009   2.072592676E-011   3.562881767E-012   2.235826025E-013   7.847749496E-015   7.847764894E-015   3.264666995E-013   9.409460878E-009   3.091231560E+000   2.355896710E-001   2.546597209E-003   2.763195309E+002   8.412795714E-002 
  1.165022979E+006   1.845919434E-008   1.000017655E+001   1.000034121E+004   2.578211168E+005   5.825149499E+009   1.164796894E+009   2.479183627E+003   4.154496623E+000   2.189091182E+001   8.649181977E-001   1.603081142E+002   2.530444943E+005   1.141379793E+005   2.849663135E+002   4.719536124E+003   9.573050687E+005   1.603081142E+002   5.170402696E+000   3.195677015E+000   3.424022876E-001   7.782399731E-006   1.957250232E-004   4.636819002E-003   1.164801138E-006   1.164811038E-006   1.164813411E-006   6.914452456E+005   5.576998131E-001   6.008059194E-001   2.062102923E-001   6.385528881E+002   8.235596362E+002   9.019661485E+002   2.515299554E+004   1.967735501E+002   1.688128325E+005   8.240256482E+002   5.382438137E+002   6.167668290E+002   1.321143906E+001   1.679973116E+001   1.164913397E-002   1.007168348E-007   2.563065780E-011   4.512160802E-012   1.165029900E-014   2.985971633E-014   1.675312996E-005   6.008059194E-007   1.164796894E-006   1.700943654E+002   1.251242112E+003   4.109060457E-001   1.199980797E+006   1.168221487E-006   9.632467212E+004   1.561140066E+005   1.805796345E+004   1.805796345E+005   1.165603483E-006   2.166955614E+004   7.222020349E+004   8.433651445E+004   2.411611893E+003   4.332746198E+004   1.164800757E-006   1.164796894E-006   1.164796894E-006   1.164796894E-006   1.631041860E+006   3.924985733E+005   4.309445600E+005   3.761881547E+005   1.898998737E+006   1.576285455E+001   5.323021617E-003   2.594521587E+001   2.144820046E+000   6.159513081E+000   5.505931308E-005   9.909744328E-005   5.723791898E-001   1.667157787E-005   2.302099082E-002   8.811121132E-005   4.592547865E+000   1.008566385E-003   1.357259834E-003   7.721818176E+000   3.673339274E-005   9.326064349E+001   2.368505786E-002   4.199932791E-008   5.044579467E-008   2.963836065E-003   4.361871945E-003   1.127049925E-008   4.872155038E-007   7.827835897E-007   1.072759532E-004   6.340092715E-002   5.931162930E-009   8.474427492E-008   2.480348657E-005   3.577806823E-004   9.580040866E-007   1.549489767E-001   3.354121083E-005   4.859339712E+000   3.595282271E-006   4.226728538E-006   4.953707134E-001   1.347939594E+000   1.063555796E-002   3.306354856E+002   3.295869587E+001   3.280724198E-001   9.420431770E-001   4.826718876E-005   4.712545945E-001   2.402291654E+001   1.000877187E-002   3.598777361E-003   2.843837986E-005   4.024013274E-009   3.076843966E-011   5.289235745E-012   3.319170185E-013   1.165028203E-014   1.165031596E-014   4.846524386E-013   1.396870850E-008   4.589052776E+000   3.497419759E-001   3.780522023E-003   4.102070277E+002   1.248912053E-001 
  1.738621944E+006   2.754766005E-008   1.000027138E+001   1.000040274E+004   3.847604802E+005   8.693187534E+009   1.738289779E+009   3.699820614E+003   6.199981349E+000   3.266899875E+001   1.290764485E+000   2.392365209E+002   3.776320665E+005   1.703343165E+005   4.252707342E+002   7.043220540E+003   1.428638439E+006   2.392365209E+002   7.716073255E+000   4.769082681E+000   5.109855632E-001   1.161409855E-005   2.920911011E-004   6.919777277E-003   1.738299231E-006   1.738321281E-006   1.738326566E-006   1.031881360E+006   8.322857745E-001   8.966153622E-001   3.077388388E-001   9.529472174E+002   1.229042854E+003   1.346053158E+003   3.753718377E+004   2.936558749E+002   2.519285747E+005   1.229738309E+003   8.032505281E+002   9.204346961E+002   1.971614933E+001   2.507115285E+001   1.738463643E-002   1.503052125E-007   3.825002515E-011   6.733743064E-012   1.738637508E-014   4.456127930E-014   2.500160735E-005   8.966153622E-007   1.738289779E-006   2.538410760E+002   1.867296682E+003   6.132174486E-001   1.790796632E+006   1.745916792E-006   1.437505491E+005   2.329774259E+005   2.694888135E+004   2.694888135E+005   1.740086158E-006   3.233865763E+004   1.077781390E+005   1.258599691E+005   3.598979639E+003   6.465992888E+004   1.738298383E-006   1.738289779E-006   1.738289779E-006   1.738289779E-006   2.434092509E+006   5.857469760E+005   6.431220137E+005   5.614060509E+005   2.833979136E+006   2.352376547E+001   7.943834778E-003   3.871945728E+001   3.200831650E+000   9.192176498E+000   8.216800859E-005   1.478885063E-004   8.541926071E-001   2.487990272E-005   3.435547713E-002   1.314931546E-004   6.853709052E+000   1.505138491E-003   2.025512697E-003   1.152368939E+001   5.481924059E-005   1.391779324E+002   3.534650051E-002   6.267788217E-008   7.528300406E-008   4.423093817E-003   6.509458825E-003   1.681957924E-008   7.270982047E-007   1.168190541E-006   1.600937416E-004   9.461665312E-002   8.851393992E-009   1.264684922E-007   3.701559252E-005   5.339355783E-004   1.429681622E-006   2.312387884E-001   5.005537385E-005   7.251857041E+000   5.365435346E-006   6.307777010E-006   7.392686679E-001   2.011603595E+000   1.587202180E-002   4.934253244E+002   4.918605507E+001   4.896003219E-001   1.405862288E+000   7.203175192E-005   7.032788715E-001   3.585070539E+001   1.493663482E-002   5.370651258E-003   4.244014154E-005   6.005253948E-009   4.591741655E-011   7.893414281E-012   4.953378257E-013   1.738633727E-014   1.738641285E-014   7.232732033E-013   2.084626371E-008   6.848493139E+000   5.219389795E-001   5.641878705E-003   6.121742661E+002   1.863819407E-001 
  2.312220909E+006   3.663618242E-008   1.000037175E+001   1.000046591E+004   5.117006351E+005   1.156124345E+010   2.311786240E+009   4.920465212E+003   8.245478828E+000   4.344715288E+001   1.716613427E+000   3.181654197E+002   5.022204154E+005   2.265310041E+005   5.655760295E+002   9.366919442E+003   1.899974748E+006   3.181654197E+002   1.026175969E+001   6.342498156E+000   6.795698899E-001   1.544582125E-005   3.884577799E-004   9.202749785E-003   2.311802958E-006   2.311841956E-006   2.311851304E-006   1.372319597E+006   1.106873448E+000   1.192426649E+000   4.092680182E-001   1.267343507E+003   1.634528599E+003   1.790142936E+003   4.992144921E+004   3.905388037E+002   3.350448352E+005   1.635453498E+003   1.068258895E+003   1.224104456E+003   2.622090014E+001   3.334262611E+001   2.312017465E-002   1.998938992E-007   5.086947118E-011   8.955339176E-012   2.312248691E-014   5.926293392E-014   3.325013616E-005   1.192426649E-006   2.311786240E-006   3.375883087E+002   2.483355093E+003   8.155301129E-001   2.381616150E+006   2.325276083E-006   1.911767217E+005   3.098413244E+005   3.583985469E+004   3.583985469E+005   2.314963483E-006   4.300782563E+004   1.433362963E+005   1.673836827E+005   4.786354788E+003   8.599252877E+004   2.311801457E-006   2.311786240E-006   2.311786240E-006   2.311786240E-006   3.237148166E+006   7.789965836E+005   8.553007904E+005   7.466251019E+005   3.768965364E+006   3.128472477E+001   1.056466428E-002   5.149377832E+001   4.256849838E+000   1.222485882E+001   1.092768731E-004   1.966798735E-004   1.136007781E+000   3.308827875E-005   4.569003411E-002   1.748753684E-004   9.114884335E+000   2.001713694E-003   2.693769727E-003   1.532558432E+001   7.290520119E-005   1.850955076E+002   4.700801586E-002   8.335656535E-008   1.001203683E-007   5.882360667E-003   8.657059095E-003   2.236869383E-008   9.669824009E-007   1.553599895E-006   2.129118594E-004   1.258325737E-001   1.177164118E-008   1.681929697E-007   4.922777461E-005   7.100915726E-004   1.901362097E-006   3.075290757E-001   6.656963983E-005   9.644389285E+000   7.135599457E-006   8.388838486E-006   9.831681429E-001   2.675271734E+000   2.110851829E-002   6.562161782E+002   6.541351543E+001   6.511292310E-001   1.869684291E+000   9.579646324E-005   9.353045950E-001   4.767856798E+001   1.986452849E-002   7.142536203E-003   5.644199052E-005   7.986506975E-009   6.106648790E-011   1.049760905E-011   6.587596517E-013   2.312242005E-014   2.312255373E-014   9.618954559E-013   2.772386179E-008   9.107947589E+000   6.941370567E-001   7.503246991E-003   8.141427637E+002   2.478730595E-001 
