     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  4.303870892E+006   6.819380633E-008   1.000076657E+001   5.060522939E-031   1.958380452E-024   5.323400499E-031   1.146793915E-030   1.970954734E-022   4.197143429E-166   1.970954734E-022   3.185519064E-026   7.775352499E-027   1.074166125E-132   3.963054314E-026   1.679475927E-029   1.029030771E-051   1.219715947E-025   2.267437665E-038   1.741042950E-031   0.000000000E+000   2.983747428E-035   8.349444504E-049 
  5.299695884E+006   8.397290078E-008   1.000099331E+001   6.183740445E-031   1.958495422E-024   5.325101148E-031   1.146952243E-030   1.971070411E-022   4.227123966E-166   1.971070411E-022   3.185811130E-026   7.776294684E-027   1.079959605E-132   3.963440599E-026   1.679854362E-029   1.030020673E-051   1.219800726E-025   2.268063047E-038   1.741998996E-031   0.000000000E+000   2.984269374E-035   8.360142876E-049 
  6.951004259E+006   1.101387361E-007   1.000141717E+001   8.046471760E-031   1.958704419E-024   5.328265331E-031   1.147244779E-030   1.971281922E-022   4.283725828E-166   1.971281922E-022   3.186347505E-026   7.778032630E-027   1.090869351E-132   3.964150768E-026   1.680558158E-029   1.031870440E-051   1.219957092E-025   2.269225760E-038   1.743782174E-031   0.000000000E+000   2.985236204E-035   8.380151620E-049 
  9.434085407E+006   1.494855541E-007   1.000218018E+001   1.084788101E-030   1.959065686E-024   5.333924659E-031   1.147762742E-030   1.971650734E-022   4.387489238E-166   1.971650734E-022   3.187288849E-026   7.781102458E-027   1.110776278E-132   3.965399095E-026   1.681816081E-029   1.035200417E-051   1.220233244E-025   2.271303106E-038   1.746983064E-031   0.000000000E+000   2.986954387E-035   8.416222695E-049 
  1.341697334E+007   2.126013378E-007   1.000377637E+001   1.534243913E-030   1.959779875E-024   5.345666932E-031   1.148822414E-030   1.972389116E-022   4.612607072E-166   1.972389116E-022   3.189190966E-026   7.787361978E-027   1.153568832E-132   3.967927163E-026   1.684423286E-029   1.042177721E-051   1.220796142E-025   2.275606712E-038   1.753659464E-031   0.000000000E+000   2.990487551E-035   8.491986758E-049 
  2.139731823E+007   3.390771721E-007   1.000878408E+001   2.435316360E-030   1.961836817E-024   5.382144929E-031   1.152043081E-030   1.974559319E-022   5.395549800E-166   1.974559319E-022   3.194863539E-026   7.806292045E-027   1.298594990E-132   3.975492743E-026   1.692504900E-029   1.064260036E-051   1.222496930E-025   2.288942376E-038   1.774591116E-031   0.000000000E+000   3.001309919E-035   8.733154401E-049 
  2.937766313E+007   4.655738983E-007   1.001713127E+001   3.337295866E-030   1.965002046E-024   5.442690590E-031   1.157269122E-030   1.977967724E-022   7.003628001E-166   1.977967724E-022   3.203902611E-026   7.836868492E-027   1.581354913E-132   3.987589460E-026   1.705872245E-029   1.101914211E-051   1.225239236E-025   2.311010843E-038   1.809747527E-031   0.000000000E+000   3.019004906E-035   9.148667536E-049 
  4.189116412E+007   6.639783294E-007   1.004016313E+001   4.754399758E-030   1.973149613E-024   5.611100465E-031   1.171419155E-030   1.986912996E-022   1.434862068E-165   1.986912996E-022   3.227964550E-026   7.919333918E-027   2.717911260E-132   4.019897942E-026   1.742796677E-029   1.212138951E-051   1.232605414E-025   2.372120553E-038   1.909513839E-031   0.000000000E+000   3.067292121E-035   1.039329748E-048 
  5.440466512E+007   8.624596027E-007   1.008089190E+001   6.175947272E-030   1.986837519E-024   5.917632089E-031   1.196275790E-030   2.002187340E-022   5.058462225E-165   2.002187340E-022   3.269601368E-026   8.063792483E-027   7.037144073E-132   4.075980617E-026   1.809125061E-029   1.432675472E-051   1.245405089E-025   2.482543144E-038   2.097563199E-031   0.000000000E+000   3.152836354E-035   1.299967895E-048 
  6.691816611E+007   1.061033297E-006   1.014688901E+001   7.603902658E-030   2.008332863E-024   6.442359974E-031   1.236835284E-030   2.026473313E-022   3.813425744E-164   2.026473313E-022   3.336640932E-026   8.299148744E-027   3.234056894E-131   4.166555806E-026   1.920267748E-029   1.872362392E-051   1.265982206E-025   2.669485025E-038   2.437642766E-031   0.000000000E+000   3.293779788E-035   1.860333621E-048 
  8.297859140E+007   1.316053807E-006   1.028311696E+001   9.450143797E-030   2.051752302E-024   7.647873436E-031   1.322654915E-030   2.076159971E-022   2.273290494E-162   2.076159971E-022   3.476129464E-026   8.796852195E-027   7.080404233E-130   4.355814683E-026   2.165656541E-029   3.216539221E-051   1.308425307E-025   3.090382909E-038   3.302278987E-031   0.000000000E+000   3.596514608E-035   3.840162379E-048 
  1.131369209E+008   1.795541773E-006   1.077183066E+001   1.298112151E-029   2.205042142E-024   1.365172031E-030   1.658834275E-030   2.255842038E-022   2.283420985E-156   2.255842038E-022   4.002142196E-026   1.075196278E-026   2.404948594E-125   5.077338474E-026   3.247587496E-029   1.999133641E-050   1.463073743E-025   5.060739754E-038   9.202028290E-031   0.000000000E+000   4.830742407E-035   4.439509442E-047 
  1.604495481E+008   2.549835587E-006   1.255340152E+001   1.882916262E-029   2.765167000E-024   7.789410892E-030   3.298923394E-030   2.954013166E-022   2.056757240E-138   2.954013166E-022   6.333893318E-026   2.056431144E-026   8.614939320E-112   8.390324462E-026   1.086103449E-028   4.664716157E-048   2.065363133E-025   2.200490679E-037   1.967171046E-029   0.000000000E+000   1.155815443E-034   6.609634210E-044 
  2.077621754E+008   3.307359535E-006   1.640373658E+001   2.536726600E-029   4.005924223E-024   9.690240850E-029   9.195352674E-030   4.666458280E-022   8.135485929E-113   4.666458280E-022   1.380718999E-025   5.900444786E-026   1.814618146E-092   1.970763478E-025   6.006293863E-028   1.069252650E-044   3.503377492E-025   1.770550348E-036   1.546552198E-027   0.000000000E+000   3.911126518E-034   2.102247603E-039 
  2.550748026E+008   4.068982424E-006   2.349635683E+001   3.301614136E-029   6.366397021E-024   1.278171454E-027   2.782751210E-029   8.178566287E-022   2.119662591E-087   8.178566287E-022   3.588355960E-025   1.821297813E-025   2.790392381E-073   5.409653773E-025   3.194424880E-027   2.173551091E-041   6.106343017E-025   1.381985755E-035   1.187214049E-025   0.000000000E+000   1.265387589E-033   5.687823525E-035 
  2.705159677E+008   4.318562465E-006   2.674329349E+001   3.582163126E-029   7.468420291E-024   2.716413901E-027   3.911587095E-029   9.854904600E-022   3.386599561E-080   9.854904600E-022   4.909509387E-025   2.528392572E-025   7.652564044E-068   7.437901959E-025   5.072514597E-027   1.847231631E-040   7.140118662E-025   2.465107774E-035   4.082551464E-025   0.000000000E+000   1.753576929E-033   9.999222843E-034 
  2.849563014E+008   4.552473049E-006   3.027458618E+001   3.860136201E-029   8.678294127E-024   5.212356385E-027   5.294872204E-029   1.172264415E-021   4.412412742E-074   1.172264415E-021   6.541734483E-025   3.393363505E-025   3.163752534E-063   9.935097987E-025   7.457297123E-027   1.125204905E-039   8.131665988E-025   4.026390912E-035   1.169176338E-024   0.000000000E+000   2.311044117E-033   1.124934379E-032 
  3.026386323E+008   4.839606687E-006   3.531919048E+001   4.222269168E-029   1.042382489E-023   1.077088192E-026   7.501705434E-029   1.447411974E-021   2.022335147E-067   1.447411974E-021   9.191427645E-025   4.810467479E-025   3.381298388E-058   1.400189512E-024   1.122739469E-026   7.951034276E-039   9.329645218E-025   6.884544549E-035   3.700057466E-024   6.451479845E-288   3.125135683E-033   1.543614755E-031 
  3.203209632E+008   5.127562719E-006   4.124011760E+001   4.609509651E-029   1.249441221E-023   2.060445413E-026   1.036663411E-028   1.782574285E-021   1.251468002E-061   1.782574285E-021   1.271724008E-024   6.710583339E-025   7.971770721E-054   1.942782342E-024   1.582853090E-026   4.291223744E-038   1.046574859E-024   1.105775432E-034   1.014742618E-023   3.319425696E-250   4.076923835E-033   1.475903637E-030 
  3.380032941E+008   5.416389039E-006   4.812943306E+001   5.023041677E-029   1.492908785E-023   3.669695660E-026   1.398667121E-028   2.189507241E-021   1.243487794E-056   2.189507241E-021   1.730049410E-024   9.182602702E-025   4.725333620E-050   2.648309680E-024   2.103235316E-026   1.812369247E-037   1.151031076E-024   1.689620715E-034   2.441341918E-023   5.224760244E-218   5.153650519E-033   1.015933809E-029 
  3.551870459E+008   5.697950972E-006   5.584301955E+001   5.452084118E-029   1.768351500E-023   6.046479059E-026   1.831783108E-028   2.666151933E-021   1.887248737E-052   2.666151933E-021   2.295905761E-024   1.221079224E-024   6.781490806E-047   3.516984985E-024   2.639527629E-026   5.971712412E-037   1.242518708E-024   2.462579142E-034   5.123435937E-023   2.172017228E-191   6.301353273E-033   5.015686818E-029 
  3.670457573E+008   5.892788214E-006   6.179959288E+001   5.766495968E-029   1.982911447E-023   8.268764562E-026   2.181948912E-028   3.043257919E-021   6.584810719E-050   3.043257919E-021   2.769399980E-024   1.471357513E-024   5.639023733E-045   4.240757493E-024   3.013668355E-026   1.224193683E-036   1.299806269E-024   3.145717810E-034   8.069969649E-023   2.204040860E-175   7.138782195E-033   1.312022283E-028 
  3.885393226E+008   6.247085798E-006   7.402496712E+001   6.394430561E-029   2.427879009E-023   1.376681158E-025   2.933521718E-028   3.817062070E-021   6.471430831E-046   3.817062070E-021   3.845757643E-024   2.028151873E-024   5.832611574E-042   5.873909516E-024   3.675473091E-026   3.725591680E-036   1.392096179E-024   4.781603629E-034   1.656999545E-022   1.321698611E-150   8.714419071E-033   5.836724965E-028 
  4.100328878E+008   6.602949062E-006   8.825231202E+001   7.189436460E-029   2.952808358E-023   2.150848040E-025   3.850355934E-028   4.677503529E-021   1.356027483E-042   4.677503529E-021   5.292221441E-024   2.750193464E-024   1.878938524E-039   8.042414904E-024   4.292943720E-026   9.245775956E-036   1.471017171E-024   7.051379734E-034   3.033235828E-022   2.028939167E-130   1.030684723E-032   1.983801443E-027 
  4.315264531E+008   6.960468607E-006   1.046747225E+002   8.491575890E-029   3.567352797E-023   3.187923478E-025   4.950327382E-028   5.595408768E-021   8.170868179E-040   5.595408768E-021   7.199498837E-024   3.664524851E-024   2.361347024E-037   1.086402369E-023   4.851625637E-026   1.945550077E-035   1.538602978E-024   1.006270971E-033   5.049484344E-022   6.013335900E-114   1.184909574E-032   5.441540799E-027 
  4.530200184E+008   7.319736345E-006   1.234905806E+002   1.131237616E-028   4.281908559E-023   4.523749684E-025   6.252463147E-028   6.563358000E-021   1.808840809E-037   6.563358000E-021   9.637244292E-024   4.785500223E-024   1.392404984E-035   1.442274452E-023   5.347892850E-026   3.584834120E-035   1.596841030E-024   1.385186140E-033   7.773852591E-022   1.821581658E-100   1.328469655E-032   1.260614487E-026 
  4.745135837E+008   7.680845570E-006   1.449029201E+002   1.821505231E-028   5.107655119E-023   6.192216648E-025   7.777216358E-028   7.595457027E-021   1.729491231E-035   7.595457027E-021   1.270462803E-023   6.139799705E-024   4.360584955E-034   1.884442773E-023   5.784627662E-026   5.936678370E-035   1.647498263E-024   1.837360868E-033   1.122388983E-021   2.174611236E-089   1.457387245E-032   2.558154305E-026 
  4.960071490E+008   8.043891037E-006   1.691187720E+002   3.480645883E-028   6.056598132E-023   8.226332643E-025   9.546668326E-028   8.719309832E-021   8.278245139E-034   8.719309832E-021   1.651641566E-023   7.760011382E-024   8.111380992E-033   2.427642705E-023   6.167915445E-026   9.022797463E-035   1.692070439E-024   2.351686768E-033   1.537333614E-021   3.016801812E-080   1.569475362E-032   4.678132417E-026 
  5.175007143E+008   8.408969042E-006   1.963484951E+002   7.191150531E-028   7.141615406E-023   1.065930472E-024   1.158468090E-027   9.974922491E-021   2.232462214E-032   9.974922491E-021   2.120248888E-023   9.685114178E-024   9.801976075E-032   3.088760316E-023   6.504948325E-026   1.279676737E-034   1.731790588E-024   2.913374686E-033   2.016511945E-021   1.151297884E-072   1.664108744E-032   7.876047755E-026 
  5.377754216E+008   8.755294267E-006   2.249879336E+002   1.425725496E-027   8.302218131E-023   1.335073856E-024   1.377641309E-027   1.132774399E-020   3.218304854E-031   1.132774399E-020   2.655547673E-023   1.182187732E-023   7.393739312E-031   3.837735479E-023   6.786901049E-026   1.690123476E-034   1.765715031E-024   3.472620727E-033   2.520763224E-021   1.124690623E-066   1.737858547E-032   1.210556790E-025 
  5.735185036E+008   9.370744026E-006   2.830219622E+002   4.365821407E-027   1.071133471E-022   1.912815078E-024   1.835012349E-027   1.429665442E-020   1.554698138E-029   1.429665443E-020   3.861657591E-023   1.647542405E-023   1.401289156E-029   5.509201398E-023   7.215653436E-026   2.510267445E-034   1.819196084E-024   4.492036447E-033   3.512906198E-021   2.903997493E-058   1.834760899E-032   2.298679741E-025 
  6.092615855E+008   9.992815466E-006   3.515353558E+002   1.168259124E-026   1.364790233E-022   2.638081309E-024   2.395127892E-027   1.837535066E-020   3.356099775E-028   1.837535099E-020   5.473979412E-023   2.248174490E-023   1.450693963E-028   7.722168409E-023   7.578252815E-026   3.404493785E-034   1.866949640E-024   5.513544246E-033   4.608823372E-021   6.447112028E-052   1.896497600E-032   3.877249096E-025 
  6.351029718E+008   1.044694079E-005   4.081585799E+002   2.207795276E-026   1.614590594E-022   3.265835737E-024   2.872921848E-027   2.220125531E-020   2.119147913E-027   2.220125743E-020   6.946210777E-023   2.784004817E-023   5.916497179E-028   9.730274758E-023   7.810277415E-026   4.069536843E-034   1.899067815E-024   6.236363667E-033   5.450975432E-021   2.760081228E-048   1.924095552E-032   5.332198929E-025 
  6.609443580E+008   1.090496715E-005   4.711532327E+002   3.958472962E-026   1.899700159E-022   3.990041592E-024   3.419209551E-027   2.685578824E-020   1.043118680E-026   2.685579867E-020   8.720943000E-023   3.419743496E-023   2.001188451E-027   1.214088661E-022   8.023474839E-026   4.734865609E-034   1.929816044E-024   6.939645800E-033   6.326987487E-021   2.826937504E-045   1.940759193E-032   7.035487286E-025 
  6.888348467E+008   1.140391481E-005   5.467177185E+002   7.077233941E-026   2.251321108E-022   4.890813664E-024   4.093899538E-027   3.288611049E-020   4.637685593E-026   3.288615687E-020   1.102453015E-022   4.231763309E-023   6.280933876E-027   1.525692155E-022   8.237606757E-026   5.442953827E-034   1.961973609E-024   7.674665833E-033   7.305139919E-021   1.390433976E-042   1.949420906E-032   9.121890966E-025 
  7.167253354E+008   1.190787918E-005   6.305908311E+002   1.213286431E-025   2.653465370E-022   5.927994868E-024   4.866437434E-027   4.001256951E-020   1.697841909E-025   4.001273929E-020   1.378612726E-022   5.188867347E-023   1.703624114E-026   1.897669823E-022   8.439535341E-026   6.134074368E-034   1.993491266E-024   8.385325628E-033   8.313868918E-021   2.353854890E-040   1.951021177E-032   1.142459826E-024 
  7.446158241E+008   1.241711532E-005   7.232181151E+002   2.009890714E-025   3.111635143E-022   7.115863355E-024   5.747429609E-027   4.831604862E-020   5.297495079E-025   4.831657837E-020   1.706572812E-022   6.305684179E-023   4.097979534E-026   2.337551027E-022   8.632839452E-026   6.805030253E-034   2.024719041E-024   9.074039650E-033   9.351665760E-021   1.694478141E-038   1.947736385E-032   1.389868457E-024 
  7.725063129E+008   1.293188558E-005   8.250315377E+002   3.237795394E-025   3.631808230E-022   8.470043881E-024   6.748412115E-027   5.797823088E-020   1.447600735E-024   5.797967848E-020   2.092679686E-022   7.596438701E-023   8.922713827E-026   2.853215827E-022   8.820381790E-026   7.455242248E-034   2.055938794E-024   9.744243357E-033   1.041851964E-020   6.115450884E-037   1.941293240E-032   1.650154680E-024 
  8.003968016E+008   1.345245993E-005   9.364468499E+002   5.098771647E-025   4.220476442E-022   1.000761446E-023   7.881923188E-027   6.922464256E-020   3.540529758E-024   6.922818309E-020   2.543615327E-022   9.074710758E-023   1.787481693E-025   3.452873885E-022   9.004473488E-026   8.085906575E-034   2.087381049E-024   1.039984271E-032   1.151553632E-020   1.259091625E-035   1.933044050E-032   1.919616057E-024 
  8.282872903E+008   1.397911638E-005   1.057860991E+003   7.882964980E-025   4.884687112E-022   1.174723585E-023   9.161582267E-027   8.232018263E-020   7.887087769E-024   8.232806972E-020   3.066397760E-022   1.075339901E-022   3.338107254E-025   4.145075769E-022   9.187000478E-026   8.699353628E-034   2.119237479E-024   1.104487584E-032   1.264464417E-020   1.637768355E-034   1.924038316E-032   2.195264590E-024 
  8.561777790E+008   1.451214134E-005   1.189649553E+003   1.200765675E-024   5.632087939E-022   1.370931496E-023   1.060217583E-026   9.744233922E-020   1.622922729E-023   9.745856844E-020   3.668663320E-022   1.264963557E-022   5.872956017E-025   4.939499833E-022   9.369520207E-026   9.298586429E-034   2.151670238E-024   1.168331846E-032   1.380837676E-020   1.459781082E-033   1.915086439E-032   2.474858590E-024 
  8.840682677E+008   1.505183012E-005   1.332164306E+003   1.807334031E-024   6.470975342E-022   1.591621887E-023   1.221975043E-026   1.145990752E-019   3.119971641E-023   1.146302749E-019   4.358871334E-022   1.478779353E-022   9.817964999E-025   5.847468652E-022   9.553335682E-026   9.886963484E-034   2.184818972E-024   1.231898233E-032   1.500971728E-020   9.515241512E-033   1.906817862E-032   2.756856265E-024 
  9.119587565E+008   1.559848724E-005   1.485730809E+003   2.694531368E-024   7.410346538E-022   1.839256353E-023   1.403171324E-026   1.337083118E-019   5.656383063E-023   1.337648757E-019   5.146165135E-022   1.719628064E-022   1.570532045E-024   6.881498519E-022   9.739552321E-026   1.046799039E-033   2.218806162E-024   1.295547174E-032   1.625199066E-020   4.780040091E-032   1.899746068E-032   3.040328726E-024 
  9.398492452E+008   1.615242695E-005   1.650646110E+003   3.987324042E-024   8.459955543E-022   2.116561276E-023   1.605694068E-026   1.546657315E-019   9.746124138E-023   1.547631927E-019   6.040419919E-022   1.990778894E-022   2.418037523E-024   8.055379188E-022   9.929121753E-026   1.104518981E-033   2.253741202E-024   1.359617454E-032   1.753879141E-020   1.931115421E-031   1.894368319E-032   3.324858732E-024 
  9.677397339E+008   1.671397365E-005   1.827176538E+003   5.866721051E-024   9.630373267E-022   2.426583839E-023   1.831589537E-026   1.777007427E-019   1.606361596E-022   1.778613789E-019   7.052307443E-022   2.295980772E-022   3.600661150E-024   9.384294827E-022   1.012287573E-025   1.162202618E-033   2.289723551E-024   1.424427284E-032   1.887393758E-020   6.495918031E-031   1.891343003E-032   3.610441311E-024 
  9.956302226E+008   1.728346232E-005   2.015555621E+003   8.595676922E-024   1.093305191E-021   2.772771318E-023   2.083075216E-026   2.032860545E-019   2.546462423E-022   2.035407007E-019   8.193365830E-022   2.639519105E-022   5.206898032E-024   1.088495392E-021   1.032155253E-025   1.220186729E-033   2.326845186E-024   1.490276399E-032   2.026144336E-020   1.872066143E-030   1.891786547E-032   3.897394833E-024 
  1.023520711E+009   1.786123897E-005   2.215982107E+003   1.255686451E-023   1.238039379E-021   3.159083658E-023   2.362553365E-026   2.323419532E-019   3.901134709E-022   2.327320667E-019   9.476308882E-022   3.026068166E-022   7.338514936E-024   1.257576220E-021   1.052581752E-025   1.278797030E-033   2.365192485E-024   1.557448606E-032   2.170550508E-020   4.732442953E-030   1.897702221E-032   4.186286056E-024 
  1.051411200E+009   1.844766114E-005   2.428618127E+003   1.830683802E-023   1.398582475E-021   3.590153093E-023   2.672625595E-026   2.648418599E-019   5.802246685E-022   2.654220846E-019   1.091575482E-021   3.460189674E-022   1.011460560E-023   1.447709054E-021   1.073627945E-025   1.338348330E-033   2.404847689E-024   1.626214455E-032   2.321049628E-020   1.070117840E-029   1.912499258E-032   4.477869641E-024 
  1.079301689E+009   1.904309836E-005   2.653587489E+003   2.665192429E-023   1.576387220E-021   4.071509522E-023   3.016108529E-026   3.011268610E-019   8.411696635E-022   3.019680307E-019   1.252798576E-021   3.946719214E-022   1.367367781E-023   1.661144175E-021   1.095350314E-025   1.399145618E-033   2.445890010E-024   1.696833832E-032   2.478096903E-020   2.200141987E-029   1.941506886E-032   4.773041057E-024 
  1.107192177E+009   1.964793257E-005   2.890974125E+003   3.875171425E-023   1.773024787E-021   4.609896822E-023   3.396050617E-026   3.415673138E-019   1.192678441E-021   3.427599922E-019   1.433098182E-021   4.490899930E-022   1.817643570E-023   1.900364611E-021   1.117801959E-025   1.461485715E-033   2.488396450E-024   1.769558370E-032   2.642165929E-020   4.169506873E-029   1.992362608E-032   5.072801066E-024 
  1.135082666E+009   2.026255864E-005   3.140820680E+003   5.625615605E-023   1.990193524E-021   5.213713704E-023   3.815750178E-026   3.865650773E-019   1.658699452E-021   3.882237767E-019   1.634458047E-021   5.098411785E-022   2.380944834E-023   2.168108674E-021   1.141033401E-025   1.525659181E-033   2.532442407E-024   1.844633646E-032   2.813749458E-020   7.367690734E-029   2.075171469E-032   5.378229808E-024 
  1.162973155E+009   2.088738480E-005   3.403127276E+003   8.148192183E-023   2.229728143E-021   5.893623471E-023   4.278774732E-026   4.365558683E-019   2.268221852E-021   4.388240902E-019   1.859064608E-021   5.775402408E-022   3.078945140E-023   2.467394300E-021   1.165093213E-025   1.591952338E-033   2.578102098E-024   1.922301129E-032   2.993360277E-020   1.225766491E-028   2.202385141E-032   5.690468581E-024 
  1.190863644E+009   2.152283314E-005   3.677850428E+003   1.176329563E-022   2.493609350E-021   6.663390806E-023   4.788981684E-026   4.920117372E-019   3.056265067E-021   4.950680022E-019   2.109324973E-021   6.528519466E-022   3.936833034E-023   2.801545250E-021   1.190028513E-025   1.660649284E-033   2.625448840E-024   2.002799889E-032   3.181532090E-020   1.935892844E-028   2.388414308E-032   6.010707653E-024 
  1.233180591E+009   2.250831020E-005   4.118176429E+003   2.035249127E-022   2.945309482E-021   8.044852812E-023   5.662628590E-026   5.877447743E-019   4.701191080E-021   5.924459654E-019   2.545175050E-021   7.832179809E-022   5.620172845E-023   3.384594759E-021   1.229636460E-025   1.770106238E-033   2.700669901E-024   2.130876951E-032   3.484635049E-020   3.560340677E-028   2.818539710E-032   6.514637792E-024 
  1.275497539E+009   2.352084118E-005   4.586365414E+003   3.471055595E-022   3.466223800E-021   9.766705890E-023   6.670640512E-026   6.992162354E-019   7.097862490E-021   7.063140979E-019   3.060576475E-021   9.353277598E-022   7.904995820E-023   4.074954193E-021   1.271523414E-025   1.886750688E-033   2.780192384E-024   2.266854512E-032   3.810768949E-020   6.019613078E-028   3.477914975E-032   7.044293325E-024 
  1.339603544E+009   2.511030319E-005   5.346957131E+003   7.524913510E-022   4.407980242E-021   1.335748626E-022   8.494547736E-026   9.030815609E-019   1.270393730E-020   9.157854982E-019   4.013524881E-021   1.214546848E-021   1.283160787E-022   5.356387808E-021   1.339665302E-025   2.079435969E-033   2.909405461E-024   2.489784393E-032   4.353555841E-020   1.175469117E-027   5.036266063E-032   7.906113979E-024 
  1.403709549E+009   2.677190246E-005   6.166029756E+003   1.554078361E-021   5.566490348E-021   1.894293963E-022   1.074146340E-025   1.157096541E-018   2.177006941E-020   1.178866610E-018   5.215043229E-021   1.563828186E-021   2.014142397E-022   6.980285655E-021   1.413925837E-025   2.294673272E-033   3.049894008E-024   2.735787631E-032   4.962201170E-020   2.041309065E-027   7.413569859E-032   8.854745958E-024 
