     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  5.259643173E+011   2.717314225E-002   3.102670483E+004   2.022284886E-012   9.526580300E-014   1.004649384E-013   1.126710262E-013   3.074036896E-013   5.958117745E-013   1.456122317E-020   5.984322161E-013   5.433545397E-012   4.438595441E-011   1.497451318E-011   9.865562722E-021   6.828812671E-020   3.106324480E-009   1.186182689E-010   1.403406486E-010   4.493319752E-011   9.743900630E-014   1.336911697E-013   1.967406400E-015   1.550292885E-015   1.414865474E-017   2.662561607E-014   7.839850018E-014   2.892182077E-011   1.944982596E-011   3.034563196E-008 
  5.530699360E+011   2.876247051E-002   3.026723558E+004   2.825988323E-012   1.501209523E-013   1.584135685E-013   1.775483041E-013   4.847155255E-013   9.405362436E-013   2.034103071E-020   7.527493905E-013   6.836903839E-012   6.461537350E-011   2.179932311E-011   1.171058757E-020   8.257267032E-020   4.087387397E-009   1.550660492E-010   2.002649170E-010   6.411929234E-011   1.407688815E-013   1.932175800E-013   3.518098185E-015   2.774203882E-015   2.506450386E-017   4.716758370E-014   1.388838406E-013   4.110325905E-011   2.764403668E-011   3.178645237E-008 
  5.801755547E+011   3.036383479E-002   2.953083238E+004   3.833269170E-012   2.254674459E-013   2.380605468E-013   2.666607293E-013   7.284201986E-013   1.414885081E-012   2.760955733E-020   9.350475177E-013   8.495221655E-012   9.122962646E-011   3.077818787E-011   1.370742085E-020   9.837698248E-020   5.296185552E-009   1.996793043E-010   2.793940651E-010   8.945425890E-011   2.064983526E-013   2.835578678E-013   5.923443807E-015   4.674427561E-015   4.181413626E-017   7.868784409E-014   2.316945058E-013   5.750763911E-011   3.867998948E-011   3.334365988E-008 
  6.072811734E+011   3.197657250E-002   2.881920670E+004   5.060187283E-012   3.244046378E-013   3.427078190E-013   3.836739134E-013   1.048621038E-012   2.038796584E-012   3.648544245E-020   1.147467338E-012   1.042808524E-011   1.252179710E-010   4.224485383E-011   1.583878731E-020   1.156067999E-019   6.760853410E-009   2.533925778E-010   3.814698805E-010   1.221361142E-010   3.048783809E-013   4.188394104E-013   9.445500870E-015   7.459429469E-015   6.606879234E-017   1.243314174E-013   3.660909339E-013   7.907972008E-011   5.319376727E-011   3.502806199E-008 
  6.343867921E+011   3.360015843E-002   2.813418361E+004   6.517469547E-012   4.492587756E-013   4.748419508E-013   5.313391132E-013   1.452926463E-012   2.827373133E-012   4.704562379E-020   1.391750242E-012   1.265144362E-011   1.674570620E-010   5.649507856E-011   1.808738745E-020   1.341549779E-019   8.507777864E-009   3.170658542E-010   5.102836034E-010   1.633787087E-010   4.489710380E-013   6.170805326E-013   1.433643104E-014   1.133028901E-014   9.936855972E-017   1.869965144E-013   5.506068378E-013   1.067688071E-010   7.182456389E-011   3.684988376E-008 
  6.777858649E+011   3.622116633E-002   2.709719873E+004   9.343954803E-012   7.064894192E-013   7.472600328E-013   8.355662301E-013   2.286474214E-012   4.455171980E-012   6.753409540E-020   1.852425486E-012   1.684557652E-011   2.540964309E-010   8.572464877E-011   2.188823040E-020   1.662946268E-019   1.195542090E-008   4.417487900E-010   7.821081238E-010   2.504094085E-010   8.191583221E-013   1.126767626E-012   2.554399913E-014   2.021037251E-014   1.744398614E-016   3.282692851E-013   9.665811878E-013   1.661813129E-010   1.118042512E-010   4.008074966E-008 
  7.211849377E+011   3.886743006E-002   2.613899845E+004   1.278101974E-011   1.035073294E-012   1.095494776E-012   1.224182934E-012   3.352006594E-012   6.538670897E-012   9.237279141E-020   2.400652498E-012   2.183836763E-011   3.655614054E-010   1.233296469E-010   2.588931692E-020   2.010793661E-019   1.626741593E-008   5.963615246E-010   1.145692265E-009   3.668190032E-010   1.424572340E-012   1.961050257E-012   4.120781303E-014   3.263500553E-014   2.774069168E-016   5.220376209E-013   1.537127494E-012   2.464063139E-010   1.657932465E-010   4.373434154E-008 
  7.645840105E+011   4.153760841E-002   2.526306159E+004   1.682613345E-011   1.433171142E-012   1.517665972E-012   1.695013931E-012   4.643770518E-012   9.067362005E-012   1.213577177E-019   3.036507989E-012   2.763073381E-011   5.025911325E-010   1.695594392E-010   3.004267513E-020   2.381004832E-019   2.150249873E-008   7.826134737E-010   1.612502090E-009   5.162786097E-010   2.349120026E-012   3.236243114E-012   6.118238731E-014   4.849330203E-014   4.062401724E-016   7.644822113E-013   2.250999887E-012   3.491239371E-010   2.349226538E-010   4.785883102E-008 
  8.351611415E+011   4.592729789E-002   2.401457011E+004   2.470221629E-011   2.219203627E-012   2.351822384E-012   2.624655880E-012   7.196131201E-012   1.407006132E-011   1.764799531E-019   4.250240070E-012   3.869045199E-011   7.786301360E-010   2.626868654E-010   3.702464433E-020   3.021277992E-019   3.207051937E-008   1.155101689E-009   2.613467819E-009   8.367601753E-010   4.758739430E-012   6.563964132E-012   1.005485321E-013   7.977527383E-014   6.537653589E-016   1.230286961E-012   3.622551015E-012   5.638484221E-010   3.794376575E-010   5.571951811E-008 
  9.057382725E+011   5.037089533E-002   2.297286892E+004   3.419781755E-011   3.164256394E-012   3.355423167E-012   3.742371385E-012   1.026695957E-011   2.009635188E-011   2.403290701E-019   5.670555262E-012   5.163604720E-011   1.115906511E-009   3.764739764E-010   4.420596906E-020   3.699563143E-019   4.518984725E-008   1.613167321E-009   3.925739355E-009   1.256913258E-009   8.504600484E-012   1.174403158E-011   1.442475742E-013   1.145272329E-013   9.207521937E-016   1.732715573E-012   5.101940243E-012   8.316417779E-010   5.596700626E-010   6.519561467E-008 
  9.245279327E+011   5.156235992E-002   2.272773235E+004   3.700007531E-011   3.440987277E-012   3.649401952E-012   4.069661469E-012   1.116647899E-011   2.186271299E-011   2.586472672E-019   6.081017656E-012   5.537774737E-011   1.215255504E-009   4.099913993E-010   4.614297413E-020   3.885493840E-019   4.910682146E-008   1.749247271E-009   4.328049633E-009   1.385721892E-009   9.748628788E-012   1.346561554E-011   1.560251677E-013   1.238971040E-013   9.914321450E-016   1.865724490E-012   5.493581871E-012   9.107646349E-010   6.129215213E-010   6.801498519E-008 
  9.433175929E+011   5.275710831E-002   2.249522588E+004   3.991656522E-011   3.727522538E-012   3.953836970E-012   4.408547205E-012   1.209799251E-011   2.369233926E-011   2.774621318E-019   6.503889698E-012   5.923276059E-011   1.318254944E-009   4.447403753E-010   4.808808745E-020   4.073321565E-019   5.319642154E-008   1.891042228E-009   4.752250917E-009   1.521539421E-009   1.110079195E-011   1.533747021E-011   1.676420299E-013   1.331403625E-013   1.060650702E-015   1.995983285E-012   5.877125828E-012   9.926060185E-010   6.680022478E-010   7.096845362E-008 
  9.621072531E+011   5.395502744E-002   2.227484961E+004   4.294587721E-011   4.023496217E-012   4.268339356E-012   4.758595776E-012   1.306031026E-011   2.558289362E-011   2.967513621E-019   6.938651666E-012   6.319634491E-011   1.424746828E-009   4.806675992E-010   5.004052397E-020   4.262920922E-019   5.745542032E-008   2.038432990E-009   5.198041045E-009   1.664269101E-009   1.256145548E-011   1.736018166E-011   1.790242041E-013   1.421980504E-013   1.128001366E-015   2.122726990E-012   6.250319686E-012   1.076922689E-009   7.247484757E-010   7.405953975E-008 
  9.808969132E+011   5.515600505E-002   2.206609778E+004   4.608607001E-011   4.328517593E-012   4.592493709E-012   5.119345073E-012   1.405216120E-011   2.753187706E-011   3.164937761E-019   7.384780925E-012   6.726373116E-011   1.534574446E-009   5.177202014E-010   5.199959356E-020   4.454176217E-019   6.188028252E-008   2.191291458E-009   5.665060179E-009   1.813795722E-009   1.413033609E-011   1.953343258E-011   1.901089088E-013   1.510201036E-013   1.193151571E-015   2.245329765E-012   6.611320675E-012   1.163479015E-009   7.830015734E-010   7.729150431E-008 
  9.939425468E+011   5.599158545E-002   2.192773122E+004   4.833032524E-011   4.545410531E-012   4.823013053E-012   5.375864717E-012   1.475750675E-011   2.891810999E-011   3.304573791E-019   7.700953510E-012   7.014638999E-011   1.612712549E-009   5.440816953E-010   5.336336623E-020   4.587884672E-019   6.504813787E-008   2.300569744E-009   6.001596023E-009   1.921545199E-009   1.528286076E-011   2.113034547E-011   1.976036651E-013   1.569856093E-013   1.236956738E-015   2.327764428E-012   6.854047598E-012   1.224779501E-009   8.242570132E-010   7.961981892E-008 
  1.002657389E+012   5.655055052E-002   2.183820084E+004   4.985823876E-011   4.692553816E-012   4.979410156E-012   5.549891330E-012   1.523605227E-011   2.985870960E-011   3.398987461E-019   7.914997364E-012   7.209794613E-011   1.665741744E-009   5.619721832E-010   5.427593439E-020   4.677605780E-019   6.720726683E-008   2.374981054E-009   6.231934790E-009   1.995293307E-009   1.608142436E-011   2.223700674E-011   2.025097037E-013   1.608908733E-013   1.265524995E-015   2.381525541E-012   7.012345932E-012   1.266237383E-009   8.521581815E-010   8.121427116E-008 
  1.006739151E+012   5.681256202E-002   2.179704995E+004   5.058166497E-011   4.762076971E-012   5.053308160E-012   5.632116482E-012   1.546216618E-011   3.030317274E-011   3.443513621E-019   8.016011426E-012   7.301895831E-011   1.690802750E-009   5.704270279E-010   5.470375698E-020   4.719735316E-019   6.823021885E-008   2.410216659E-009   6.341324119E-009   2.030316747E-009   1.646328600E-011   2.276624857E-011   2.047785388E-013   1.626969645E-013   1.278708180E-015   2.406334290E-012   7.085394710E-012   1.285787736E-009   8.653155398E-010   8.197191383E-008 
  1.010820913E+012   5.707470547E-002   2.175639114E+004   5.131001419E-011   4.831979489E-012   5.127611004E-012   5.714790308E-012   1.568951881E-011   3.075008815E-011   3.488231873E-019   8.117503701E-012   7.394433762E-011   1.716004134E-009   5.789292324E-010   5.513182936E-020   4.761931573E-019   6.926055737E-008   2.445694684E-009   6.451666380E-009   2.065645290E-009   1.685012127E-011   2.330241724E-011   2.070283409E-013   1.644879500E-013   1.291763129E-015   2.430901719E-012   7.157732927E-012   1.305419558E-009   8.785277033E-010   8.273651861E-008 
  1.013372266E+012   5.723862786E-002   2.173122451E+004   5.176776347E-011   4.875863664E-012   5.174258470E-012   5.766692196E-012   1.583225122E-011   3.103067123E-011   3.516280337E-019   8.181183347E-012   7.452495503E-011   1.731827230E-009   5.842674788E-010   5.539952585E-020   4.788340337E-019   6.990831625E-008   2.467993141E-009   6.521119019E-009   2.087882106E-009   1.709443551E-011   2.364106334E-011   2.084248118E-013   1.655996523E-013   1.299857598E-015   2.446134278E-012   7.202584839E-012   1.317731203E-009   8.868133957E-010   8.321798987E-008 
  1.026466537E+012   5.808071576E-002   2.160501003E+004   5.414669267E-011   5.103339836E-012   5.416067970E-012   6.035728649E-012   1.657214251E-011   3.248525231E-011   3.661381435E-019   8.510852000E-012   7.753084490E-011   1.813872246E-009   6.119470496E-010   5.677487132E-020   4.924271324E-019   7.327743520E-008   2.583898555E-009   6.883337459E-009   2.203854441E-009   1.837855033E-011   2.542119834E-011   2.154698347E-013   1.712083206E-013   1.340591341E-015   2.522788987E-012   7.428292825E-012   1.381383659E-009   9.296511240E-010   8.573226815E-008 
  1.078494318E+012   6.143895874E-002   2.114948723E+004   6.406182076E-011   6.041237785E-012   6.413215442E-012   7.144982139E-012   1.962322497E-011   3.848514554E-011   4.255758487E-019   9.864367017E-012   8.987271884E-011   2.152733912E-009   7.262689912E-010   6.226078904E-020   5.470311617E-019   8.737163008E-008   3.067576379E-009   8.414245467E-009   2.694008880E-009   2.396413751E-011   3.316810325E-011   2.413369540E-013   1.918055591E-013   1.488747684E-015   2.801596688E-012   8.249235543E-012   1.640812734E-009   1.104243022E-009   9.645049589E-008 
  1.173628894E+012   6.762499196E-002   2.048097409E+004   8.386071361E-011   7.872560550E-012   8.360781370E-012   9.310890668E-012   2.558240796E-011   5.020977581E-011   5.408153272E-019   1.249369101E-011   1.138501838E-010   2.818564149E-009   9.509004944E-010   7.236224316E-020   6.489413884E-019   1.158088091E-007   4.038887668E-009   1.156022412E-008   3.701264310E-009   3.601333312E-011   4.989559815E-011   2.799628662E-013   2.225761396E-013   1.705871268E-015   3.210190247E-012   9.452329664E-012   2.134775770E-009   1.436664457E-009   1.191209515E-007 
  1.196293752E+012   6.910668107E-002   2.034834985E+004   8.886345271E-011   8.327993914E-012   8.845215693E-012   9.849532477E-012   2.706468526E-011   5.312714580E-011   5.694198300E-019   1.314629678E-011   1.198018308E-010   2.985147838E-009   1.007100922E-009   7.478018759E-020   6.735670414E-019   1.230578991E-007   4.285714007E-009   1.237152971E-008   3.961021939E-009   3.921190505E-011   5.433884446E-011   2.875709453E-013   2.286397154E-013   1.747942296E-015   3.289361520E-012   9.685447618E-012   2.255364119E-009   1.517815247E-009   1.251131908E-007 
  1.241517453E+012   7.207081367E-002   2.010976471E+004   9.910674261E-011   9.253221882E-012   9.829447242E-012   1.094380116E-011   3.007624745E-011   5.905535605E-011   6.276350856E-019   1.447249867E-011   1.318968924E-010   3.325155716E-009   1.121809562E-009   7.961461262E-020   7.230187938E-019   1.379948489E-007   4.793527333E-009   1.405208112E-008   4.499088060E-009   4.592226654E-011   6.366351536E-011   3.012142276E-013   2.395160738E-013   1.822872757E-015   3.430369250E-012   1.010064156E-011   2.498164255E-009   1.681208433E-009   1.377470096E-007 
  1.286741153E+012   7.504435979E-002   1.990216920E+004   1.096600290E-010   1.019775113E-011   1.083431590E-011   1.206089750E-011   3.315095529E-011   6.510901442E-011   6.872720918E-019   1.582748767E-011   1.442548978E-010   3.674542040E-009   1.239682213E-009   8.446060992E-020   7.728480859E-019   1.535171214E-007   5.320280485E-009   1.580911762E-008   5.061642594E-009   5.304068348E-011   7.355912289E-011   3.130363073E-013   2.489440957E-013   1.887240006E-015   3.551498623E-012   1.045730415E-011   2.743458872E-009   1.846279553E-009   1.512729037E-007 
  1.331964853E+012   7.802629446E-002   1.972157682E+004   1.204777794E-010   1.115864944E-011   1.185669085E-011   1.319735356E-011   3.627922906E-011   7.126913807E-011   7.482143515E-019   1.720741633E-011   1.568407087E-010   4.032417818E-009   1.360418956E-009   8.931640460E-020   8.230039439E-019   1.695680962E-007   5.864114409E-009   1.763527996E-008   5.646329313E-009   6.053121105E-011   8.397565207E-011   3.233308107E-013   2.571571789E-013   1.942861866E-015   3.656170503E-012   1.076550804E-011   2.990853168E-009   2.012763541E-009   1.656714843E-007 
  1.401818299E+012   8.264645741E-002   1.948770863E+004   1.376124081E-010   1.266980281E-011   1.346467695E-011   1.498459719E-011   4.119936206E-011   8.095941246E-011   8.446651036E-019   1.937994874E-011   1.766561253E-010   4.600139007E-009   1.551951357E-009   9.683245289E-020   9.010108795E-019   1.952694744E-007   6.733442778E-009   2.057491443E-008   6.587519036E-009   7.275490262E-011   1.009807435E-010   3.368790433E-013   2.679719075E-013   2.015478438E-015   3.792823845E-012   1.116788059E-011   3.376579254E-009   2.272339209E-009   1.895601635E-007 
  1.444016721E+012   8.544493430E-002   1.936897654E+004   1.481779921E-010   1.359681877E-011   1.445117262E-011   1.608098054E-011   4.421785203E-011   8.690522618E-011   9.041985100E-019   2.071352336E-011   1.888197912E-010   4.951256049E-009   1.670407901E-009   1.013807834E-019   9.484085625E-019   2.112764629E-007   7.274096494E-009   2.241371280E-008   7.176251462E-009   8.049354594E-011   1.117498725E-010   3.439285141E-013   2.736023923E-013   2.052985204E-015   3.863405875E-012   1.137570771E-011   3.611587272E-009   2.430490062E-009   2.049256626E-007 
  1.467555599E+012   8.700810658E-002   1.930914915E+004   1.541311059E-010   1.411809701E-011   1.500591934E-011   1.669749720E-011   4.591527197E-011   9.024904073E-011   9.377921098E-019   2.146341940E-011   1.956597470E-010   5.149600319E-009   1.737323414E-009   1.039200828E-019   9.749245710E-019   2.203452827E-007   7.580184449E-009   2.345776444E-008   7.510527943E-009   8.491690123E-011   1.179064450E-010   3.475640912E-013   2.765072093E-013   2.072257641E-015   3.899673668E-012   1.148249738E-011   3.743309662E-009   2.519134562E-009   2.137889377E-007 
  1.525766764E+012   9.087955029E-002   1.917852811E+004   1.690074906E-010   1.541911257E-011   1.639052436E-011   1.823621050E-011   5.015190116E-011   9.859558431E-011   1.021970003E-018   2.333392900E-011   2.127212588E-010   5.647287101E-009   1.905228269E-009   1.102053119E-019   1.040699718E-018   2.431513324E-007   8.349327439E-009   2.608948091E-008   8.353130834E-009   9.615819570E-011   1.335552532E-010   3.558333809E-013   2.831172779E-013   2.115933430E-015   3.981864861E-012   1.172450741E-011   4.071002191E-009   2.739662781E-009   2.365568660E-007 
  1.634505980E+012   9.812986932E-002   1.898902501E+004   1.972749261E-010   1.789222695E-011   1.902271914E-011   2.116116705E-011   5.820591880E-011   1.144647592E-010   1.183082517E-018   2.687949342E-011   2.450621347E-010   6.602693074E-009   2.227554094E-009   1.219631172E-019   1.164195549E-018   2.869789216E-007   9.825498965E-009   3.116715828E-008   9.978862811E-009   1.182081622E-010   1.642598332E-010   3.692249558E-013   2.938320398E-013   2.186234118E-015   4.114160062E-012   1.211404752E-011   4.690776727E-009   3.156767867E-009   2.820665750E-007 
  1.743245196E+012   1.053993516E-001   1.885307600E+004   2.260222637E-010   2.041891279E-011   2.171211966E-011   2.414948266E-011   6.643497519E-011   1.306808974E-010   1.348788298E-018   3.047923584E-011   2.778978599E-010   7.589548614E-009   2.560490075E-009   1.337370886E-019   1.288318717E-018   3.320958544E-007   1.134310108E-008   3.641594670E-008   1.165937982E-008   1.414912895E-010   1.966912010E-010   3.807684281E-013   3.030808223E-013   2.246452604E-015   4.227482093E-012   1.244772157E-011   5.321002495E-009   3.580928645E-009   3.310256987E-007 
  1.851984412E+012   1.126830270E-001   1.875533216E+004   2.551110629E-010   2.299842497E-011   2.445788506E-011   2.720027608E-011   7.483649743E-011   1.472384043E-010   1.518647688E-018   3.412031029E-011   3.111110816E-010   8.606002900E-009   2.903411801E-009   1.455213289E-019   1.412878645E-018   3.781784981E-007   1.289172554E-008   4.179453785E-008   1.338145607E-008   1.658707961E-010   2.306567453E-010   3.911881867E-013   3.114414264E-013   2.300585559E-015   4.329352080E-012   1.274767535E-011   5.962408311E-009   4.012640965E-009   3.828894033E-007 
  1.911919204E+012   1.167024235E-001   1.871367420E+004   2.712563812E-010   2.444294678E-011   2.599555350E-011   2.890871446E-011   7.954147171E-011   1.565113473E-010   1.613938409E-018   3.614158506E-011   3.295489427E-010   9.178488493E-009   3.096551571E-009   1.520194513E-019   1.481672026E-018   4.039058854E-007   1.375581946E-008   4.480376849E-008   1.434492857E-008   1.797421413E-010   2.499845818E-010   3.966087937E-013   3.157959649E-013   2.328684887E-015   4.382230740E-012   1.290337533E-011   6.320958000E-009   4.253983669E-009   4.125473779E-007 
  2.022968763E+012   1.241564134E-001   1.865367876E+004   3.013237479E-010   2.716308995E-011   2.889116102E-011   3.212583239E-011   8.840148246E-011   1.739740595E-010   1.793449796E-018   3.990772638E-011   3.639035182E-010   1.026155657E-008   3.461946827E-009   1.640621933E-019   1.609310073E-018   4.520333281E-007   1.537159057E-008   5.044350205E-008   1.615061541E-008   2.061957218E-010   2.868470047E-010   4.062886978E-013   3.235815670E-013   2.378802775E-015   4.476544982E-012   1.318108139E-011   6.995262617E-009   4.707890970E-009   4.691414596E-007 
  2.088353005E+012   1.285486587E-001   1.862654198E+004   3.191045902E-010   2.879159740E-011   3.062474781E-011   3.405187091E-011   9.370592981E-011   1.844292536E-010   1.900893416E-018   4.213630742E-011   3.842326500E-010   1.091267769E-008   3.681615910E-009   1.711537311E-019   1.684544983E-018   4.806060648E-007   1.633052120E-008   5.379767889E-008   1.722453014E-008   2.222112720E-010   3.091656885E-010   4.118258241E-013   3.280408965E-013   2.407447609E-015   4.530450202E-012   1.333980404E-011   7.398510599E-009   4.979354339E-009   5.033471014E-007 
  2.133004826E+012   1.315493842E-001   1.861077520E+004   3.312738397E-010   2.991541725E-011   3.182109280E-011   3.538101454E-011   9.736651894E-011   1.916444821E-010   1.974995612E-018   4.366222906E-011   3.981521574E-010   1.136299904E-008   3.833541062E-009   1.759967296E-019   1.735949550E-018   5.002001859E-007   1.698800725E-008   5.610020141E-008   1.796173422E-008   2.333284281E-010   3.246585744E-010   4.155627675E-013   3.310529214E-013   2.426775348E-015   4.566822068E-012   1.344690015E-011   7.676631779E-009   5.166591227E-009   5.270279139E-007 
  2.177656646E+012   1.345509587E-001   1.859692020E+004   3.434615765E-010   3.104885288E-011   3.302768159E-011   3.672153078E-011   1.010584522E-010   1.989215744E-010   2.049681036E-018   4.519103271E-011   4.120979828E-010   1.181789440E-008   3.987009352E-009   1.808396494E-019   1.787370283E-018   5.198514512E-007   1.764733274E-008   5.841127589E-008   1.870167641E-008   2.445881389E-010   3.403503880E-010   4.192743791E-013   3.340465471E-013   2.445971135E-015   4.602945619E-012   1.355326509E-011   7.957019661E-009   5.355360756E-009   5.509414588E-007 
  2.222308467E+012   1.375532967E-001   1.858473032E+004   3.556657489E-010   3.219200925E-011   3.424462515E-011   3.807354375E-011   1.047820691E-010   2.062611910E-010   2.124945404E-018   4.672246286E-011   4.260677927E-010   1.227735270E-008   4.142017048E-009   1.856823855E-019   1.838803997E-018   5.395536217E-007   1.830829756E-008   6.073012662E-008   1.944410833E-008   2.559880237E-010   3.562377568E-010   4.229678896E-013   3.370276043E-013   2.465074140E-015   4.638894569E-012   1.365911593E-011   8.239708909E-009   5.545686510E-009   5.750670068E-007 
  2.293034454E+012   1.423102032E-001   1.856831446E+004   3.750255339E-010   3.402287399E-011   3.619367818E-011   4.023891057E-011   1.107458023E-010   2.180164275E-010   2.245336904E-018   4.915294406E-011   4.482388534E-010   1.301443112E-008   4.390685586E-009   1.933523928E-019   1.920291504E-018   5.708507586E-007   1.935812887E-008   6.441721463E-008   2.062461203E-008   2.743263838E-010   3.817951705E-010   4.287970754E-013   3.417365757E-013   2.495228634E-015   4.695640740E-012   1.382620370E-011   8.692269564E-009   5.850395840E-009   6.136647858E-007 
  2.399927157E+012   1.495023397E-001   1.854887345E+004   4.043416223E-010   3.683773929E-011   3.919027474E-011   4.356805652E-011   1.199148204E-010   2.360899160E-010   2.430018629E-018   5.283587638E-011   4.818349748E-010   1.415011429E-008   4.773831625E-009   2.049425237E-019   2.043476054E-018   6.183260051E-007   2.095041328E-008   7.001831329E-008   2.241792904E-008   3.026849043E-010   4.213175947E-010   4.375965522E-013   3.488549587E-013   2.540771683E-015   4.781345830E-012   1.407856032E-011   9.387664668E-009   6.318641054E-009   6.727620330E-007 
  2.568740035E+012   1.608660231E-001   1.852745384E+004   4.507460764E-010   4.140345723E-011   4.405080291E-011   4.896793884E-011   1.347871163E-010   2.654058687E-010   2.728368687E-018   5.867101373E-011   5.350639381E-010   1.599705021E-008   5.396933385E-009   2.232396739E-019   2.238033067E-018   6.936239962E-007   2.347544916E-008   7.892124026E-008   2.526840023E-008   3.490132720E-010   4.858838106E-010   4.515778657E-013   3.601904072E-013   2.613221261E-015   4.917684916E-012   1.448000755E-011   1.051476482E-008   7.077667890E-009   7.675418372E-007 
  2.737552912E+012   1.722349365E-001   1.851325737E+004   4.972496188E-010   4.612089269E-011   4.907288244E-011   5.454725773E-011   1.501537288E-010   2.956966216E-010   3.034976194E-018   6.452405177E-011   5.884563831E-010   1.790994353E-008   6.042287228E-009   2.415264879E-019   2.432555799E-018   7.692094774E-007   2.600978026E-008   8.788150970E-008   2.813723090E-008   3.972059034E-010   5.530467510E-010   4.657723727E-013   3.717308740E-013   2.686915036E-015   5.056365391E-012   1.488834895E-011   1.167843091E-008   7.861440052E-009   8.636376811E-007 
  2.824772582E+012   1.781105690E-001   1.850772250E+004   5.213070955E-010   4.861926918E-011   5.173261083E-011   5.750209183E-011   1.582919941E-010   3.117389369E-010   3.196665027E-018   6.755365808E-011   6.160930501E-010   1.892439954E-008   6.384534794E-009   2.509700276E-019   2.533031161E-018   8.083455630E-007   2.732189066E-008   9.253002060E-008   2.962555563E-008   4.228322428E-010   5.887596363E-010   4.732192957E-013   3.777984399E-013   2.725641230E-015   5.129242196E-012   1.510293298E-011   1.229440130E-008   8.276368438E-009   9.136701110E-007 
  2.911992251E+012   1.839872265E-001   1.850303508E+004   5.453819550E-010   5.116032336E-011   5.443777899E-011   6.050740090E-011   1.665692964E-010   3.280553897E-010   3.360622669E-018   7.058629944E-011   6.437574430E-010   1.995690934E-008   6.732873175E-009   2.604101308E-019   2.633480876E-018   8.475250712E-007   2.863540825E-008   9.718995784E-008   3.111753877E-008   4.489551383E-010   6.251637553E-010   4.807573684E-013   3.839495317E-013   2.764890186E-015   5.203102762E-012   1.532041368E-011   1.292069299E-008   8.698285005E-009   9.638968526E-007 
  2.999211921E+012   1.898648451E-001   1.849898887E+004   5.694725733E-010   5.374479948E-011   5.718917861E-011   6.356406518E-011   1.749880583E-010   3.446507479E-010   3.526878705E-018   7.362158338E-011   6.714459798E-010   2.100766986E-008   7.087368814E-009   2.698466346E-019   2.733901514E-018   8.867412851E-007   2.995011579E-008   1.018605855E-007   3.261294466E-008   4.755772248E-010   6.622626733E-010   4.883937460E-013   3.901903762E-013   2.804702816E-015   5.278024075E-012   1.554101773E-011   1.355749029E-008   9.127315779E-009   1.014283498E-006 
  3.086431591E+012   1.957433787E-001   1.849542604E+004   5.935777417E-010   5.637344672E-011   5.998760675E-011   6.667297071E-011   1.835507186E-010   3.615298137E-010   3.695465133E-018   7.665918276E-011   6.991556750E-010   2.207689471E-008   7.448093776E-009   2.792793950E-019   2.834290262E-018   9.259888593E-007   3.126584013E-008   1.065413410E-007   3.411159325E-008   5.027021677E-010   7.000614007E-010   4.961343319E-013   3.965262094E-013   2.845113392E-015   5.354070632E-012   1.576493503E-011   1.420497653E-008   9.563586155E-009   1.064801967E-006 
  3.173651260E+012   2.016227948E-001   1.849222573E+004   6.176965706E-010   5.904702066E-011   6.283386747E-011   6.983501113E-011   1.922597375E-010   3.786974332E-010   3.866415947E-018   7.969882441E-011   7.268840360E-010   2.316481245E-008   7.815125166E-009   2.887082832E-019   2.934644778E-018   9.652635303E-007   3.258244290E-008   1.112317991E-007   3.561334830E-008   5.303345096E-010   7.385661777E-010   5.039840710E-013   4.029615126E-013   2.886151126E-015   5.431297406E-012   1.599232745E-011   1.486333475E-008   1.000722142E-008   1.115429398E-006 
  3.459327164E+012   2.208859470E-001   1.848328506E+004   6.967826428E-010   6.813004126E-011   7.250358831E-011   8.057751494E-011   2.218472524E-010   4.370219915E-010   4.443447463E-018   8.966607011E-011   8.178079555E-010   2.686279047E-008   9.062713988E-009   3.195625203E-019   3.263075891E-018   1.094048857E-006   3.689953884E-008   1.266589358E-007   4.055269116E-008   6.244800828E-010   8.697467951E-010   5.305155959E-013   4.247893626E-013   3.025301541E-015   5.693157321E-012   1.676336780E-011   1.709857614E-008   1.151374329E-008   1.281778371E-006 
  3.745003067E+012   2.401581258E-001   1.847542596E+004   7.759991356E-010   7.773093020E-011   8.272466540E-011   9.193250252E-011   2.531218130E-010   4.986725593E-010   5.047595091E-018   9.964757980E-011   9.088623723E-010   3.077344030E-008   1.038205201E-008   3.503704094E-019   3.591068184E-018   1.223017832E-006   4.122256742E-008   1.421819084E-007   4.552271802E-008   7.243634056E-010   1.008908385E-009   5.583716972E-013   4.478331753E-013   3.172139390E-015   5.969483817E-012   1.757700467E-011   1.945898370E-008   1.310512323E-008   1.448703546E-006 
