     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  8.303582980E+006   8.771432244E-008   1.000324357E+001   6.450658305E-031   1.959552599E-024   5.341125288E-031   1.148335395E-030   1.972200980E-022   4.536242201E-166   1.972200980E-022   3.188186094E-026   7.784369003E-027   1.138974113E-132   3.966622995E-026   1.683406694E-029   1.039723784E-051   1.220526981E-025   2.273911627E-038   1.751225547E-031   0.000000000E+000   2.988963455E-035   8.465643112E-049 
  1.209672233E+007   1.277861542E-007   1.000586780E+001   9.304231657E-031   1.960548200E-024   5.359975592E-031   1.149973619E-030   1.973272373E-022   4.924606801E-166   1.973272373E-022   3.191023340E-026   7.793954679E-027   1.211870548E-132   3.970418808E-026   1.687582970E-029   1.051171029E-051   1.221388645E-025   2.280794057E-038   1.762078378E-031   0.000000000E+000   2.994503473E-035   8.590475819E-049 
  1.588986169E+007   1.678604253E-007   1.000949253E+001   1.215888462E-030   1.961866314E-024   5.385949202E-031   1.152205356E-030   1.974706929E-022   5.515757541E-166   1.974706929E-022   3.194851873E-026   7.806981926E-027   1.320185202E-132   3.975550065E-026   1.693327964E-029   1.067149112E-051   1.222558716E-025   2.290263437E-038   1.777118457E-031   0.000000000E+000   3.002080005E-035   8.765568487E-049 
  2.310032713E+007   2.440464042E-007   1.002001507E+001   1.758963840E-030   1.965518892E-024   5.461475082E-031   1.158597139E-030   1.978734303E-022   7.661093012E-166   1.978734303E-022   3.205698311E-026   7.844195798E-027   1.691897420E-132   3.990117891E-026   1.709979026E-029   1.114754783E-051   1.225895095E-025   2.317735234E-038   1.821285984E-031   0.000000000E+000   3.023881995E-035   9.292744662E-049 
  3.031079257E+007   3.202442224E-007   1.003692888E+001   2.302726150E-030   1.971156685E-024   5.584102712E-031   1.168779948E-030   1.985026960E-022   1.297084404E-165   1.985026960E-022   3.222798943E-026   7.903349996E-027   2.517858617E-132   4.013133943E-026   1.736857399E-029   1.195394239E-051   1.231180072E-025   2.362185150E-038   1.894163089E-031   0.000000000E+000   3.058792367E-035   1.020352598E-048 
  4.263199074E+007   4.504841945E-007   1.008720856E+001   3.234373366E-030   1.987338629E-024   5.960834239E-031   1.199035923E-030   2.003310990E-022   6.139577366E-165   2.003310990E-022   3.273019350E-026   8.078792479E-027   8.142733210E-132   4.080898598E-026   1.818311396E-029   1.468753499E-051   1.246723140E-025   2.497750022E-038   2.126207519E-031   0.000000000E+000   3.163284307E-035   1.344395019E-048 
  5.495318891E+007   5.807744325E-007   1.017635627E+001   4.170481957E-030   2.015334471E-024   6.679689287E-031   1.253453492E-030   2.035315584E-022   9.307170845E-164   2.035315584E-022   3.362110530E-026   8.394018524E-027   6.340420410E-131   4.201512383E-026   1.969497124E-029   2.104714438E-051   1.274172192E-025   2.752791470E-038   2.601486818E-031   0.000000000E+000   3.353351174E-035   2.176834312E-048 
  6.848901491E+007   7.239786636E-007   1.033873114E+001   5.206886367E-030   2.065636148E-024   8.176037992E-031   1.356044782E-030   2.093516354E-022   1.167558173E-161   2.093516354E-022   3.527126483E-026   8.988415657E-027   2.433872866E-129   4.425968049E-026   2.269170298E-029   3.987331428E-051   1.324367165E-025   3.270701443E-038   3.722042211E-031   0.000000000E+000   3.717976342E-035   5.123851460E-048 
  9.442395486E+007   9.986177015E-007   1.093401756E+001   7.231206559E-030   2.248765935E-024   1.630934742E-030   1.775043219E-030   2.310796334E-022   1.703935856E-154   2.310796334E-022   4.173375745E-026   1.142791946E-026   6.231429515E-124   5.316167691E-026   3.675939789E-029   3.523747978E-050   1.512628608E-025   5.883213763E-038   1.262932203E-030   0.000000000E+000   5.277672669E-035   9.497625110E-047 
  1.203588948E+008   1.273664702E-006   1.209699083E+001   9.341238019E-030   2.608374248E-024   5.199887065E-030   2.800808110E-030   2.757921786E-022   1.623516743E-142   2.757921786E-022   5.643785906E-026   1.752827098E-026   6.878756067E-115   7.396613004E-026   8.217753812E-029   1.338416692E-048   1.900361290E-025   1.566365938E-037   9.728681176E-030   0.000000000E+000   9.435061229E-035   1.242594580E-044 
  1.711576561E+008   1.813982532E-006   1.713947413E+001   1.394002826E-029   4.208820283E-024   1.375422504E-028   1.058645249E-029   4.978734784E-022   3.190762577E-109   4.978734784E-022   1.547733561E-025   6.847978273E-026   9.344433742E-090   2.232531389E-025   7.574855214E-028   3.129432368E-044   3.766424310E-025   2.349771181E-036   2.830719366E-027   0.000000000E+000   4.587124659E-034   8.890286810E-039 
  2.219564173E+008   2.356933576E-006   2.817983664E+001   1.956457705E-029   7.843705825E-024   3.551713669E-027   4.391039063E-029   1.047318927E-021   1.554118500E-077   1.047318927E-021   5.468663067E-025   2.825427836E-025   7.791661957E-066   8.294090903E-025   5.942215031E-027   4.009289878E-040   7.498283157E-025   3.009918981E-035   6.363598934E-025   0.000000000E+000   1.949106620E-033   2.837489872E-033 
  2.353983855E+008   2.501121296E-006   3.252361642E+001   2.127981114E-029   9.300950697E-024   7.263598587E-027   6.146315712E-029   1.275062699E-021   7.172133178E-071   1.275062699E-021   7.554018868E-025   3.934672987E-025   8.366288317E-061   1.148869185E-024   8.992994450E-027   2.852311037E-039   8.616825237E-025   5.131613934E-035   2.004801324E-024   1.674187705E-310   2.629301673E-033   3.931887463E-032 
  2.488403537E+008   2.645557156E-006   3.759722311E+001   2.310122052E-029   1.101607868E-023   1.386364958E-026   8.417504367E-029   1.549309845E-021   5.436454389E-065   1.549309845E-021   1.030838029E-024   5.413868599E-025   2.297529924E-056   1.572224889E-024   1.282335645E-026   1.590202470E-038   9.699833200E-025   8.244245297E-035   5.549843816E-024   5.213349371E-272   3.429868994E-033   3.929538829E-031 
  2.622823219E+008   2.790254726E-006   4.347620266E+001   2.503278246E-029   1.301801201E-023   2.477560823E-026   1.128160060E-028   1.878142846E-021   7.549329634E-060   1.878142846E-021   1.386945663E-024   7.335716894E-025   1.752318129E-052   2.120517352E-024   1.729732877E-026   7.056798014E-038   1.071463869E-024   1.259139265E-034   1.360690360E-023   1.206384509E-238   4.342395701E-033   2.892387712E-030 
  2.760539494E+008   2.938786700E-006   5.041697126E+001   2.713071107E-029   1.539852236E-023   4.217992971E-026   1.490859930E-028   2.282264080E-021   2.836756895E-055   2.282264080E-021   1.850691623E-024   9.833396752E-025   4.982759121E-049   2.834031299E-024   2.232616942E-026   2.622286156E-037   1.166399347E-024   1.865028949E-034   3.041038890E-023   2.834551266E-209   5.379999099E-033   1.678446792E-029 
  3.042844043E+008   3.244236465E-006   6.792130493E+001   3.189072599E-029   2.146943055E-023   1.058629247E-025   2.485863484E-028   3.349323425E-021   9.467355634E-048   3.349323425E-021   3.203240499E-024   1.696869854E-024   2.385235719E-043   4.900110353E-024   3.300306770E-026   2.187454909E-036   1.330268123E-024   3.825536519E-034   1.160607970E-022   7.155501726E-162   7.741885700E-033   2.882318446E-028 
  3.221580370E+008   3.438341057E-006   8.157471509E+001   3.553927758E-029   2.626123722E-023   1.719139970E-025   3.314582553E-028   4.164841995E-021   4.963435902E-044   4.164841995E-021   4.451629845E-024   2.330878497E-024   1.534282231E-040   6.782508341E-024   3.939971318E-026   6.092284400E-036   1.414080526E-024   5.771509958E-034   2.270909442E-022   4.984461853E-139   9.308335566E-033   1.142120511E-027 
  3.400316697E+008   3.633041944E-006   9.747629434E+001   4.082852015E-029   3.189593055E-023   2.627900220E-025   4.317640192E-028   5.044853534E-021   6.074082050E-041   5.044853534E-021   6.129248829E-024   3.149119724E-024   3.291135537E-038   9.278368552E-024   4.521730905E-026   1.400756905E-035   1.484800780E-024   8.425386484E-034   3.983735066E-022   1.692856711E-120   1.084344918E-032   3.521241713E-027 
  3.579053024E+008   3.828372461E-006   1.158491428E+002   5.134426695E-029   3.847125492E-023   3.821801042E-025   5.512876455E-028   5.970800972E-021   2.363849068E-038   5.970800972E-021   8.306486594E-024   4.166416473E-024   2.968332795E-036   1.247290307E-023   5.037209590E-026   2.761312516E-035   1.544621521E-024   1.185622266E-033   6.388812648E-022   1.987740145E-105   1.228121274E-032   8.910320760E-027 
  3.701605262E+008   3.962682898E-006   1.299939268E+002   6.627478831E-029   4.357706714E-023   4.822801767E-025   6.453224418E-028   6.634476563E-021   8.035779067E-037   6.634476563E-021   1.013243837E-023   4.989487966E-024   4.252163727E-035   1.512192634E-023   5.352498010E-026   4.088957186E-035   1.580391387E-024   1.465120311E-033   8.457893618E-022   9.867609845E-097   1.318431814E-032   1.537025897E-026 
  3.922328703E+008   4.205408849E-006   1.589186640E+002   1.339244039E-028   5.412678334E-023   7.036910611E-025   8.418089687E-028   7.914376804E-021   1.771623639E-034   7.914376804E-021   1.422995584E-023   6.763657686E-024   2.502124904E-033   2.099361353E-023   5.848154883E-026   7.352747620E-035   1.636073632E-024   2.048520050E-033   1.303066183E-021   8.911084641E-084   1.460466658E-032   3.541649624E-026 
  4.076346722E+008   4.375432661E-006   1.819337085E+002   2.484079557E-028   6.261823797E-023   8.921275525E-025   1.001386923E-027   8.900946606E-021   4.165162738E-033   8.900946606E-021   1.780732964E-023   8.253119666E-024   2.720320309E-032   2.606044934E-023   6.145196944E-026   1.027670076E-034   1.669500793E-024   2.504257055E-033   1.682197260E-021   2.043648678E-076   1.542723097E-032   5.797464577E-026 
  4.230364741E+008   4.546020009E-006   2.074592018E+002   4.740174866E-028   7.212987737E-023   1.110752949E-024   1.181125300E-027   9.998669355E-021   6.470981392E-032   9.998669355E-021   2.207480554E-023   9.979694105E-024   2.166482642E-031   3.205449986E-023   6.407849337E-026   1.367183910E-034   1.699358424E-024   2.987645011E-033   2.105075966E-021   3.627890025E-070   1.611148389E-032   8.948680056E-026 
  4.411158058E+008   4.747013335E-006   2.408457663E+002   9.917945071E-028   8.471121263E-023   1.408689165E-024   1.419967397E-027   1.148218365E-020   1.038365321E-030   1.148218366E-020   2.809466122E-023   1.234922747E-023   1.772683545E-030   4.044389046E-023   6.678730918E-026   1.815038862E-034   1.730699356E-024   3.576125927E-033   2.649633872E-021   5.361603802E-064   1.674786544E-032   1.399810643E-025 
  4.591951374E+008   4.948850898E-006   2.781857673E+002   1.977886739E-027   9.895999424E-023   1.754560634E-024   1.691486320E-027   1.325342518E-020   1.120911100E-029   1.325342519E-020   3.536429402E-023   1.513638563E-023   1.077171088E-029   5.050069042E-023   6.915777587E-026   2.302255145E-034   1.758820465E-024   4.173281112E-033   3.237479212E-021   7.418923198E-059   1.722106749E-032   2.069903414E-025 
  4.772744691E+008   5.151569924E-006   3.197532809E+002   3.737623589E-027   1.150301275E-022   2.152085582E-024   1.998589822E-027   1.541547518E-020   8.743814665E-029   1.541547527E-020   4.406556484E-023   1.839692919E-023   5.128804104E-029   6.246254532E-023   7.124981404E-026   2.814425769E-034   1.784385610E-024   4.767453789E-033   3.860166011E-021   1.501834547E-054   1.755214567E-032   2.918282171E-025 
  4.943022556E+008   5.343337774E-006   3.630185149E+002   6.496780455E-027   1.319774391E-022   2.577289772E-024   2.323150744E-027   1.788697466E-020   4.735401762E-028   1.788697513E-020   5.374819980E-023   2.195732548E-023   1.854760904E-028   7.570571076E-023   7.301089308E-026   3.308107886E-034   1.806603675E-024   5.316850860E-033   4.471978942E-021   4.050731059E-051   1.775354568E-032   3.884114924E-025 
  5.113300422E+008   5.535952925E-006   4.105162352E+002   1.084687115E-026   1.508296428E-022   3.055403170E-024   2.684782376E-027   2.082271052E-020   2.103385135E-027   2.082271263E-020   6.505859727E-023   2.605347267E-023   5.779363551E-028   9.111264788E-023   7.460498079E-026   3.803694584E-034   1.827383329E-024   5.851686769E-033   5.103303246E-021   3.450341832E-048   1.786564617E-032   5.007566533E-025 
  5.283578287E+008   5.729447737E-006   4.624843785E+002   1.748356491E-026   1.717393018E-022   3.590229889E-024   3.086403761E-027   2.425894319E-020   7.907160242E-027   2.425895110E-020   7.818890543E-023   3.074689685E-023   1.588608358E-027   1.089373909E-022   7.606147645E-026   4.294287193E-034   1.847016068E-024   6.369342906E-033   5.750236591E-021   1.125227778E-045   1.790441517E-032   6.277845064E-025 
  5.453856153E+008   5.923855010E-006   5.191627863E+002   2.733680326E-026   1.948674629E-022   4.185829318E-024   3.531104083E-027   2.822490434E-020   2.579106553E-026   2.822493013E-020   9.333395647E-023   3.609126334E-023   3.924840734E-027   1.294291447E-022   7.740488164E-026   4.774828180E-034   1.865740787E-024   6.868655693E-033   6.409833787E-021   1.643554335E-043   1.788402125E-032   7.679060205E-025 
  5.624134018E+008   6.119208006E-006   5.807927102E+002   4.163951973E-026   2.203840470E-022   4.846526397E-024   4.022149291E-027   3.273885962E-020   7.449895312E-026   3.273893412E-020   1.106956521E-022   4.213833568E-023   8.850650300E-027   1.528428384E-022   7.865561297E-026   5.241869509E-034   1.883754309E-024   7.349516644E-033   7.079978521E-021   1.222388699E-041   1.781675236E-032   9.192016585E-025 
  5.794411884E+008   6.315540458E-006   6.476163114E+002   6.201828483E-026   2.484682609E-022   5.576921307E-024   4.562989285E-027   3.780878538E-020   1.938397836E-025   3.780897922E-020   1.304831649E-022   4.893839777E-023   1.845111835E-026   1.794400138E-022   7.983070624E-026   5.693293609E-034   1.901219728E-024   7.812544373E-033   7.759247250E-021   5.143845479E-040   1.771308361E-032   1.079598678E-024 
  5.964689750E+008   6.512886597E-006   7.198761560E+002   9.061340491E-026   2.793090324E-022   6.381899354E-024   5.157265657E-027   4.347466338E-020   4.607938416E-025   4.347512418E-020   1.529122007E-022   5.653951714E-023   3.594119137E-026   2.094876590E-022   8.094441088E-026   6.128035265E-034   1.918273000E-024   8.258830555E-033   8.446780218E-021   1.335932189E-038   1.758182627E-032   1.247023664E-024 
  6.134967615E+008   6.711281165E-006   7.978147061E+002   1.302382875E-025   3.131054682E-022   7.266641635E-024   5.808820007E-027   4.980577737E-020   1.012760057E-024   4.980679013E-020   1.782042538E-022   6.498682825E-023   6.600313543E-026   2.432570852E-022   8.200868396E-026   6.545830361E-034   1.935028170E-024   8.689751424E-033   9.142167053E-021   2.301389680E-037   1.743031351E-032   1.419519047E-024 
  6.305245481E+008   6.910759434E-006   8.816738075E+002   1.845908330E-025   3.500673369E-022   8.236637050E-024   6.521702828E-027   5.688213226E-020   2.078713538E-024   5.688421098E-020   2.065858680E-022   7.432185290E-023   1.151350270E-025   2.810228559E-022   8.303359697E-026   6.947002523E-034   1.951581525E-024   9.106832832E-033   9.845349570E-021   2.792168480E-036   1.726459490E-032   1.595321581E-024 
  6.475523346E+008   7.111357227E-006   9.716941762E+002   2.585335825E-025   3.904155771E-022   9.297696216E-024   7.300182973E-027   6.479559389E-020   4.018415020E-024   6.479961230E-020   2.382879145E-022   8.458187354E-023   1.919938101E-025   3.230617818E-022   8.402766910E-026   7.332289680E-034   1.968014906E-024   9.511656857E-033   1.055654174E-020   2.508370807E-035   1.708962388E-032   1.772906654E-024 
  6.645801212E+008   7.313110936E-006   1.068114882E+003   3.584649024E-025   4.343828321E-022   1.045596801E-023   8.148757706E-027   7.364478945E-020   7.369131919E-024   7.365215858E-020   2.735463101E-022   9.580192675E-023   3.077181966E-025   3.696559550E-022   8.499813963E-026   7.702707771E-034   1.984398361E-024   9.905799491E-033   1.127616528E-020   1.740152712E-034   1.690943008E-032   1.951005170E-024 
  6.816079077E+008   7.516057540E-006   1.171172835E+003   4.928114573E-025   4.822140132E-022   1.171795956E-023   9.072163362E-027   8.346853417E-020   1.289800884E-023   8.348143218E-020   3.126159846E-022   1.080402213E-022   4.762017208E-025   4.211324077E-022   8.595119047E-026   8.059446600E-034   2.000792270E-024   1.029079093E-032   1.200479885E-020   9.658150729E-034   1.672727587E-032   2.128600416E-024 
  6.986356943E+008   7.720234631E-006   1.281102265E+003   6.726837698E-025   5.341668910E-022   1.309056099E-023   1.007538662E-026   9.424918420E-020   2.165834204E-023   9.427084254E-020   3.557704595E-022   1.213761238E-022   7.143191145E-025   4.778609024E-022   8.689212791E-026   8.403792294E-034   2.017249071E-024   1.066809188E-032   1.274313857E-020   4.418754137E-033   1.654580479E-032   2.304911706E-024 
  7.156634808E+008   7.925680425E-006   1.398134213E+003   9.127532858E-025   5.905127170E-022   1.458107622E-023   1.116367640E-026   1.059402590E-019   3.504801209E-023   1.059753070E-019   4.032960428E-022   1.358989213E-022   1.042111371E-024   5.402370755E-022   8.782553146E-026   8.737071043E-034   2.033814655E-024   1.103908106E-032   1.349196774E-020   1.709324416E-032   1.636720433E-032   2.479370355E-024 
  7.326912674E+008   8.132433792E-006   1.522496014E+003   1.232432681E-024   6.515368775E-022   1.619726218E-023   1.234255645E-026   1.184642141E-019   5.486748426E-023   1.185190816E-019   4.554924898E-022   1.517085669E-022   1.482916849E-024   6.086839735E-022   8.875537593E-026   9.060609423E-034   2.050529505E-024   1.140505019E-032   1.425213414E-020   5.712829560E-032   1.619342657E-032   2.651592172E-024 
  7.497190539E+008   8.340534270E-006   1.654410793E+003   1.657472452E-024   7.175395789E-022   1.794737885E-023   1.361783857E-026   1.317760646E-019   8.337532673E-023   1.318594400E-019   5.126738028E-022   1.689166439E-022   2.063453695E-024   6.836539004E-022   8.968513175E-026   9.375707399E-034   2.067429631E-024   1.176720395E-032   1.502453309E-020   1.680346398E-031   1.602653376E-032   2.821349381E-024 
  7.667468405E+008   8.550022091E-006   1.794096952E+003   2.222126374E-024   7.888365684E-022   1.984025372E-023   1.499563659E-026   1.459779425E-019   1.233393673E-022   1.461012819E-019   5.751690797E-022   1.876474074E-022   2.813857678E-024   7.656303449E-022   9.061784768E-026   9.683620843E-034   2.084547344E-024   1.212666316E-032   1.581009515E-020   4.419201778E-031   1.586924837E-032   2.988543854E-024 
  7.837746271E+008   8.760938201E-006   1.941767676E+003   2.972084778E-024   8.657598887E-022   2.188536522E-023   1.648238109E-026   1.612226107E-019   1.780819494E-022   1.614006927E-019   6.433234122E-022   2.080389160E-022   3.767680691E-024   8.551300089E-022   9.155621921E-026   9.985551039E-034   2.101911890E-024   1.248446976E-032   1.660977741E-020   1.053426082E-030   1.572577354E-032   3.153182739E-024 
  8.008024136E+008   8.973324282E-006   2.097630433E+003   3.968424330E-024   9.486586712E-022   2.409295067E-023   1.808483489E-026   1.778933265E-019   2.515227493E-022   1.781448493E-019   7.175006599E-022   2.302426207E-022   4.961919326E-024   9.527051999E-022   9.250264530E-026   1.028263928E-033   2.119549978E-024   1.284159287E-032   1.742455750E-020   2.302975134E-030   1.560290061E-032   3.315357009E-024 
  8.178302002E+008   9.187222774E-006   2.261886488E+003   5.292870813E-024   1.037899965E-021   2.647414624E-023   1.981010941E-026   1.960883344E-019   3.482936249E-022   1.964366280E-019   7.981095206E-022   2.544022786E-022   6.438022938E-024   1.058949822E-021   9.345927553E-026   1.057596505E-033   2.137486220E-024   1.319893524E-032   1.825542969E-020   4.664720792E-030   1.551134231E-032   3.475223053E-024 
  8.348579867E+008   9.402676901E-006   2.434730418E+003   7.054710722E-024   1.133869610E-021   2.904116794E-023   2.166568193E-026   2.157937490E-019   4.738634138E-022   2.162676124E-019   8.856059859E-022   2.806548398E-022   8.242723173E-024   1.174503549E-021   9.442804953E-026   1.086654671E-033   2.155743485E-024   1.355733986E-032   1.910340259E-020   8.832002548E-030   1.546714571E-032   3.632987239E-024 
  8.518857733E+008   9.619730690E-006   2.616349639E+003   9.399711517E-024   1.236973143E-021   3.180754518E-023   2.365941372E-026   2.371102106E-019   6.346310831E-022   2.377448417E-019   9.804810906E-022   3.091442688E-022   1.042828557E-023   1.300053645E-021   9.541072989E-026   1.115534387E-033   2.174343198E-024   1.391759628E-032   1.996949800E-020   1.575218573E-029   1.549297632E-032   3.788893188E-024 
  8.776517806E+008   9.951320131E-006   2.908254843E+003   1.450509799E-023   1.407506531E-021   3.640689506E-023   2.695750103E-026   2.726671368E-019   9.617963360E-022   2.736289331E-019   1.139261344E-021   3.568468819E-022   1.459188020E-023   1.510700107E-021   9.692769415E-026   1.159094989E-033   2.203183680E-024   1.446788860E-032   2.131681790E-020   3.424837638E-029   1.573475868E-032   4.021880761E-024 
  9.034177878E+008   1.028683460E-005   3.221249700E+003   2.236256404E-023   1.596927594E-021   4.155959192E-023   3.062146031E-026   3.125510458E-019   1.418384227E-021   3.139694300E-019   1.318163490E-021   4.105808677E-022   1.999786038E-023   1.748742218E-021   9.848522546E-026   1.202744249E-033   2.232920166E-024   1.502650563E-032   2.271164951E-020   6.725725747E-029   1.634691900E-032   4.252249596E-024 
  9.291837951E+008   1.062643793E-005   3.555875561E+003   3.439954756E-023   1.806930328E-021   4.734216452E-023   3.468418717E-026   3.571884368E-019   2.043921419E-021   3.592323582E-019   1.519427774E-021   4.709514184E-022   2.692613343E-023   2.017305325E-021   1.000878728E-025   1.246750281E-033   2.263614403E-024   1.559566419E-032   2.415771441E-020   1.212566858E-028   1.750563211E-032   4.481063677E-024 
  9.549498024E+008   1.097029880E-005   3.912624527E+003   5.269311110E-023   2.039339603E-021   5.385197841E-023   3.918115838E-026   4.070412106E-019   2.888095140E-021   4.099293057E-019   1.745552036E-021   5.386114105E-022   3.571169758E-023   2.319875144E-021   1.017397891E-025   1.291361381E-033   2.295324934E-024   1.617743762E-032   2.565882178E-020   2.034041907E-028   1.941342677E-032   4.709407144E-024 
  9.807158097E+008   1.131859097E-005   4.291936215E+003   8.019014825E-023   2.296120699E-021   6.121578313E-023   4.415063551E-026   4.626093494E-019   4.036642429E-021   4.666459918E-019   2.001483632E-021   6.141453531E-022   4.694559776E-023   2.662574583E-021   1.034448237E-025   1.336809432E-033   2.328107781E-024   1.677378620E-032   2.721887994E-020   3.210015573E-028   2.228328967E-032   4.938364438E-024 
  1.020312983E+009   1.186292934E-005   4.919707666E+003   1.501774221E-022   2.743160778E-021   7.460083680E-023   5.280459731E-026   5.604037865E-019   6.579319836E-021   5.669831064E-019   2.457581992E-021   7.474778667E-022   7.003315623E-023   3.275093015E-021   1.061769220E-025   1.408784495E-033   2.380702336E-024   1.772294947E-032   2.974056042E-020   5.865084275E-028   2.903602951E-032   5.293884312E-024 
  1.059910157E+009   1.241883433E-005   5.602779750E+003   2.735921516E-022   3.261237764E-021   9.132165791E-023   6.283789383E-026   6.751556875E-019   1.040109681E-020   6.855567843E-019   2.999007217E-021   9.045350089E-022   1.020325121E-022   4.005574738E-021   1.090553684E-025   1.483998471E-033   2.436145920E-024   1.871746693E-032   3.242615213E-020   9.729777133E-028   3.917211154E-032   5.657204841E-024 
