     distance         timeN         timeI            nH         op_H2            Vn            Vi            Tn            Ti            Te        Vsound       Vmagnet          rhoN          rhoI        rhoNEG      DensityN      DensityI    DensityNEG           muN           muI         muNEG       -dVn/dz       -dVi/dz        Tgrain       Teff_gr    Nlayers_gr      n(grain)      MDens_gr MDens_gr_char        Rgrain     -DissH2_t     -DissH2_n     -DissH2_i     -DissH2_e       F_gr_H2     E_gr_H2_K         x(H2)          x(H)         x(H+)     sum(neut)     sum(ions)     sum(nega)        grad_V 
  1.000000000E+005   1.056293554E-009   1.056293554E-009   1.000023134E+004   3.000000000E+000   2.999996993E+006   2.999996993E+006   1.000002392E+001   1.000002392E+001   1.000002392E+001   2.417802733E+004   4.157164615E+005   2.364806246E-020   2.392735793E-026   3.898292064E-025   6.007605276E+003   4.785021091E-004   3.522074531E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.014995945E-005   3.014995945E-005   1.500000000E+001   1.000002392E+001   6.951414792E+001   4.630486488E-007   1.914593968E-022   4.563519888E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284471471E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001936150E+003   4.785021091E-004   3.522074531E-004   3.014995945E-005 
  1.999449465E+005   2.112006642E-009   2.112006642E-009   1.000024141E+004   3.000000000E+000   2.999993972E+006   2.999993972E+006   1.000004812E+001   1.000004812E+001   1.000004812E+001   2.417805658E+004   4.157166708E+005   2.364808627E-020   2.392738202E-026   3.898295989E-025   6.007611325E+003   4.785025909E-004   3.522078077E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.029983594E-005   3.029983594E-005   1.500000000E+001   1.000004812E+001   6.951414792E+001   4.630491151E-007   1.914595896E-022   4.563524483E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284475455E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001942194E+003   4.785025909E-004   3.522078077E-004   3.029983594E-005 
  2.998898931E+005   3.167720796E-009   3.167720796E-009   1.000025153E+004   3.000000000E+000   2.999990936E+006   2.999990936E+006   1.000007261E+001   1.000007261E+001   1.000007261E+001   2.417808619E+004   4.157168812E+005   2.364811020E-020   2.392740623E-026   3.898299934E-025   6.007617405E+003   4.785030752E-004   3.522081642E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.044971202E-005   3.044971202E-005   1.500000000E+001   1.000007261E+001   6.951414792E+001   4.630495837E-007   1.914597834E-022   4.563529101E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284479468E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001948268E+003   4.785030752E-004   3.522081642E-004   3.044971202E-005 
  4.727099360E+005   4.993213977E-009   4.993213977E-009   1.000026914E+004   3.000000000E+000   2.999985651E+006   2.999985651E+006   1.000011566E+001   1.000011566E+001   1.000011566E+001   2.417813824E+004   4.157172474E+005   2.364815186E-020   2.392744838E-026   3.898306801E-025   6.007627988E+003   4.785039181E-004   3.522087846E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.070886966E-005   3.070886966E-005   1.500000000E+001   1.000011566E+001   6.951414792E+001   4.630503994E-007   1.914601207E-022   4.563537140E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284486480E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001958841E+003   4.785039181E-004   3.522087846E-004   3.070886966E-005 
  6.103798677E+005   6.447419845E-009   6.447419845E-009   1.000028328E+004   3.000000000E+000   2.999981409E+006   2.999981409E+006   1.000015061E+001   1.000015061E+001   1.000015061E+001   2.417818048E+004   4.157175413E+005   2.364818530E-020   2.392748222E-026   3.898312314E-025   6.007636482E+003   4.785045947E-004   3.522092826E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.091531598E-005   3.091531598E-005   1.500000000E+001   1.000015061E+001   6.951414792E+001   4.630510541E-007   1.914603914E-022   4.563543593E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284492130E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001967327E+003   4.785045947E-004   3.522092826E-004   3.091531598E-005 
  8.336152339E+005   8.805456785E-009   8.805456785E-009   1.000030641E+004   3.000000000E+000   2.999974471E+006   2.999974471E+006   1.000020850E+001   1.000020850E+001   1.000020850E+001   2.417825047E+004   4.157180221E+005   2.364823999E-020   2.392753756E-026   3.898321330E-025   6.007650378E+003   4.785057014E-004   3.522100972E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.125007239E-005   3.125007239E-005   1.500000000E+001   1.000020850E+001   6.951414792E+001   4.630521251E-007   1.914608342E-022   4.563554148E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284501415E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.001981209E+003   4.785057014E-004   3.522100972E-004   3.125007239E-005 
  1.182167262E+006   1.248722562E-008   1.248722562E-008   1.000034303E+004   3.000000000E+000   2.999963487E+006   2.999963487E+006   1.000030201E+001   1.000030201E+001   1.000030201E+001   2.417836352E+004   4.157187832E+005   2.364832657E-020   2.392762516E-026   3.898335602E-025   6.007672373E+003   4.785074533E-004   3.522113867E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.177274537E-005   3.177274537E-005   1.500000000E+001   1.000030201E+001   6.951414792E+001   4.630538204E-007   1.914615352E-022   4.563570856E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284516220E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002003184E+003   4.785074533E-004   3.522113867E-004   3.177274537E-005 
  1.716379219E+006   1.813015409E-008   1.813015409E-008   1.000040032E+004   3.000000000E+000   2.999946300E+006   2.999946300E+006   1.000045295E+001   1.000045295E+001   1.000045295E+001   2.417854598E+004   4.157199741E+005   2.364846206E-020   2.392776225E-026   3.898357937E-025   6.007706792E+003   4.785101948E-004   3.522134046E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.257381565E-005   3.257381565E-005   1.500000000E+001   1.000045295E+001   6.951414792E+001   4.630564734E-007   1.914626321E-022   4.563597001E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284539654E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002037570E+003   4.785101948E-004   3.522134046E-004   3.257381565E-005 
  2.607742163E+006   2.754577373E-008   2.754577373E-008   1.000049910E+004   3.000000000E+000   2.999916669E+006   2.999916669E+006   1.000072635E+001   1.000072635E+001   1.000072635E+001   2.417887648E+004   4.157220274E+005   2.364869564E-020   2.392799859E-026   3.898396442E-025   6.007766131E+003   4.785149211E-004   3.522168835E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.391041907E-005   3.391041907E-005   1.500000000E+001   1.000072635E+001   6.951414792E+001   4.630610471E-007   1.914645232E-022   4.563642077E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284580816E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002096854E+003   4.785149211E-004   3.522168835E-004   3.391041907E-005 
  3.499105107E+006   3.696148824E-008   3.696148824E-008   1.000060185E+004   3.000000000E+000   2.999885847E+006   2.999885847E+006   1.000102844E+001   1.000102844E+001   1.000102844E+001   2.417924167E+004   4.157241633E+005   2.364893862E-020   2.392824443E-026   3.898436496E-025   6.007827858E+003   4.785198376E-004   3.522205024E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.524698658E-005   3.524698658E-005   1.500000000E+001   1.000102844E+001   6.951414792E+001   4.630658048E-007   1.914664904E-022   4.563688965E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284624657E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002158522E+003   4.785198376E-004   3.522205024E-004   3.524698658E-005 
  4.390468051E+006   4.637730136E-008   4.637730136E-008   1.000070857E+004   3.000000000E+000   2.999853833E+006   2.999853833E+006   1.000136133E+001   1.000136133E+001   1.000136133E+001   2.417964407E+004   4.157263818E+005   2.364919099E-020   2.392849979E-026   3.898478099E-025   6.007891971E+003   4.785249442E-004   3.522242612E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.658351675E-005   3.658351675E-005   1.500000000E+001   1.000136133E+001   6.951414792E+001   4.630707465E-007   1.914685337E-022   4.563737667E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284671298E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002222575E+003   4.785249442E-004   3.522242612E-004   3.658351675E-005 
  5.821060901E+006   6.148942581E-008   6.148942581E-008   1.000088816E+004   3.000000000E+000   2.999799963E+006   2.999799963E+006   1.000196546E+001   1.000196546E+001   1.000196546E+001   2.418037435E+004   4.157301151E+005   2.364961568E-020   2.392892950E-026   3.898548107E-025   6.007999861E+003   4.785335376E-004   3.522305864E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   3.872849906E-005   3.872849906E-005   1.500000000E+001   1.000196546E+001   6.951414792E+001   4.630790623E-007   1.914719721E-022   4.563819622E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284752323E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002330363E+003   4.785335376E-004   3.522305864E-004   3.872849906E-005 
  8.303582980E+006   8.771432244E-008   8.771432244E-008   1.000122411E+004   3.000000000E+000   2.999699199E+006   2.999699199E+006   1.000324357E+001   1.000324357E+001   1.000324357E+001   2.418191925E+004   4.157370986E+005   2.365041011E-020   2.392973330E-026   3.898679065E-025   6.008201679E+003   4.785496122E-004   3.522424183E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   4.245045406E-005   4.245045406E-005   1.500000000E+001   1.000324357E+001   6.951414792E+001   4.630946178E-007   1.914784039E-022   4.563972927E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.284912441E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002531990E+003   4.785496122E-004   3.522424183E-004   4.245045405E-005 
  1.209672233E+007   1.277861542E-007   1.277861542E-007   1.000179695E+004   3.000000000E+000   2.999527393E+006   2.999527393E+006   1.000586780E+001   1.000586780E+001   1.000586780E+001   2.418509096E+004   4.157490069E+005   2.365176474E-020   2.393110394E-026   3.898902372E-025   6.008545813E+003   4.785770223E-004   3.522625939E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   4.813668564E-005   4.813668564E-005   1.500000000E+001   1.000586780E+001   6.951414792E+001   4.631211427E-007   1.914893713E-022   4.564234338E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.285211170E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.002875800E+003   4.785770223E-004   3.522625939E-004   4.813668561E-005 
  1.588986169E+007   1.678604253E-007   1.678604253E-007   1.000244178E+004   3.000000000E+000   2.999334021E+006   2.999334021E+006   1.000949253E+001   1.000949253E+001   1.000949253E+001   2.418947122E+004   4.157624121E+005   2.365328961E-020   2.393264682E-026   3.899153740E-025   6.008933194E+003   4.786078769E-004   3.522853048E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   5.382199228E-005   5.382199228E-005   1.500000000E+001   1.000949253E+001   6.951414792E+001   4.631510009E-007   1.915017169E-022   4.564528601E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.285586184E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.003262815E+003   4.786078769E-004   3.522853048E-004   5.382199208E-005 
  2.310032713E+007   2.440464042E-007   2.440464042E-007   1.000386611E+004   3.000000000E+000   2.998906985E+006   2.998906985E+006   1.002001507E+001   1.002001507E+001   1.002001507E+001   2.420218254E+004   4.157920230E+005   2.365665778E-020   2.393605476E-026   3.899708970E-025   6.009788850E+003   4.786760294E-004   3.523354693E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   6.462638570E-005   6.462638570E-005   1.500000000E+001   1.002001507E+001   6.951414792E+001   4.632169523E-007   1.915289863E-022   4.565178576E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.286559796E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.004117664E+003   4.786760294E-004   3.523354693E-004   6.462638495E-005 
  3.031079257E+007   3.202442224E-007   3.202442224E-007   1.000555074E+004   3.000000000E+000   2.998402060E+006   2.998402060E+006   1.003692888E+001   1.003692888E+001   1.003692888E+001   2.422260060E+004   4.158270478E+005   2.366064152E-020   2.394008555E-026   3.900365673E-025   6.010800888E+003   4.787566376E-004   3.523948020E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   7.542630396E-005   7.542630396E-005   1.500000000E+001   1.003692888E+001   6.951414792E+001   4.632949572E-007   1.915612394E-022   4.565947342E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.287969029E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.005128746E+003   4.787566376E-004   3.523948020E-004   7.542628639E-005 
  4.263199074E+007   4.504841945E-007   4.504841945E-007   1.000903232E+004   3.000000000E+000   2.997359084E+006   2.997359084E+006   1.008720856E+001   1.008720856E+001   1.008720856E+001   2.428319598E+004   4.158994402E+005   2.366887459E-020   2.394841586E-026   3.901722864E-025   6.012892435E+003   4.789232281E-004   3.525174230E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   9.386859858E-005   9.386859858E-005   1.500000000E+001   1.008720856E+001   6.951414792E+001   4.634561676E-007   1.916278960E-022   4.567536128E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.291762299E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.007218320E+003   4.789232281E-004   3.525174230E-004   9.386859605E-005 
  5.495318891E+007   5.807744325E-007   5.807744325E-007   1.001327532E+004   3.000000000E+000   2.996088990E+006   2.996088990E+006   1.017635627E+001   1.017635627E+001   1.017635627E+001   2.439026373E+004   4.159876787E+005   2.367890823E-020   2.395856800E-026   3.903376871E-025   6.015441403E+003   4.791262519E-004   3.526668612E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   1.122919098E-004   1.122919098E-004   1.500000000E+001   1.017635627E+001   6.951414792E+001   4.636526346E-007   1.917091303E-022   4.569472382E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.297975295E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.009764883E+003   4.791262519E-004   3.526668612E-004   1.122919099E-004 
  6.848901491E+007   7.239786636E-007   7.239786636E-007   1.001881559E+004   3.000000000E+000   2.994432192E+006   2.994432192E+006   1.033873114E+001   1.033873114E+001   1.033873114E+001   2.458408028E+004   4.161029185E+005   2.369200960E-020   2.397182411E-026   3.905536582E-025   6.018769705E+003   4.793913491E-004   3.528619893E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   1.325050491E-004   1.325050491E-004   1.500000000E+001   1.033873114E+001   6.951414792E+001   4.639091704E-007   1.918152016E-022   4.572000637E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.308669323E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.013090044E+003   4.793913491E-004   3.528619893E-004   1.325050482E-004 
  9.442395486E+007   9.986177015E-007   9.986177015E-007   1.003200807E+004   3.000000000E+000   2.990494400E+006   2.990494400E+006   1.093401756E+001   1.093401756E+001   1.093401756E+001   2.528193022E+004   4.163774295E+005   2.372320652E-020   2.400338948E-026   3.910679273E-025   6.026695037E+003   4.800225970E-004   3.533266272E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   1.711391979E-004   1.711391979E-004   1.500000000E+001   1.093401756E+001   6.951414792E+001   4.645200318E-007   1.920677781E-022   4.578020910E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.345355930E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.021007897E+003   4.800225970E-004   3.533266272E-004   1.711391827E-004 
  1.203588948E+008   1.273664702E-006   1.273664702E-006   1.004860014E+004   3.000000000E+000   2.985556549E+006   2.985556549E+006   1.209699083E+001   1.209699083E+001   1.209699083E+001   2.659249098E+004   4.167228818E+005   2.376244264E-020   2.404308900E-026   3.917147197E-025   6.036662668E+003   4.808165127E-004   3.539109987E-004   3.936354233E-024   5.000470734E-023   1.106817028E-021   2.096199015E-004   2.096199015E-004   1.500000000E+001   1.209699083E+001   6.951414792E+001   4.652883076E-007   1.923854415E-022   4.585592575E-023   3.260038781E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.411658296E-013   2.150087918E+004   4.999889346E-001   2.212951024E-005   1.352970057E-009   6.030966122E+003   4.808165127E-004   3.539109987E-004   2.096196836E-004 
