     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  1.499799064E+013   2.376340926E-001   9.998814842E+000   4.729689531E-014  -1.989938688E-010   9.459379030E-008   8.293457957E-012   3.982861406E-010   0.000000000E+000   9.500036990E-008  -1.570128972E-009   9.459378999E-002   4.146729001E-005   1.765537112E-004   1.592346797E-003   0.000000000E+000   9.640415779E-002  -2.937726662E-009  -2.761507931E-009 
  1.911822528E+013   3.029167189E-001   9.998489308E+000   4.729689531E-014  -2.536373307E-010   9.459379045E-008   8.293187933E-012   3.982863047E-010   0.000000000E+000   9.500036994E-008  -2.001707714E-009   9.459379028E-002   4.146593995E-005   1.765537105E-004   1.592347125E-003   0.000000000E+000   9.640415705E-002  -3.744967705E-009  -3.520666368E-009 
  2.323845993E+013   3.681993451E-001   9.998163793E+000   4.729689531E-014  -3.082698513E-010   9.459379059E-008   8.292917925E-012   3.982864689E-010   0.000000000E+000   9.500036998E-008  -2.433397908E-009   9.459379057E-002   4.146458997E-005   1.765537097E-004   1.592347453E-003   0.000000000E+000   9.640415632E-002  -4.552192252E-009  -4.280068859E-009 
  2.950872293E+013   4.675478703E-001   9.997668452E+000   4.729689531E-014  -3.913984986E-010   9.459379082E-008   8.292507049E-012   3.982867189E-010   0.000000000E+000   9.500037004E-008  -3.090595537E-009   9.459379101E-002   4.146253569E-005   1.765537085E-004   1.592347953E-003   0.000000000E+000   9.640415520E-002  -5.780592065E-009  -5.436238790E-009 
  3.924140109E+013   6.217562690E-001   9.996899671E+000   4.729689532E-014  -5.204543402E-010   9.459379116E-008   8.291869360E-012   3.982871072E-010   0.000000000E+000   9.500037014E-008  -4.111343445E-009   9.459379169E-002   4.145934739E-005   1.765537067E-004   1.592348729E-003   0.000000000E+000   9.640415347E-002  -7.687156171E-009  -7.232100398E-009 
  5.473459224E+013   8.672365108E-001   9.995676085E+000   4.729689533E-014  -7.258818669E-010   9.459379171E-008   8.290854417E-012   3.982877262E-010   0.000000000E+000   9.500037029E-008  -5.737825244E-009   9.459379277E-002   4.145427291E-005   1.765537036E-004   1.592349967E-003   0.000000000E+000   9.640415071E-002  -1.072172793E-008  -1.009401431E-008 
  7.022778339E+013   1.112716751E+000   9.994452763E+000   4.729689534E-014  -9.313035228E-010   9.459379226E-008   8.289839693E-012   3.982883461E-010   0.000000000E+000   9.500037045E-008  -7.366277084E-009   9.459379385E-002   4.144919952E-005   1.765537005E-004   1.592351206E-003   0.000000000E+000   9.640414795E-002  -1.375572588E-008  -1.295984107E-008 
  9.361190205E+013   1.483223961E+000   9.992606883E+000   4.729689535E-014  -1.241327596E-009   9.459379309E-008   8.288308569E-012   3.982892836E-010   0.000000000E+000   9.500037068E-008  -9.827878154E-009   9.459379547E-002   4.144154425E-005   1.765536957E-004   1.592353080E-003   0.000000000E+000   9.640414379E-002  -1.833384745E-008  -1.729269365E-008 
  1.169960207E+014   1.853731169E+000   9.990782299E+000   4.729689537E-014  -1.551342061E-009   9.459379390E-008   8.286795110E-012   3.982902232E-010   0.000000000E+000   9.500037092E-008  -1.229405193E-008   9.459379706E-002   4.143397730E-005   1.765536907E-004   1.592354958E-003   0.000000000E+000   9.640413969E-002  -2.288201218E-008  -2.187253423E-008 
  1.403801394E+014   2.224238373E+000   9.988996659E+000   4.729689538E-014  -1.861324504E-009   9.459379467E-008   8.285313957E-012   3.982911650E-010   0.000000000E+000   9.500037115E-008  -1.476482279E-008   9.459379858E-002   4.142657186E-005   1.765536858E-004   1.592356841E-003   0.000000000E+000   9.640413568E-002  -2.734638552E-008  -2.659676531E-008 
  1.637642580E+014   2.594745574E+000   9.987257654E+000   4.729689540E-014  -2.171295204E-009   9.459379541E-008   8.283871487E-012   3.982921089E-010   0.000000000E+000   9.500037139E-008  -1.724024424E-008   9.459380002E-002   4.141935982E-005   1.765536807E-004   1.592358728E-003   0.000000000E+000   9.640413179E-002  -3.170981010E-008  -3.148608343E-008 
  2.048697766E+014   3.246037619E+000   9.984251086E+000   4.729689542E-014  -2.716112769E-009   9.459379665E-008   8.281377603E-012   3.982937735E-010   0.000000000E+000   9.500037180E-008  -2.160302704E-008   9.459380245E-002   4.140689092E-005   1.765536718E-004   1.592362055E-003   0.000000000E+000   9.640412507E-002  -3.922498232E-008  -3.979291041E-008 
  2.686108524E+014   4.255976345E+000   9.979719939E+000   4.729689546E-014  -3.560848185E-009   9.459379846E-008   8.277619119E-012   3.982963682E-010   0.000000000E+000   9.500037245E-008  -2.839747942E-008   9.459380599E-002   4.138809926E-005   1.765536578E-004   1.592367242E-003   0.000000000E+000   9.640411499E-002  -5.058751355E-008  -5.309302588E-008 
  3.706515400E+014   5.872749178E+000   9.972761680E+000   4.729689553E-014  -4.912881480E-009   9.459380108E-008   8.271847413E-012   3.983005564E-010   0.000000000E+000   9.500037349E-008  -3.935001011E-008   9.459381111E-002   4.135924182E-005   1.765536349E-004   1.592375614E-003   0.000000000E+000   9.640409960E-002  -6.811130441E-008  -7.524682770E-008 
  4.726922276E+014   7.489521972E+000   9.966224754E+000   4.729689559E-014  -6.264577327E-009   9.459380332E-008   8.266425214E-012   3.983047873E-010   0.000000000E+000   9.500037454E-008  -5.039772743E-008   9.459381547E-002   4.133213175E-005   1.765536118E-004   1.592384071E-003   0.000000000E+000   9.640408528E-002  -8.473879712E-008  -9.916158741E-008 
  5.747329153E+014   9.106294732E+000   9.960017192E+000   4.729689566E-014  -7.615982961E-009   9.459380526E-008   8.261276231E-012   3.983090615E-010   0.000000000E+000   9.500037560E-008  -6.154286639E-008   9.459381921E-002   4.130638762E-005   1.765535884E-004   1.592392615E-003   0.000000000E+000   9.640407180E-002  -1.004195595E-007  -1.219456128E-007 
