     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  3.307779233E+006   5.240976194E-008   1.000000000E+001   4.378156002E-024   3.703778550E-065   1.991682987E-065   4.380465150E-065   6.094172835E-065   5.823515314E-037   2.743125308E-046   2.725151491E-020   4.361467880E-021   2.552240191E-033   8.610506382E-034   5.872691390E-033   1.471494017E-041   4.505099463E-026   5.865104446E-031   1.920702134E-040   6.149557469E-041   0.000000000E+000   0.000000000E+000   7.730516276E-030   5.984409127E-035   1.438180331E-047   2.706436621E-044   7.969038962E-044   0.000000000E+000   0.000000000E+000   1.044190894E-040 
  4.303521569E+006   6.818669719E-008   1.000000000E+001   5.716342958E-024   4.880172450E-065   2.624281207E-065   5.771788205E-065   8.029803612E-065   7.673179866E-037   3.581565608E-046   3.558095813E-020   5.694553367E-021   4.435791542E-033   1.496505365E-033   7.667683322E-033   1.921257117E-041   5.882086036E-026   7.657777424E-031   2.024273075E-040   6.481163001E-041   0.000000000E+000   0.000000000E+000   1.009335358E-029   7.813547644E-035   1.730629927E-047   3.256782276E-044   9.589518798E-044   0.000000000E+000   0.000000000E+000   1.363348518E-040 
  5.299263905E+006   8.396363244E-008   1.000000000E+001   7.054530257E-024   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   4.420006970E-046   4.391040134E-020   7.027638854E-021   4.435791542E-033   1.496505365E-033   9.462675255E-033   2.371020240E-041   7.259072609E-026   9.450450401E-031   2.246785973E-040   7.193587811E-041   0.000000000E+000   0.000000000E+000   1.245619089E-029   9.642686153E-035   2.275744855E-047   4.282605654E-044   1.261003160E-043   0.000000000E+000   0.000000000E+000   1.682506142E-040 
  6.950434837E+006   1.101254375E-007   9.999999999E+000   9.273554844E-024   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   5.810338874E-046   5.772254330E-020   9.238202697E-021   9.814917519E-033   3.311263972E-033   1.243918674E-032   3.116831411E-041   9.542434598E-026   1.242311652E-030   2.615763785E-040   8.374952802E-041   0.000000000E+000   0.000000000E+000   1.637432124E-029   1.267582054E-034   2.694722373E-047   5.071057612E-044   1.493160985E-043   0.000000000E+000   0.000000000E+000   2.211743247E-040 
  9.433311382E+006   1.494651151E-007   9.999999999E+000   1.261031843E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   7.900995566E-046   7.849195165E-020   1.256224203E-020   2.416570730E-032   8.152797595E-033   1.691498656E-032   4.238312442E-041   1.297594098E-025   1.689313404E-030   3.968649383E-040   1.270651863E-040   0.000000000E+000   0.000000000E+000   2.226603949E-029   1.723676455E-034   2.694722373E-047   5.071057612E-044   1.493160985E-043   0.000000000E+000   0.000000000E+000   3.007560546E-040 
  1.341587274E+007   2.125663919E-007   9.999999999E+000   1.796252848E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   1.125444576E-045   1.118063117E-019   1.789403777E-020   3.421028551E-032   1.154154232E-032   2.409421883E-032   6.037180292E-041   1.848332307E-025   2.406309143E-030   6.952002834E-040   2.225839197E-040   0.000000000E+000   0.000000000E+000   3.171642050E-029   2.455256896E-034   2.694722373E-047   5.071057612E-044   1.493160985E-043   0.000000000E+000   0.000000000E+000   4.284060270E-040 
  2.139569420E+007   3.390018379E-007   9.999999998E+000   2.868671893E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   1.797377413E-045   1.785579875E-019   2.857730771E-020   3.421028551E-032   1.154154232E-032   3.847918028E-032   9.641555206E-041   2.951841375E-025   3.842946888E-030   9.307526219E-040   2.980012692E-040   0.000000000E+000   0.000000000E+000   5.065206158E-029   3.921117840E-034   3.149211100E-047   5.926336264E-044   1.744995772E-043   0.000000000E+000   0.000000000E+000   6.841770982E-040 
  2.937551565E+007   4.654372840E-007   9.999999998E+000   3.941093146E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   2.469317075E-045   2.453096634E-019   3.926057764E-020   3.504887837E-032   1.182445884E-032   5.286414172E-032   1.324593066E-040   4.055350441E-025   5.279584629E-030   1.003342780E-039   3.212426319E-040   0.000000000E+000   0.000000000E+000   6.958770246E-029   5.386978739E-034   4.472856538E-047   8.417235638E-044   2.478435233E-043   0.000000000E+000   0.000000000E+000   9.399481685E-040 
  4.188662424E+007   6.636682349E-007   9.999999997E+000   5.622485930E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   3.522826828E-045   3.499658226E-019   5.601026946E-020   6.002973815E-032   2.025226486E-032   7.541750529E-032   1.889702610E-040   5.785479594E-025   7.532007298E-030   2.428418248E-039   7.775124163E-040   0.000000000E+000   0.000000000E+000   9.927581730E-029   7.685218651E-034   1.127209476E-046   2.121236774E-043   6.245931781E-043   0.000000000E+000   0.000000000E+000   1.340957093E-039 
  5.439773283E+007   8.618991857E-007   9.999999996E+000   7.303884140E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   4.576353359E-045   4.546219818E-019   7.275996127E-020   1.099914577E-031   3.710787691E-032   9.797086883E-032   2.454812126E-040   7.515608742E-025   9.784429960E-030   5.248126923E-039   1.680305215E-039   0.000000000E+000   0.000000000E+000   1.289639316E-028   9.983458452E-034   1.670863157E-046   3.144310306E-043   9.258347728E-043   0.000000000E+000   0.000000000E+000   1.741966015E-039 
  6.690884142E+007   1.060130137E-006   9.999999995E+000   8.985287777E-023   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   5.629896668E-045   5.592781410E-019   8.950965306E-020   1.362870996E-031   4.597925167E-032   1.205242323E-031   3.019921669E-040   9.245737887E-025   1.203685261E-029   7.269771753E-039   2.327580023E-039   0.000000000E+000   0.000000000E+000   1.586520454E-028   1.228169814E-033   1.670863157E-046   3.144310306E-043   9.258347728E-043   0.000000000E+000   0.000000000E+000   2.142974935E-039 
  8.296991929E+007   1.314608204E-006   9.999999993E+000   1.114378989E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   6.982402622E-045   6.936300020E-019   1.110119925E-019   1.396627905E-031   4.711811031E-032   1.494770086E-031   3.745378362E-040   1.146678318E-024   1.492838978E-029   9.287506127E-039   2.973602812E-039   0.000000000E+000   0.000000000E+000   1.967640237E-028   1.523205257E-033   1.670863157E-046   3.144310306E-043   9.258347728E-043   0.000000000E+000   0.000000000E+000   2.657768281E-039 
  1.131910438E+008   1.793443650E-006   9.999999991E+000   1.520533240E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   9.527403354E-045   9.464314862E-019   1.514715983E-019   1.460146166E-031   4.926102930E-032   2.039556346E-031   5.110424863E-040   1.564598502E-024   2.036921419E-029   1.156957683E-038   3.704258790E-039   0.000000000E+000   0.000000000E+000   2.684769444E-028   2.078354925E-033   1.670863157E-046   3.144310306E-043   9.258347728E-043   0.000000000E+000   0.000000000E+000   3.626422675E-039 
  1.605998430E+008   2.544607407E-006   9.999999987E+000   2.157686171E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   1.352002082E-044   1.343008879E-018   2.149418148E-019   3.403185305E-031   1.148134446E-031   2.894179152E-031   7.251815011E-040   2.220202626E-024   2.890440116E-029   1.280850328E-038   4.100928800E-039   0.000000000E+000   0.000000000E+000   3.809751826E-028   2.949234999E-033   5.115577779E-046   9.626739248E-043   2.834570725E-042   0.000000000E+000   0.000000000E+000   5.145980318E-039 
  2.494806394E+008   3.952869886E-006   9.999999980E+000   3.352225085E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   2.100592657E-044   2.086501967E-018   3.339341429E-019   7.326157368E-031   2.471629629E-031   4.496403986E-031   1.126643793E-039   3.449312351E-024   4.490594975E-029   1.638312794E-038   5.245424837E-039   0.000000000E+000   0.000000000E+000   5.918839644E-028   4.581938118E-033   2.168618681E-045   4.081010488E-042   1.201643938E-041   0.000000000E+000   0.000000000E+000   7.994807791E-039 
  4.137824407E+008   6.556132585E-006   9.999999967E+000   5.560478292E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   3.484632886E-044   3.460896193E-018   5.538990230E-019   1.336937669E-030   4.510433765E-031   7.458218391E-031   1.868772423E-039   5.721399743E-024   7.448582836E-029   1.869737655E-038   5.986383289E-039   0.000000000E+000   0.000000000E+000   9.817621840E-028   7.600092133E-033   4.313112216E-045   8.116621122E-042   2.389919996E-041   0.000000000E+000   0.000000000E+000   1.326104614E-038 
  5.375456430E+008   8.517085694E-006   9.999999958E+000   7.223945389E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   4.527376476E-044   4.496182652E-018   7.195914107E-019   1.753135204E-030   5.914561614E-031   9.689256808E-031   2.427793718E-039   7.432889221E-024   9.676738786E-029   1.869737655E-038   5.986383289E-039   0.000000000E+000   0.000000000E+000   1.275444706E-027   9.873568116E-033   4.964640103E-045   9.342697501E-042   2.750935301E-041   0.000000000E+000   0.000000000E+000   1.722793192E-038 
  7.344320049E+008   1.163663105E-005   9.999999942E+000   9.870350129E-022   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   6.186543930E-044   6.143148635E-018   9.831800264E-019   1.753135204E-030   5.914561614E-031   1.323846225E-030   3.317102038E-039   1.015557998E-023   1.322135861E-028   1.869737655E-038   5.986383289E-039   0.000000000E+000   0.000000000E+000   1.742643917E-027   1.349028239E-032   8.026946328E-045   1.510549201E-041   4.447776587E-041   0.000000000E+000   0.000000000E+000   2.353857707E-038 
  9.313183669E+008   1.475617641E-005   9.999999926E+000   1.251688921E-021   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   7.846127023E-044   7.790114613E-018   1.246768640E-018   1.753135204E-030   5.914561614E-031   1.678766763E-030   4.206410346E-039   1.287827064E-023   1.676597825E-028   2.491994704E-038   7.978678407E-039   0.000000000E+000   0.000000000E+000   2.209843002E-027   1.710699395E-032   1.090676889E-044   2.052488002E-041   6.043502640E-041   0.000000000E+000   0.000000000E+000   2.984922166E-038 
  1.128204729E+009   1.787572177E-005   9.999999911E+000   1.516356262E-021   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   9.506125787E-044   9.437080586E-018   1.510357251E-018   1.753135204E-030   5.914561614E-031   2.033687295E-030   5.095718686E-039   1.560096120E-023   2.031059772E-028   3.114251753E-038   9.970973524E-039   0.000000000E+000   0.000000000E+000   2.677041961E-027   2.072370280E-032   1.143106794E-044   2.151153107E-041   6.334019720E-041   0.000000000E+000   0.000000000E+000   3.615986568E-038 
  1.325091091E+009   2.099526713E-005   9.999999895E+000   1.781037033E-021   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   1.116654026E-043   1.108404655E-017   1.773945859E-018   1.753135204E-030   5.914561614E-031   2.388607821E-030   5.985027013E-039   1.832365166E-023   2.385521700E-028   4.720507823E-038   1.511376159E-038   0.000000000E+000   0.000000000E+000   3.144240795E-027   2.434040895E-032   1.143106794E-044   2.151153107E-041   6.334019720E-041   0.000000000E+000   0.000000000E+000   4.247050914E-038 
  1.626059913E+009   2.576393614E-005   9.999999871E+000   2.185665211E-021   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   1.370552357E-043   1.360166840E-017   2.176878553E-018   1.911278032E-030   6.448088917E-031   2.931154340E-030   7.344461252E-039   2.248567129E-023   2.927367163E-028   7.175898803E-038   2.297524499E-038   0.000000000E+000   0.000000000E+000   3.858420456E-027   2.986905380E-032   1.220081058E-044   2.296006964E-041   6.760538493E-041   0.000000000E+000   0.000000000E+000   5.211722461E-038 
  2.296361360E+009   3.638445728E-005   9.999999818E+000   3.086943897E-021   6.056566351E-065   3.256879427E-065   7.163111259E-065   9.965434389E-065   9.522844419E-037   1.936370141E-043   1.920877927E-017   3.074268388E-018   2.263485166E-030   7.636332010E-031   4.139484490E-030   1.037211910E-038   3.175509501E-023   4.134135857E-028   7.175898803E-038   2.297524499E-038   0.000000000E+000   0.000000000E+000   5.449001650E-027   4.218212964E-032   1.391513967E-044   2.618617622E-041   7.710457987E-041   0.000000000E+000   0.000000000E+000   7.360186173E-038 
  3.431291408E+009   5.436673767E-005   9.999999729E+000   4.613310841E-021   1.346890164E-062   7.242814843E-063   1.592969273E-062   2.216164206E-062   2.117738788E-034   2.895491433E-043   2.870253547E-017   4.593696178E-018   2.263485166E-030   7.636332010E-031   6.185385019E-030   1.549843797E-038   4.744974375E-023   6.177392269E-028   1.031596949E-037   3.302888359E-038   0.000000000E+000   0.000000000E+000   8.142112700E-027   6.303011292E-032   1.710497328E-044   3.218895786E-041   9.477962921E-041   0.000000000E+000   0.000000000E+000   1.099788535E-037 
  4.993987602E+009   7.912671400E-005   9.999999605E+000   6.715709478E-021   3.193096953E-062   1.717067258E-062   3.776481163E-062   5.253900699E-062   5.020561774E-034   4.218377506E-043   4.177458022E-017   6.685810914E-018   2.427707621E-030   8.190370186E-031   9.002404976E-030   2.255691371E-038   6.905985253E-023   8.990770855E-028   2.330556617E-037   7.461798265E-038   0.000000000E+000   0.000000000E+000   1.185027697E-026   9.173576437E-032   2.694574329E-044   5.070779014E-041   1.493078952E-040   0.000000000E+000   0.000000000E+000   1.600666558E-037 
  6.556683796E+009   1.038866903E-004   9.999999482E+000   8.818952236E-021   3.193096953E-062   1.717067258E-062   3.776481163E-062   5.253900699E-062   5.020561774E-034   5.543886448E-043   5.484662466E-017   8.777925499E-018   2.591930077E-030   8.744408362E-031   1.181942455E-029   2.961538689E-038   9.066995513E-023   1.180414830E-027   3.197156907E-037   1.023641292E-037   0.000000000E+000   0.000000000E+000   1.555843397E-026   1.204412595E-031   3.239440045E-044   6.096133413E-041   1.794992143E-040   0.000000000E+000   0.000000000E+000   2.101544226E-037 
  9.697023125E+009   1.536434682E-004   9.999999233E+000   1.304810388E-020   6.903169170E-062   3.712134624E-062   8.164389844E-062   1.135842909E-061   1.085397273E-033   8.215521495E-043   8.111574464E-017   1.298216496E-017   2.591930077E-030   8.744408362E-031   1.748040688E-029   4.379983839E-038   1.340968389E-022   1.745780922E-027   3.703367756E-037   1.185716017E-037   0.000000000E+000   0.000000000E+000   2.301019506E-026   1.781263651E-031   3.239440045E-044   6.096133413E-041   1.794992143E-040   0.000000000E+000   0.000000000E+000   3.108089305E-037 
  1.327965986E+010   2.104081811E-004   9.999998950E+000   1.787705586E-020   1.113578215E-061   5.988194912E-062   1.317030837E-061   1.832274262E-061   1.750898361E-033   1.127640001E-042   1.110847065E-016   1.777854485E-017   1.991076183E-029   6.717304368E-030   2.393870174E-029   5.998206873E-038   1.836401006E-022   2.390774774E-027   9.732237246E-037   3.115993427E-037   0.000000000E+000   0.000000000E+000   3.151145874E-026   2.439353748E-031   3.239440045E-044   6.096133413E-041   1.794992143E-040   0.000000000E+000   0.000000000E+000   4.256398293E-037 
  2.104858292E+010   3.335020696E-004   9.999998336E+000   2.836375120E-020   2.031417406E-061   1.092381586E-061   2.402560799E-061   3.342480822E-061   3.194032854E-033   1.796144826E-042   1.760721879E-016   2.817945887E-017   5.746652906E-029   1.938751364E-029   3.794346267E-029   9.507307256E-038   2.910742105E-022   3.789437424E-027   2.155347808E-036   6.900828076E-037   0.000000000E+000   0.000000000E+000   4.994628916E-026   3.866395825E-031   3.239440045E-044   6.096133413E-041   1.794992143E-040   0.000000000E+000   0.000000000E+000   6.746492010E-037 
  2.855315715E+010   4.524075108E-004   9.999997743E+000   3.851324121E-020   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   2.448096735E-042   2.388483693E-016   3.822646325E-017   7.087357093E-029   2.391065453E-029   5.147168239E-029   1.289699867E-037   3.948525748E-022   5.140505869E-027   2.229481260E-036   7.138182902E-037   0.000000000E+000   0.000000000E+000   6.775373692E-026   5.244856910E-031   5.203729565E-044   9.792627501E-041   2.883416131E-040   0.000000000E+000   0.000000000E+000   9.151848365E-037 
  4.862827674E+010   7.704856425E-004   9.999996156E+000   6.575761572E-020   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   4.222177202E-042   4.067778275E-016   6.510269639E-017   1.067380931E-028   3.601028754E-029   8.766031802E-029   2.196456484E-037   6.724643025E-022   8.754670016E-027   4.321466891E-036   1.383614280E-036   0.000000000E+000   0.000000000E+000   1.153892817E-025   8.932249100E-031   1.490847604E-043   2.805548418E-040   8.260871320E-040   0.000000000E+000   0.000000000E+000   1.558625932E-036 
  7.007754242E+010   1.110336288E-003   9.999994460E+000   9.501670914E-020   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   6.166328771E-042   5.862020355E-016   9.381858587E-017   1.067380931E-028   3.601028754E-029   1.263260033E-028   3.165275760E-037   9.690774840E-022   1.261620355E-026   6.344764186E-036   2.031418162E-036   0.000000000E+000   0.000000000E+000   1.662854343E-025   1.287203283E-030   3.673156984E-043   6.912322719E-040   2.035317164E-039   0.000000000E+000   0.000000000E+000   2.246104232E-036 
  9.152680809E+010   1.450186934E-003   9.999992765E+000   1.244286356E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   8.161085792E-042   7.656261853E-016   1.225344471E-016   1.428034633E-028   4.817768080E-029   1.649916163E-028   4.134089726E-037   1.265689502E-021   1.647771550E-026   6.367390456E-036   2.038662468E-036   0.000000000E+000   0.000000000E+000   2.171821251E-025   1.681193325E-030   6.140144216E-043   1.155481744E-039   3.402288812E-039   0.000000000E+000   0.000000000E+000   2.933575847E-036 
  1.353606759E+011   2.144708065E-003   9.999989300E+000   1.850008787E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   1.239660292E-041   1.132298439E-015   1.812182919E-016   2.211133686E-028   7.459713543E-029   2.440087061E-028   6.113948162E-037   1.871844256E-021   2.436906092E-026   6.668220962E-036   2.134980083E-036   0.000000000E+000   0.000000000E+000   3.211994503E-025   2.486451225E-030   9.076641511E-043   1.708085867E-039   5.029418655E-039   0.000000000E+000   0.000000000E+000   4.338476810E-036 
  2.033260522E+011   3.221578358E-003   9.999983927E+000   2.801225199E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   1.939137627E-041   1.700831353E-015   2.722086508E-016   2.568254951E-028   8.664535463E-029   3.665258454E-028   9.183718513E-037   2.811690928E-021   3.660458735E-026   7.062970383E-036   2.261367939E-036   0.000000000E+000   0.000000000E+000   4.825023506E-025   3.735490799E-030   1.599532645E-042   3.010077132E-039   8.863101305E-039   0.000000000E+000   0.000000000E+000   6.516751461E-036 
  2.712914285E+011   4.298448651E-003   9.999978555E+000   3.766564148E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   2.691282795E-041   2.269363683E-015   3.631987258E-016   2.853951963E-028   9.628392999E-029   4.890422593E-028   1.225343591E-036   3.751525917E-021   4.883989707E-026   7.062970383E-036   2.261367939E-036   0.000000000E+000   0.000000000E+000   6.438459014E-025   4.985407779E-030   2.076958342E-042   3.908519672E-039   1.150854423E-038   0.000000000E+000   0.000000000E+000   8.694959002E-036 
  3.392568048E+011   5.375318944E-003   9.999973182E+000   4.745427580E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   3.496770160E-041   2.837895429E-015   4.541885169E-016   2.853951963E-028   9.628392999E-029   6.115579479E-028   1.532310021E-036   4.691349224E-021   6.107499009E-026   1.587826710E-035   5.083782347E-036   0.000000000E+000   0.000000000E+000   8.052463734E-025   6.236553744E-030   2.076958342E-042   3.908519672E-039   1.150854423E-038   0.000000000E+000   0.000000000E+000   1.087309944E-035 
  4.072221811E+011   6.452189237E-003   9.999967810E+000   5.737236159E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   4.356085865E-041   3.406426590E-015   5.451780243E-016   3.711042983E-028   1.251996556E-028   7.340729111E-028   1.839271140E-036   5.631160850E-021   7.330986641E-026   2.469356382E-035   7.906196756E-036   0.000000000E+000   0.000000000E+000   9.667189233E-025   7.489256865E-030   2.076958342E-042   3.908519672E-039   1.150854423E-038   0.000000000E+000   0.000000000E+000   1.305117277E-035 
  5.189552545E+011   8.222532226E-003   9.999958978E+000   7.394278060E-019   2.918025793E-061   1.569149518E-061   3.451154037E-061   4.801300423E-061   4.588062613E-033   5.886511004E-041   4.341073775E-015   6.947614728E-016   8.642656176E-028   2.915777536E-028   9.354823194E-028   2.343894728E-036   7.176158046E-021   9.342317117E-026   2.469356382E-035   7.906196756E-036   0.000000000E+000   0.000000000E+000   1.232371526E-024   9.552913771E-030   2.467145651E-042   4.642792838E-039   1.367059429E-038   0.000000000E+000   0.000000000E+000   1.663171523E-035 
