     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  1.000000000E+005   1.056293024E-009   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007   0.000000000E+000   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -9.705876173E-018  -3.014535022E-017 
  1.999333047E+005   2.111881551E-009   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007   0.000000000E+000   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -2.910468180E-017  -9.039583963E-017 
  2.998666095E+005   3.167470078E-009   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.241299340E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -4.850348743E-017  -1.506463290E-016 
  4.726667173E+005   4.992745563E-009   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.241299340E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -8.204701643E-017  -2.548287244E-016 
  6.103205819E+005   6.446773731E-009   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.241299340E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -1.087680437E-016  -1.654098658E-016 
  8.335294894E+005   8.804513851E-009   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.241299340E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -1.520968041E-016  -2.999840797E-016 
  1.182039924E+006   1.248580526E-008   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.241299340E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -2.197487866E-016  -3.376921242E-016 
  1.716190191E+006   1.812799727E-008   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -2.482598681E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -3.234367136E-016  -4.873237239E-016 
  2.607445025E+006   2.754225990E-008   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -2.482598681E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -4.964448948E-016  -5.074334930E-016 
  3.498699858E+006   3.695652254E-008   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -3.723898021E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -6.694530761E-016  -5.275432623E-016 
  4.389954692E+006   4.637078517E-008   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -3.723898021E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -8.424612574E-016  -7.200643696E-016 
  5.820379425E+006   6.148026185E-008   1.000000000E+001   7.094535710E-014   0.000000000E+000   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -6.206496702E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -1.120131765E-015  -8.928321112E-016 
  8.302574401E+006   8.769951422E-008   1.000000000E+001   7.094535710E-014   1.779083931E-016   2.128360701E-007   8.294441117E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -8.689095383E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -1.601969307E-015  -1.527308163E-015 
  1.209533139E+007   1.277621417E-007   9.999999999E+000   7.094535710E-014   1.779083931E-016   2.128360701E-007   8.294441116E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -9.930394723E-016   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -2.338209904E-015  -2.089874551E-015 
  1.588808838E+007   1.678247693E-007   9.999999999E+000   7.094535710E-014   1.779083931E-016   2.128360701E-007   8.294441116E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.365429274E-015   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -3.074450503E-015  -2.824852280E-015 
  2.309765337E+007   2.439789013E-007   9.999999999E+000   7.094535710E-014   1.779083931E-016   2.128360701E-007   8.294441116E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -1.986078945E-015   3.192541032E-001   6.220830837E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -4.473953414E-015  -3.723322787E-015 
  3.030721836E+007   3.201330334E-007   9.999999998E+000   7.094535710E-014   1.779083931E-016   2.128360701E-007   8.294441116E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -2.482598681E-015   3.192541032E-001   6.220830836E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -5.873456329E-015  -4.966615982E-015 
  4.262774062E+007   4.502738505E-007   9.999999998E+000   7.094535710E-014   3.558167863E-016   2.128360701E-007   8.294441115E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -3.723898021E-015   3.192541032E-001   6.220830836E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -8.265085630E-015  -7.049993781E-015 
  5.494826288E+007   5.804146676E-007   9.999999997E+000   7.094535710E-014   5.337251794E-016   2.128360701E-007   8.294441115E-012   3.981527487E-010   0.000000000E+000   2.132425173E-007  -4.592807559E-015   3.192541032E-001   6.220830836E-005   2.648305691E-004   2.388120186E-003   0.000000000E+000   3.219692623E-001  -1.065671494E-014  -9.133371615E-015 
