     distance         timeN            Tn            nH          N(H)         N(H2)         N(He)          N(C)         N(CH)        N(CH2)        N(CH3)        N(CH4)          N(O)         N(O2)         N(OH)        N(H2O)         N(CO)        N(CO2)         N(C2)        N(C2H)       N(C2H2)         N(C3)        N(C3H)       N(C3H2)      N(CH3OH)       N(H2CO)      N(HCO2H)          N(N)         N(NH)        N(NH2)        N(NH3)         N(CN)        N(HCN)        N(HNC)         N(N2)         N(NO)          N(S)         N(SH)        N(H2S)         N(CS)         N(SO)        N(SO2)        N(OCS)         N(Si)        N(SiH)       N(SiH2)       N(SiH3)       N(SiH4)        N(SiO)       N(SiO2)         N(Mg)         N(Fe)     N(C54H18)          N(G)       N(H2O*)        N(O2*)        N(CO*)       N(CO2*)       N(CH4*)       N(NH3*)        N(N2*)     N(CH3OH*)      N(H2CO*)     N(HCO2H*)       N(OCS*)       N(H2S*)        N(Fe*)      N(SiH4*)       N(SiO*)      N(SiO2*)        N(O**)       N(Si**)       N(Mg**)       N(Fe**)        N(C**)         N(H+)        N(H2+)        N(H3+)        N(He+)         N(C+)        N(CH+)       N(CH2+)       N(CH3+)       N(CH4+)       N(CH5+)         N(O+)        N(O2+)        N(OH+)       N(H2O+)       N(H3O+)        N(CO+)       N(HCO+)      N(HCO2+)        N(C2+)       N(C2H+)      N(C2H2+)      N(C2H3+)        N(C3+)       N(C3H+)      N(C3H2+)      N(C3H3+)         N(N+)        N(NH+)       N(NH2+)       N(NH3+)       N(NH4+)        N(CN+)       N(C2N+)       N(HCN+)      N(H2CN+)      N(H2NC+)        N(N2+)       N(N2H+)        N(NO+)       N(HNO+)         N(S+)        N(SH+)       N(H2S+)       N(H3S+)        N(CS+)       N(HCS+)        N(SO+)       N(HSO+)      N(HSO2+)      N(HOCS+)        N(Si+)       N(SiH+)      N(SiH2+)      N(SiH3+)      N(SiH4+)      N(SiH5+)       N(SiO+)      N(SiOH+)        N(Fe+)    N(C54H18+)         N(G+)    N(C54H18-)         N(G-) 
  1.000000000E+005   1.056293024E-009   1.000000000E+001   1.000022131E+004   2.213000000E+004   5.000000000E+008   9.998000000E+007   2.128000000E+002   3.566000000E-001   1.879000000E+000   7.425000000E-002   1.376000000E+001   2.172000000E+004   9.797000000E+003   2.446000000E+001   4.051000000E+002   8.218000000E+004   1.376000000E+001   4.438000000E-001   2.743000000E-001   2.939000000E-002   6.680000000E-007   1.680000000E-005   3.980000000E-004   9.998002084E-008   9.998006947E-008   9.998008112E-008   5.935000000E+004   4.787000000E-002   5.157000000E-002   1.770000000E-002   5.481000000E+001   7.069000000E+001   7.742000000E+001   2.159000000E+003   1.689000000E+001   1.449000000E+004   7.073000000E+001   4.620000000E+001   5.294000000E+001   1.134000000E+000   1.442000000E+000   9.999000000E-004   8.645000000E-009   2.200000000E-012   3.873000000E-013   1.000000000E-015   2.563000000E-015   1.438000000E-006   5.157000000E-008   9.998000000E-008   1.460000000E+001   1.074000000E+002   3.526000000E-002   1.030000000E+005   9.999692169E-008   8.268000000E+003   1.340000000E+004   1.550000000E+003   1.550000000E+004   9.998398272E-008   1.860000000E+003   6.199000000E+003   7.239000000E+003   2.070000000E+002   3.719000000E+003   9.998001917E-008   9.998000000E-008   9.998000000E-008   9.998000000E-008   1.400000000E+005   3.369000000E+004   3.699000000E+004   3.229000000E+004   1.630000000E+005   1.353000000E+000   4.569000000E-004   2.227000000E+000   1.841000000E-001   5.287000000E-001   4.727000000E-006   8.506000000E-006   4.913000000E-002   1.431000000E-006   1.976000000E-003   7.563000000E-006   3.942000000E-001   8.657000000E-005   1.165000000E-004   6.628000000E-001   3.153000000E-006   8.005000000E+000   2.033000000E-003   3.605000000E-009   4.330000000E-009   2.544000000E-004   3.744000000E-004   9.675000000E-010   4.182000000E-008   6.719000000E-008   9.209000000E-006   5.442000000E-003   5.090999790E-010   7.275000000E-009   2.129000000E-006   3.071000000E-005   8.223000000E-008   1.330000000E-002   2.879000000E-006   4.171000000E-001   3.086000000E-007   3.628000003E-007   4.252000000E-002   1.157000000E-001   9.129000000E-004   2.838000000E+001   2.829000000E+000   2.816000000E-002   8.086000000E-002   4.143000000E-006   4.045000000E-002   2.062000000E+000   8.591000000E-004   3.089000000E-004   2.441000000E-006   3.454000000E-010   2.641000000E-012   4.540000000E-013   2.849000000E-014   9.999999166E-016   1.000000083E-015   4.160000000E-014   1.199000000E-009   3.939000000E-001   3.002000000E-002   3.245000000E-004   3.521000000E+001   1.071000000E-002 
  1.999333047E+005   2.111881551E-009   1.000000000E+001   1.000022131E+004   4.424524034E+004   9.996665237E+008   1.998933181E+008   4.254580725E+002   7.129621647E-001   3.756746796E+000   1.484504788E-001   2.751082273E+001   4.342551379E+004   1.958746587E+004   4.890368634E+001   8.099298175E+002   1.643051898E+005   2.751082273E+001   8.873040064E-001   5.484170549E-001   5.876039826E-002   1.335554476E-006   3.358879520E-005   7.957345529E-004   1.998934014E-007   1.998935958E-007   1.998936424E-007   1.186604164E+005   9.570807298E-002   1.031056053E-001   3.538819494E-002   1.095834443E+002   1.413328531E+002   1.547883645E+002   4.316560049E+003   3.376873517E+001   2.897033586E+004   1.414128264E+002   9.236918679E+001   1.058446915E+002   2.267243676E+000   2.883038254E+000   1.999133114E-003   1.728423419E-008   4.398532704E-012   7.743416892E-013   1.999333047E-015   5.124290600E-015   2.875040922E-006   1.031056053E-007   1.998933181E-007   2.919026249E+001   2.147283693E+002   7.049648325E-002   2.059313039E+005   1.999609597E-007   1.653048564E+004   2.679106283E+004   3.098966223E+003   3.098966223E+004   1.999092383E-007   3.718759468E+003   1.239386556E+004   1.447317193E+004   4.138619408E+002   7.435519603E+003   1.998933947E-007   1.998933181E-007   1.998933181E-007   1.998933181E-007   2.799066266E+005   6.735753037E+004   7.395532942E+004   6.455846410E+004   3.258912867E+005   2.705097613E+000   9.134952694E-004   4.452514696E+000   3.680772140E-001   1.057047382E+000   9.450847315E-006   1.700632690E-005   9.822723262E-002   2.861045591E-006   3.950682102E-003   1.512095584E-005   7.881370873E-001   1.730822619E-004   2.329223000E-004   1.325157944E+000   6.303897098E-006   1.600466104E+001   4.064644085E-003   7.207595636E-009   8.657112095E-009   5.086303272E-004   7.485502929E-004   1.934354723E-009   8.361210804E-008   1.343351875E-007   1.841185803E-005   1.088037044E-002   1.017860370E-009   1.454514792E-008   4.256580058E-006   6.139951788E-005   1.644051565E-007   2.659112953E-002   5.756079844E-006   8.339218141E-001   6.169941784E-007   7.253580308E-007   8.501164117E-002   2.313228336E-001   1.825191139E-003   5.674107188E+001   5.656113191E+000   5.630121861E-002   1.616660702E-001   8.283236815E-006   8.087302177E-002   4.122624744E+000   1.717627021E-003   6.175939783E-004   4.880371969E-006   6.905696346E-010   5.280238578E-012   9.076972035E-013   5.696099852E-014   1.999332714E-015   1.999333381E-015   8.317225477E-014   2.397200324E-009   7.875372874E-001   6.001997808E-002   6.487835738E-004   7.039651660E+001   2.141285694E-002 
  2.998666095E+005   3.167470078E-009   1.000000000E+001   1.000022131E+004   6.636048068E+004   1.499333047E+009   2.998066362E+008   6.381161450E+002   1.069324329E+000   5.634493592E+000   2.226509575E-001   4.126164546E+001   6.513102758E+004   2.937793173E+004   7.334737268E+001   1.214759635E+003   2.464303797E+005   4.126164546E+001   1.330808013E+000   8.225341098E-001   8.813079652E-002   2.003108951E-006   5.037759039E-005   1.193469106E-003   2.998068236E-007   2.998072608E-007   2.998073656E-007   1.779708327E+005   1.435461460E-001   1.546412105E-001   5.307638988E-002   1.643568887E+002   2.119757062E+002   2.321567291E+002   6.474120099E+003   5.064747034E+001   4.345067171E+004   2.120956529E+002   1.385383736E+002   1.587493831E+002   3.400487351E+000   4.324076509E+000   2.998366228E-003   2.592346839E-008   6.597065408E-012   1.161383378E-012   2.998666095E-015   7.685581201E-015   4.312081844E-006   1.546412105E-007   2.998066362E-007   4.378052498E+001   3.220567386E+002   1.057329665E-001   3.088626078E+005   2.999587960E-007   2.479297127E+004   4.018212567E+004   4.647932447E+003   4.647932447E+004   2.998424487E-007   5.577518936E+003   1.858873112E+004   2.170734386E+004   6.207238816E+002   1.115203921E+004   2.998068085E-007   2.998066362E-007   2.998066362E-007   2.998066362E-007   4.198132533E+005   1.010250607E+005   1.109206588E+005   9.682692820E+004   4.887825734E+005   4.057195226E+000   1.370090539E-003   6.678029393E+000   5.520544280E-001   1.585394764E+000   1.417469463E-005   2.550665380E-005   1.473244652E-001   4.291091182E-006   5.925364203E-003   2.267891167E-005   1.182074175E+000   2.595945239E-004   3.493446001E-004   1.987515888E+000   9.454794197E-006   2.400432209E+001   6.096288171E-003   1.081019127E-008   1.298422419E-008   7.628606545E-004   1.122700586E-003   2.901209447E-009   1.254042161E-007   2.014803749E-007   2.761471607E-005   1.631874089E-002   1.526620720E-009   2.181529584E-008   6.384160116E-006   9.208903577E-005   2.465803130E-007   3.988225906E-002   8.633159687E-006   1.250743628E+000   9.253883568E-007   1.087916062E-006   1.275032823E-001   3.469456672E-001   2.737482278E-003   8.510214377E+001   8.483226382E+000   8.444243723E-002   2.424721404E-001   1.242347363E-005   1.212960435E-001   6.183249487E+000   2.576154042E-003   9.262879567E-004   7.319743937E-006   1.035739269E-009   7.919477156E-012   1.361394407E-012   8.543199704E-014   2.998665345E-015   2.998666844E-015   1.247445096E-013   3.595400648E-009   1.181174575E+000   9.001995616E-002   9.730671477E-004   1.055830332E+002   3.211571387E-002 
  4.726667173E+005   4.992745563E-009   1.000000000E+001   1.000022131E+004   1.046011445E+005   2.363333587E+009   4.725721840E+008   1.005834774E+003   1.685529514E+000   8.881407619E+000   3.509550376E-001   6.503894031E+001   1.026632110E+005   4.630715830E+004   1.156142791E+002   1.914772872E+003   3.884375083E+005   6.503894031E+001   2.097694892E+000   1.296524806E+000   1.389167482E-001   3.157413672E-006   7.940800851E-005   1.881213535E-003   4.725726497E-007   4.725737360E-007   4.725739964E-007   2.805276967E+005   2.262655576E-001   2.437542261E-001   8.366200897E-002   2.590686278E+002   3.341281025E+002   3.659385726E+002   1.020487443E+004   7.983340856E+001   6.848940734E+004   3.343171692E+002   2.183720234E+002   2.502297602E+002   5.360040575E+000   6.815854064E+000   4.726194507E-003   4.086203771E-008   1.039866778E-011   1.830638196E-012   4.726667174E-015   1.211444797E-014   6.796947395E-006   2.437542261E-007   4.725721840E-007   6.900934073E+001   5.076440544E+002   1.666622845E-001   4.868467189E+005   4.729502379E-007   3.908008419E+004   6.333734012E+004   7.326334119E+003   7.326334119E+004   4.726611634E-007   8.791600942E+003   2.930060981E+004   3.421634367E+004   9.784201049E+002   1.757847522E+004   4.725726123E-007   4.725721840E-007   4.725721840E-007   4.725721840E-007   6.617334043E+005   1.592414171E+005   1.748394187E+005   1.526240830E+005   7.704467493E+005   6.395180686E+000   2.159614232E-003   1.052628780E+001   8.701794266E-001   2.498988935E+000   2.234295573E-005   4.020503098E-005   2.322211582E-001   6.763860725E-006   9.339894335E-003   3.574778383E-005   1.863252200E+000   4.091875773E-004   5.506567258E-004   3.132835003E+000   1.490318160E-005   3.783697072E+001   9.609314363E-003   1.703963516E-008   2.046646886E-008   1.202464129E-003   1.769664190E-003   4.573050490E-009   1.976692212E-007   3.175847674E-007   4.352787800E-005   2.572252276E-002   2.406345788E-009   3.438650369E-008   1.006307441E-005   1.451559489E-004   3.886738417E-007   6.286467341E-002   1.360807479E-005   1.971492878E+000   1.458649490E-006   1.714834857E-006   2.009778882E-001   5.468753920E-001   4.314974463E-003   1.341428144E+002   1.337174143E+001   1.331029476E-001   3.821983076E-001   1.958258210E-005   1.911936872E-001   9.746387711E+000   4.060679769E-003   1.460067490E-003   1.153779457E-005   1.632590842E-009   1.248312800E-011   2.145906897E-012   1.346627478E-013   4.726665311E-015   4.726669036E-015   1.966293544E-013   5.667273941E-009   1.861834200E+000   1.418945485E-001   1.533803498E-003   1.664259512E+002   5.062260543E-002 
  6.103205819E+005   6.446773731E-009   1.000000000E+001   1.000022131E+004   1.350639448E+005   3.051602909E+009   6.101985178E+008   1.298762198E+003   2.176403195E+000   1.146792373E+001   4.531630320E-001   8.398011207E+001   1.325616304E+005   5.979310741E+004   1.492844143E+002   2.472408677E+003   5.015614542E+005   8.398011207E+001   2.708602742E+000   1.674109356E+000   1.793732190E-001   4.076941487E-006   1.025338578E-004   2.429075916E-003   6.101992942E-007   6.102011054E-007   6.102015396E-007   3.622252653E+005   2.921604625E-001   3.147423241E-001   1.080267430E-001   3.345167109E+002   4.314356193E+002   4.725101945E+002   1.317682136E+004   1.030831463E+002   8.843545231E+004   4.316797476E+002   2.819681088E+002   3.231037160E+002   6.921035399E+000   8.800822791E+000   6.102595498E-003   5.276221430E-008   1.342705280E-011   2.363771614E-012   6.103205819E-015   1.564251651E-014   8.776409967E-006   3.147423241E-007   6.101985178E-007   8.910680496E+001   6.554843049E+002   2.151990372E-001   6.286301993E+005   6.108288359E-007   5.046130571E+004   8.178295797E+004   9.459969019E+003   9.459969019E+004   6.103468704E-007   1.135196282E+004   3.783377287E+004   4.418110692E+004   1.263363604E+003   2.269782244E+004   6.101992318E-007   6.101985178E-007   6.101985178E-007   6.101985178E-007   8.544488146E+005   2.056170040E+005   2.257575832E+005   1.970725159E+005   9.948225485E+005   8.257637473E+000   2.788554739E-003   1.359183936E+001   1.123600191E+000   3.226764916E+000   2.884985390E-005   5.191386870E-005   2.998505019E-001   8.733687527E-006   1.205993470E-002   4.615854561E-005   2.405883734E+000   5.283545279E-004   7.110234780E-004   4.045204817E+000   1.924340795E-005   4.885616258E+001   1.240781743E-002   2.200205698E-008   2.642688120E-008   1.552655560E-003   2.285040259E-003   5.904851630E-009   2.552360673E-007   4.100743990E-007   5.620442239E-005   3.321364607E-002   3.107141299E-009   4.440082233E-008   1.299372519E-005   1.874294507E-004   5.018666145E-007   8.117263739E-002   1.757112955E-005   2.545647147E+000   1.883449316E-006   2.214243082E-006   2.595083114E-001   7.061409132E-001   5.571616592E-003   1.732089811E+002   1.726596926E+001   1.718662759E-001   4.935052225E-001   2.528558171E-005   2.468746754E-001   1.258481040E+001   5.243264119E-003   1.885280277E-003   1.489792540E-005   2.108047290E-009   1.611856657E-011   2.770855442E-012   1.738803338E-013   6.103202713E-015   6.103208924E-015   2.538933621E-013   7.317743777E-009   2.404052772E+000   1.832182387E-001   1.980490288E-003   2.148938769E+002   6.536533432E-002 
  8.335294894E+005   8.804513851E-009   1.000000000E+001   1.000022131E+004   1.844600760E+005   4.167647447E+009   8.333627835E+008   1.773750754E+003   2.972366159E+000   1.566201911E+001   6.188956459E-001   1.146936577E+002   1.810426051E+005   8.166088408E+004   2.038813131E+002   3.376627962E+003   6.849945344E+005   1.146936577E+002   3.699203874E+000   2.286371390E+000   2.449743169E-001   5.567976990E-006   1.400329542E-004   3.317447368E-003   8.333642317E-007   8.333676101E-007   8.333684198E-007   4.946997520E+005   3.990105666E-001   4.298511577E-001   1.475347196E-001   4.568575132E+002   5.892219961E+002   6.453185307E+002   1.799590168E+004   1.407831308E+002   1.207784230E+005   5.895554079E+002   3.850906241E+002   4.412705117E+002   9.452224410E+000   1.201949524E+001   8.334461365E-003   7.205862436E-008   1.833764877E-011   3.228259713E-012   8.335294896E-015   2.136336081E-014   1.198615406E-005   4.298511577E-007   8.333627835E-007   1.216953055E+002   8.952106717E+002   2.939024980E-001   8.585353741E+005   8.345384542E-007   6.891621819E+004   1.116929516E+005   1.291970709E+004   1.291970709E+005   8.336394913E-007   1.550364850E+004   5.167049305E+004   6.033919974E+004   1.725406043E+003   3.099896171E+004   8.333641154E-007   8.333627835E-007   8.333627835E-007   8.333627835E-007   1.166941285E+006   2.808160850E+005   3.083225581E+005   2.691466721E+005   1.358653068E+006   1.127765399E+001   3.808396239E-003   1.856270173E+001   1.534527790E+000   4.406870411E+000   3.940093896E-005   7.090001838E-005   4.095130382E-001   1.192780699E-005   1.647054271E-002   6.303983528E-005   3.285773247E+000   7.215864793E-004   9.710618555E-004   5.524633456E+000   2.628118480E-005   6.672403563E+001   1.694565452E-002   3.004873810E-008   3.609182690E-008   2.120499021E-003   3.120734408E-003   8.064397810E-009   3.485820324E-007   5.600484640E-007   7.675973068E-005   4.536067482E-002   4.243497169E-009   6.063927036E-008   1.774584283E-005   2.559769062E-004   6.854112991E-007   1.108594221E-001   2.399731401E-005   3.476651500E+000   2.572272004E-006   3.024045008E-006   3.544167389E-001   9.643936193E-001   7.609290709E-003   2.365556691E+002   2.358054926E+001   2.347219042E-001   6.739919452E-001   3.453312675E-005   3.371626785E-001   1.718737807E+001   7.160851844E-003   2.574772593E-003   2.034645484E-005   2.879010857E-009   2.201351382E-011   3.784223882E-012   2.374725515E-013   8.335289102E-015   8.335300686E-015   3.467482677E-013   9.994018578E-009   3.283272659E+000   2.502255527E-001   2.704803193E-003   2.934857332E+002   8.927100832E-002 
  1.182039924E+006   1.248580526E-008   1.000000000E+001   1.000022131E+004   2.615854352E+005   5.910199621E+009   1.181803516E+009   2.515380959E+003   4.215154369E+000   2.221053017E+001   8.776646437E-001   1.626486936E+002   2.567390715E+005   1.158044514E+005   2.891269654E+002   4.788443733E+003   9.714004097E+005   1.626486936E+002   5.245893183E+000   3.242335512E+000   3.474015337E-001   7.896026693E-006   1.985827073E-004   4.704518898E-003   1.181806429E-006   1.181813223E-006   1.181814851E-006   7.015406950E+005   5.658425117E-001   6.095779889E-001   2.092210666E-001   6.478760824E+002   8.355840224E+002   9.151353093E+002   2.552024196E+004   1.996465432E+002   1.712775850E+005   8.360568383E+002   5.461024450E+002   6.257719358E+002   1.340433274E+001   1.704501571E+001   1.181921720E-002   1.021873514E-007   2.600487833E-011   4.578040626E-012   1.182039924E-014   3.029568326E-014   1.699773411E-005   6.095779889E-007   1.181803516E-006   1.725778289E+002   1.269510879E+003   4.167872773E-001   1.217501122E+006   1.184167846E-006   9.773106093E+004   1.583933498E+005   1.832161882E+004   1.832161882E+005   1.182359989E-006   2.198594259E+004   7.327465490E+004   8.556787011E+004   2.446822643E+003   4.396006478E+004   1.181806194E-006   1.181803516E-006   1.181803516E-006   1.181803516E-006   1.654855894E+006   3.982292504E+005   4.372365679E+005   3.816806915E+005   1.926725076E+006   1.599300017E+001   5.400740416E-003   2.632402911E+001   2.176135500E+000   6.249445079E+000   5.587502721E-005   1.005443160E-004   5.807362147E-001   1.691499131E-005   2.335710890E-002   8.939767945E-005   4.659601381E+000   1.023291963E-003   1.377076512E-003   7.834560617E+000   3.726971881E-005   9.462229593E+001   2.403087166E-002   4.261253928E-008   5.118232872E-008   3.007109567E-003   4.425557476E-003   1.143623627E-008   4.943290961E-007   7.942126250E-007   1.088540566E-004   6.432661267E-002   6.017762314E-009   8.599340448E-008   2.516562998E-005   3.630044607E-004   9.719914295E-007   1.572113099E-001   3.403092942E-005   4.930288524E+000   3.647775206E-006   4.288440886E-006   5.026033757E-001   1.367620192E+000   1.079084247E-002   3.354629305E+002   3.343990945E+001   3.328624426E-001   9.557974827E-001   4.897191406E-005   4.781351493E-001   2.437366324E+001   1.015490499E-002   3.651321326E-003   2.885359455E-005   4.082765898E-009   3.121767440E-011   5.366461256E-012   3.367631744E-013   1.182038759E-014   1.182041089E-014   4.917286086E-013   1.417265869E-008   4.656055261E+000   3.548483852E-001   3.835719553E-003   4.161962573E+002   1.265964759E-001 
  1.716190191E+006   1.812799727E-008   1.000000000E+001   1.000022131E+004   3.797928893E+005   8.580950955E+009   1.715846953E+009   3.652052726E+003   6.119934221E+000   3.224721369E+001   1.274271217E+000   2.361477703E+002   3.727565095E+005   1.681351530E+005   4.197801207E+002   6.952286464E+003   1.410365099E+006   2.361477703E+002   7.616452067E+000   4.707509694E+000   5.043882971E-001   1.146415048E-005   2.883199521E-004   6.830436960E-003   1.715853092E-006   1.715867414E-006   1.715870846E-006   1.018558878E+006   8.215402444E-001   8.850392815E-001   3.037656639E-001   9.406438437E+002   1.213174846E+003   1.328674446E+003   3.705254622E+004   2.898645233E+002   2.486759587E+005   1.213861322E+003   7.928798682E+002   9.085510871E+002   1.946159677E+001   2.474746255E+001   1.716018572E-002   1.483646420E-007   3.775618420E-011   6.646804610E-012   1.716190191E-014   4.398595459E-014   2.467881495E-005   8.850392815E-007   1.715846953E-006   2.505637679E+002   1.843188265E+003   6.051286613E-001   1.767675897E+006   1.720830913E-006   1.418946050E+005   2.299694856E+005   2.660094796E+004   2.660094796E+005   1.717019986E-006   3.192113755E+004   1.063866299E+005   1.242350079E+005   3.552513695E+003   6.382511320E+004   1.715852599E-006   1.715846953E-006   1.715846953E-006   1.715846953E-006   2.402666267E+006   5.781844753E+005   6.348187516E+005   5.541578127E+005   2.797390011E+006   2.322005328E+001   7.841272989E-003   3.821955555E+001   3.159506142E+000   9.073497540E+000   8.112431031E-005   1.459791377E-004   8.431642408E-001   2.455868163E-005   3.391191817E-002   1.297954641E-004   6.765221733E+000   1.485705849E-003   1.999361574E-003   1.137490859E+001   5.411147672E-005   1.373810248E+002   3.489014658E-002   6.186865642E-008   7.431103528E-008   4.365987846E-003   6.425416075E-003   1.660414010E-008   7.177107374E-007   1.153108189E-006   1.580439547E-004   9.339507019E-002   8.737118064E-009   1.248528364E-007   3.653768917E-005   5.270420076E-004   1.411223194E-006   2.282532954E-001   4.940911562E-005   7.158229286E+000   5.296162929E-006   6.226338099E-006   7.297240692E-001   1.985632051E+000   1.566710025E-002   4.870547762E+002   4.855102050E+001   4.832791578E-001   1.387711388E+000   7.110175962E-005   6.941989322E-001   3.538784174E+001   1.474378993E-002   5.301311500E-003   4.189220256E-005   5.927720920E-009   4.532458294E-011   7.791503467E-012   4.889425854E-013   1.716187735E-014   1.716192646E-014   7.139351198E-013   2.057712039E-008   6.760073162E+000   5.152002953E-001   5.569037167E-003   6.042705662E+002   1.838039694E-001 
  2.607445025E+006   2.754225990E-008   1.000000000E+001   1.000022131E+004   5.770275840E+005   1.303722512E+010   2.606923536E+009   5.548643012E+003   9.298148958E+000   4.899389201E+001   1.936027931E+000   3.587844354E+002   5.663370594E+005   2.554513891E+005   6.377810530E+002   1.056275979E+004   2.142798321E+006   3.587844354E+002   1.157184102E+001   7.152221703E+000   7.663280927E-001   1.741773276E-005   4.380507641E-004   1.037763120E-002   2.606937707E-006   2.606970766E-006   2.606978690E-006   1.547518622E+006   1.248183933E+000   1.344659399E+000   4.615177695E-001   1.429140618E+003   1.843202888E+003   2.018683938E+003   5.629473808E+004   4.403974647E+002   3.778187841E+005   1.844245866E+003   1.204639601E+003   1.380381396E+003   2.956842658E+001   3.759935726E+001   2.607184280E-002   2.254136224E-007   5.736379054E-011   1.009863458E-011   2.607445026E-014   6.682881598E-014   3.749505945E-005   1.344659399E-006   2.606923536E-006   3.806869736E+002   2.800395956E+003   9.193851157E-001   2.685668375E+006   2.618428203E-006   2.155835546E+005   3.493976333E+005   4.041539788E+004   4.041539788E+005   2.609631292E-006   4.849847746E+004   1.616355171E+005   1.887529453E+005   5.397411201E+003   9.697088047E+004   2.606936568E-006   2.606923536E-006   2.606923536E-006   2.606923536E-006   3.650423034E+006   8.784482288E+005   9.644939146E+005   8.419439985E+005   4.250135390E+006   3.527873118E+001   1.191341633E-002   5.806780070E+001   4.800306290E+000   1.378556185E+001   1.232539263E-004   2.217892738E-004   1.281037741E+000   3.731253830E-005   5.152311369E-002   1.972010672E-004   1.027854829E+001   2.257265160E-003   3.037673456E-003   1.728214562E+001   8.221274163E-005   2.087259742E+002   5.300935735E-002   9.399839321E-008   1.129023696E-007   6.633340143E-003   9.762274172E-003   2.522703061E-008   1.090433508E-006   1.751942312E-006   2.401196123E-004   1.418971582E-001   1.327448831E-008   1.896916255E-007   5.551250457E-005   8.007463671E-004   2.144102043E-006   3.467901883E-001   7.506834230E-005   1.087565320E+001   8.046575346E-006   9.459810749E-006   1.108685624E+000   3.016813893E+000   2.380336563E-002   7.399928980E+002   7.376461975E+001   7.342565189E-001   2.108380047E+000   1.080264474E-004   1.054711512E+000   5.376551641E+001   2.240056021E-002   8.054397681E-003   6.364773305E-005   9.006115115E-009   6.886262310E-011   1.183780041E-011   7.428610875E-013   2.607439356E-014   2.607450692E-014   1.084697131E-012   3.126326585E-008   1.027072595E+001   7.827549964E-001   8.461159099E-003   9.180813932E+002   2.792573621E-001 
  3.498699858E+006   3.695652254E-008   1.000000000E+001   1.000022131E+004   7.742622786E+005   1.749349929E+010   3.498000118E+009   7.445233298E+003   1.247636369E+001   6.574057034E+001   2.597784645E+000   4.814211005E+002   7.599176092E+005   3.427676251E+005   8.557819853E+002   1.417323313E+004   2.875231544E+006   4.814211005E+002   1.552722997E+001   9.596933711E+000   1.028267888E+000   2.337131505E-005   5.877815762E-004   1.392482544E-002   3.498025633E-006   3.498085155E-006   3.498099421E-006   2.076478366E+006   1.674827622E+000   1.804279517E+000   6.192698751E-001   1.917637392E+003   2.473230930E+003   2.708693430E+003   7.553692994E+004   5.909304061E+002   5.069616095E+005   2.474630410E+003   1.616399335E+003   1.852211705E+003   3.967525639E+001   5.045125196E+001   3.498349989E-002   3.024626028E-007   7.697139688E-011   1.355046455E-011   3.498699860E-014   8.967167737E-014   5.031130396E-005   1.804279517E-006   3.498000118E-006   5.108101793E+002   3.757603648E+003   1.233641570E+000   3.603660854E+006   3.518713791E-006   2.892725043E+005   4.688257810E+005   5.422984780E+004   5.422984780E+005   3.502875321E-006   6.507581736E+004   2.168844042E+005   2.532708827E+005   7.242308707E+003   1.301166477E+005   3.498023583E-006   3.498000118E-006   3.498000118E-006   3.498000118E-006   4.898179802E+006   1.178711982E+006   1.294169078E+006   1.129730184E+006   5.702880769E+006   4.733740908E+001   1.598555968E-002   7.791604584E+001   6.441106439E+000   1.849762615E+001   1.653835422E-004   2.975994100E-004   1.718911240E+000   5.006639497E-005   6.913430920E-002   2.646066702E-004   1.379187484E+001   3.028824472E-003   4.075985339E-003   2.318938266E+001   1.103140065E-004   2.800709237E+002   7.112856812E-002   1.261281300E-007   1.514937039E-007   8.900692439E-003   1.309913227E-002   3.384992113E-008   1.463156279E-006   2.350776435E-006   3.221952700E-004   1.903992463E-001   1.781185522E-008   2.545304147E-007   7.448731998E-005   1.074450726E-003   2.876980893E-006   4.653270812E-001   1.007275690E-004   1.459307711E+001   1.079698776E-005   1.269328345E-005   1.487647180E+000   4.047995736E+000   3.193963101E-002   9.929310198E+002   9.897821899E+001   9.852338801E-001   2.829048705E+000   1.449511352E-004   1.415224093E+000   7.214319108E+001   3.005733048E-002   1.080748386E-002   8.540326354E-005   1.208450931E-008   9.240066326E-011   1.588409736E-011   9.967795896E-013   3.498689652E-014   3.498710062E-014   1.455459142E-012   4.194941130E-008   1.378137874E+001   1.050309697E+000   1.135328103E-002   1.231892220E+003   3.747107548E-001 
