     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  2.249083267E+011   2.375690965E-003   9.999988146E+000   1.620876820E-026   1.958203400E-024   5.317509583E-031   1.146288990E-030   1.970780943E-022   4.096273217E-166   1.970780943E-022   3.184316997E-026   7.771793335E-027   1.054499322E-132   3.961496330E-026   1.751212332E-029   1.265524045E-051   1.219417528E-025   2.265268681E-038   1.737746171E-031   0.000000000E+000   2.982213027E-035   1.103442102E-048 
  3.217613029E+011   3.398742197E-003   9.999983042E+000   2.283066785E-026   1.958201893E-024   5.317474280E-031   1.146307849E-030   1.970779202E-022   4.095619051E-166   1.970779202E-022   3.184311024E-026   7.771775737E-027   1.054372203E-132   3.961488597E-026   1.776344811E-029   1.357632030E-051   1.219416002E-025   2.265255939E-038   1.737725648E-031   0.000000000E+000   2.982835009E-035   1.211904963E-048 
  4.864444576E+011   5.138278872E-003   9.999974362E+000   3.358875459E-026   1.958199332E-024   5.317414253E-031   1.146339916E-030   1.970776242E-022   4.094507006E-166   1.970776242E-022   3.184300952E-026   7.771745877E-027   1.054156097E-132   3.961475539E-026   1.816780002E-029   1.516913030E-051   1.219413409E-025   2.265234272E-038   1.737690752E-031   0.000000000E+000   2.984520646E-035   1.405294224E-048 
  6.511276122E+011   6.877815546E-003   9.999965683E+000   4.373785949E-026   1.958196771E-024   5.317354228E-031   1.146371983E-030   1.970773282E-022   4.093395287E-166   1.970773282E-022   3.184289555E-026   7.771715239E-027   1.053940039E-132   3.961461079E-026   1.854446531E-029   1.678292603E-051   1.219410815E-025   2.265212606E-038   1.737655859E-031   0.000000000E+000   2.986923058E-035   1.608302644E-048 
  9.160078821E+011   9.675727359E-003   9.999951724E+000   5.888760077E-026   1.958192652E-024   5.317257686E-031   1.146423560E-030   1.970768521E-022   4.091607852E-166   1.970768521E-022   3.184273216E-026   7.771667203E-027   1.053592629E-132   3.961439937E-026   1.909597493E-029   1.938847364E-051   1.219406644E-025   2.265177758E-038   1.737599739E-031   0.000000000E+000   2.992097677E-035   1.949946523E-048 
  1.180888152E+012   1.247363917E-002   9.999937765E+000   7.273757510E-026   1.958188533E-024   5.317161147E-031   1.146475137E-030   1.970763760E-022   4.089821245E-166   1.970763760E-022   3.184254963E-026   7.771618115E-027   1.053245343E-132   3.961416774E-026   1.958587660E-029   2.196294255E-051   1.219402473E-025   2.265142911E-038   1.737543622E-031   0.000000000E+000   2.998647138E-035   2.303021234E-048 
  1.635099784E+012   1.727144495E-002   9.999913830E+000   9.388546546E-026   1.958181470E-024   5.316995609E-031   1.146563577E-030   1.970755596E-022   4.086759513E-166   1.970755596E-022   3.184227385E-026   7.771536183E-027   1.052650107E-132   3.961381003E-026   2.029972351E-029   2.619197782E-051   1.219395321E-025   2.265083157E-038   1.737447403E-031   0.000000000E+000   3.012416007E-035   2.913312135E-048 
  2.318562489E+012   2.449081383E-002   9.999877815E+000   1.206585515E-025   1.958170842E-024   5.316746529E-031   1.146696652E-030   1.970743312E-022   4.082156941E-166   1.970743312E-022   3.184184948E-026   7.771412579E-027   1.051755108E-132   3.961326206E-026   2.112646478E-029   3.187052009E-051   1.219384559E-025   2.264993246E-038   1.737302636E-031   0.000000000E+000   3.037439970E-035   3.785786446E-048 
  3.368789592E+012   3.558428945E-002   9.999822477E+000   1.529971863E-025   1.958154512E-024   5.316363796E-031   1.146901129E-030   1.970724437E-022   4.075094860E-166   1.970724437E-022   3.184120314E-026   7.771223396E-027   1.050381362E-132   3.961242654E-026   2.197748018E-029   3.869338109E-051   1.219368022E-025   2.264855085E-038   1.737080216E-031   0.000000000E+000   3.081557303E-035   4.904951237E-048 
  4.419016695E+012   4.667776508E-002   9.999767140E+000   1.777980559E-025   1.958138182E-024   5.315981066E-031   1.147105594E-030   1.970705563E-022   4.068045177E-166   1.970705563E-022   3.184049606E-026   7.771032058E-027   1.049009445E-132   3.961152811E-026   2.250060383E-029   4.343036318E-051   1.219351487E-025   2.264716922E-038   1.736857833E-031   0.000000000E+000   3.128280252E-035   5.722719007E-048 
  6.815143427E+012   7.198788459E-002   9.999640892E+000   2.169139305E-025   1.958100927E-024   5.315107849E-031   1.147572042E-030   1.970662504E-022   4.052007009E-166   1.970662504E-022   3.183913063E-026   7.770607650E-027   1.045886132E-132   3.960973828E-026   2.308888940E-029   4.929569995E-051   1.219313761E-025   2.264401685E-038   1.736350574E-031   0.000000000E+000   3.232116234E-035   6.777326685E-048 
  1.016088895E+013   1.073287611E-001   9.999464618E+000   2.491647549E-025   1.958048909E-024   5.313888556E-031   1.148223242E-030   1.970602381E-022   4.029718589E-166   1.970602381E-022   3.183709447E-026   7.770012442E-027   1.041540590E-132   3.960710691E-026   2.340360766E-029   5.268382386E-051   1.219261087E-025   2.263961489E-038   1.735642531E-031   0.000000000E+000   3.356407074E-035   7.406274816E-048 
  1.189367609E+013   1.256320708E-001   9.999373326E+000   2.601900090E-025   1.958021970E-024   5.313257087E-031   1.148560453E-030   1.970571244E-022   4.018223474E-166   1.970571244E-022   3.183576532E-026   7.769699391E-027   1.039297101E-132   3.960546471E-026   2.349461954E-029   5.369813284E-051   1.219233807E-025   2.263733503E-038   1.735275940E-031   0.000000000E+000   3.410179282E-035   7.597234662E-048 
  1.362646324E+013   1.439353806E-001   9.999282036E+000   2.687891192E-025   1.957995030E-024   5.312625637E-031   1.148897630E-030   1.970540108E-022   4.006761134E-166   1.970540108E-022   3.183468632E-026   7.769393947E-027   1.037058441E-132   3.960408027E-026   2.356559928E-029   5.450032713E-051   1.219206529E-025   2.263505519E-038   1.734909425E-031   0.000000000E+000   3.457337717E-035   7.749110999E-048 
  1.535925038E+013   1.622386903E-001   9.999190747E+000   2.756135451E-025   1.957968091E-024   5.311994212E-031   1.149234773E-030   1.970508973E-022   3.995331471E-166   1.970508973E-022   3.183362103E-026   7.769089614E-027   1.034824599E-132   3.960271064E-026   2.362387976E-029   5.516643431E-051   1.219179250E-025   2.263277538E-038   1.734542985E-031   0.000000000E+000   3.498557705E-035   7.875787966E-048 
  1.814912313E+013   1.917079214E-001   9.999043771E+000   2.839639106E-025   1.957924719E-024   5.310977659E-031   1.149777520E-030   1.970458845E-022   3.976997574E-166   1.970458845E-022   3.183204468E-026   7.768602190E-027   1.031238099E-132   3.960064687E-026   2.369928999E-029   5.603851295E-051   1.219135333E-025   2.262910493E-038   1.733953155E-031   0.000000000E+000   3.554128850E-035   8.042404630E-048 
  2.093899587E+013   2.211771526E-001   9.998896799E+000   2.900917486E-025   1.957881349E-024   5.309961213E-031   1.150320179E-030   1.970408718E-022   3.958747753E-166   1.970408718E-022   3.183037251E-026   7.768115081E-027   1.027664019E-132   3.959848759E-026   2.375789407E-029   5.672446234E-051   1.219091416E-025   2.262543473E-038   1.733363519E-031   0.000000000E+000   3.598568598E-035   8.174067661E-048 
  2.524694189E+013   2.666816858E-001   9.998669862E+000   2.968565432E-025   1.957814380E-024   5.308391929E-031   1.151157948E-030   1.970331320E-022   3.930731779E-166   1.970331320E-022   3.182797370E-026   7.767364924E-027   1.022169443E-132   3.959533862E-026   2.382427995E-029   5.751081867E-051   1.219023607E-025   2.261976811E-038   1.732453424E-031   0.000000000E+000   3.650170536E-035   8.325655116E-048 
  3.229102899E+013   3.410878863E-001   9.998298807E+000   3.040889331E-025   1.957704884E-024   5.305826694E-031   1.152527371E-030   1.970204772E-022   3.885348020E-166   1.970204772E-022   3.182411712E-026   7.766139762E-027   1.013248214E-132   3.959025688E-026   2.389021013E-029   5.830343211E-051   1.218912737E-025   2.261050454E-038   1.730966300E-031   0.000000000E+000   3.703532341E-035   8.479146230E-048 
  4.399839817E+013   4.647520100E-001   9.997682163E+000   3.115114155E-025   1.957522917E-024   5.301565604E-031   1.154802151E-030   1.969994475E-022   3.811075035E-166   1.969994475E-022   3.181780495E-026   7.764105290E-027   9.985927702E-133   3.958191024E-026   2.393610072E-029   5.886790733E-051   1.218728494E-025   2.259511536E-038   1.728497453E-031   0.000000000E+000   3.744956616E-035   8.588877982E-048 
  5.570576734E+013   5.884161335E-001   9.997065586E+000   3.164468776E-025   1.957340972E-024   5.297307703E-031   1.157075411E-030   1.969784209E-022   3.738220932E-166   1.969784209E-022   3.181132466E-026   7.762072771E-027   9.841491135E-133   3.957339744E-026   2.394676529E-029   5.900984203E-051   1.218544280E-025   2.257973584E-038   1.726032083E-031   0.000000000E+000   3.759904209E-035   8.616519717E-048 
  7.569138021E+013   7.995227673E-001   9.996013186E+000   3.222129028E-025   1.957030424E-024   5.290046710E-031   1.160952582E-030   1.969425343E-022   3.617053368E-166   1.969425343E-022   3.180090113E-026   7.758599678E-027   9.599730497E-133   3.955950081E-026   2.393894216E-029   5.893788122E-051   1.218229876E-025   2.255350498E-038   1.721831495E-031   0.000000000E+000   3.765703456E-035   8.602489409E-048 
