     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  1.588808838E+007   1.678247693E-007   9.999999999E+000   2.128495571E-023   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   1.333609766E-045   1.324865410E-019   2.120380444E-020   1.822606366E-032   6.148936844E-033   2.855080059E-032   7.153846077E-041   2.190208677E-025   2.851391573E-030   6.674471920E-040   2.136981467E-040   0.000000000E+000   0.000000000E+000   3.758287091E-029   2.909395254E-034   1.148019167E-046   2.160397447E-043   6.361239460E-043   0.000000000E+000   0.000000000E+000   5.076460516E-040 
  2.309765337E+007   2.439789013E-007   9.999999999E+000   3.097397701E-023   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   1.940680522E-045   1.927949762E-019   3.085586612E-020   2.049900539E-032   6.915760412E-033   4.154724607E-032   1.041030730E-040   3.187200952E-025   4.149357104E-030   9.205688840E-040   2.947407178E-040   0.000000000E+000   0.000000000E+000   5.469075292E-029   4.233764270E-034   2.071254334E-046   3.897785597E-043   1.147693800E-042   0.000000000E+000   0.000000000E+000   7.387286860E-040 
  3.030721836E+007   3.201330334E-007   9.999999998E+000   4.066301031E-023   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   2.547754992E-045   2.531034114E-019   4.050792780E-020   2.807547784E-032   9.471838973E-033   5.454369155E-032   1.366676835E-040   4.184193226E-025   5.447322634E-030   1.643799630E-039   5.262992171E-040   0.000000000E+000   0.000000000E+000   7.179863482E-029   5.558133262E-034   2.306455617E-046   4.340398636E-043   1.278020168E-042   0.000000000E+000   0.000000000E+000   9.698113199E-040 
  4.262774062E+007   4.502738505E-007   9.999999998E+000   5.722075702E-023   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   3.585201289E-045   3.561653047E-019   5.700246540E-020   3.713875257E-032   1.252952082E-032   7.675349143E-032   1.923177830E-040   5.887966686E-025   7.665433325E-030   2.824475136E-039   9.043188873E-040   0.000000000E+000   0.000000000E+000   1.010345233E-028   7.821365128E-034   2.351364593E-046   4.424910497E-043   1.302904487E-042   0.000000000E+000   0.000000000E+000   1.364711530E-039 
  5.494826288E+007   5.804146676E-007   9.999999997E+000   7.377853881E-023   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   4.622658432E-045   4.592271981E-019   7.349700299E-020   6.432857677E-032   2.170256635E-032   9.896329130E-032   2.479678824E-040   7.591740144E-025   9.883544010E-030   4.021091953E-039   1.287442525E-039   0.000000000E+000   0.000000000E+000   1.302704114E-028   1.008459692E-033   2.764113230E-046   5.201640649E-043   1.531610853E-042   0.000000000E+000   0.000000000E+000   1.759611738E-039 
  6.846901545E+007   7.232334339E-007   9.999999996E+000   9.194937308E-023   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   5.761194187E-045   5.723290886E-019   9.159839161E-020   1.197430819E-031   4.039778759E-032   1.233367068E-031   3.090392566E-040   9.461490374E-025   1.231773674E-029   6.687461456E-039   2.141140358E-039   0.000000000E+000   0.000000000E+000   1.623543763E-028   1.256830625E-033   3.338178860E-046   6.281944843E-043   1.849703881E-042   0.000000000E+000   0.000000000E+000   2.192982002E-039 
  9.425218130E+007   9.955792162E-007   9.999999995E+000   1.266000491E-022   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   7.932341508E-045   7.880067874E-019   1.261165223E-019   2.118671583E-031   7.147773649E-032   1.698151710E-031   4.254982599E-040   1.302697831E-024   1.695957855E-029   9.267887902E-039   2.967321599E-039   0.000000000E+000   0.000000000E+000   2.235363387E-028   1.730457266E-033   3.986757414E-046   7.502471026E-043   2.209084945E-042   0.000000000E+000   0.000000000E+000   3.019389946E-039 
  1.200353472E+008   1.267924999E-006   9.999999994E+000   1.612508788E-022   9.251975833E-066   4.975190233E-066   1.094232746E-065   1.522314011E-065   1.454704222E-037   1.010353633E-044   1.003684486E-018   1.606346530E-019   2.552196648E-031   8.610359480E-032   2.162936351E-031   5.419572630E-040   1.659246623E-024   2.160142034E-029   9.267887902E-039   2.967321599E-039   0.000000000E+000   0.000000000E+000   2.847182996E-028   2.204083876E-033   6.098257678E-046   1.147599334E-042   3.379079244E-042   0.000000000E+000   0.000000000E+000   3.845797883E-039 
  1.716707251E+008   1.813345894E-006   9.999999991E+000   2.306457935E-022   6.192847273E-064   3.330163613E-064   7.324290936E-064   1.018967012E-063   9.737121279E-036   1.445188316E-044   1.435617460E-018   2.297633525E-019   3.311881354E-031   1.117331184E-031   3.093750306E-031   7.751871412E-040   2.373299028E-024   3.089753453E-029   9.267887902E-039   2.967321599E-039   0.000000000E+000   0.000000000E+000   4.072460598E-028   3.152605353E-033   9.678741324E-046   1.821391894E-042   5.363045584E-042   0.000000000E+000   0.000000000E+000   5.500826825E-039 
  2.233061031E+008   2.358766790E-006   9.999999988E+000   3.000413244E-022   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   1.880042050E-044   1.867550433E-018   2.988920519E-019   6.025041018E-031   2.032671311E-031   4.024564258E-031   1.008417019E-039   3.087351428E-024   4.019364863E-029   9.267887902E-039   2.967321599E-039   0.000000000E+000   0.000000000E+000   5.297738140E-028   4.101126703E-033   9.678741324E-046   1.821391894E-042   5.363045584E-042   0.000000000E+000   0.000000000E+000   7.155855741E-039 
  3.059026978E+008   3.231228857E-006   9.999999984E+000   4.110485622E-022   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   2.575679118E-044   2.558475804E-018   4.094711813E-019   9.149843927E-031   3.086887739E-031   5.513505859E-031   1.381494458E-039   4.229558544E-024   5.506382852E-029   1.260728820E-038   4.036505295E-039   0.000000000E+000   0.000000000E+000   7.257707257E-028   5.618393022E-033   9.678741324E-046   1.821391894E-042   5.363045584E-042   0.000000000E+000   0.000000000E+000   9.803260584E-039 
  4.324808747E+008   4.568265310E-006   9.999999977E+000   5.811687291E-022   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   3.641828222E-044   3.617309695E-018   5.789322182E-019   9.149843927E-031   3.086887739E-031   7.795288941E-031   1.953230613E-039   5.979975656E-024   7.785217996E-029   2.747963367E-038   8.798219333E-039   0.000000000E+000   0.000000000E+000   1.026133343E-027   7.943582739E-033   1.972616351E-045   3.712163917E-042   1.093037933E-041   0.000000000E+000   0.000000000E+000   1.386037298E-038 
  6.454487900E+008   6.817830543E-006   9.999999966E+000   8.674044425E-022   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   5.435883577E-044   5.398798825E-018   8.640505889E-019   9.149843927E-031   3.086887739E-031   1.163439133E-030   2.915177141E-039   8.925054218E-024   1.161936040E-028   4.389202617E-038   1.405301387E-038   0.000000000E+000   0.000000000E+000   1.531493682E-027   1.185571516E-032   5.428108690E-045   1.021487488E-041   3.007745880E-041   0.000000000E+000   0.000000000E+000   2.068646849E-038 
  8.704022447E+008   9.193998193E-006   9.999999954E+000   1.169760486E-021   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   7.331257881E-044   7.280547691E-018   1.165215025E-018   9.149843927E-031   3.086887739E-031   1.568955303E-030   3.931260677E-039   1.203587764E-023   1.566928288E-028   4.389202617E-038   1.405301387E-038   0.000000000E+000   0.000000000E+000   2.065294892E-027   1.598801464E-032   7.292453654E-045   1.372328852E-041   4.040790022E-041   0.000000000E+000   0.000000000E+000   2.789672672E-038 
  1.233731288E+009   1.303181753E-005   9.999999935E+000   1.658129452E-021   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   1.039329731E-043   1.031981648E-017   1.651634695E-018   9.149843927E-031   3.086887739E-031   2.223916570E-030   5.572367521E-039   1.706026128E-023   2.221043330E-028   7.704227664E-038   2.466680800E-038   0.000000000E+000   0.000000000E+000   2.927452936E-027   2.266220993E-032   7.373129606E-045   1.387510839E-041   4.085493026E-041   0.000000000E+000   0.000000000E+000   3.954222911E-038 
  1.812617016E+009   1.914654710E-005   9.999999904E+000   2.436302067E-021   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   1.527393978E-043   1.516222957E-017   2.426638528E-018   9.149843927E-031   3.086887739E-031   3.267454726E-030   8.187113662E-039   2.506552227E-023   3.263233152E-028   1.298599835E-037   4.157757817E-038   0.000000000E+000   0.000000000E+000   4.301113480E-027   3.329607425E-032   9.663174107E-045   1.818462380E-041   5.354419700E-041   0.000000000E+000   0.000000000E+000   5.809679912E-038 
  2.444256371E+009   2.581850954E-005   9.999999871E+000   3.285477534E-021   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   2.060208621E-043   2.044592982E-017   3.272268137E-018   9.149843927E-031   3.086887739E-031   4.406090060E-030   1.104014050E-038   3.380029887E-023   4.400397201E-028   1.338577825E-037   4.285756295E-038   0.000000000E+000   0.000000000E+000   5.799954336E-027   4.489898061E-032   1.202165613E-044   2.262292822E-041   6.661267995E-041   0.000000000E+000   0.000000000E+000   7.834223603E-038 
  3.444258857E+009   3.638146604E-005   9.999999818E+000   4.630068457E-021   1.229317479E-063   6.610575323E-064   1.453915860E-063   2.022710884E-063   1.932877214E-035   2.904336543E-043   2.881100919E-017   4.611056931E-018   4.382935824E-030   1.478673403E-030   6.208761316E-030   1.555701158E-038   4.762907217E-023   6.200738970E-028   1.401870414E-037   4.488401673E-038   0.000000000E+000   0.000000000E+000   8.172896216E-027   6.326850013E-032   1.206591732E-044   2.270622105E-041   6.685793373E-041   0.000000000E+000   0.000000000E+000   1.103945173E-037 
  5.159597372E+009   5.450046711E-005   9.999999728E+000   6.937028720E-021   2.149473839E-062   1.155865671E-062   2.542186342E-062   3.536730100E-062   3.379655034E-034   4.353963766E-043   4.315991614E-017   6.907527108E-018   1.033163169E-029   3.485588110E-030   9.300944822E-030   2.330495280E-038   7.135003672E-023   9.288926140E-028   4.162122565E-037   1.332596630E-037   0.000000000E+000   0.000000000E+000   1.224327979E-026   9.477826060E-032   1.214184006E-044   2.284909610E-041   6.727862595E-041   0.000000000E+000   0.000000000E+000   1.653748705E-037 
  6.682150233E+009   7.058308678E-005   9.999999648E+000   8.985279896E-021   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   5.642432035E-043   5.589615963E-017   8.945898564E-018   1.033163169E-029   3.485588110E-030   1.204559981E-029   3.018210697E-038   9.240501508E-023   1.203003342E-027   6.612151976E-037   2.117028343E-037   0.000000000E+000   0.000000000E+000   1.585619080E-026   1.227465522E-031   1.214184006E-044   2.284909610E-041   6.727862595E-041   0.000000000E+000   0.000000000E+000   2.141759978E-037 
  9.178332456E+009   9.695008546E-005   9.999999516E+000   1.234448543E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   7.758429877E-043   7.677686907E-017   1.228775053E-017   1.190556209E-029   4.016585850E-030   1.654538326E-029   4.145700335E-038   1.269240463E-022   1.652399947E-027   6.612151976E-037   2.117028343E-037   0.000000000E+000   0.000000000E+000   2.177944584E-026   1.685995562E-031   1.214184006E-044   2.284909610E-041   6.727862595E-041   0.000000000E+000   0.000000000E+000   2.941840129E-037 
  1.189426298E+010   1.256382701E-004   9.999999373E+000   1.600104410E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   1.006577672E-042   9.949578527E-017   1.592379800E-017   1.789927502E-029   6.038687985E-030   2.144129883E-029   5.372446481E-038   1.644819057E-022   2.141358404E-027   6.612151976E-037   2.117028343E-037   0.000000000E+000   0.000000000E+000   2.822413350E-026   2.184888763E-031   1.297156879E-044   2.441051935E-041   7.187619999E-041   0.000000000E+000   0.000000000E+000   3.812353657E-037 
  1.630857389E+010   1.722663283E-004   9.999999140E+000   2.194781411E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   1.382728301E-042   1.364217504E-016   2.183361126E-017   3.738291944E-029   1.261189552E-029   2.939882528E-029   7.366325000E-038   2.255261757E-022   2.936081718E-027   7.740431106E-037   2.478272142E-037   0.000000000E+000   0.000000000E+000   3.869891403E-026   2.995753666E-031   3.239582884E-044   6.096402213E-041   1.795071290E-040   0.000000000E+000   0.000000000E+000   5.227232714E-037 
  2.072288479E+010   2.188943865E-004   9.999998908E+000   2.789905798E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   1.760277276E-042   1.733477139E-016   2.774342373E-017   6.150552681E-029   2.075015247E-029   3.735634969E-029   9.360202304E-038   2.865704128E-022   3.730804422E-027   1.193219076E-036   3.820357747E-037   0.000000000E+000   0.000000000E+000   4.917366064E-026   3.806611276E-031   5.047149748E-044   9.497968102E-041   2.796654364E-040   0.000000000E+000   0.000000000E+000   6.642109884E-037 
  2.782009646E+010   2.938617382E-004   9.999998534E+000   3.747666657E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   2.370226315E-042   2.327162925E-016   3.724506136E-017   9.357665224E-029   3.157000521E-029   5.015024152E-029   1.256590208E-037   3.847156448E-022   5.008537172E-027   1.685757326E-036   5.397329117E-037   0.000000000E+000   0.000000000E+000   6.601461537E-026   5.110272760E-031   9.225170011E-044   1.736036672E-040   5.111719141E-040   0.000000000E+000   0.000000000E+000   8.916907809E-037 
  4.290410572E+010   4.531930757E-004   9.999997739E+000   5.787053825E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   3.678630429E-042   3.588948721E-016   5.743929367E-017   1.728349573E-028   5.830942198E-029   7.734163264E-029   1.937910092E-037   5.933076459E-022   7.724152314E-027   1.685757326E-036   5.397329117E-037   0.000000000E+000   0.000000000E+000   1.018072047E-025   7.880954172E-031   1.810489619E-043   3.407066070E-040   1.003202589E-039   0.000000000E+000   0.000000000E+000   1.375161748E-036 
  5.798811497E+010   6.125244132E-004   9.999996944E+000   7.831608815E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   5.003473667E-042   4.850734326E-016   7.763351666E-017   2.235602726E-028   7.542264871E-029   1.045329999E-028   2.619228193E-037   8.018992634E-022   1.043976034E-026   1.685757326E-036   5.397329117E-037   0.000000000E+000   0.000000000E+000   1.375995726E-025   1.065158805E-030   1.810489619E-043   3.407066070E-040   1.003202589E-039   0.000000000E+000   0.000000000E+000   1.858630511E-036 
  7.307212422E+010   7.718557507E-004   9.999996149E+000   9.881300005E-020   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   6.344817423E-042   6.112519739E-016   9.782773033E-017   2.457525979E-028   8.290968539E-029   1.317243434E-028   3.300544544E-037   1.010490497E-021   1.315536125E-026   1.685757326E-036   5.397329117E-037   0.000000000E+000   0.000000000E+000   1.733918166E-025   1.342219546E-030   1.810489619E-043   3.407066070E-040   1.003202589E-039   0.000000000E+000   0.000000000E+000   2.342097070E-036 
  9.724400631E+010   1.027181655E-003   9.999994875E+000   1.317652185E-019   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   8.528868181E-042   8.134510157E-016   1.301886133E-016   2.863958485E-028   9.662152059E-029   1.752979841E-028   4.392339448E-037   1.344753792E-021   1.750705316E-026   1.685757326E-036   5.397329117E-037   0.000000000E+000   0.000000000E+000   2.307483148E-025   1.786205040E-030   1.810489619E-043   3.407066070E-040   1.003202589E-039   0.000000000E+000   0.000000000E+000   3.116839855E-036 
  1.214158884E+011   1.282507559E-003   9.999993601E+000   1.648472341E-019   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   1.075568364E-041   1.015650008E-015   1.625494724E-016   2.914762549E-028   9.833549998E-029   2.188715636E-028   5.484129930E-037   1.679016102E-021   2.185872679E-026   2.224652964E-036   7.122724034E-037   0.000000000E+000   0.000000000E+000   2.881051347E-025   2.230197526E-030   3.480457934E-043   6.549692418E-040   1.928541525E-039   0.000000000E+000   0.000000000E+000   3.891576979E-036 
  1.656219745E+011   1.749453363E-003   9.999991271E+000   2.256794410E-019   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   1.493958299E-041   1.385435983E-015   2.217316833E-016   2.914762549E-028   9.833549998E-029   2.985597556E-028   7.480809589E-037   2.290320046E-021   2.981711893E-026   4.235542011E-036   1.356103507E-036   0.000000000E+000   0.000000000E+000   3.930028233E-025   3.042229391E-030   1.086373660E-042   2.044389980E-039   6.019658202E-039   0.000000000E+000   0.000000000E+000   5.308419158E-036 
  2.249083267E+011   2.375690965E-003   9.999988146E+000   3.079242219E-019   3.948254333E-062   2.123148260E-062   4.669607072E-062   6.496431678E-062   6.207908831E-034   2.077889223E-041   1.881368830E-015   3.011029228E-016   2.914762549E-028   9.833549998E-029   4.054320992E-028   1.015860400E-036   3.110156304E-021   4.049030535E-026   6.150937805E-036   1.969360311E-036   0.000000000E+000   0.000000000E+000   5.336927574E-025   4.131445153E-030   1.666978417E-042   3.136999817E-039   9.236822165E-039   0.000000000E+000   0.000000000E+000   7.208566812E-036 
  3.217613029E+011   3.398742197E-003   9.999983042E+000   4.438641916E-019   1.183726511E-060   6.365412841E-061   1.399995346E-060   1.947695806E-060   1.861193744E-032   3.088763726E-041   2.691547441E-015   4.307672067E-016   2.914762549E-028   9.833549998E-029   5.800229997E-028   1.453311701E-036   4.449466665E-021   5.792628867E-026   1.393534851E-035   4.461713504E-036   0.000000000E+000   0.000000000E+000   7.635634972E-025   5.911552416E-030   1.666978417E-042   3.136999817E-039   9.236822165E-039   0.000000000E+000   0.000000000E+000   1.031266424E-035 
  4.864444576E+011   5.138278872E-003   9.999974362E+000   6.793049356E-019   3.129332249E-060   1.682778200E-060   3.701066540E-060   5.148982675E-060   4.920303423E-032   4.972319301E-041   4.069126103E-015   6.512399138E-016   6.029917537E-028   2.034316504E-028   8.768849342E-028   2.197111900E-036   6.726715614E-021   8.757274466E-026   2.864442690E-035   9.171153937E-036   0.000000000E+000   0.000000000E+000   1.154573507E-024   8.941607170E-030   1.666978417E-042   3.136999817E-039   9.236822165E-039   0.000000000E+000   0.000000000E+000   1.559048194E-035 
  6.511276122E+011   6.877815546E-003   9.999965683E+000   9.198633217E-019   3.129332249E-060   1.682778200E-060   3.701066540E-060   5.148982675E-060   4.920303423E-032   7.065988824E-041   5.446702477E-015   8.717115098E-016   1.070265001E-027   3.610758757E-028   1.173744029E-027   2.940891359E-036   9.003918834E-021   1.172183524E-025   3.161808629E-035   1.012323750E-035   0.000000000E+000   0.000000000E+000   1.545851381E-024   1.197744865E-029   1.666978417E-042   3.136999817E-039   9.236822165E-039   0.000000000E+000   0.000000000E+000   2.086803697E-035 
