     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  1.000000000E+005   7.041953494E-010   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -9.528248399E-018  -8.809769966E-018 
  1.700992612E+005   1.197831087E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -2.288671186E-017  -2.116093728E-017 
  3.200418002E+005   2.253719473E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -5.146050701E-017   1.577211886E-016 
  4.699843393E+005   3.309607860E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   2.209094443E-016   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -8.003430217E-017   1.313020030E-016 
  7.289894453E+005   5.133509771E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   2.209094443E-016   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -1.293916019E-016   4.962691177E-016 
  9.355875458E+005   6.588363987E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   2.209094443E-016   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -1.687619623E-016   6.651687943E-016 
  1.271467779E+006   8.953616966E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   4.418188885E-016   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -2.327689681E-016   8.112895539E-016 
  1.796782631E+006   1.265285973E-008   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440978E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   6.627283328E-016   1.077482392E+000   9.331246101E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -3.328755762E-016   1.334635428E-015 
  2.597417889E+006   1.829089598E-008   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440978E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   8.836377770E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -4.854486086E-016   2.014772424E-015 
  3.943917026E+006   2.777288028E-008   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440978E-012   3.980642555E-010   0.000000000E+000   4.792874237E-007   1.546366110E-015   1.077482392E+000   9.331246100E-005   3.972458537E-004   3.581782171E-003   0.000000000E+000   1.081554733E+000  -7.420441737E-016   3.214634651E-015 
