     distance         timeN            Tn       0-0S(0)       0-0S(1)       0-0S(2)       0-0S(3)       0-0S(4)       0-0S(5)       0-0S(6)       1-0O(2)       1-0Q(1)       1-0O(3)       1-0S(0)       1-0Q(2)       1-0O(4)       1-1S(0)       1-0S(1)       1-0Q(3)       1-0O(5)       1-1S(1)       0-0S(7)       1-0S(2)       1-0Q(4)       1-0O(6)       1-1S(2)       1-0S(3)       1-0Q(5)       1-0O(7)       1-1S(3)       0-0S(8)       1-0S(4)       1-0Q(6)       1-0O(8)       1-1S(4)       0-0S(9)       1-0S(5)       1-0Q(7)       1-0O(9)       1-1S(5)       1-0S(6)       1-0Q(8)      1-0O(10)       1-1S(6)       2-0O(2)       2-1O(2)       2-0Q(1)       2-0O(3)       2-1Q(1)       2-1O(3)      0-0S(10)       2-0S(0)       2-0Q(2)       2-0O(4)       2-1S(0)       2-1Q(2)       2-1O(4)       2-2S(0)       2-0S(1)       2-0Q(3)       2-0O(5)       2-1S(1)       2-1Q(3)       2-1O(5)       2-2S(1)       1-0S(7)       1-0Q(9)      1-0O(11)       1-1S(7)       2-0S(2)       2-0Q(4)       2-0O(6)       2-1S(2)       2-1Q(4)       2-1O(6)       2-2S(2)      0-0S(11)       2-0S(3)       2-0Q(5)       2-0O(7)       2-1S(3)       2-1Q(5)       2-1O(7)       2-2S(3)       1-0S(8)      1-0Q(10)       1-1S(8)      1-0O(12)       2-0S(4)       2-0Q(6)       2-0O(8)       2-1S(4)       2-1Q(6)       2-1O(8)       2-2S(4)      0-0S(12)       1-0S(9)      1-0Q(11)       1-1S(9)      1-0O(13)       2-0S(5)       2-0Q(7)       2-0O(9)       2-1S(5)       2-1Q(7)       2-1O(9)       2-2S(5)       2-0S(6)       2-0Q(8)      2-0O(10)       2-1S(6)       2-1Q(8)      2-1O(10)       2-2S(6)       3-0O(2)       3-1O(2)       3-2O(2)       3-0Q(1)       3-0O(3)       3-1Q(1)       3-1O(3)       3-2Q(1)       3-2O(3)      1-0S(10)      1-0Q(12)      1-1S(10)      1-0O(14)       3-0S(0)       3-0Q(2)       3-0O(4)       3-1S(0)       3-1Q(2)       3-1O(4)       3-2S(0)       3-2Q(2)       3-2O(4)       3-3S(0)      0-0S(13)       3-0S(1)       3-0Q(3)       3-0O(5)       3-1S(1)       3-1Q(3)       3-1O(5)       3-2S(1)       3-2Q(3)       3-2O(5)       3-3S(1)       2-0S(7)       2-0Q(9)      2-0O(11)       2-1S(7)       2-1Q(9)      2-1O(11)       2-2S(7)       3-0S(2)       3-0Q(4)       3-0O(6)       3-1S(2)       3-1Q(4)       3-1O(6)       3-2S(2)       3-2Q(4)       3-2O(6)       3-3S(2)      1-0S(11)      1-0Q(13)      1-1S(11)      1-0O(15)       3-0S(3)       3-0Q(5)       3-0O(7)       3-1S(3)       3-1Q(5)       3-1O(7)       3-2S(3)       3-2Q(5)       3-2O(7)       3-3S(3)      0-0S(14)       2-0S(8)      2-0Q(10)       2-1S(8)      2-0O(12)      2-1Q(10)       2-2S(8)      2-1O(12)       3-0S(4)       3-0Q(6)       3-0O(8)       3-1S(4)       3-1Q(6)       3-1O(8)       3-2S(4)       3-2Q(6)       3-2O(8)       3-3S(4)      1-0S(12)      1-0Q(14)      1-1S(12)      1-0O(16)       2-0S(9)      2-0Q(11) 
  1.000000000E+005   7.041953494E-010   1.000000000E+001   1.238282588E-040   4.971626343E-039   2.957925328E-038   2.162614292E-037   4.663803952E-037   2.009412857E-036   2.758479419E-036   3.327681296E-035   2.220399984E-035   1.877683302E-035   1.286860497E-035   1.421806704E-035   1.092033025E-035   1.061706961E-040   2.539727841E-035   1.782256300E-035   9.996594363E-036   3.890725220E-039   9.018791232E-036   2.400875768E-035   1.333539830E-035   5.247894364E-036   2.456642592E-038   3.873926549E-035   1.868955028E-035   5.025760292E-036   1.629697627E-037   9.597815779E-036   2.873253190E-035   1.280938149E-035   2.294357885E-036   3.773089946E-037   2.614367911E-035   4.260341378E-035   1.849953386E-035   2.147552218E-036   1.474827134E-036   2.657723758E-035   1.183943484E-035   8.647780230E-037   2.183036980E-036   2.718675922E-035   4.684515641E-035   1.838850158E-035   1.410849708E-035   2.936480578E-035   2.528540578E-035   2.378096027E-035   1.170948739E-035   1.216343064E-035   8.155378951E-036   1.711341172E-035   1.921890739E-035   1.510084951E-035   8.954305145E-041   2.282433968E-035   1.440574718E-035   6.784877850E-036   3.097765959E-035   2.240493904E-035   1.289937267E-035   3.050890078E-039   3.539109858E-035   1.711337819E-035   7.610434012E-037   6.490059666E-036   2.427287902E-035   1.155159952E-035   3.670040157E-036   3.021759933E-035   1.759303807E-035   7.122110610E-036   2.020207873E-038   5.640531703E-035   3.914389027E-035   1.532068418E-035   3.196190149E-036   4.403144747E-035   2.273274435E-035   6.295401669E-036   1.234035673E-037   1.862296931E-035   1.045362144E-035   7.447603581E-036   2.727902657E-037   3.390049188E-035   1.150846158E-035   1.535605568E-036   3.381481975E-035   1.655467369E-035   3.052601138E-036   3.031772686E-037   4.647533552E-035   2.089841615E-035   1.485972326E-035   1.851649578E-035   2.180883264E-037   5.169937718E-035   1.584801903E-035   1.315114863E-036   4.462647898E-035   2.199124275E-035   2.624965747E-036   1.088144280E-036   3.937874484E-035   1.127992756E-035   5.646369662E-037   2.846851467E-035   1.502345310E-035   1.125082705E-036   1.716138220E-036   3.845274349E-036   6.745079095E-035   4.802110954E-035   3.431907695E-036   1.434024490E-036   4.276803182E-035   3.448098939E-035   2.860823026E-035   2.515154152E-035   8.629077174E-036   8.820041994E-036   1.813349465E-035   6.926655984E-038   2.769000410E-036   2.324242864E-036   5.544428578E-037   2.700081047E-035   2.875415171E-035   2.075819400E-035   1.661085922E-035   1.901536608E-035   1.533600624E-035   7.383997250E-041   9.836640507E-035   5.744843470E-036   2.630475411E-036   2.246266152E-037   4.900124150E-035   3.220530289E-035   1.679550313E-035   2.792105786E-035   2.092948826E-035   1.241737275E-035   2.376162350E-039   5.688136964E-035   1.570537999E-035   4.585423937E-037   3.288973934E-035   1.998484150E-035   9.070773573E-037   4.687535828E-036   7.033306220E-036   2.222603533E-036   3.353347459E-038   5.334392455E-035   2.683707673E-035   9.756455343E-036   2.766926228E-035   1.704469175E-035   7.128078812E-036   1.631428422E-038   6.692414546E-036   1.217477600E-035   3.939146819E-035   4.815071566E-038   1.163782779E-035   2.808987773E-036   8.647837893E-040   7.941885888E-035   3.334647821E-035   8.279864112E-036   3.670780061E-035   2.058327164E-035   5.895735585E-036   9.309991176E-038   7.630458366E-035   3.933509728E-035   1.078175440E-035   1.697555554E-035   1.768269008E-037   1.304040482E-035   5.738974796E-036   3.451543095E-037   1.151493868E-035   2.263206257E-036   3.902135670E-038   7.128549348E-035   2.634826208E-035   4.388126073E-036   2.857382686E-035   1.571363261E-035   2.997391868E-036   2.396978013E-037   1.376939685E-036   7.121065943E-036   3.486449932E-035   1.316322813E-038   5.329883206E-035   1.492972963E-035 
  1.700992612E+005   1.197831087E-009   1.000000000E+001   1.378647782E-040   6.506348176E-039   3.465932302E-038   2.968437977E-037   5.635060213E-037   2.824170878E-036   3.387755225E-036   3.391484924E-035   2.532427572E-035   2.141549720E-035   1.395364537E-035   1.541688985E-035   1.184109824E-035   1.151226761E-040   3.177772256E-035   2.230004543E-035   1.250799385E-035   4.868174636E-039   1.280675226E-035   2.716465528E-035   1.508830664E-035   5.937718362E-036   2.779562776E-038   5.088334197E-035   2.454839466E-035   6.601247502E-036   2.140579090E-037   1.185716757E-035   3.340635976E-035   1.489304206E-035   2.667573648E-036   4.386846261E-037   3.718629133E-035   5.741683288E-035   2.493191389E-035   2.894266818E-036   1.987631872E-036   3.137981065E-035   1.397885023E-035   1.021045567E-036   2.577517203E-036   2.756586239E-035   4.749838424E-035   2.036452177E-035   1.562458988E-035   3.252033472E-035   2.800256421E-035   2.932705718E-035   1.244770774E-035   1.293026967E-035   8.669531835E-036   1.819232051E-035   2.043055638E-035   1.605287705E-035   9.518826039E-041   2.743063842E-035   1.731304597E-035   8.154169351E-036   3.722942226E-035   2.692659636E-035   1.550266219E-035   3.666606079E-039   4.827611017E-035   2.334393009E-035   1.038120221E-036   8.852927658E-036   2.671236955E-035   1.271256677E-035   4.038889200E-036   3.325455046E-035   1.936118637E-035   7.837902146E-036   2.223244273E-038   7.986562445E-035   4.930439193E-035   1.929744366E-035   4.025818862E-036   5.546060262E-035   2.863343754E-035   7.929486546E-036   1.554351855E-037   2.212861118E-035   1.242144152E-035   8.849562125E-036   3.241410982E-037   3.818983922E-035   1.296459942E-035   1.729902031E-036   3.809332721E-035   1.864929656E-035   3.438839385E-036   3.415375560E-037   5.688880330E-035   2.859239681E-035   2.033049304E-035   2.533354638E-035   2.983799310E-037   6.686614083E-035   2.049726573E-035   1.700922921E-036   5.771830516E-035   2.844269341E-035   3.395037598E-036   1.407367219E-036   4.498576631E-035   1.288604264E-035   6.450339317E-037   3.252206116E-035   1.716259756E-035   1.285279860E-036   1.960493998E-036   3.884930157E-036   6.814640207E-035   4.851634491E-035   3.714797265E-036   1.552230051E-036   4.629336853E-035   3.732323142E-035   3.096638517E-035   2.722476417E-035   1.024864533E-035   1.047545182E-035   2.153692121E-035   8.226701311E-038   2.900730217E-036   2.434814196E-036   5.808193980E-037   2.828532149E-035   3.012207453E-035   2.174572469E-035   1.740108853E-035   1.991998513E-035   1.606558690E-035   7.735276553E-041   1.379762072E-034   6.670053016E-036   3.054114624E-036   2.608028295E-037   5.689291282E-035   3.739198097E-035   1.950042623E-035   3.241775640E-035   2.430019147E-035   1.441719604E-035   2.758844332E-039   7.455637740E-035   2.058558444E-035   6.010273659E-037   4.310971825E-035   2.619482257E-035   1.188937647E-036   6.144115244E-036   7.576081658E-036   2.394126650E-036   3.612132528E-038   5.746059046E-035   2.890815193E-035   1.050938208E-035   2.980455904E-035   1.836006744E-035   7.678168056E-036   1.757329279E-038   9.123864469E-036   1.659804625E-035   5.370295198E-035   6.564455934E-038   1.411334086E-035   3.406494976E-036   1.048734232E-039   9.631225397E-035   4.043969560E-035   1.004109586E-035   4.451601377E-035   2.496159367E-035   7.149833062E-036   1.129034397E-037   9.232940336E-035   4.522626359E-035   1.239652372E-035   1.951796239E-035   2.033100355E-037   1.499344927E-035   6.598493579E-036   3.968476210E-037   1.264997810E-035   2.486292840E-036   4.286773221E-038   7.831217833E-035   2.894543753E-035   4.820668201E-036   3.139037854E-035   1.726254163E-035   3.292847886E-036   2.633250616E-037   1.626346683E-036   8.410914511E-036   4.117955452E-035   1.554750193E-038   7.016085707E-035   1.965301276E-035 
  3.200418002E+005   2.253719473E-009   1.000000000E+001   1.678889512E-040   9.789125565E-039   4.552562504E-038   4.692068009E-037   7.712585537E-037   4.566868165E-036   4.733782059E-036   3.527961103E-035   3.199856154E-035   2.705961318E-035   1.627455062E-035   1.798117608E-035   1.381062422E-035   1.342709930E-040   4.542555607E-035   3.187742489E-035   1.787990234E-035   6.958948663E-039   2.090873577E-035   3.391513503E-035   1.883778578E-035   7.413255126E-036   3.470290563E-038   7.685956530E-035   3.708048390E-035   9.971220322E-036   3.233356379E-037   1.668994276E-035   4.340370561E-035   1.935000455E-035   3.465884405E-036   5.699674704E-037   6.080500525E-035   8.910256537E-035   3.869070055E-035   4.491480728E-036   3.084515288E-036   4.165254773E-035   1.855507456E-035   1.355302927E-036   3.421313135E-036   2.837676531E-035   4.889564066E-035   2.459123682E-035   1.886751844E-035   3.927002371E-035   3.381457694E-035   4.119021138E-035   1.402676353E-035   1.457054093E-035   9.769306567E-036   2.050010999E-035   2.302227760E-035   1.808926712E-035   1.072633811E-040   3.728354876E-035   2.353178165E-035   1.108309497E-035   5.060199324E-035   3.659845800E-035   2.107111955E-035   4.983627593E-039   7.583683448E-035   3.667092805E-035   1.630780755E-036   1.390704444E-035   3.193044910E-035   1.519588015E-035   4.827858711E-036   3.975060051E-035   2.314326232E-035   9.368982974E-036   2.657539907E-038   1.300446082E-034   7.103780578E-035   2.780377166E-035   5.800402911E-036   7.990767889E-035   4.125507881E-035   1.142481031E-035   2.239511348E-037   2.962720486E-035   1.663062312E-035   1.184836174E-035   4.339809057E-037   4.736477250E-035   1.607928482E-035   2.145503040E-036   4.724507392E-035   2.312970431E-035   4.265004736E-036   4.235903835E-037   7.916330650E-035   4.504960213E-035   3.203231364E-035   3.991502330E-035   4.701213844E-037   9.930796398E-035   3.044203990E-035   2.526169299E-036   8.572182122E-035   4.224239559E-035   5.042227161E-036   2.090187521E-036   5.697921372E-035   1.632153096E-035   8.170034494E-037   4.119261769E-035   2.173823844E-035   1.627942387E-036   2.483172249E-036   3.969754056E-036   6.963431647E-035   4.957565496E-035   4.319899057E-036   1.805072162E-036   5.383407619E-035   4.340279716E-035   3.601048686E-035   3.165939476E-035   1.371291345E-035   1.401638554E-035   2.881687551E-035   1.100750777E-037   3.182500703E-036   2.671326635E-036   6.372389033E-037   3.103289475E-035   3.304806590E-035   2.385805606E-035   1.909139159E-035   2.185496820E-035   1.762616230E-035   8.486664124E-041   2.226984004E-034   8.649081729E-036   3.960281414E-036   3.381839668E-037   7.377324462E-035   4.848631617E-035   2.528627282E-035   4.203622129E-035   3.151014566E-035   1.869482995E-035   3.577403366E-039   1.123632950E-034   3.102436275E-035   9.058033341E-037   6.497029709E-035   3.947799879E-035   1.791838019E-036   9.259744878E-036   8.737080187E-036   2.761015187E-036   4.165674681E-038   6.626615303E-035   3.333818890E-035   1.211989497E-035   3.437196614E-035   2.117366057E-035   8.854810841E-036   2.026631644E-038   1.432467804E-035   2.605931614E-035   8.431487553E-035   1.030634750E-037   1.940848472E-035   4.684568052E-036   1.442205819E-039   1.324473722E-034   5.561214895E-035   1.380838581E-035   6.121784924E-035   3.432686238E-035   9.832358413E-036   1.552633573E-037   1.266066290E-034   5.782750003E-035   1.585052398E-035   2.495618433E-035   2.599576032E-037   1.917102187E-035   8.437008883E-036   5.074198927E-037   1.507783169E-035   2.963475878E-036   5.109514387E-038   9.334228363E-035   3.450080559E-035   5.745877436E-036   3.741499316E-035   2.057566386E-035   3.924829418E-036   3.138638601E-037   2.159829985E-036   1.116990957E-035   5.468750149E-035   2.064748016E-038   1.062287752E-034   2.975612843E-035 
  4.699843393E+005   3.309607860E-009   1.000000000E+001   1.979130925E-040   1.307182700E-038   5.639187714E-038   6.415674138E-037   9.790093019E-037   6.309602690E-036   6.079793641E-036   3.664437311E-035   3.867283203E-035   3.270371619E-035   1.859545511E-035   2.054546146E-035   1.578014956E-035   1.534193036E-040   5.907318649E-035   4.145466183E-035   2.325173090E-035   9.049691576E-039   2.901115114E-035   4.066560251E-035   2.258725811E-035   8.888789208E-036   4.161017095E-038   1.028351772E-034   4.961227816E-035   1.334111382E-035   4.326107946E-037   2.152265793E-035   5.340101318E-035   2.380694997E-035   4.264192104E-036   7.012498119E-037   8.442513582E-035   1.207875825E-034   5.244917658E-035   6.088658578E-036   4.181373939E-036   5.192522886E-035   2.313127397E-035   1.689558466E-036   4.265104471E-036   2.918766827E-035   5.029289716E-035   2.881794826E-035   2.211044423E-035   4.601970692E-035   3.962658469E-035   5.305322215E-035   1.560581919E-035   1.621081206E-035   1.086908121E-035   2.280789930E-035   2.561399862E-035   2.012565703E-035   1.193385009E-040   4.713638254E-035   2.975046899E-035   1.401199782E-035   6.397446031E-035   4.627024449E-035   2.663953365E-035   6.300638873E-039   1.033970623E-034   4.999768593E-035   2.223430612E-036   1.896107018E-035   3.714852514E-035   1.767919186E-035   5.616827692E-036   4.624664620E-035   2.692533574E-035   1.090006277E-035   3.091835249E-038   1.802257429E-034   9.277086697E-035   3.630996163E-035   7.574958164E-036   1.043543584E-034   5.387651528E-035   1.492007736E-035   2.924659722E-037   3.712575184E-035   2.083977850E-035   1.484714268E-035   5.438200292E-037   5.653969117E-035   1.919396526E-035   2.561103387E-036   5.639680606E-035   2.761010493E-035   5.091168771E-036   5.056430803E-037   1.014375703E-034   6.150654063E-035   4.373394453E-035   5.449626382E-035   6.418600535E-037   1.317490933E-034   4.038660137E-035   3.351398028E-036   1.137247384E-034   5.604180264E-035   6.689381496E-036   2.772993218E-036   6.897263202E-035   1.975701094E-035   9.889725497E-037   4.986315318E-035   2.631386821E-035   1.970604083E-036   3.005849232E-036   4.054577960E-036   7.112223097E-035   5.063496507E-035   4.925000672E-036   2.057914200E-036   6.137478167E-035   4.948236114E-035   4.105458708E-035   3.609402405E-035   1.717716020E-035   1.755729741E-035   3.609678490E-035   1.378829707E-037   3.464271190E-036   2.907839076E-036   6.936584090E-037   3.378046803E-035   3.597405729E-035   2.597038743E-035   2.078169466E-035   2.378995129E-035   1.918673771E-035   9.238051699E-041   3.074220078E-034   1.062810313E-035   4.866444858E-036   4.155648183E-037   9.065351407E-035   5.958061040E-035   3.107209803E-035   5.165465066E-035   3.872007321E-035   2.297244806E-035   4.395959376E-039   1.501693306E-034   4.146289752E-035   1.210572192E-036   8.683036593E-035   5.276086511E-035   2.394724325E-036   1.237530182E-035   9.898078446E-036   3.127903639E-036   4.719216706E-038   7.507171354E-035   3.776822485E-035   1.373040748E-035   3.893937219E-035   2.398725305E-035   1.003145335E-035   2.295933946E-038   1.952539636E-035   3.552041274E-035   1.149262384E-034   1.404817053E-037   2.470358001E-035   5.962629403E-036   1.835673796E-039   1.685821589E-034   7.078446313E-035   1.757564119E-035   7.791953150E-035   4.369204518E-035   1.251485916E-035   1.976228863E-037   1.608835522E-034   7.042869996E-035   1.930451424E-035   3.039439051E-035   3.166050068E-037   2.334858236E-035   1.027551886E-035   6.179918440E-037   1.750568372E-035   3.440658612E-036   5.932255027E-038   1.083723793E-034   4.005617010E-035   6.671086081E-036   4.343960393E-035   2.388878397E-035   4.556810547E-036   3.644026263E-037   2.693310359E-036   1.392888947E-035   6.819537430E-035   2.574743039E-038   1.422958367E-034   3.985900416E-035 
  7.289894453E+005   5.133509771E-009   1.000000000E+001   2.497756645E-040   1.874223628E-038   7.516183152E-038   9.392933106E-037   1.337870126E-036   9.319828332E-036   8.404843423E-036   3.900181249E-035   5.020171550E-035   4.245312717E-035   2.260449837E-035   2.497491173E-035   1.918223366E-035   1.864953763E-040   8.264758977E-035   5.799802056E-035   3.253082541E-035   1.266116222E-038   4.300610256E-035   5.232610576E-035   2.906395538E-035   1.143757120E-035   5.354152088E-038   1.477044167E-034   7.125920144E-035   1.916213390E-035   6.213683569E-037   2.987050834E-035   7.066998538E-035   3.150570947E-035   5.643158730E-036   9.280219795E-037   1.252229364E-034   1.755188359E-034   7.621494053E-035   8.847550747E-036   6.076037546E-036   6.966987106E-035   3.103602835E-035   2.266938886E-036   5.722637821E-036   3.058839167E-035   5.270646569E-035   3.611901070E-035   2.771215232E-035   5.767885596E-035   4.966602839E-035   7.354494074E-035   1.833342073E-035   1.904415489E-035   1.276879069E-035   2.679428800E-035   3.009084032E-035   2.364324059E-035   1.401966100E-040   6.415579694E-035   4.049239557E-035   1.907127443E-035   8.707355686E-035   6.297692462E-035   3.625820267E-035   8.575594612E-039   1.510031676E-034   7.301763491E-035   3.247143176E-036   2.769113157E-035   4.616203349E-035   2.196877113E-035   6.979663042E-036   5.746767126E-035   3.345834714E-035   1.354479245E-035   3.842020693E-038   2.669021838E-034   1.303117376E-034   5.100323351E-035   1.064025801E-035   1.465826311E-034   7.567830882E-035   2.095766988E-035   4.108159196E-037   5.007845934E-035   2.811051491E-035   2.002712387E-035   7.335519920E-037   7.238810002E-035   2.457414691E-035   3.278995769E-036   7.220516337E-035   3.534938016E-035   6.518253401E-036   6.473778175E-037   1.399132957E-034   8.993336425E-035   6.394670750E-035   7.968310840E-035   9.385121224E-037   1.877866515E-034   5.756445412E-035   4.776866374E-036   1.620958997E-034   7.987836727E-035   9.534612499E-036   3.952445501E-036   8.968961050E-035   2.569132951E-035   1.286025488E-036   6.484030922E-035   3.421763853E-035   2.562504975E-036   3.908701741E-036   4.201099595E-036   7.369239873E-035   5.246477767E-035   5.970230494E-036   2.494664048E-036   7.440031332E-035   5.998397179E-035   4.976757649E-035   4.375423627E-035   2.316116951E-035   2.367373516E-035   4.867182607E-035   1.859172773E-037   3.950990968E-036   3.316381800E-036   7.911153482E-037   3.852652311E-035   4.102830512E-035   2.961914947E-035   2.370146083E-035   2.713236855E-035   2.188241718E-035   1.053597043E-040   4.537656127E-034   1.404659014E-035   6.431717447E-036   5.492295855E-037   1.198118555E-034   7.874447623E-035   4.106631449E-035   6.826916312E-035   5.117423041E-035   3.036144440E-035   5.809902185E-039   2.154739816E-034   5.949400974E-035   1.737017866E-036   1.245905845E-034   7.570516317E-035   3.436126292E-036   1.775699170E-035   1.190354324E-035   3.761652972E-036   5.675384409E-038   9.028210806E-035   4.542050256E-035   1.651234631E-035   4.682893785E-035   2.884734702E-035   1.206394143E-035   2.761116629E-038   2.850884886E-035   5.186302289E-035   1.678027273E-034   2.051160259E-037   3.385012835E-035   8.170304488E-036   2.515335575E-039   2.310000298E-034   9.699254769E-035   2.408305638E-035   1.067693889E-034   5.986910953E-035   1.714851000E-035   2.707931427E-037   2.200922190E-034   9.219553731E-035   2.527080670E-035   3.978814270E-035   4.144555946E-037   3.056474275E-035   1.345129163E-035   8.089896611E-037   2.169946396E-035   4.264926108E-036   7.353426248E-038   1.343348010E-034   4.965229769E-035   8.269256677E-036   5.384628987E-035   2.961174296E-035   5.648470966E-036   4.517013893E-037   3.614824248E-036   1.869464736E-035   9.152836463E-035   3.455689218E-038   2.045966341E-034   5.731030703E-035 
  9.355875458E+005   6.588363987E-009   1.000000000E+001   2.911443563E-040   2.326534319E-038   9.013386072E-038   1.176792035E-036   1.624118832E-036   1.172133792E-035   1.025944207E-035   4.088224900E-035   5.939783985E-035   5.022983824E-035   2.580235234E-035   2.850810762E-035   2.189594051E-035   2.128788408E-040   1.014519655E-034   7.119400813E-035   3.993239470E-035   1.554189052E-038   5.417199292E-035   6.162721885E-035   3.423015554E-035   1.347063179E-035   6.305867744E-038   1.834952541E-034   8.852629844E-035   2.380538583E-035   7.719345641E-037   3.652925457E-035   8.444474299E-035   3.764669717E-035   6.743104389E-036   1.108908925E-036   1.577741046E-034   2.191771506E-034   9.517254037E-035   1.104827839E-035   7.587382796E-036   8.382404972E-035   3.734132910E-035   2.727491741E-036   6.885252835E-036   3.170569325E-035   5.463167374E-035   4.194277561E-035   3.218041037E-035   6.697889190E-035   5.767409029E-035   8.989036313E-035   2.050912015E-035   2.130419994E-035   1.428411350E-035   2.997407194E-035   3.366183914E-035   2.644907730E-035   1.568342952E-040   7.773149194E-035   4.906079372E-035   2.310685371E-035   1.054987671E-034   7.630316420E-035   4.393062393E-035   1.039023432E-038   1.889785184E-034   9.138062919E-035   4.063757843E-036   3.465509434E-035   5.335174837E-035   2.539039685E-035   8.066742260E-036   6.641823388E-035   3.866946889E-035   1.565438747E-035   4.440413599E-038   3.360551619E-034   1.602566360E-034   6.272348736E-035   1.308532897E-035   1.802664886E-034   9.306875507E-035   2.577362359E-035   5.052190884E-037   6.041030668E-035   3.391008527E-035   2.415898394E-035   8.848934530E-037   8.502973713E-035   2.886570102E-035   3.851629595E-036   8.481485299E-035   4.152268815E-035   7.656581304E-036   7.604339060E-037   1.706038294E-034   1.126095474E-034   8.007050384E-035   9.977474816E-035   1.175152583E-036   2.324858638E-034   7.126663015E-035   5.913912923E-036   2.006798936E-034   9.889196630E-035   1.180415437E-035   4.893253589E-036   1.062147060E-034   3.042489531E-035   1.522972598E-036   7.678698057E-035   4.052215630E-035   3.034640367E-036   4.628870655E-036   4.317974103E-036   7.574251980E-035   5.392434675E-035   6.803968679E-036   2.843042000E-036   8.479026095E-035   6.836068821E-035   5.671758101E-035   4.986448236E-035   2.793437006E-035   2.855256849E-035   5.870242436E-035   2.242322877E-037   4.339228037E-036   3.642260133E-036   8.688528847E-037   4.231226308E-035   4.505987824E-035   3.252962228E-035   2.603044254E-035   2.979848228E-035   2.403265381E-035   1.157126875E-040   5.705147687E-034   1.677337843E-035   7.680271838E-036   6.558485433E-037   1.430702806E-034   9.403071391E-035   4.903829519E-035   8.152188515E-035   6.110840595E-035   3.625534677E-035   6.937746956E-039   2.675654789E-034   7.387686946E-035   2.156947274E-036   1.547107412E-034   9.400711907E-035   4.266820385E-036   2.204979903E-035   1.350322264E-035   4.267169578E-036   6.438081309E-038   1.024148341E-034   5.152441976E-035   1.873138813E-035   5.312213020E-035   3.272405044E-035   1.368517624E-035   3.132174331E-038   3.567493437E-035   6.489949655E-035   2.099822169E-034   2.566747187E-037   4.114595902E-035   9.931277370E-036   3.057474212E-039   2.807882340E-034   1.178976739E-034   2.927375757E-035   1.297817502E-034   7.277289770E-035   2.084458535E-035   3.291580888E-037   2.673205688E-034   1.095580611E-034   3.002987635E-035   4.728115803E-035   4.925070419E-037   3.632078137E-035   1.598447684E-035   9.613408774E-037   2.504467462E-035   4.922411303E-036   8.487037656E-038   1.550439858E-034   5.730674464E-035   9.544053403E-036   6.214728677E-035   3.417671832E-035   6.519244794E-036   5.213361188E-037   4.349878358E-036   2.249609840E-035   1.101401410E-034   4.158384119E-038   2.542921510E-034   7.123069896E-035 
