     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  1.000000000E+005   7.041953494E-010   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -9.528248399E-018  -8.161118237E-018 
  1.700992612E+005   1.197831087E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -2.288671186E-017  -1.960288541E-017 
  3.200418002E+005   2.253719473E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -5.146050702E-017  -4.407686121E-017 
  4.699843393E+005   3.309607860E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -8.003430217E-017  -6.855083701E-017 
  7.289894453E+005   5.133509772E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.293916019E-016   7.935898404E-017 
  9.355875458E+005   6.588363987E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.687619623E-016   4.563755352E-017 
  1.271467778E+006   8.953616965E-009   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440979E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -2.327689681E-016  -9.185612330E-018 
  1.796782630E+006   1.265285972E-008   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246101E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -3.328755760E-016   9.525650226E-017 
  2.597417888E+006   1.829089597E-008   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -4.854486085E-016   1.547601690E-016 
  3.943917024E+006   2.777288026E-008   1.000000000E+001   1.064180149E-013   0.000000000E+000   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   2.165921553E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -7.420441732E-016   3.153518897E-016 
  5.290416159E+006   3.725486456E-008   1.000000000E+001   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   2.165921553E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -9.986397381E-016   4.759436104E-016 
  6.636915294E+006   4.673684885E-008   1.000000000E+001   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   2.165921553E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.255235303E-015   6.365353310E-016 
  8.807215196E+006   6.201999982E-008   1.000000000E+001   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.668818435E-015   1.043034836E-015 
  1.254060568E+007   8.831036200E-008   1.000000000E+001   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   6.497764660E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -2.380271875E-015   1.194402998E-015 
  1.833944291E+007   1.291455041E-007   9.999999999E+000   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -3.485327110E-015   1.198829304E-015 
  2.413828014E+007   1.699806462E-007   9.999999999E+000   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246100E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -4.590382347E-015   1.013070362E-015 
  3.486013237E+007   2.454834310E-007   9.999999999E+000   1.064180149E-013   1.186056186E-016   4.788810650E-007   8.294440978E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246099E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -6.633591790E-015   1.355061989E-015 
  4.558198461E+007   3.209862158E-007   9.999999998E+000   1.064180149E-013   2.372112372E-016   4.788810650E-007   8.294440977E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246099E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -8.676801239E-015   1.506868364E-015 
  6.355055859E+007   4.475200781E-007   9.999999998E+000   1.064180149E-013   2.372112372E-016   4.788810650E-007   8.294440977E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   6.497764660E-016   1.077482392E+000   9.331246098E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.210098201E-014   1.426773891E-015 
  8.151913257E+007   5.740539405E-007   9.999999997E+000   1.064180149E-013   3.558168558E-016   4.788810650E-007   8.294440976E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   6.497764660E-016   1.077482392E+000   9.331246098E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.552516280E-014   1.536864651E-015 
  1.028600076E+008   7.243353900E-007   9.999999996E+000   1.064180149E-013   3.558168558E-016   4.788810650E-007   8.294440976E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246097E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.959198606E-014   1.096520432E-015 
  1.415329921E+008   9.966687481E-007   9.999999995E+000   1.064180149E-013   5.930280931E-016   4.788810650E-007   8.294440974E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   2.165921553E-016   1.077482392E+000   9.331246096E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -2.696170234E-014   6.799669134E-016 
  1.997731158E+008   1.406792991E-006   9.999999993E+000   1.064180149E-013   8.302393303E-016   4.788810650E-007   8.294440973E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   4.331843107E-016   1.077482392E+000   9.331246094E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -3.806023014E-014   6.831381268E-016 
  4.280994944E+008   3.014656731E-006   9.999999985E+000   1.064180149E-013   1.779084279E-015   4.788810650E-007   8.294440966E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007   0.000000000E+000   1.077482392E+000   9.331246087E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -8.157124267E-014   6.914720796E-016 
  5.980665739E+008   4.211557000E-006   9.999999979E+000   1.064180149E-013   2.490717991E-015   4.788810650E-007   8.294440961E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007  -2.165921553E-016   1.077482392E+000   9.331246081E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.139610180E-013   9.062710954E-016 
  8.416143974E+008   5.926609447E-006   9.999999970E+000   1.064180149E-013   3.320957321E-015   4.788810650E-007   8.294440954E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007  -4.331843107E-016   1.077482392E+000   9.331246073E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -1.603727097E-013   9.025286874E-016 
  1.116641768E+009   7.863339401E-006   9.999999961E+000   1.064180149E-013   4.507013507E-015   4.788810650E-007   8.294440946E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007  -6.497764660E-016   1.077482392E+000   9.331246064E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -2.127833050E-013   5.152473849E-016 
  1.492757517E+009   1.051192901E-005   9.999999948E+000   1.064180149E-013   6.048886549E-015   4.788810650E-007   8.294440935E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007  -1.299552932E-015   1.077482392E+000   9.331246052E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -2.844578146E-013  -1.599607790E-017 
  2.059299515E+009   1.450149142E-005   9.999999928E+000   1.064180149E-013   8.420998922E-015   4.788810650E-007   8.294440919E-012   9.951606388E-009   0.000000000E+000   4.888409658E-007  -1.516145087E-015   1.077482392E+000   9.331246033E-005   3.972458537E-004   8.954455428E-002   0.000000000E+000   1.167517505E+000  -3.924209215E-013  -5.833282279E-017 
