     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  5.290416159E+006   3.725486456E-008   1.000000000E+001   7.042636992E-024   8.418562769E-066   4.527027741E-066   9.956648415E-066   1.385184774E-065   1.323665239E-037   4.412548594E-046   4.383638942E-020   7.015793619E-021   1.281782239E-032   4.324355593E-033   9.446725715E-033   2.367023721E-041   7.246837289E-026   9.434521468E-031   6.731761454E-040   2.155323993E-040   0.000000000E+000   0.000000000E+000   1.243519603E-029   9.626433483E-035   1.110724589E-047   2.090214724E-044   6.154588084E-044   0.000000000E+000   0.000000000E+000   1.679670243E-040 
  6.636915294E+006   4.673684885E-008   1.000000000E+001   8.852208582E-024   8.418562769E-066   4.527027741E-066   9.956648415E-066   1.385184774E-065   1.323665239E-037   5.546333345E-046   5.509993389E-020   8.818467253E-021   1.281782239E-032   4.324355593E-033   1.187401538E-032   2.975218776E-041   9.108876456E-026   1.185867532E-030   7.816675587E-040   2.502683518E-040   0.000000000E+000   0.000000000E+000   1.563035843E-029   1.209989816E-034   1.623252078E-047   3.054713497E-044   8.994532034E-044   0.000000000E+000   0.000000000E+000   2.111253244E-040 
  8.807215196E+006   6.201999982E-008   1.000000000E+001   1.176889359E-023   8.418562769E-066   4.527027741E-066   9.956648415E-066   1.385184774E-065   1.323665239E-037   7.373780031E-046   7.325462023E-020   1.172403348E-020   1.692317290E-032   5.709379892E-033   1.578634358E-032   3.955513256E-041   1.211012860E-025   1.576594916E-030   8.065622659E-040   2.582389491E-040   0.000000000E+000   0.000000000E+000   2.078035107E-029   1.608665166E-034   2.449348679E-047   4.609301643E-044   1.357198026E-043   0.000000000E+000   0.000000000E+000   2.806882760E-040 
  1.254060568E+007   8.831036200E-008   1.000000000E+001   1.678623138E-023   8.418562769E-066   4.527027741E-066   9.956648415E-066   1.385184774E-065   1.323665239E-037   1.051739325E-045   1.044846512E-019   1.672224285E-020   2.398527364E-032   8.091924596E-033   2.251640372E-032   5.641834325E-041   1.727293868E-025   2.248731472E-030   9.600737410E-040   3.073890813E-040   0.000000000E+000   0.000000000E+000   2.963946472E-029   2.294473957E-034   3.481869444E-047   6.552348666E-044   1.929323651E-043   0.000000000E+000   0.000000000E+000   4.003517666E-040 
  1.833944291E+007   1.291455041E-007   9.999999999E+000   2.457934630E-023   8.418562769E-066   4.527027741E-066   9.956648415E-066   1.385184774E-065   1.323665239E-037   1.540018025E-045   1.529922657E-019   2.448564254E-020   4.592349460E-032   1.549323393E-032   3.296977670E-032   8.261089243E-041   2.529200216E-025   3.292718296E-030   1.575206380E-039   5.043375540E-040   0.000000000E+000   0.000000000E+000   4.339976065E-029   3.359696983E-034   5.085618067E-047   9.570359628E-044   2.817969879E-043   0.000000000E+000   0.000000000E+000   5.862174310E-040 
  2.413828014E+007   1.699806462E-007   9.999999999E+000   3.237246640E-023   7.692741791E-065   4.136722200E-065   9.098218718E-065   1.265758668E-064   1.209543147E-036   2.028298326E-045   2.014998803E-019   3.224904224E-020   6.786171556E-032   2.289454327E-032   4.342314969E-032   1.088034390E-040   3.331106563E-025   4.336705119E-030   1.951899441E-039   6.249442624E-040   0.000000000E+000   0.000000000E+000   5.716005652E-029   4.424919999E-034   5.085618067E-047   9.570359628E-044   2.817969879E-043   0.000000000E+000   0.000000000E+000   7.720830952E-040 
  3.486013237E+007   2.454834310E-007   9.999999999E+000   4.678169328E-023   2.035979542E-064   1.094834846E-064   2.407956446E-064   3.349987331E-064   3.201205980E-036   2.931116165E-045   2.911888049E-019   4.660330346E-020   6.786171556E-032   2.289454327E-032   6.275107978E-032   1.572325690E-040   4.813804045E-025   6.267001144E-030   3.382033008E-039   1.082833510E-039   0.000000000E+000   0.000000000E+000   8.260237409E-029   6.394480991E-034   5.085618067E-047   9.570359628E-044   2.817969879E-043   0.000000000E+000   0.000000000E+000   1.115742368E-039 
  4.558198461E+007   3.209862158E-007   9.999999998E+000   6.119093788E-023   2.035979542E-064   1.094834846E-064   2.407956446E-064   3.349987331E-064   3.201205980E-036   3.833939480E-045   3.808777295E-019   6.095756468E-020   6.786171556E-032   2.289454327E-032   8.207900985E-032   2.056617014E-040   6.296501525E-025   8.197297166E-030   5.467734377E-039   1.750617453E-039   0.000000000E+000   0.000000000E+000   1.080446915E-028   8.364041946E-034   5.085618067E-047   9.570359628E-044   2.817969879E-043   0.000000000E+000   0.000000000E+000   1.459401640E-039 
  6.355055859E+007   4.475200781E-007   9.999999998E+000   8.533919114E-023   2.035979542E-064   1.094834846E-064   2.407956446E-064   3.349987331E-064   3.201205980E-036   5.346978345E-045   5.311859077E-019   8.501363250E-020   6.786171556E-032   2.289454327E-032   1.144703666E-031   2.868232754E-040   8.781329589E-025   1.143224819E-029   6.849158296E-039   2.192911217E-039   0.000000000E+000   0.000000000E+000   1.506830480E-028   1.166479634E-033   5.085618067E-047   9.570359628E-044   2.817969879E-043   0.000000000E+000   0.000000000E+000   2.035334501E-039 
  8.151913257E+007   5.740539405E-007   9.999999997E+000   1.094874941E-022   2.035979542E-064   1.094834846E-064   2.407956446E-064   3.349987331E-064   3.201205980E-036   6.860032589E-045   6.814940860E-019   1.090697003E-019   6.786171556E-032   2.289454327E-032   1.468617234E-031   3.679848495E-040   1.126615765E-024   1.466719920E-029   8.716684823E-039   2.790841604E-039   0.000000000E+000   0.000000000E+000   1.933214041E-028   1.496555062E-033   5.085618067E-047   9.570359628E-044   2.817969879E-043   0.000000000E+000   0.000000000E+000   2.611267360E-039 
  1.028600076E+008   7.243353900E-007   9.999999996E+000   1.381679603E-022   4.557241752E-064   2.450627310E-064   5.389857522E-064   7.498455567E-064   7.165430323E-036   8.657073384E-045   8.600117608E-019   1.376405562E-019   6.786171556E-032   2.289454327E-032   1.853322162E-031   4.643786380E-040   1.421733258E-024   1.850927844E-029   1.059886635E-038   3.393464117E-039   0.000000000E+000   0.000000000E+000   2.439620291E-028   1.888578282E-033   1.297906193E-046   2.442462031E-043   7.191771993E-043   0.000000000E+000   0.000000000E+000   3.295289984E-039 
  1.415329921E+008   9.966687481E-007   9.999999995E+000   1.901416040E-022   9.126160979E-064   4.907534108E-064   1.079352601E-063   1.501612518E-063   1.434922134E-035   1.191364605E-044   1.183513550E-018   1.894153902E-019   6.786171556E-032   2.289454327E-032   2.550467321E-031   6.390591737E-040   1.956532050E-024   2.547172353E-029   1.059886635E-038   3.393464117E-039   0.000000000E+000   0.000000000E+000   3.357307154E-028   2.598985286E-033   3.426888977E-046   6.448883790E-043   1.898858661E-042   0.000000000E+000   0.000000000E+000   4.534845349E-039 
  1.997731158E+008   1.406792991E-006   9.999999993E+000   2.684124770E-022   9.126160979E-064   4.907534108E-064   1.079352601E-063   1.501612518E-063   1.434922134E-035   1.681806177E-044   1.670695611E-018   2.673864281E-019   9.846374865E-032   3.321876754E-032   3.600342854E-031   9.021217777E-040   2.761919794E-024   3.595691536E-029   1.153914042E-038   3.694513891E-039   0.000000000E+000   0.000000000E+000   4.739310523E-028   3.668832594E-033   4.478907258E-046   8.428622171E-043   2.481787971E-042   0.000000000E+000   0.000000000E+000   6.401571130E-039 
  4.280994944E+008   3.014656731E-006   9.999999985E+000   5.752730627E-022   3.610118749E-063   1.941318034E-063   4.269693545E-063   5.940065615E-063   5.676252382E-035   3.604704274E-044   3.580659194E-018   5.730664908E-019   8.902865720E-031   3.003564569E-031   7.716307275E-031   1.933440525E-039   5.919386725E-024   7.706338435E-029   2.291269129E-038   7.336010584E-039   0.000000000E+000   0.000000000E+000   1.015735870E-027   7.863093943E-033   1.913454174E-045   3.600829700E-042   1.060255835E-041   0.000000000E+000   0.000000000E+000   1.371994029E-038 
  5.980665739E+008   4.211557000E-006   9.999999979E+000   8.037065373E-022   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   5.036278613E-044   5.002443807E-018   8.006159645E-019   2.122743896E-030   7.161512433E-031   1.078024781E-030   2.701158366E-039   8.269817837E-024   1.076632054E-028   3.659552882E-038   1.171687705E-038   0.000000000E+000   0.000000000E+000   1.419057516E-027   1.098531796E-032   3.004425531E-045   5.653871846E-042   1.664769265E-041   0.000000000E+000   0.000000000E+000   1.916776366E-038 
  8.416143974E+008   5.926609447E-006   9.999999970E+000   1.131039301E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   7.087838142E-044   7.039735667E-018   1.126674275E-018   4.528602467E-030   1.527817036E-030   1.517060414E-030   3.801230265E-039   1.163777811E-023   1.515100471E-028   4.800208177E-038   1.536894010E-038   0.000000000E+000   0.000000000E+000   1.996981762E-027   1.545918779E-032   3.004425531E-045   5.653871846E-042   1.664769265E-041   0.000000000E+000   0.000000000E+000   2.697401340E-038 
  1.116641768E+009   7.863339401E-006   9.999999961E+000   1.500692139E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   9.404909771E-044   9.340355786E-018   1.494876948E-018   6.840794450E-030   2.307882482E-030   2.012843183E-030   5.043490862E-039   1.544106088E-023   2.010242700E-028   7.035954575E-038   2.252718224E-038   0.000000000E+000   0.000000000E+000   2.649604962E-027   2.051132122E-032   3.310290785E-045   6.229463729E-042   1.834250941E-041   0.000000000E+000   0.000000000E+000   3.578925223E-038 
  1.492757517E+009   1.051192901E-005   9.999999948E+000   2.006232515E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.257422182E-043   1.248658612E-017   1.998415278E-018   7.907988193E-030   2.667922206E-030   2.690854629E-030   6.742353664E-039   2.064226869E-023   2.687378154E-028   1.127906666E-037   3.611245459E-038   0.000000000E+000   0.000000000E+000   3.542104546E-027   2.742040036E-032   5.035507529E-045   9.476059217E-042   2.790203345E-041   0.000000000E+000   0.000000000E+000   4.784459758E-038 
  2.059299515E+009   1.450149142E-005   9.999999928E+000   2.767767550E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.734941897E-043   1.722574321E-017   2.756893511E-018   8.860587102E-030   2.989301009E-030   3.712141171E-030   9.301345323E-039   2.847683175E-023   3.707345154E-028   1.698964347E-037   5.439614348E-038   0.000000000E+000   0.000000000E+000   4.886473533E-027   3.782751656E-032   7.004129790E-045   1.318070687E-041   3.881028130E-041   0.000000000E+000   0.000000000E+000   6.600352555E-038 
  2.918045288E+009   2.054873921E-005   9.999999897E+000   3.922171591E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   2.459042193E-043   2.440920199E-017   3.906569916E-018   1.030450527E-029   3.476436455E-030   5.260173760E-030   1.318018025E-038   4.035220470E-023   5.253377539E-028   2.293859124E-037   7.344303032E-038   0.000000000E+000   0.000000000E+000   6.924223034E-027   5.360226245E-032   7.004129790E-045   1.318070687E-041   3.881028130E-041   0.000000000E+000   0.000000000E+000   9.352822884E-038 
  4.220077610E+009   2.971759027E-005   9.999999852E+000   5.672698182E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   3.557595076E-043   3.530077869E-017   5.649711895E-018   1.030450527E-029   3.476436455E-030   7.607304245E-030   1.906127822E-038   5.835767099E-023   7.597475116E-028   3.344231938E-037   1.070730652E-037   0.000000000E+000   0.000000000E+000   1.001386148E-026   7.751992438E-032   1.117038404E-044   2.102096363E-041   6.189573291E-041   0.000000000E+000   0.000000000E+000   1.352612384E-037 
  5.522109932E+009   3.888644133E-005   9.999999806E+000   7.423485637E-021   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   4.656955979E-043   4.619235530E-017   7.392853827E-018   1.044133478E-029   3.522598698E-030   9.954434611E-030   2.494237565E-038   7.636313537E-023   9.941572340E-028   4.768345701E-037   1.526692526E-037   0.000000000E+000   0.000000000E+000   1.310349746E-026   1.014375336E-031   1.533663829E-044   2.886122040E-041   8.498118452E-041   0.000000000E+000   0.000000000E+000   1.769942370E-037 
  8.556808822E+009   6.025664978E-005   9.999999699E+000   1.150512806E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   7.222418055E-043   7.157778882E-017   1.145566438E-017   1.076024878E-029   3.630190887E-030   1.542498492E-029   3.864968203E-038   1.183291851E-022   1.540505227E-027   5.639438703E-037   1.805592433E-037   0.000000000E+000   0.000000000E+000   2.030462650E-026   1.571830627E-031   1.533663829E-044   2.886122040E-041   8.498118452E-041   0.000000000E+000   0.000000000E+000   2.742629660E-037 
  1.335290934E+010   9.403056658E-005   9.999999531E+000   1.795872518E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.128588581E-042   1.116974488E-016   1.787661318E-017   1.076024878E-029   3.630190887E-030   2.407075379E-029   6.031298057E-038   1.846531717E-022   2.403964435E-027   5.639438703E-037   1.805592433E-037   0.000000000E+000   0.000000000E+000   3.168541299E-026   2.452838863E-031   1.605779991E-044   3.021833688E-041   8.897718209E-041   0.000000000E+000   0.000000000E+000   4.279883440E-037 
  1.661911524E+010   1.170310367E-004   9.999999416E+000   2.235572896E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.405944432E-042   1.390194506E-016   2.224936123E-017   1.076024878E-029   3.630190887E-030   2.995863224E-029   7.506595739E-038   2.298206416E-022   2.991990945E-027   8.125669448E-037   2.601614813E-037   0.000000000E+000   0.000000000E+000   3.943585680E-026   3.052812974E-031   1.654892022E-044   3.114255060E-041   9.169850764E-041   0.000000000E+000   0.000000000E+000   5.326772110E-037 
  1.988532115E+010   1.400315067E-004   9.999999301E+000   2.675436884E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.683809875E-042   1.663414517E-016   2.662210899E-017   1.076024878E-029   3.630190887E-030   3.584650995E-029   8.981892899E-038   2.749880995E-022   3.580017232E-027   1.274184828E-036   4.079587714E-037   0.000000000E+000   0.000000000E+000   4.718628690E-026   3.652784138E-031   1.654892022E-044   3.114255060E-041   9.169850764E-041   0.000000000E+000   0.000000000E+000   6.373660091E-037 
  2.379724651E+010   1.675791032E-004   9.999999164E+000   3.202475825E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   2.017279605E-042   1.990649327E-016   3.185933595E-017   1.076024878E-029   3.630190887E-030   4.289840308E-029   1.074885131E-037   3.290850174E-022   4.284294323E-027   1.529288095E-036   4.896357879E-037   0.000000000E+000   0.000000000E+000   5.646893724E-026   4.371364127E-031   4.963721101E-044   9.340968079E-041   2.750426077E-040   0.000000000E+000   0.000000000E+000   7.627513891E-037 
  3.104315627E+010   2.186044628E-004   9.999998909E+000   4.179308385E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   2.636886815E-042   2.596773829E-016   4.156005007E-017   1.761344896E-029   5.942258694E-030   5.596035223E-029   1.402171892E-037   4.292866243E-022   5.588799004E-027   1.731053605E-036   5.542355285E-037   0.000000000E+000   0.000000000E+000   7.366278818E-026   5.702352195E-031   1.387181229E-043   2.610464068E-040   7.686450038E-040   0.000000000E+000   0.000000000E+000   9.949976728E-037 
  4.515724008E+010   3.179951846E-004   9.999998413E+000   6.084351013E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   3.851023482E-042   3.777424940E-016   6.045576735E-017   3.689553564E-029   1.244746659E-029   8.140330901E-029   2.039682907E-037   6.244660700E-022   8.129800236E-027   2.632383260E-036   8.428163768E-037   0.000000000E+000   0.000000000E+000   1.071540005E-025   8.294908603E-031   1.928547351E-043   3.629232763E-040   1.068619050E-039   0.000000000E+000   0.000000000E+000   1.447382062E-036 
  6.662546078E+010   4.691733964E-004   9.999997659E+000   8.987822116E-020   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   5.716132101E-042   5.573253555E-016   8.919707902E-017   7.299277758E-029   2.462561241E-029   1.201032801E-028   3.009366741E-037   9.213432469E-022   1.199478103E-026   3.405558372E-036   1.090365682E-036   0.000000000E+000   0.000000000E+000   1.580954615E-025   1.223824401E-030   1.928547351E-043   3.629232763E-040   1.068619050E-039   0.000000000E+000   0.000000000E+000   2.135478662E-036 
  8.809368149E+010   6.203516082E-004   9.999996905E+000   1.189826661E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   7.603445460E-042   7.369081911E-016   1.179383781E-016   1.000657090E-028   3.375922177E-029   1.588032190E-028   3.979048219E-037   1.218219906E-021   1.585975221E-026   3.405558372E-036   1.090365682E-036   0.000000000E+000   0.000000000E+000   2.090366262E-025   1.618151587E-030   1.980106008E-043   3.726258313E-040   1.097187995E-039   0.000000000E+000   0.000000000E+000   2.823572287E-036 
  1.214097231E+011   8.549616235E-004   9.999995734E+000   1.642862475E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.057648892E-041   1.015598642E-015   1.625413190E-016   1.105691751E-028   3.730278172E-029   2.188607069E-028   5.483870223E-037   1.678934989E-021   2.185769372E-026   5.289037164E-036   1.693403543E-036   0.000000000E+000   0.000000000E+000   2.880907852E-025   2.230093154E-030   2.296604051E-043   4.321859487E-040   1.272561359E-039   0.000000000E+000   0.000000000E+000   3.891403179E-036 
  1.626430018E+011   1.145324455E-003   9.999994286E+000   2.205846557E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.433079641E-041   1.360517115E-015   2.177436783E-016   2.188984567E-028   7.384988941E-029   2.931901725E-028   7.346290836E-037   2.249132857E-021   2.928095634E-026   1.178096808E-035   3.771940425E-036   0.000000000E+000   0.000000000E+000   3.859315472E-025   2.987459913E-030   3.559524506E-043   6.698483680E-040   1.972352762E-039   0.000000000E+000   0.000000000E+000   5.212983898E-036 
  2.038762805E+011   1.435687286E-003   9.999992837E+000   2.771336715E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.816825857E-041   1.705435492E-015   2.729459912E-016   3.402272521E-028   1.147826500E-028   3.675195195E-028   9.208702587E-037   2.819328814E-021   3.670418352E-026   1.987995051E-035   6.365010792E-036   0.000000000E+000   0.000000000E+000   4.837732417E-025   3.744846888E-030   6.317237550E-043   1.188808015E-039   3.500417235E-039   0.000000000E+000   0.000000000E+000   6.534553639E-036 
  2.849959686E+011   2.006928357E-003   9.999989987E+000   3.891038715E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   2.596265789E-041   2.384005340E-015   3.815473188E-016   3.913760589E-028   1.320387503E-028   5.137499272E-028   1.287266569E-036   3.941089916E-021   5.130805750E-026   2.868837363E-035   9.185224465E-036   0.000000000E+000   0.000000000E+000   6.762670174E-025   5.235018258E-030   1.452860253E-042   2.734062001E-039   8.050381245E-039   0.000000000E+000   0.000000000E+000   9.134492502E-036 
  4.167268081E+011   2.934570802E-003   9.999985359E+000   5.729172872E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   3.931926345E-041   3.485938962E-015   5.579054056E-016   3.913760589E-028   1.320387503E-028   7.512135497E-028   1.882252994E-036   5.762710002E-021   7.502310019E-026   4.010908589E-035   1.284182093E-035   0.000000000E+000   0.000000000E+000   9.888909028E-025   7.655606224E-030   3.190895580E-042   6.004780113E-039   1.768093378E-038   0.000000000E+000   0.000000000E+000   1.335646122E-035 
  5.484576475E+011   3.862213247E-003   9.999980732E+000   7.591150165E-019   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   5.355155267E-041   4.587871607E-015   7.342630185E-016   5.298109101E-028   1.787425901E-028   9.886759611E-028   2.477230596E-036   7.584310584E-021   9.873778106E-026   4.980712749E-035   1.594686586E-035   0.000000000E+000   0.000000000E+000   1.301574595E-024   1.007748504E-029   5.024812276E-042   9.455932378E-039   2.784277044E-038   0.000000000E+000   0.000000000E+000   1.757831789E-035 
  7.470976388E+011   5.261026828E-003   9.999973753E+000   1.044190477E-018   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   7.669259939E-041   6.249499584E-015   1.000195862E-015   7.385600364E-028   2.491683945E-028   1.346748755E-027   3.374394416E-036   1.033110752E-020   1.344970148E-025   7.317174423E-035   2.342757048E-035   0.000000000E+000   0.000000000E+000   1.773246788E-024   1.373314515E-029   6.319022349E-042   1.189143887E-038   3.501406203E-038   0.000000000E+000   0.000000000E+000   2.394434173E-035 
  9.954405624E+011   7.009846147E-003   9.999965029E+000   1.407492524E-018   5.618150629E-063   3.021124205E-063   6.644596244E-063   9.244068047E-063   8.833515769E-035   1.084968993E-040   8.326890582E-015   1.332667879E-015   7.385600364E-028   2.491683945E-028   1.794413268E-027   4.496014798E-036   1.376513500E-020   1.792026290E-025   1.107317018E-034   3.545323096E-035   0.000000000E+000   0.000000000E+000   2.363325325E-024   1.831185807E-029   7.028487349E-042   1.322654409E-038   3.894524792E-038   0.000000000E+000   0.000000000E+000   3.190288917E-035 
