     distance         timeN            Tn            nH          N(H)         N(H2)         N(He)          N(C)         N(CH)        N(CH2)        N(CH3)        N(CH4)          N(O)         N(O2)         N(OH)        N(H2O)         N(CO)        N(CO2)         N(C2)        N(C2H)       N(C2H2)         N(C3)        N(C3H)       N(C3H2)      N(CH3OH)       N(H2CO)      N(HCO2H)          N(N)         N(NH)        N(NH2)        N(NH3)         N(CN)        N(HCN)        N(HNC)         N(N2)         N(NO)          N(S)         N(SH)        N(H2S)         N(CS)         N(SO)        N(SO2)        N(OCS)         N(Si)        N(SiH)       N(SiH2)       N(SiH3)       N(SiH4)        N(SiO)       N(SiO2)         N(Mg)         N(Fe)     N(C54H18)          N(G)       N(H2O*)        N(O2*)        N(CO*)       N(CO2*)       N(CH4*)       N(NH3*)        N(N2*)     N(CH3OH*)      N(H2CO*)     N(HCO2H*)       N(OCS*)       N(H2S*)        N(Fe*)      N(SiH4*)       N(SiO*)      N(SiO2*)        N(O**)       N(Si**)       N(Mg**)       N(Fe**)        N(C**)         N(H+)        N(H2+)        N(H3+)        N(He+)         N(C+)        N(CH+)       N(CH2+)       N(CH3+)       N(CH4+)       N(CH5+)         N(O+)        N(O2+)        N(OH+)       N(H2O+)       N(H3O+)        N(CO+)       N(HCO+)      N(HCO2+)        N(C2+)       N(C2H+)      N(C2H2+)      N(C2H3+)        N(C3+)       N(C3H+)      N(C3H2+)      N(C3H3+)         N(N+)        N(NH+)       N(NH2+)       N(NH3+)       N(NH4+)        N(CN+)       N(C2N+)       N(HCN+)      N(H2CN+)      N(H2NC+)        N(N2+)       N(N2H+)        N(NO+)       N(HNO+)         N(S+)        N(SH+)       N(H2S+)       N(H3S+)        N(CS+)       N(HCS+)        N(SO+)       N(HSO+)      N(HSO2+)      N(HOCS+)        N(Si+)       N(SiH+)      N(SiH2+)      N(SiH3+)      N(SiH4+)      N(SiH5+)       N(SiO+)      N(SiOH+)        N(Fe+)    N(C54H18+)         N(G+)    N(C54H18-)         N(G-) 
  1.000000000E+005   7.041953494E-010   1.000000000E+001   1.000022131E+004   2.213000000E+004   5.000000000E+008   9.998000000E+007   2.128000000E+002   3.566000000E-001   1.879000000E+000   7.424000000E-002   1.376000000E+001   2.172000000E+004   9.797000000E+003   2.446000000E+001   4.051000000E+002   8.217000000E+004   1.376000000E+001   4.437000000E-001   2.743000000E-001   2.939000000E-002   6.679000000E-007   1.680000000E-005   3.980000000E-004   9.998001390E-008   9.998004631E-008   9.998005408E-008   5.935000000E+004   4.787000000E-002   5.157000000E-002   1.770000000E-002   5.480000000E+001   7.069000000E+001   7.742000000E+001   2.159000000E+003   1.689000000E+001   1.449000000E+004   7.072000000E+001   4.620000000E+001   5.293000000E+001   1.134000000E+000   1.442000000E+000   9.998000000E-004   8.645000000E-009   2.200000000E-012   3.873000000E-013   1.000000000E-015   2.563000000E-015   1.438000000E-006   5.157000000E-008   9.998000000E-008   1.460000000E+001   1.074000000E+002   3.528000000E-002   1.030000000E+005   9.999128012E-008   8.268000000E+003   1.340000000E+004   1.550000000E+003   1.550000000E+004   9.998265491E-008   1.860000000E+003   6.199000000E+003   7.239000000E+003   2.070000000E+002   3.719000000E+003   9.998001278E-008   9.998000000E-008   9.998000000E-008   9.998000000E-008   1.400000000E+005   3.369000000E+004   3.699000000E+004   3.229000000E+004   1.630000000E+005   1.353000000E+000   4.569000000E-004   2.227000000E+000   1.841000000E-001   5.287000000E-001   4.726000000E-006   8.506000000E-006   4.913000000E-002   1.431000000E-006   1.976000000E-003   7.563000000E-006   3.942000000E-001   8.657000000E-005   1.165000000E-004   6.628000000E-001   3.153000000E-006   8.005000000E+000   2.033000000E-003   3.604000000E-009   4.329000000E-009   2.544000000E-004   3.744000000E-004   9.674000000E-010   4.182000000E-008   6.718000000E-008   9.208000000E-006   5.442000000E-003   5.090999860E-010   7.274000000E-009   2.129000000E-006   3.071000000E-005   8.222000000E-008   1.330000000E-002   2.879000000E-006   4.171000000E-001   3.086000000E-007   3.628000002E-007   4.252000000E-002   1.157000000E-001   9.129000000E-004   2.838000000E+001   2.829000000E+000   2.816000000E-002   8.086000000E-002   4.143000000E-006   4.045000000E-002   2.062000000E+000   8.592000000E-004   3.089000000E-004   2.441000000E-006   3.454000000E-010   2.640000000E-012   4.540000000E-013   2.849000000E-014   9.999999444E-016   1.000000056E-015   4.159000000E-014   1.199000000E-009   3.939000000E-001   3.002000000E-002   3.247000000E-004   3.521000000E+001   1.072000000E-002 
  1.700992612E+005   1.197831087E-009   1.000000000E+001   1.000022131E+004   3.764296650E+004   8.504963059E+008   1.700652413E+008   3.619712278E+002   6.065739654E-001   3.196165118E+000   1.262816915E-001   2.340565834E+001   3.694555953E+004   1.666462462E+004   4.160627928E+001   6.890721070E+002   1.397705629E+005   2.340565834E+001   7.547304218E-001   4.665822734E-001   4.999217286E-002   1.136092965E-006   2.857667588E-005   6.769950595E-004   1.700652815E-007   1.700653753E-007   1.700653978E-007   1.009539115E+005   8.142651633E-002   8.772018899E-002   3.010756923E-002   9.321439512E+001   1.202431677E+002   1.316908480E+002   3.672443049E+003   2.872976521E+001   2.464738294E+004   1.202941975E+002   7.858585866E+001   9.003353894E+001   1.928925622E+000   2.452831346E+000   1.700652413E-003   1.470508113E-008   3.742183746E-012   6.587944385E-013   1.700992612E-015   4.359644064E-015   2.446027376E-006   8.772018899E-008   1.700652413E-007   2.483449213E+001   1.826866065E+002   6.001101934E-002   1.752022390E+005   1.700978790E-007   1.406380691E+004   2.279330100E+004   2.636538548E+003   2.636538548E+004   1.700729230E-007   3.163846258E+003   1.054445320E+004   1.231348552E+004   3.521054706E+002   6.325991523E+003   1.700652783E-007   1.700652413E-007   1.700652413E-007   1.700652413E-007   2.381389656E+005   5.730644109E+004   6.291971671E+004   5.492505143E+004   2.772617957E+005   2.301443004E+000   7.771835244E-004   3.788110546E+000   3.131527398E-001   8.993147938E-001   8.038891083E-006   1.446864316E-005   8.356976702E-002   2.434120427E-006   3.361161401E-003   1.286460712E-005   6.705312876E-001   1.472549304E-004   1.981656393E-004   1.127417903E+000   5.363229705E-006   1.361644586E+001   3.458117980E-003   6.130377373E-009   7.363597016E-009   4.327325204E-004   6.368516338E-004   1.645540253E-009   7.113551102E-008   1.142726837E-007   1.566273997E-005   9.256801793E-003   8.659752981E-010   1.237302026E-008   3.621413270E-006   5.223748311E-005   1.398556125E-007   2.262320174E-002   4.897157729E-006   7.094840184E-001   5.249263200E-007   6.171201201E-007   7.232620585E-002   1.968048452E-001   1.552836155E-003   4.827417032E+001   4.812108099E+000   4.789995195E-002   1.375422626E-001   7.047212391E-006   6.880515115E-002   3.507446765E+000   1.461492852E-003   5.254366178E-004   4.152122965E-006   5.875228481E-010   4.490620495E-012   7.722506457E-013   4.846127951E-014   1.700992451E-015   1.700992773E-015   7.074428273E-014   2.039490142E-009   6.700209898E-001   5.106379821E-002   5.523123010E-004   5.989194986E+001   1.823464080E-002 
  3.200418002E+005   2.253719473E-009   1.000000000E+001   1.000022131E+004   7.082525039E+004   1.600209001E+009   3.199777919E+008   6.810489509E+002   1.141269060E+000   6.013585426E+000   2.375990325E-001   4.403775171E+001   6.951307901E+004   3.135449517E+004   7.828222434E+001   1.296489333E+003   2.629783473E+005   4.403775171E+001   1.420025468E+000   8.778746580E-001   9.406028509E-002   2.137559184E-006   5.376702244E-005   1.273766365E-003   3.199779342E-007   3.199782663E-007   3.199783458E-007   1.899448084E+005   1.532040098E-001   1.650455564E-001   5.664739864E-002   1.753829065E+002   2.262375486E+002   2.477763617E+002   6.909702467E+003   5.405506006E+001   4.637405685E+004   2.263335611E+002   1.478593117E+002   1.693981249E+002   3.629274015E+000   4.615002759E+000   3.199777919E-003   2.766761363E-008   7.040919605E-012   1.239521892E-012   3.200418002E-015   8.202671340E-015   4.602201087E-006   1.650455564E-007   3.199777919E-007   4.672610283E+001   3.437248935E+002   1.129107471E-001   3.296430542E+005   3.200933305E-007   2.646105604E+004   4.288560123E+004   4.960647904E+003   4.960647904E+004   3.200049852E-007   5.952777484E+003   1.983939120E+004   2.316782592E+004   6.624865265E+002   1.190235455E+004   3.199779228E-007   3.199777919E-007   3.199777919E-007   3.199777919E-007   4.480585203E+005   1.078220825E+005   1.183834619E+005   1.033414973E+005   5.216681344E+005   4.330165557E+000   1.462270985E-003   7.127330891E+000   5.891969542E-001   1.692060998E+000   1.512517548E-005   2.722275553E-005   1.572365365E-001   4.579798161E-006   6.324025973E-003   2.420476135E-005   1.261604777E+000   2.770601865E-004   3.728486973E-004   2.121237052E+000   1.009091796E-005   2.561934611E+001   6.506449799E-003   1.153430648E-008   1.385460953E-008   8.141863398E-004   1.198236500E-003   3.096084376E-009   1.338414808E-007   2.150040814E-007   2.946944897E-005   1.741667477E-002   1.629332661E-009   2.327984055E-008   6.813689927E-006   9.828483685E-005   2.631383682E-007   4.256555943E-002   9.214003429E-006   1.334894349E+000   9.876489955E-007   1.161111653E-006   1.360817735E-001   3.702883629E-001   2.921661594E-003   9.082786291E+001   9.053982529E+000   9.012377095E-002   2.587857997E-001   1.325933178E-005   1.294569082E-001   6.599261921E+000   2.749799148E-003   9.886091209E-004   7.812220344E-006   1.105424378E-009   8.449103526E-012   1.452989773E-012   9.117990889E-014   3.200417433E-015   3.200418572E-015   1.331053847E-013   3.837301185E-009   1.260644651E+000   9.607654843E-002   1.039175725E-003   1.126867179E+002   3.430848099E-002 
  4.699843393E+005   3.309607860E-009   1.000000000E+001   1.000022131E+004   1.040075343E+005   2.349921696E+009   4.698903424E+008   1.000126674E+003   1.675964154E+000   8.831005735E+000   3.489163735E-001   6.466984509E+001   1.020805985E+005   4.604436572E+004   1.149581694E+002   1.903906558E+003   3.861861316E+005   6.466984509E+001   2.085320513E+000   1.289167043E+000   1.381283973E-001   3.139025402E-006   7.895736900E-005   1.870537670E-003   4.698906494E-007   4.698913654E-007   4.698915371E-007   2.789357054E+005   2.249815032E-001   2.423709238E-001   8.318722806E-002   2.575514179E+002   3.322319294E+002   3.638618755E+002   1.014696189E+004   7.938035491E+001   6.810073076E+004   3.323729248E+002   2.171327648E+002   2.487627108E+002   5.329622408E+000   6.777174173E+000   4.698903424E-003   4.063014613E-008   1.033965546E-011   1.820249346E-012   4.699843393E-015   1.204569862E-014   6.758374799E-006   2.423709238E-007   4.698903424E-007   6.861771354E+001   5.047631804E+002   1.658104749E-001   4.840838695E+005   4.701395037E-007   3.885830517E+004   6.297790147E+004   7.284757259E+003   7.284757259E+004   4.699489854E-007   8.741708711E+003   2.913432919E+004   3.402216632E+004   9.728675823E+002   1.747871758E+004   4.698906247E-007   4.698903424E-007   4.698903424E-007   4.698903424E-007   6.579780750E+005   1.583377239E+005   1.738472071E+005   1.517579432E+005   7.660744731E+005   6.358888111E+000   2.147358447E-003   1.046655124E+001   8.652411686E-001   2.484807202E+000   2.221145988E-005   3.997686790E-005   2.309033059E-001   6.725475895E-006   9.286890545E-003   3.554491558E-005   1.852678266E+000   4.068654426E-004   5.475317553E-004   3.115056201E+000   1.481860622E-005   3.762224636E+001   9.554781618E-003   1.693823559E-008   2.034562205E-008   1.195640159E-003   1.759621366E-003   4.546628498E-009   1.965474507E-007   3.157354791E-007   4.327615796E-005   2.557654774E-002   2.392689962E-009   3.418666084E-008   1.000596658E-005   1.443321906E-004   3.864211238E-007   6.250791713E-002   1.353084913E-005   1.960304679E+000   1.450371671E-006   1.705103187E-006   1.998373411E-001   5.437718806E-001   4.290487033E-003   1.333815555E+002   1.329585696E+001   1.323475899E-001   3.800293368E-001   1.947145118E-005   1.901086652E-001   9.691077076E+000   4.038105443E-003   1.451781624E-003   1.147231772E-005   1.623325908E-009   1.240758656E-011   2.133728900E-012   1.338985383E-013   4.699842165E-015   4.699844620E-015   1.954664867E-013   5.635112228E-009   1.851268312E+000   1.410892987E-001   1.526039150E-003   1.654814859E+002   5.038232117E-002 
  7.289894453E+005   5.133509772E-009   1.000000000E+001   1.000022131E+004   1.613253642E+005   3.644947226E+009   7.288436474E+008   1.551289540E+003   2.599576362E+000   1.369771168E+001   5.412017642E-001   1.003089477E+002   1.583365075E+005   7.141909596E+004   1.783108183E+002   2.953136243E+003   5.990106272E+005   1.003089477E+002   3.234526169E+000   1.999618048E+000   2.142499980E-001   4.868920505E-006   1.224702268E-004   2.901377992E-003   7.288443859E-007   7.288461086E-007   7.288465216E-007   4.326552358E+005   3.489672475E-001   3.759398569E-001   1.290311318E-001   3.994862160E+002   5.153226389E+002   5.643836285E+002   1.573888212E+004   1.231263173E+002   1.056305706E+005   5.155413357E+002   3.367931237E+002   3.858541134E+002   8.266740310E+000   1.051202780E+001   7.288436474E-003   6.302113755E-008   1.603776780E-011   2.823376122E-012   7.289894454E-015   1.868399948E-014   1.048286822E-005   3.759398569E-007   7.288436474E-007   1.064324590E+002   7.829346642E+002   2.571874763E-001   7.508591287E+005   7.294431019E-007   6.027284734E+004   9.768458567E+004   1.129933640E+004   1.129933640E+005   7.289847360E-007   1.355920368E+004   4.519005571E+004   5.277154594E+004   1.509008152E+003   2.711111747E+004   7.288443265E-007   7.288436474E-007   7.288436474E-007   7.288436474E-007   1.020585223E+006   2.455965441E+005   2.696531958E+005   2.353906919E+005   1.188252796E+006   9.863227195E+000   3.330752776E-003   1.623459495E+001   1.342069569E+000   3.854167197E+000   3.445204119E-005   6.200784222E-005   3.581525145E-001   1.043183896E-005   1.440483144E-002   5.513347175E-005   2.873676393E+000   6.310861629E-004   8.492727039E-004   4.831742043E+000   2.298503721E-005   5.835560510E+001   1.482035542E-002   2.627277961E-008   3.155795309E-008   1.854549149E-003   2.729336483E-003   7.052243894E-009   3.048633860E-007   4.897351093E-007   6.712534812E-005   3.967160561E-002   3.711284521E-009   5.302669225E-008   1.552018529E-005   2.238726587E-004   5.993751219E-007   9.695559622E-002   2.098760613E-005   3.040614976E+000   2.249661428E-006   2.644773718E-006   3.099663121E-001   8.434407882E-001   6.654944646E-003   2.068872046E+002   2.062311141E+001   2.052834278E-001   5.894608655E-001   3.020203272E-005   2.948762306E-001   1.503176236E+001   6.263477314E-003   2.251848397E-003   1.779463236E-005   2.517929544E-009   1.924532136E-011   3.309612082E-012   2.076890930E-013   7.289891499E-015   7.289897406E-015   3.031867103E-013   8.740583449E-009   2.871489425E+000   2.188426315E-001   2.367028729E-003   2.566771837E+002   7.814766853E-002 
  9.355875458E+005   6.588363987E-009   1.000000000E+001   1.000022131E+004   2.070455239E+005   4.677937729E+009   9.354004283E+008   1.990930298E+003   3.336305188E+000   1.757968999E+001   6.945801940E-001   1.287368463E+002   2.032096150E+005   9.165951186E+004   2.288447137E+002   3.790065148E+003   7.687722864E+005   1.287368463E+002   4.151201941E+000   2.566316638E+000   2.749691797E-001   6.248789219E-006   1.571787077E-004   3.723638432E-003   9.354016447E-007   9.354044823E-007   9.354051624E-007   5.552712084E+005   4.478657582E-001   4.824824974E-001   1.655989956E-001   5.127019751E+002   6.613668361E+002   7.243318780E+002   2.019933511E+004   1.580207365E+002   1.355666354E+005   6.616475124E+002   4.322414462E+002   4.952064880E+002   1.060956277E+001   1.349117241E+001   9.354004283E-003   8.088154334E-008   2.058292601E-011   3.623530565E-012   9.355875459E-015   2.397910880E-014   1.345374891E-005   4.824824974E-007   9.354004283E-007   1.365957817E+002   1.004821024E+003   3.300752862E-001   9.636551722E+005   9.363878045E-007   7.735437829E+004   1.253687311E+005   1.450160696E+004   1.450160696E+005   9.356328187E-007   1.740192835E+004   5.799707197E+004   6.772718244E+004   1.936666220E+003   3.479450083E+004   9.354015468E-007   9.354004283E-007   9.354004283E-007   9.354004283E-007   1.309822564E+006   3.151994442E+005   3.460738332E+005   3.021012185E+005   1.525007700E+006   1.265849949E+001   4.274699498E-003   2.083553465E+001   1.722416672E+000   4.946451355E+000   4.421586742E-005   7.958107665E-005   4.596541613E-001   1.338825778E-005   1.848720991E-002   7.075848609E-005   3.688086106E+000   8.099381386E-004   1.089959491E-003   6.201074254E+000   2.949907532E-005   7.489378304E+001   1.902049481E-002   3.371857516E-008   4.050158486E-008   2.380134717E-003   3.502839772E-003   9.050873918E-009   3.912627116E-007   6.285277133E-007   8.614890122E-005   5.091467424E-002   4.763074968E-009   6.805463808E-008   1.991865885E-005   2.873189353E-004   7.692400802E-007   1.244331436E-001   2.693556545E-005   3.902335654E+000   2.887223166E-006   3.394311633E-006   3.978118245E-001   1.082474791E+000   8.540978706E-003   2.655197455E+002   2.646777167E+001   2.634614529E-001   7.565160896E-001   3.876139202E-005   3.784451623E-001   1.929181519E+001   8.038568194E-003   2.890029929E-003   2.283769199E-005   3.231519383E-009   2.469951121E-011   4.247567458E-012   2.665488918E-013   9.355870593E-015   9.355880322E-015   3.891108604E-013   1.121769467E-008   3.685279343E+000   2.808633813E-001   3.037852761E-003   3.294203749E+002   1.002949849E-001 
  1.271467778E+006   8.953616965E-009   1.000000000E+001   1.000022131E+004   2.813758194E+005   6.357338892E+009   1.271213485E+009   2.705683432E+003   4.534054098E+000   2.389087956E+001   9.439376787E-001   1.749539663E+002   2.761628015E+005   1.245656983E+005   3.110010186E+002   5.150715970E+003   1.044765074E+006   1.749539663E+002   5.641502533E+000   3.487636116E+000   3.736843801E-001   8.492133292E-006   2.136065868E-004   5.060441758E-003   1.271215731E-006   1.271220972E-006   1.271222228E-006   7.546161265E+005   6.086516255E-001   6.556959333E-001   2.250497968E-001   6.967643426E+002   8.988005726E+002   9.843703541E+002   2.745098934E+004   2.147509078E+002   1.842356811E+005   8.991820129E+002   5.874181136E+002   6.729878951E+002   1.441844461E+001   1.833456536E+001   1.271213485E-002   1.099183894E-007   2.797229113E-011   4.924394706E-012   1.271467779E-014   3.258771916E-014   1.828370665E-005   6.556959333E-007   1.271213485E-006   1.856342957E+002   1.365556394E+003   4.485738322E-001   1.309611812E+006   1.273037063E-006   1.051249559E+005   1.703766823E+005   1.970775057E+004   1.970775057E+005   1.271642685E-006   2.364930068E+004   7.881828758E+004   9.204155248E+004   2.631938301E+003   4.728588668E+004   1.271215551E-006   1.271213485E-006   1.271213485E-006   1.271213485E-006   1.780054890E+006   4.283574946E+005   4.703159312E+005   4.105569457E+005   2.072492479E+006   1.720295904E+001   5.809336282E-003   2.831558743E+001   2.340772180E+000   6.722250145E+000   6.008956721E-005   1.081510492E-004   6.246721195E-001   1.819470391E-005   2.512420330E-002   9.616110808E-005   5.012125983E+000   1.100709656E-003   1.481259962E-003   8.427288435E+000   4.008937905E-005   1.017809957E+002   2.584893994E-002   4.582369875E-008   5.504184014E-008   3.234614028E-003   4.760375362E-003   1.230017929E-008   5.317278248E-007   8.541720535E-007   1.170767530E-004   6.919327650E-002   6.473040192E-009   9.248656620E-008   2.706954900E-005   3.904677548E-004   1.045400807E-006   1.691052145E-001   3.660555735E-005   5.303292104E+000   3.923749564E-006   4.612885132E-006   5.406280994E-001   1.471088220E+000   1.160722935E-002   3.608425555E+002   3.596982345E+001   3.580453264E-001   1.028108846E+000   5.267691006E-005   5.143087164E-001   2.621766559E+001   1.092445115E-002   3.927563968E-003   3.103652847E-005   4.391649707E-009   3.356674935E-011   5.772463714E-012   3.622411701E-013   1.271466880E-014   1.271468677E-014   5.288034492E-013   1.524489866E-008   5.008311579E+000   3.816946271E-001   4.128455876E-003   4.476838048E+002   1.363013458E-001 
  1.796782630E+006   1.265285972E-008   1.000000000E+001   1.000022131E+004   3.976279960E+005   8.983913150E+009   1.796423274E+009   3.823553437E+003   6.407326859E+000   3.376154562E+001   1.333931425E+000   2.472372899E+002   3.902611873E+005   1.760307943E+005   4.394930313E+002   7.278766435E+003   1.476416287E+006   2.472372899E+002   7.972324530E+000   4.928574754E+000   5.280744150E-001   1.200071119E-005   3.018594819E-004   7.151194868E-003   1.796427760E-006   1.796438226E-006   1.796440734E-006   1.066390491E+006   8.601198450E-001   9.266008023E-001   3.180305256E-001   9.846368813E+002   1.270145641E+003   1.391069112E+003   3.879253698E+004   3.034765862E+002   2.603538031E+005   1.270684676E+003   8.301135751E+002   9.510370461E+002   2.037551503E+001   2.590960553E+001   1.796423274E-002   1.553318584E-007   3.952921786E-011   6.958939126E-012   1.796782630E-014   4.605153881E-014   2.583773422E-005   9.266008023E-007   1.796423274E-006   2.623302640E+002   1.929744545E+003   6.339049119E-001   1.850686109E+006   1.800064979E-006   1.485579879E+005   2.407688724E+005   2.785013077E+004   2.785013077E+005   1.797280391E-006   3.342015692E+004   1.113825552E+005   1.300690946E+005   3.719340044E+003   6.682234601E+004   1.796427399E-006   1.796423274E-006   1.796423274E-006   1.796423274E-006   2.515495682E+006   6.053360681E+005   6.646298949E+005   5.801811113E+005   2.928755687E+006   2.431046899E+001   8.209499841E-003   4.001434917E+001   3.307876822E+000   9.499589765E+000   8.491594711E-005   1.528343305E-004   8.827593062E-001   2.571195944E-005   3.550442477E-002   1.358906703E-004   7.082917128E+000   1.555474724E-003   2.093251765E-003   1.190907527E+001   5.665255633E-005   1.438324495E+002   3.652859087E-002   6.475604602E-008   7.778272007E-008   4.571015011E-003   6.727154167E-003   1.738207516E-008   7.514144956E-007   1.207078571E-006   1.654477446E-004   9.778091073E-002   9.147415841E-009   1.306979685E-007   3.825350219E-005   5.517919457E-004   1.477314679E-006   2.389720898E-001   5.172937193E-005   7.494380350E+000   5.544871196E-006   6.518727445E-006   7.639919743E-001   2.078877503E+000   1.640282863E-002   5.099269104E+002   5.083098061E+001   5.059739886E-001   1.452878435E+000   7.444070437E-005   7.267985739E-001   3.704965783E+001   1.543795636E-002   5.550261544E-003   4.385946400E-005   6.206087204E-009   4.743506143E-011   8.157393141E-012   5.119033713E-013   1.796780836E-014   1.796784424E-014   7.472818962E-013   2.154342373E-008   7.077526780E+000   5.393941455E-001   5.834153198E-003   6.326471641E+002   1.926150979E-001 
  2.597417888E+006   1.829089597E-008   1.000000000E+001   1.000022131E+004   5.748085787E+005   1.298708944E+010   2.596898405E+009   5.527305266E+003   9.262392190E+000   4.880548212E+001   1.928323040E+000   3.574047014E+002   5.641591653E+005   2.544690305E+005   6.353284155E+002   1.052213987E+004   2.134298279E+006   3.574047014E+002   1.152474317E+001   7.124717268E+000   7.633811174E-001   1.734815408E-005   4.363662052E-004   1.033772320E-002   2.596907780E-006   2.596929651E-006   2.596934893E-006   1.541567517E+006   1.243383943E+000   1.339488405E+000   4.597429663E-001   1.423385003E+003   1.836114705E+003   2.010920929E+003   5.607825221E+004   4.387038813E+002   3.763658520E+005   1.836893931E+003   1.200007064E+003   1.374813288E+003   2.945471885E+001   3.745476595E+001   2.596898405E-002   2.245467764E-007   5.714319354E-011   1.005979948E-011   2.597417889E-014   6.657182048E-014   3.735086923E-005   1.339488405E-006   2.596898405E-006   3.792230117E+002   2.789626812E+003   9.163690310E-001   2.675340425E+006   2.604508629E-006   2.147545110E+005   3.480539970E+005   4.025997727E+004   4.025997727E+005   2.598689559E-006   4.831197272E+004   1.610139349E+005   1.880270809E+005   5.376655029E+003   9.659797127E+004   2.596907026E-006   2.596898405E-006   2.596898405E-006   2.596898405E-006   3.636385044E+006   8.750700866E+005   9.607848769E+005   8.387062361E+005   4.233791158E+006   3.514306403E+001   1.186760234E-002   5.784449637E+001   4.781846332E+000   1.373254838E+001   1.227539694E-004   2.209363656E-004   1.276111409E+000   3.716904998E-005   5.132497747E-002   1.964427149E-004   1.023902132E+001   2.248584668E-003   3.025991842E-003   1.721568576E+001   8.189658602E-005   2.079233020E+002   5.280550567E-002   9.361094076E-008   1.124422204E-007   6.607831108E-003   9.724732574E-003   2.512742065E-008   1.086240160E-006   1.744945337E-006   2.391702392E-004   1.413514815E-001   1.322344501E-008   1.889361772E-007   5.529902684E-005   7.976670335E-004   2.135596988E-006   3.454565791E-001   7.477966103E-005   1.083383001E+001   8.015631603E-006   9.423432231E-006   1.104422086E+000   3.005212497E+000   2.371182790E-002   7.371471967E+002   7.348095206E+001   7.314328773E-001   2.100272104E+000   1.076110231E-004   1.050655536E+000   5.355875686E+001   2.231701450E-002   8.023423857E-003   6.340297065E-005   8.971481386E-009   6.857183225E-011   1.179227721E-011   7.400043564E-013   2.597414139E-014   2.597421637E-014   1.080266100E-012   3.114304048E-008   1.023122906E+001   7.797448501E-001   8.433815879E-003   9.145508385E+002   2.784431976E-001 
  3.943917024E+006   2.777288026E-008   1.000000000E+001   1.000022131E+004   8.727888373E+005   1.971958512E+010   3.943128240E+009   8.392655426E+003   1.406400811E+001   7.410620087E+001   2.927963998E+000   5.426829824E+002   8.566187775E+005   3.863855508E+005   9.646821040E+002   1.597680786E+004   3.240716618E+006   5.426829824E+002   1.749915983E+001   1.081816440E+001   1.159117213E+000   2.634142180E-005   6.625780600E-004   1.569678975E-002   3.943149855E-006   3.943200279E-006   3.943212365E-006   2.340714753E+006   1.887953079E+000   2.033878009E+000   6.980733133E-001   2.161266529E+003   2.787954944E+003   3.053380560E+003   8.514916854E+004   6.661275853E+002   5.714735767E+005   2.789138119E+003   1.822089665E+003   2.087515281E+003   4.472401905E+001   5.687128348E+001   3.943128240E-002   3.409516267E-007   8.676617452E-011   1.527479063E-011   3.943917025E-014   1.010825933E-013   5.671352680E-005   2.033878009E-006   3.943128240E-006   5.758118854E+002   4.235766883E+003   1.391413926E+000   4.062234534E+006   3.960673884E-006   3.260830595E+005   5.284848812E+005   6.113071386E+004   6.113071386E+005   3.947257811E-006   7.335685664E+004   2.444834163E+005   2.855001533E+005   8.163908239E+003   1.466742741E+005   3.943148116E-006   3.943128240E-006   3.943128240E-006   3.943128240E-006   5.521483833E+006   1.328705645E+006   1.458854907E+006   1.273490807E+006   6.428584748E+006   5.336119733E+001   1.801975690E-002   8.783103211E+001   7.260751240E+000   2.085148930E+001   1.863895186E-004   3.354695820E-004   1.937646434E+000   5.643745261E-005   7.793180038E-002   2.982784444E-004   1.554692091E+001   3.414248971E-003   4.594663336E-003   2.614028203E+001   1.243517037E-004   3.157105577E+002   8.017983309E-002   1.421387697E-007   1.707321680E-007   1.003332491E-002   1.476602534E-002   3.815345329E-008   1.649346098E-006   2.649523456E-006   3.631558795E-004   2.146279644E-001   2.007845975E-008   2.868805243E-007   8.396599343E-005   1.211176918E-003   3.242688577E-006   5.245409641E-001   1.135453712E-004   1.645007791E+001   1.217092793E-005   1.430853127E-005   1.676953518E+000   4.563111996E+000   3.600401851E-002   1.119283651E+003   1.115734126E+002   1.110607034E+000   3.189051305E+000   1.633964823E-004   1.595314436E+000   8.132356902E+001   3.388613507E-002   1.218275969E-002   9.627101454E-005   1.362228940E-008   1.041194094E-010   1.790538329E-011   1.123621960E-012   3.943908378E-014   3.943925666E-014   1.640275092E-012   4.728756511E-008   1.553508916E+001   1.183963890E+000   1.280589857E-002   1.388653184E+003   4.227879049E-001 
