     distance         timeN            Tn       0-0S(0)       0-0S(1)       0-0S(2)       0-0S(3)       0-0S(4)       0-0S(5)       0-0S(6)       1-0O(2)       1-0Q(1)       1-0O(3)       1-0S(0)       1-0Q(2)       1-0O(4)       1-1S(0)       1-0S(1)       1-0Q(3)       1-0O(5)       1-1S(1)       0-0S(7)       1-0S(2)       1-0Q(4)       1-0O(6)       1-1S(2)       1-0S(3)       1-0Q(5)       1-0O(7)       1-1S(3)       0-0S(8)       1-0S(4)       1-0Q(6)       1-0O(8)       1-1S(4)       0-0S(9)       1-0S(5)       1-0Q(7)       1-0O(9)       1-1S(5)       1-0S(6)       1-0Q(8)      1-0O(10)       1-1S(6)       2-0O(2)       2-1O(2)       2-0Q(1)       2-0O(3)       2-1Q(1)       2-1O(3)      0-0S(10)       2-0S(0)       2-0Q(2)       2-0O(4)       2-1S(0)       2-1Q(2)       2-1O(4)       2-2S(0)       2-0S(1)       2-0Q(3)       2-0O(5)       2-1S(1)       2-1Q(3)       2-1O(5)       2-2S(1)       1-0S(7)       1-0Q(9)      1-0O(11)       1-1S(7)       2-0S(2)       2-0Q(4)       2-0O(6)       2-1S(2)       2-1Q(4)       2-1O(6)       2-2S(2)      0-0S(11)       2-0S(3)       2-0Q(5)       2-0O(7)       2-1S(3)       2-1Q(5)       2-1O(7)       2-2S(3)       1-0S(8)      1-0Q(10)       1-1S(8)      1-0O(12)       2-0S(4)       2-0Q(6)       2-0O(8)       2-1S(4)       2-1Q(6)       2-1O(8)       2-2S(4)      0-0S(12)       1-0S(9)      1-0Q(11)       1-1S(9)      1-0O(13)       2-0S(5)       2-0Q(7)       2-0O(9)       2-1S(5)       2-1Q(7)       2-1O(9)       2-2S(5)       2-0S(6)       2-0Q(8)      2-0O(10)       2-1S(6)       2-1Q(8)      2-1O(10)       2-2S(6)       3-0O(2)       3-1O(2)       3-2O(2)       3-0Q(1)       3-0O(3)       3-1Q(1)       3-1O(3)       3-2Q(1)       3-2O(3)      1-0S(10)      1-0Q(12)      1-1S(10)      1-0O(14)       3-0S(0)       3-0Q(2)       3-0O(4)       3-1S(0)       3-1Q(2)       3-1O(4)       3-2S(0)       3-2Q(2)       3-2O(4)       3-3S(0)      0-0S(13)       3-0S(1)       3-0Q(3)       3-0O(5)       3-1S(1)       3-1Q(3)       3-1O(5)       3-2S(1)       3-2Q(3)       3-2O(5)       3-3S(1)       2-0S(7)       2-0Q(9)      2-0O(11)       2-1S(7)       2-1Q(9)      2-1O(11)       2-2S(7)       3-0S(2)       3-0Q(4)       3-0O(6)       3-1S(2)       3-1Q(4)       3-1O(6)       3-2S(2)       3-2Q(4)       3-2O(6)       3-3S(2)      1-0S(11)      1-0Q(13)      1-1S(11)      1-0O(15)       3-0S(3)       3-0Q(5)       3-0O(7)       3-1S(3)       3-1Q(5)       3-1O(7)       3-2S(3)       3-2Q(5)       3-2O(7)       3-3S(3)      0-0S(14)       2-0S(8)      2-0Q(10)       2-1S(8)      2-0O(12)      2-1Q(10)       2-2S(8)      2-1O(12)       3-0S(4)       3-0Q(6)       3-0O(8)       3-1S(4)       3-1Q(6)       3-1O(8)       3-2S(4)       3-2Q(6)       3-2O(8)       3-3S(4)      1-0S(12)      1-0Q(14)      1-1S(12)      1-0O(16)       2-0S(9)      2-0Q(11) 
  1.000000000E+005   3.168880661E-009   1.000000860E+001   2.115276070E-038   1.456041577E-036   6.131925511E-036   7.197245545E-035   1.073216036E-034   7.099789392E-034   6.690158789E-034   3.726325084E-033   4.169930907E-033   3.526305931E-033   1.964787249E-033   2.170824025E-033   1.667323358E-033   1.621021318E-038   6.526188887E-033   4.579758929E-033   2.568765912E-033   9.997767194E-037   3.268465415E-033   4.372662546E-033   2.428746938E-033   9.557875269E-034   4.474229443E-036   1.146141923E-032   5.529500063E-033   1.486924053E-033   4.821631872E-035   2.371411340E-033   5.793435373E-033   2.582797926E-033   4.626189637E-034   7.607805965E-035   9.513393886E-033   1.351554761E-032   5.868809762E-033   6.812915137E-034   4.678755663E-034   5.658345666E-033   2.520638747E-033   1.841129261E-034   4.647728267E-034   2.955539526E-033   5.092652283E-033   3.073456001E-033   2.358095618E-033   4.908036587E-033   4.226205260E-033   5.843265171E-033   1.632184509E-033   1.695459623E-033   1.136777619E-033   2.385437090E-033   2.678921962E-033   2.104906204E-033   1.248139877E-038   5.160424557E-033   3.257039308E-033   1.534013723E-033   7.003833520E-033   5.065600988E-033   2.916458502E-033   6.897850411E-037   1.158943920E-032   5.604077410E-033   2.492170794E-034   2.125284462E-033   3.951467091E-033   1.880525393E-033   5.974587065E-034   4.919228956E-033   2.864032359E-033   1.159433360E-033   3.288767237E-036   2.029776295E-032   1.026260277E-032   4.016721251E-033   8.379655078E-034   1.154400474E-032   5.959988228E-033   1.650505511E-033   3.235349841E-035   4.052603213E-033   2.274845603E-033   1.620696555E-033   5.936275195E-035   6.070008684E-033   2.060632689E-033   2.749558669E-034   6.054668773E-033   2.964175666E-033   5.465795447E-034   5.428501333E-035   1.115380963E-032   6.896899691E-033   4.904008995E-033   6.110817829E-033   7.197355533E-035   1.464600064E-032   4.489611085E-033   3.725610284E-034   1.264230781E-032   6.229934925E-033   7.436308156E-034   3.082621630E-034   7.441109997E-033   2.131484436E-033   1.066952690E-034   5.379484540E-033   2.838870753E-033   2.125985527E-034   3.242859394E-034   4.093044861E-034   7.179698720E-033   5.111535296E-033   5.199385291E-034   2.172565962E-034   6.479413066E-033   5.223915240E-033   4.334184508E-033   3.810491617E-033   1.874805236E-033   1.916295402E-033   3.939792174E-033   1.504926963E-035   3.592040994E-034   3.015086462E-034   7.192420293E-035   3.502636465E-033   3.730085822E-033   2.692823141E-033   2.154816845E-033   2.466737608E-033   1.989438604E-033   9.578770999E-039   3.458375875E-032   1.152550162E-033   5.277349813E-034   4.506536044E-035   9.830796804E-033   6.461138107E-033   3.369571330E-033   5.601618203E-033   4.198945577E-033   2.491215826E-033   4.767138243E-037   1.673130269E-032   4.619640282E-033   1.348774060E-034   9.674313184E-033   5.878417388E-033   2.668111883E-034   1.378809640E-033   1.042453488E-033   3.294269769E-034   4.970221184E-036   7.906460843E-033   3.977703142E-033   1.446069684E-033   4.101046945E-033   2.526308086E-033   1.056500370E-033   2.418049487E-036   2.188369089E-033   3.981059941E-033   1.288071305E-032   1.574492092E-035   2.710469778E-033   6.542180036E-034   2.014096073E-037   1.849678657E-032   7.766451179E-033   1.928394357E-033   8.549308853E-033   4.793878781E-033   1.373126790E-033   2.168312692E-035   1.764267846E-032   7.614277736E-033   2.087074347E-033   3.286037242E-033   3.422920564E-035   2.524291815E-033   1.110920044E-033   6.681312507E-035   1.860659740E-033   3.657037942E-034   6.305328184E-036   1.151878020E-032   4.257525968E-033   7.090623530E-034   4.617147404E-033   2.539112397E-033   4.843383475E-034   3.873195167E-035   2.935221247E-034   1.517997069E-033   7.432062589E-033   2.806004309E-036   1.586509598E-032   4.444029716E-033 
  1.402304541E+005   4.443736636E-009   1.000001207E+001   2.548652952E-038   1.929877290E-036   7.700394857E-036   9.685131826E-035   1.373090453E-034   9.615258948E-034   8.633038046E-034   3.923319353E-033   5.133315072E-033   4.340992642E-033   2.299792799E-033   2.540959823E-033   1.951609902E-033   1.897413145E-038   8.496135020E-033   5.962170403E-033   3.344154207E-033   1.301561776E-036   4.437964184E-033   5.347044733E-033   2.969956722E-033   1.168770425E-033   5.471244287E-036   1.521082168E-032   7.338379110E-033   1.973345200E-033   6.398944245E-035   3.068982088E-033   7.236477948E-033   3.226127338E-033   5.778491885E-034   9.502776254E-035   1.292270912E-032   1.808904664E-032   7.854744517E-033   9.118323813E-034   6.261990400E-034   7.141137619E-033   3.181182141E-033   2.323604496E-034   5.865683917E-034   3.072588204E-033   5.294337359E-033   3.683551325E-033   2.826188576E-033   5.882304699E-033   5.065126679E-033   7.555612943E-033   1.860109554E-033   1.932220668E-033   1.295521982E-033   2.718549464E-033   3.053017786E-033   2.398844076E-033   1.422435330E-038   6.582615414E-033   4.154665361E-033   1.956781320E-033   8.934059974E-033   6.461658876E-033   3.720221946E-033   8.798868375E-037   1.556754338E-032   7.527691091E-033   3.347614695E-034   2.854793705E-033   4.704658488E-033   2.238973411E-033   7.113406515E-034   5.856885994E-033   3.409947201E-033   1.380433615E-033   3.915641036E-036   2.754089592E-032   1.339962790E-032   5.244534095E-033   1.094110943E-033   1.507272292E-032   7.781809968E-033   2.155024431E-033   4.224316674E-035   5.134967997E-033   2.882408850E-033   2.053550399E-033   7.521729008E-035   7.394342948E-033   2.510214661E-033   3.349448216E-034   7.375656226E-033   3.610889633E-033   6.658304480E-034   6.612873660E-035   1.436895299E-032   9.272328415E-033   6.593046729E-033   8.215504405E-033   9.676267193E-035   1.932866172E-032   5.925042340E-033   4.916773025E-034   1.668434251E-032   8.221787479E-033   9.813865800E-034   4.068206205E-034   9.172275855E-033   2.627371889E-033   1.315178031E-034   6.631015559E-033   3.499330836E-033   2.620593666E-034   3.997306979E-034   4.215483208E-034   7.394470480E-033   5.264440518E-033   6.072805349E-034   2.537525006E-034   7.567858915E-033   6.101455967E-033   5.062263593E-033   4.450598019E-033   2.374845928E-033   2.427402188E-033   4.990598074E-033   1.906315174E-035   3.998755991E-034   3.356474793E-034   8.006794407E-035   3.899228481E-033   4.152431181E-033   2.997722656E-033   2.398799675E-033   2.746038201E-033   2.214696199E-033   1.066334376E-038   4.681280947E-032   1.438208233E-033   6.585334156E-034   5.623475190E-035   1.226734711E-032   8.062522852E-033   4.204715237E-033   6.989972048E-033   5.239648822E-033   3.108660455E-033   5.948667307E-037   2.218834712E-032   6.126371872E-033   1.788687204E-034   1.282966564E-032   7.795708917E-033   3.538337315E-034   1.828519123E-033   1.210035053E-033   3.823846283E-034   5.769218409E-036   9.177478781E-033   4.617146270E-033   1.678535328E-033   4.760318436E-033   2.932429479E-033   1.226340068E-033   2.806767566E-036   2.939052383E-033   5.346695750E-033   1.729922551E-032   2.114595183E-035   3.474781721E-033   8.386976969E-034   2.582041045E-037   2.371260376E-032   9.956474265E-033   2.472172727E-033   1.096008610E-032   6.145680905E-033   1.760328010E-033   2.779744445E-035   2.259032505E-032   9.433173218E-033   2.585633795E-033   4.071004444E-033   4.240586398E-035   3.127293588E-033   1.376296160E-033   8.277341645E-035   2.211102528E-033   4.345816523E-034   7.492894479E-036   1.368826524E-032   5.059402443E-033   8.426094940E-034   5.486756166E-033   3.017337196E-033   5.755602285E-034   4.602685512E-035   3.705264054E-034   1.916237142E-033   9.381832591E-033   3.542147602E-036   2.107112919E-032   5.902310605E-033 
  2.030074592E+005   6.433067443E-009   1.000001752E+001   3.224914421E-038   2.669289304E-036   1.014792016E-035   1.356747314E-034   1.841032642E-034   1.354064615E-033   1.166483131E-033   4.230716933E-033   6.636628099E-033   5.612270694E-033   2.822549908E-033   3.118535685E-033   2.395222887E-033   2.328706873E-038   1.157017408E-032   8.119380081E-033   4.554123285E-033   1.772487877E-036   6.262957185E-033   6.867518372E-033   3.814486949E-033   1.501119360E-033   7.027035032E-036   2.106170069E-032   1.016110422E-032   2.732397160E-033   8.860313484E-035   4.157517130E-033   9.488278499E-033   4.230012842E-033   7.576605733E-034   1.245978890E-034   1.824290984E-032   2.522595560E-032   1.095377995E-032   1.271589577E-033   8.732615652E-034   9.454969249E-033   4.211931057E-033   3.076485880E-034   7.766250144E-034   3.255235487E-033   5.609054552E-033   4.635572068E-033   3.556622310E-033   7.402597371E-033   6.374218162E-033   1.022767174E-032   2.215773143E-033   2.301672314E-033   1.543233197E-033   3.238351674E-033   3.636772253E-033   2.857516787E-033   1.694413103E-038   8.801886578E-033   5.555374418E-033   2.616493012E-033   1.194610009E-032   8.640150601E-033   4.974462209E-033   1.176532982E-036   2.177535943E-032   1.052948273E-032   4.682531560E-034   3.993190029E-033   5.879972227E-033   2.798311824E-033   8.890471616E-034   7.320048218E-033   4.261817279E-033   1.725292354E-033   4.893843114E-036   3.884376481E-032   1.829486251E-032   7.160499599E-033   1.493818293E-033   2.057918291E-032   1.062470872E-032   2.942311232E-033   5.767570064E-035   6.823951923E-033   3.830485298E-033   2.729000297E-033   9.995761835E-035   9.460898043E-033   3.211764066E-033   4.285544813E-034   9.436988797E-033   4.620053317E-033   8.519153125E-034   8.461025397E-035   1.938606623E-032   1.297917779E-032   9.228785030E-033   1.149986147E-032   1.354460138E-034   2.663585127E-032   8.165001220E-033   6.775556264E-034   2.299184868E-032   1.133002955E-032   1.352399217E-033   5.606189242E-034   1.187367430E-032   3.401179659E-033   1.702521363E-034   8.583967626E-033   4.529946031E-033   3.392405128E-034   5.174585009E-034   4.406540746E-034   7.729608649E-033   5.503039747E-033   7.435727611E-034   3.107022812E-034   9.266316679E-033   7.470808300E-033   6.198389544E-033   5.449447607E-033   3.155137984E-033   3.224962410E-033   6.630335619E-033   2.532664265E-035   4.633410266E-034   3.889190738E-034   9.277576198E-035   4.518086454E-033   4.811475696E-033   3.473499999E-033   2.779520197E-033   3.181869967E-033   2.566197119E-033   1.235575428E-038   6.589623548E-032   1.883964237E-033   8.626382299E-034   7.366406272E-035   1.606946944E-032   1.056140854E-032   5.507918085E-033   9.156433025E-033   6.863617362E-033   4.072153802E-033   7.792387925E-037   3.070396852E-032   8.477599887E-033   2.475163891E-034   1.775353737E-032   1.078760846E-032   4.896308721E-034   2.530282822E-033   1.471536424E-033   4.650219901E-034   7.016007516E-036   1.116082900E-032   5.614960404E-033   2.041284563E-033   5.789073590E-033   3.566158500E-033   1.491365125E-033   3.413339719E-036   4.110490600E-033   7.477764856E-033   2.419429618E-032   2.957423853E-035   4.667460923E-033   1.126571118E-033   3.468297190E-037   3.185168461E-032   1.337392052E-032   3.320717824E-033   1.472201067E-032   8.255115795E-033   2.364540526E-033   3.733860028E-035   3.031093366E-032   1.227147124E-032   3.363611589E-033   5.295907624E-033   5.516514203E-035   4.068248558E-033   1.790402695E-033   1.076786757E-034   2.757949127E-033   5.420617421E-034   9.346026030E-036   1.707362670E-032   6.310686352E-033   1.051002424E-033   6.843732564E-033   3.763580556E-033   7.179069306E-034   5.741014868E-035   4.906882037E-034   2.537673288E-033   1.242436305E-032   4.690866882E-036   2.919505953E-032   8.177934270E-033 
  3.050509098E+005   9.666709265E-009   1.000002642E+001   4.324170062E-038   3.871173476E-036   1.412632390E-035   1.987801382E-034   2.601660691E-034   1.992110309E-033   1.659292439E-033   4.730391055E-033   9.080241040E-033   7.678714239E-033   3.672287889E-033   4.057381163E-033   3.116312657E-033   3.029771776E-038   1.656692589E-032   1.162585517E-032   6.520889180E-033   2.537963137E-036   9.229341674E-033   9.339027614E-033   5.187259360E-033   2.041348038E-033   9.555951752E-036   3.057206250E-032   1.474932712E-032   3.966204722E-033   1.286116737E-034   5.926898446E-033   1.314853874E-032   5.861810206E-033   1.049940661E-033   1.726635839E-034   2.689047014E-032   3.682666432E-032   1.599111581E-032   1.856357922E-033   1.274850041E-033   1.321605326E-032   5.887391457E-033   4.300278529E-034   1.085558005E-033   3.552128121E-033   6.120626445E-033   6.183072288E-033   4.743935057E-033   9.873817944E-033   8.502133306E-033   1.457102467E-032   2.793902566E-033   2.902214157E-033   1.945886564E-033   4.083287624E-033   4.585662283E-033   3.603087035E-033   2.136511642E-038   1.240925732E-032   7.832192569E-033   3.688838157E-033   1.684209727E-032   1.218123537E-032   7.013198934E-033   1.658724001E-036   3.186584982E-032   1.540874291E-032   6.852371276E-034   5.843595564E-033   7.790433989E-033   3.707511311E-033   1.177907473E-033   9.698405066E-033   5.646524321E-033   2.285857088E-033   6.483901667E-036   5.721574355E-032   2.625190315E-032   1.027483764E-032   2.143529263E-033   2.952975003E-032   1.524574586E-032   4.222019677E-033   8.276076995E-035   9.569357296E-033   5.371562233E-033   3.826928912E-033   1.401724653E-034   1.282005676E-032   4.352123597E-033   5.807157788E-034   1.278765837E-032   6.260435899E-033   1.154393865E-033   1.146517226E-034   2.754124309E-032   1.900446988E-032   1.351304143E-032   1.683841415E-032   1.983237868E-034   3.851340760E-032   1.180596846E-032   9.796937123E-034   3.324445803E-032   1.638235781E-032   1.955466028E-033   8.106121677E-034   1.626475610E-032   4.658992340E-033   2.332142017E-034   1.175846131E-032   6.205195250E-033   4.646972843E-034   7.088232419E-034   4.717104245E-034   8.274374815E-033   5.890882133E-033   9.651148700E-034   4.032737715E-034   1.202714850E-032   9.696681425E-033   8.045154733E-033   7.073070980E-033   4.423485236E-033   4.521378678E-033   9.295692256E-033   3.550780676E-035   5.665038379E-034   4.755118483E-034   1.134322717E-034   5.524037736E-033   5.882750050E-033   4.246874261E-033   3.398379959E-033   3.890312846E-033   3.137560529E-033   1.510676115E-038   9.691511175E-032   2.608532490E-033   1.194406882E-033   1.019950895E-034   2.224974992E-032   1.462330164E-032   7.626250538E-033   1.267797582E-032   9.503348596E-033   5.638294659E-033   1.078932215E-036   4.454576206E-032   1.229942466E-032   3.591003609E-034   2.575708905E-032   1.565081854E-032   7.103635581E-034   3.670970952E-033   1.896605254E-033   5.993485006E-034   9.042655346E-036   1.438475226E-032   7.236900986E-033   2.630931156E-033   7.461308604E-033   4.596281025E-033   1.922161683E-033   4.399318926E-036   6.014604261E-033   1.094171006E-032   3.540188534E-032   4.327399291E-035   6.606129601E-033   1.594501792E-033   4.908883247E-037   4.508154648E-032   1.892888954E-032   4.700005566E-033   2.083692013E-032   1.168394674E-032   3.346672082E-033   5.284749817E-035   4.286058298E-032   1.688507791E-032   4.628201673E-033   7.286967558E-033   7.590513824E-035   5.597755354E-033   2.463526043E-033   1.481617642E-034   3.646843390E-033   7.167696684E-034   1.235827482E-035   2.257650152E-032   8.344637175E-033   1.389743272E-033   9.049485584E-033   4.976592476E-033   9.492902241E-034   7.591359071E-035   6.860086378E-034   3.547804455E-033   1.736993127E-032   6.558085513E-036   4.240016813E-032   1.187686525E-032 
  4.680848468E+005   1.483307775E-008   1.000004078E+001   6.080432350E-038   5.791369834E-036   2.048250878E-035   2.996004671E-034   3.816890681E-034   3.011481918E-033   2.446636064E-033   5.528721512E-033   1.298434735E-032   1.098022535E-032   5.029905443E-033   5.557364841E-033   4.268390297E-033   4.149855896E-038   2.455004180E-032   1.722801394E-032   9.663114506E-033   3.760933169E-036   1.396857144E-032   1.328770725E-032   7.380509692E-033   2.904460319E-033   1.359635014E-035   4.576633648E-032   2.207972289E-032   5.937403140E-033   1.925315026E-034   8.753773400E-033   1.899644019E-032   8.468889903E-033   1.516908865E-033   2.494568796E-034   4.070620030E-032   5.536055589E-032   2.403902381E-032   2.790614039E-033   1.916448536E-033   1.922502685E-032   8.564225384E-033   6.255496140E-034   1.579131181E-033   4.026473827E-033   6.937965453E-033   8.655489608E-033   6.640886386E-033   1.382204907E-032   1.190187063E-032   2.151023985E-032   3.717576675E-033   3.861696463E-033   2.589203572E-033   5.433237012E-033   6.101698517E-033   4.794280403E-033   2.842849977E-038   1.817263637E-032   1.146979097E-032   5.402089160E-033   2.466427293E-032   1.783871147E-032   1.027042237E-032   2.429104928E-036   4.798692476E-032   2.320409438E-032   1.031901633E-033   8.799896510E-033   1.084275199E-032   5.160126601E-033   1.639415546E-033   1.349827250E-032   7.858851370E-033   3.181463514E-033   9.024315952E-036   8.656765467E-032   3.896454965E-032   1.525049133E-032   3.181546568E-033   4.382971415E-032   2.262859261E-032   6.266558823E-033   1.228381848E-034   1.395560765E-032   7.833693808E-033   5.581055942E-033   2.044224987E-034   1.818691894E-032   6.174053717E-033   8.238209077E-034   1.814095760E-032   8.881243069E-033   1.637657933E-033   1.626483896E-034   4.057047863E-032   2.863077751E-032   2.035778346E-032   2.536755260E-032   2.987804581E-034   5.748966300E-032   1.762298354E-032   1.462406597E-033   4.962460629E-032   2.445424304E-032   2.918959655E-033   1.210015505E-033   2.328028783E-032   6.668571111E-033   3.338072644E-034   1.683027781E-032   8.881702900E-033   6.651367204E-034   1.014562345E-033   5.213291977E-034   9.144748472E-033   6.510538451E-033   1.319070568E-033   5.511743516E-034   1.643810296E-032   1.325293752E-032   1.099571372E-032   9.667118437E-033   6.449885036E-033   6.592623490E-033   1.355405143E-032   5.177394278E-035   7.313267946E-034   6.138609000E-034   1.464351239E-034   7.131243499E-033   7.594322315E-033   5.482492320E-033   4.387130600E-033   5.022190201E-033   4.050426372E-033   1.950203771E-038   1.464723251E-031   3.766156266E-033   1.724464993E-033   1.472588311E-034   3.212382264E-032   2.111288218E-032   1.101065498E-032   1.830425277E-032   1.372077825E-032   8.140477009E-033   1.557744570E-036   6.666017071E-032   1.840538155E-032   5.373730351E-034   3.854400224E-032   2.342054973E-032   1.063018206E-033   5.493396880E-033   2.575733969E-033   8.139607802E-034   1.228061269E-035   1.953558599E-032   9.828261132E-033   3.573004311E-033   1.013302372E-032   6.242098688E-033   2.610441541E-033   5.974609200E-036   9.056712118E-033   1.647588334E-032   5.330769408E-032   6.516141029E-035   9.703474477E-033   2.342098684E-033   7.210458496E-037   6.621844591E-032   2.780387422E-032   6.903646584E-033   3.060650258E-032   1.716207307E-032   4.915790196E-033   7.762553577E-035   6.291073430E-032   2.425612608E-032   6.648606769E-033   1.046803602E-032   1.090409303E-034   8.041411495E-033   3.538958991E-033   2.128406188E-034   5.067017596E-033   9.958981326E-034   1.717090351E-035   3.136836937E-032   1.159425258E-032   1.930944892E-033   1.257358701E-032   6.914605030E-033   1.318968147E-033   1.054762870E-034   9.980663504E-034   5.161661311E-033   2.527132015E-032   9.541285799E-036   6.349736692E-032   1.778647831E-032 
  7.167891701E+005   2.271426441E-008   1.000006302E+001   8.759588487E-038   8.720631466E-036   3.017881327E-035   4.534023765E-034   5.670716717E-034   4.566540054E-033   3.647725186E-033   6.746568281E-033   1.894001958E-032   1.601664509E-032   7.100932848E-033   7.845569860E-033   6.025869315E-033   5.858529227E-038   3.672826279E-032   2.577409149E-032   1.445657046E-032   5.626570533E-036   2.119830087E-032   1.931137253E-032   1.072628780E-032   4.221128157E-033   1.975993131E-035   6.894522334E-032   3.326225219E-032   8.944469168E-033   2.900412939E-034   1.306615979E-032   2.791735871E-032   1.244596539E-032   2.229264456E-033   3.666043278E-034   6.178219823E-032   8.363407237E-032   3.631613564E-032   4.215825018E-033   2.895209287E-033   2.839166725E-032   1.264771380E-032   9.238164727E-034   2.332073051E-033   4.750083681E-033   8.184808320E-033   1.242713119E-032   9.534661824E-033   1.984502610E-032   1.708812724E-032   3.209598358E-032   5.126629405E-033   5.325374127E-033   3.570575224E-033   7.492567084E-033   8.414391894E-033   6.611430252E-033   3.920359837E-038   2.696463403E-032   1.701892393E-032   8.015642545E-033   3.659695158E-032   2.646915486E-032   1.523929578E-032   3.604316076E-036   7.257969594E-032   3.509593755E-032   1.560739872E-033   1.330974669E-032   1.549902329E-032   7.376072275E-033   2.343440093E-033   1.929492069E-032   1.123372742E-032   4.547699434E-033   1.289968480E-035   1.313442026E-031   5.835766376E-032   2.284084003E-032   4.765039672E-033   6.564427779E-032   3.389110899E-032   9.385498768E-033   1.839761924E-034   2.064679938E-032   1.158965690E-032   8.256963457E-033   3.024354386E-034   2.637400346E-032   8.953386476E-033   1.194674895E-033   2.630735201E-032   1.287925328E-032   2.374871529E-033   2.358667349E-034   6.044651395E-032   4.331575458E-032   3.079946927E-032   3.837879297E-032   4.520275774E-034   8.643794159E-032   2.649684034E-032   2.198785129E-033   7.461252329E-032   3.676790437E-032   4.388769233E-033   1.819305316E-033   3.398240479E-032   9.734161560E-033   4.872608820E-034   2.456727844E-032   1.296468606E-032   9.709048892E-034   1.480964005E-033   5.970221806E-034   1.047249550E-032   7.455818474E-033   1.859025421E-033   7.767947795E-034   2.316695710E-032   1.867796034E-032   1.549675342E-032   1.362430438E-032   9.541142528E-033   9.752291708E-033   2.005014598E-032   7.658780963E-035   9.827621835E-034   8.249106733E-034   1.967805681E-034   9.583016080E-033   1.020530471E-032   7.367412440E-033   5.895457516E-033   6.748855155E-033   5.442991963E-033   2.620697792E-038   2.220721732E-031   5.532100157E-033   2.533063523E-033   2.163082319E-034   4.718662523E-032   3.101267461E-032   1.617353127E-032   2.688708394E-032   2.015442647E-032   1.195753202E-032   2.288168194E-036   1.003957268E-031   2.772002588E-032   8.093282065E-034   5.805045316E-032   3.527328367E-032   1.600993279E-033   8.273509748E-033   3.611735660E-033   1.141348917E-033   1.722007292E-035   2.739311335E-032   1.378134607E-032   5.010124197E-033   1.420868908E-032   8.752771327E-033   3.660403177E-033   8.377693258E-036   1.369746096E-032   2.491828888E-032   8.062308365E-032   9.855076125E-035   1.442845644E-032   3.482553485E-033   1.072149843E-036   9.846266560E-032   4.134261281E-032   1.026528841E-032   4.550994496E-032   2.551892360E-032   7.309470943E-033   1.154242910E-034   9.349712090E-032   3.550058287E-032   9.730713586E-033   1.532072265E-032   1.595892340E-034   1.176918335E-032   5.179520693E-033   3.115075343E-034   7.233474520E-033   1.421704904E-033   2.451250478E-035   4.478024721E-032   1.655149781E-032   2.756540788E-033   1.794955703E-032   9.871017488E-033   1.882906918E-033   1.505737882E-034   1.474107863E-033   7.623586872E-033   3.732482488E-032   1.409213367E-035   9.568117512E-032   2.680160183E-032 
