     distance         timeN         timeI            nH         op_H2            Vn            Vi            Tn            Ti            Te        Vsound       Vmagnet          rhoN          rhoI        rhoNEG      DensityN      DensityI    DensityNEG           muN           muI         muNEG       -dVn/dz       -dVi/dz        Tgrain       Teff_gr    Nlayers_gr      n(grain)      MDens_gr MDens_gr_char        Rgrain     -DissH2_t     -DissH2_n     -DissH2_i     -DissH2_e       F_gr_H2     E_gr_H2_K         x(H2)          x(H)         x(H+)     sum(neut)     sum(ions)     sum(nega)        grad_V 
  3.030694670E+006   9.604057891E-008   9.604057891E-008   1.000032866E+006   3.000000000E+000   9.999673993E+005   9.999673993E+005   1.000028940E+001   1.000028940E+001   1.000028940E+001   2.417790969E+004   5.930482929E+005   2.364876862E-018   6.416668364E-025   8.928383095E-024   6.007566717E+005   8.268828599E-003   8.069507073E-003   3.936497044E-024   7.760069382E-023   1.106434757E-021   1.151363473E-005   1.151363473E-005   1.500000000E+001   1.000028940E+001   6.951414792E+001   4.630632808E-005   1.914654468E-020   2.253239668E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.535909115E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999533E-011   6.001897412E+005   8.268828599E-003   8.069507073E-003   1.151363473E-005 
  4.244821418E+006   1.345163177E-007   1.345163177E-007   1.000047215E+006   3.000000000E+000   9.999530522E+005   9.999530522E+005   1.000042316E+001   1.000042316E+001   1.000042316E+001   2.417807138E+004   5.930525442E+005   2.364910793E-018   6.416760431E-025   8.928511199E-024   6.007652912E+005   8.268947240E-003   8.069622854E-003   3.936497044E-024   7.760069383E-023   1.106434757E-021   1.211997349E-005   1.211997349E-005   1.500000000E+001   1.000042316E+001   6.951414792E+001   4.630699247E-005   1.914681939E-020   2.253272021E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.535962424E-011   2.150087918E+004   4.999998677E-001   2.645999300E-007   1.750999531E-011   6.001983526E+005   8.268947240E-003   8.069622854E-003   1.211997349E-005 
  6.122687276E+006   1.940271132E-007   1.940271132E-007   1.000070858E+006   3.000000000E+000   9.999294120E+005   9.999294120E+005   1.000065209E+001   1.000065209E+001   1.000065209E+001   2.417834813E+004   5.930595499E+005   2.364966704E-018   6.416912138E-025   8.928722287E-024   6.007794944E+005   8.269142735E-003   8.069813636E-003   3.936497044E-024   7.760069385E-023   1.106434757E-021   1.305773834E-005   1.305773834E-005   1.500000000E+001   1.000065209E+001   6.951414792E+001   4.630808726E-005   1.914727206E-020   2.253325328E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536050859E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999528E-011   6.002125424E+005   8.269142735E-003   8.069813636E-003   1.305773834E-005 
  8.967229769E+006   2.841753536E-007   2.841753536E-007   1.000110028E+006   3.000000000E+000   9.998902485E+005   9.998902485E+005   1.000105473E+001   1.000105473E+001   1.000105473E+001   2.417883484E+004   5.930711570E+005   2.365059334E-018   6.417163479E-025   8.929072007E-024   6.008030256E+005   8.269466623E-003   8.070129715E-003   3.936497044E-024   7.760069387E-023   1.106434757E-021   1.447812180E-005   1.447812180E-005   1.500000000E+001   1.000105473E+001   6.951414793E+001   4.630990104E-005   1.914802201E-020   2.253413641E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536198991E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999525E-011   6.002360514E+005   8.269466623E-003   8.070129715E-003   1.447812180E-005 
  1.181177226E+007   3.743273072E-007   3.743273072E-007   1.000153243E+006   3.000000000E+000   9.998470449E+005   9.998470449E+005   1.000153270E+001   1.000153270E+001   1.000153270E+001   2.417941262E+004   5.930839630E+005   2.365161529E-018   6.417440771E-025   8.929457836E-024   6.008289865E+005   8.269823953E-003   8.070478429E-003   3.936497044E-024   7.760069389E-023   1.106434757E-021   1.589834857E-005   1.589834857E-005   1.500000000E+001   1.000153270E+001   6.951414793E+001   4.631190210E-005   1.914884941E-020   2.253511067E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536364759E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999521E-011   6.002619878E+005   8.269823953E-003   8.070478429E-003   1.589834856E-005 
  1.671561729E+007   5.297545249E-007   5.297545249E-007   1.000237241E+006   3.000000000E+000   9.997630794E+005   9.997630794E+005   1.000256309E+001   1.000256309E+001   1.000256309E+001   2.418065810E+004   5.931088554E+005   2.365360168E-018   6.417979751E-025   8.930207784E-024   6.008794474E+005   8.270518504E-003   8.071156235E-003   3.936497044E-024   7.760069393E-023   1.106434757E-021   1.834633587E-005   1.834633587E-005   1.500000000E+001   1.000256309E+001   6.951414794E+001   4.631579163E-005   1.915045763E-020   2.253700424E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.536693997E-011   2.150087918E+004   4.999998677E-001   2.645999299E-007   1.750999514E-011   6.003124010E+005   8.270518504E-003   8.071156235E-003   1.834633584E-005 
  2.427870290E+007   7.694947065E-007   7.694947065E-007   1.000390366E+006   3.000000000E+000   9.996100509E+005   9.996100509E+005   1.000478554E+001   1.000478554E+001   1.000478554E+001   2.418334429E+004   5.931542339E+005   2.365722277E-018   6.418962281E-025   8.931574899E-024   6.009714349E+005   8.271784633E-003   8.072391839E-003   3.936497044E-024   7.760069400E-023   1.106434757E-021   2.212062767E-005   2.212062767E-005   1.500000000E+001   1.000478554E+001   6.951414794E+001   4.632288203E-005   1.915338934E-020   2.254045586E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.537318054E-011   2.150087918E+004   4.999998677E-001   2.645999298E-007   1.750999504E-011   6.004043018E+005   8.271784633E-003   8.072391839E-003   2.212062757E-005 
  3.256050095E+007   1.032063560E-006   1.032063560E-006   1.000590869E+006   3.000000000E+000   9.994097447E+005   9.994097447E+005   1.000836704E+001   1.000836704E+001   1.000836704E+001   2.418767246E+004   5.932136522E+005   2.366196426E-018   6.420248813E-025   8.933365012E-024   6.010918843E+005   8.273442513E-003   8.074009750E-003   3.936497044E-024   7.760069406E-023   1.106434757E-021   2.625164126E-005   2.625164126E-005   1.500000000E+001   1.000836704E+001   6.951414795E+001   4.633216627E-005   1.915722815E-020   2.254497512E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.538181802E-011   2.150087918E+004   4.999998677E-001   2.645999297E-007   1.750999493E-011   6.005246375E+005   8.273442513E-003   8.074009750E-003   2.625164113E-005 
  4.084229900E+007   1.294689539E-006   1.294689539E-006   1.000825710E+006   3.000000000E+000   9.991752359E+005   9.991752359E+005   1.001352886E+001   1.001352886E+001   1.001352886E+001   2.419390905E+004   5.932832432E+005   2.366751778E-018   6.421755675E-025   8.935461699E-024   6.012329620E+005   8.275384320E-003   8.075904744E-003   3.936497044E-024   7.760069413E-023   1.106434756E-021   3.038025441E-005   3.038025441E-005   1.500000000E+001   1.001352886E+001   6.951414796E+001   4.634304054E-005   1.916172440E-020   2.255026809E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.539260625E-011   2.150087918E+004   4.999998677E-001   2.645999297E-007   1.750999482E-011   6.006655820E+005   8.275384320E-003   8.075904744E-003   3.038025429E-005 
  4.912409705E+007   1.557381659E-006   1.557381659E-006   1.001094916E+006   3.000000000E+000   9.989065461E+005   9.989065461E+005   1.002072758E+001   1.002072758E+001   1.002072758E+001   2.420260398E+004   5.933630116E+005   2.367388396E-018   6.423483039E-025   8.937865201E-024   6.013946840E+005   8.277610277E-003   8.078077039E-003   3.936497044E-024   7.760069420E-023   1.106434756E-021   3.450608917E-005   3.450608917E-005   1.500000000E+001   1.002072758E+001   6.951414797E+001   4.635550607E-005   1.916687859E-020   2.255633536E-021   3.260038782E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.540586348E-011   2.150087918E+004   4.999998677E-001   2.645999296E-007   1.750999471E-011   6.008271515E+005   8.277610277E-003   8.078077039E-003   3.450608916E-005 
  5.740589509E+007   1.820148943E-006   1.820148943E-006   1.001398518E+006   3.000000000E+000   9.986036997E+005   9.986036997E+005   1.003048589E+001   1.003048589E+001   1.003048589E+001   2.421438551E+004   5.934529626E+005   2.368106353E-018   6.425431102E-025   8.940575792E-024   6.015770689E+005   8.280120638E-003   8.080526881E-003   3.936497044E-024   7.760069427E-023   1.106434756E-021   3.862876840E-005   3.862876840E-005   1.500000000E+001   1.003048589E+001   6.951414798E+001   4.636956430E-005   1.917269133E-020   2.256317763E-021   3.260038783E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.542195401E-011   2.150087918E+004   4.999998677E-001   2.645999296E-007   1.750999459E-011   6.010093642E+005   8.280120638E-003   8.080526881E-003   3.862876837E-005 
  7.137677319E+007   2.263618859E-006   2.263618859E-006   1.001988727E+006   3.000000000E+000   9.980154846E+005   9.980154846E+005   1.005441900E+001   1.005441900E+001   1.005441900E+001   2.424325651E+004   5.936277990E+005   2.369502079E-018   6.429218177E-025   8.945845240E-024   6.019316292E+005   8.285000834E-003   8.085289430E-003   3.936497044E-024   7.760069439E-023   1.106434756E-021   4.557529385E-005   4.557529385E-005   1.500000000E+001   1.005441900E+001   6.951414799E+001   4.639689381E-005   1.918399142E-020   2.257647876E-021   3.260038783E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.545668219E-011   2.150087918E+004   4.999998677E-001   2.645999294E-007   1.750999440E-011   6.013635899E+005   8.285000834E-003   8.085289430E-003   4.557531111E-005 
  9.267090739E+007   2.940113263E-006   2.940113263E-006   1.003077240E+006   3.000000000E+000   9.969324643E+005   9.969324643E+005   1.011568071E+001   1.011568071E+001   1.011568071E+001   2.431700159E+004   5.939501342E+005   2.372076194E-018   6.436202613E-025   8.955563599E-024   6.025855393E+005   8.294001296E-003   8.094072921E-003   3.936497044E-024   7.760069457E-023   1.106434756E-021   5.613960812E-005   5.613960812E-005   1.500000000E+001   1.011568071E+001   6.951414802E+001   4.644729721E-005   1.920483201E-020   2.260100900E-021   3.260038783E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.553260696E-011   2.150087918E+004   4.999998677E-001   2.645999293E-007   1.750999410E-011   6.020168829E+005   8.294001296E-003   8.094072921E-003   5.613969782E-005 
  1.273446649E+008   4.043506696E-006   4.043506696E-006   1.005339958E+006   3.000000000E+000   9.946886689E+005   9.946886689E+005   1.031352272E+001   1.031352272E+001   1.031352272E+001   2.455364552E+004   5.946196897E+005   2.377427068E-018   6.450721311E-025   8.975765376E-024   6.039448376E+005   8.312710758E-003   8.112331366E-003   3.936497044E-024   7.760069487E-023   1.106434756E-021   7.326630265E-005   7.326630265E-005   1.500000000E+001   1.031352272E+001   6.951414805E+001   4.655207193E-005   1.924815382E-020   2.265199888E-021   3.260038784E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.573893431E-011   2.150087918E+004   4.999998677E-001   2.645999290E-007   1.750999359E-011   6.033748985E+005   8.312710758E-003   8.112331366E-003   7.326627124E-005 
  1.866998777E+008   5.939425512E-006   5.939425512E-006   1.010635842E+006   3.000000000E+000   9.894763506E+005   9.894763506E+005   1.114234017E+001   1.114234017E+001   1.114234017E+001   2.552117547E+004   5.961841261E+005   2.389950770E-018   6.484702242E-025   9.023047551E-024   6.071262707E+005   8.356500164E-003   8.155065180E-003   3.936497044E-024   7.760069543E-023   1.106434756E-021   1.022962929E-004   1.022962929E-004   1.500000000E+001   1.114234017E+001   6.951414812E+001   4.679729681E-005   1.934954837E-020   2.277133723E-021   3.260038785E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.646368880E-011   2.150087918E+004   4.999998677E-001   2.645999285E-007   1.750999260E-011   6.065533292E+005   8.356500164E-003   8.155065180E-003   1.022961872E-004 
  2.460550905E+008   7.847020468E-006   7.847020468E-006   1.017755477E+006   3.000000000E+000   9.825545399E+005   9.825545399E+005   1.304094829E+001   1.304094829E+001   1.304094829E+001   2.761004111E+004   5.982813988E+005   2.406787277E-018   6.530385217E-025   9.086612350E-024   6.114032985E+005   8.415369377E-003   8.212515295E-003   3.936497044E-024   7.760069611E-023   1.106434755E-021   1.308458997E-004   1.308458997E-004   1.500000000E+001   1.304094829E+001   6.951414819E+001   4.712697014E-005   1.948586031E-020   2.293177076E-021   3.260038787E-006  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   1.789599524E-011   2.150087918E+004   4.999998677E-001   2.645999279E-007   1.750999135E-011   6.108263209E+005   8.415369377E-003   8.212515295E-003   1.308458766E-004 
  3.359048266E+008   1.076522401E-005   1.076522401E-005   1.032099885E+006   3.000000000E+000   9.688987267E+005   9.688987267E+005   1.945633808E+001   1.945633808E+001   1.945633808E+001   3.372430582E+004   6.024863916E+005   2.440708921E-018   6.622425783E-025   9.214680628E-024   6.200205141E+005   8.533977139E-003   8.328263905E-003   3.936497044E-024   7.760069748E-023   1.106434754E-021   1.728514562E-004   1.728514562E-004   1.500000000E+001   1.945633808E+001   6.951414831E+001   4.779118518E-005   1.976049715E-020   2.325501008E-021   3.260038789E-006   3.811211169E-302   3.811211156E-302   1.331083657E-310  -0.000000000E+000   2.181964458E-011   2.150087918E+004   4.999998677E-001   2.645999266E-007   1.750998861E-011   6.194354045E+005   8.533977139E-003   8.328263905E-003   1.728514562E-004 
  3.580057893E+008   1.148953038E-005   1.148953038E-005   1.036305023E+006   3.000000000E+000   9.649671116E+005   9.649671116E+005   2.196030550E+001   2.196030550E+001   2.196030550E+001   3.582874991E+004   6.037139435E+005   2.450653227E-018   6.649407955E-025   9.252224508E-024   6.225466955E+005   8.568747621E-003   8.362196212E-003   3.936497044E-024   7.760069790E-023   1.106434754E-021   1.829160025E-004   1.829160025E-004   1.500000000E+001   2.196030550E+001   6.951414834E+001   4.798590326E-005   1.984100836E-020   2.334977073E-021   3.260038789E-006   1.396454939E-269   1.396454934E-269   5.181528687E-278  -0.000000000E+000   2.311308500E-011   2.150087918E+004   4.999998677E-001   2.645999262E-007   1.750998772E-011   6.219592020E+005   8.568747621E-003   8.362196212E-003   1.829160025E-004 
  3.741394510E+008   1.202017651E-005   1.202017651E-005   1.039547505E+006   3.000000000E+000   9.619572557E+005   9.619572557E+005   2.407571305E+001   2.407571305E+001   2.407571305E+001   3.751474909E+004   6.046588920E+005   2.458321045E-018   6.670213269E-025   9.281173704E-024   6.244945741E+005   8.595558314E-003   8.388360608E-003   3.936497044E-024   7.760069823E-023   1.106434754E-021   1.901882498E-004   1.901882498E-004   1.500000000E+001   2.407571305E+001   6.951414837E+001   4.813604575E-005   1.990308864E-020   2.342283888E-021   3.260038790E-006   2.392231750E-247   2.392231741E-247   9.294041883E-256  -0.000000000E+000   2.413048616E-011   2.150087918E+004   4.999998677E-001   2.645999260E-007   1.750998701E-011   6.239052423E+005   8.595558314E-003   8.388360608E-003   1.901882498E-004 
  3.976562789E+008   1.279672732E-005   1.279672732E-005   1.044538220E+006   3.000000000E+000   9.573611055E+005   9.573611055E+005   2.763812756E+001   2.763812756E+001   2.763812756E+001   4.019451339E+004   6.061106334E+005   2.470123083E-018   6.702236085E-025   9.325731299E-024   6.274926809E+005   8.636824402E-003   8.428631937E-003   3.936497044E-024   7.760069874E-023   1.106434753E-021   2.006695449E-004   2.006695449E-004   1.500000000E+001   2.763812756E+001   6.951414841E+001   4.836713984E-005   1.999864046E-020   2.353530363E-021   3.260038791E-006   1.355672763E-217   1.355672757E-217   5.643142031E-226  -0.000000000E+000   2.571326908E-011   2.150087918E+004   4.999998677E-001   2.645999257E-007   1.750998588E-011   6.269005198E+005   8.636824402E-003   8.428631937E-003   2.006695449E-004 
  4.225847542E+008   1.362409010E-005   1.362409010E-005   1.050175666E+006   3.000000000E+000   9.522218972E+005   9.522218972E+005   3.209677866E+001   3.209677866E+001   3.209677866E+001   4.331548589E+004   6.077465965E+005   2.483454511E-018   6.738408638E-025   9.376062971E-024   6.308793028E+005   8.683438031E-003   8.474121901E-003   3.936497044E-024   7.760069932E-023   1.106434753E-021   2.116182757E-004   2.116182757E-004   1.500000000E+001   3.209677866E+001   6.951414845E+001   4.862818068E-005   2.010657452E-020   2.366234349E-021   3.260038791E-006   1.172978967E-189   1.172978962E-189   5.261780867E-198  -0.000000000E+000   2.750306312E-011   2.150087918E+004   4.999998677E-001   2.645999255E-007   1.750998456E-011   6.302839458E+005   8.683438031E-003   8.474121901E-003   2.116182758E-004 
  4.475132295E+008   1.445604964E-005   1.445604964E-005   1.056176251E+006   3.000000000E+000   9.468119205E+005   9.468119205E+005   3.733252886E+001   3.733252886E+001   3.733252886E+001   4.671498046E+004   6.094834152E+005   2.497644690E-018   6.776911269E-025   9.429636790E-024   6.344840761E+005   8.733054307E-003   8.522542129E-003   3.936497044E-024   7.760069995E-023   1.106434752E-021   2.223916690E-004   2.223916690E-004   1.500000000E+001   3.733252886E+001   6.951414850E+001   4.890603663E-005   2.022146123E-020   2.379756804E-021   3.260038792E-006   2.300237500E-165   2.300237489E-165   1.112828400E-173  -0.000000000E+000   2.938548646E-011   2.150087918E+004   4.999998677E-001   2.645999257E-007   1.750998308E-011   6.338853173E+005   8.733054307E-003   8.522542129E-003   2.223916690E-004 
  4.628750910E+008   1.497113958E-005   1.497113958E-005   1.060057632E+006   3.000000000E+000   9.433451867E+005   9.433451867E+005   4.097996899E+001   4.097996899E+001   4.097996899E+001   4.894386701E+004   6.106043754E+005   2.506823376E-018   6.801816070E-025   9.464290142E-024   6.368157649E+005   8.765147787E-003   8.553861966E-003   3.936497044E-024   7.760070036E-023   1.106434752E-021   2.289394382E-004   2.289394382E-004   1.500000000E+001   4.097996899E+001   6.951414853E+001   4.908576322E-005   2.029577382E-020   2.388503656E-021   3.260038793E-006   4.163146566E-152   4.163146545E-152   2.110179185E-160  -0.000000000E+000   3.058073689E-011   2.150087918E+004   4.999998677E-001   2.645999259E-007   1.750998210E-011   6.362148057E+005   8.765147787E-003   8.553861966E-003   2.289394382E-004 
  4.782369525E+008   1.548815350E-005   1.548815350E-005   1.064080900E+006   3.000000000E+000   9.397784175E+005   9.397784175E+005   4.497098768E+001   4.497098768E+001   4.497098768E+001   5.127181361E+004   6.117642728E+005   2.516337598E-018   6.827631290E-025   9.500210280E-024   6.392326908E+005   8.798414474E-003   8.586326728E-003   3.936497044E-024   7.760070079E-023   1.106434752E-021   2.354151702E-004   2.354151702E-004   1.500000000E+001   4.497098768E+001   6.951414857E+001   4.927205988E-005   2.037280298E-020   2.397570317E-021   3.260038794E-006   4.617277594E-140   4.617277570E-140   2.451681358E-148  -0.000000000E+000   3.179533573E-011   2.150087918E+004   4.999998677E-001   2.645999264E-007   1.750998105E-011   6.386294508E+005   8.798414474E-003   8.586326728E-003   2.354151702E-004 
