     distance         timeN            Tn            nH          x(H)         x(H2)         x(He)          x(C)         x(CH)        x(CH2)        x(CH3)        x(CH4)          x(O)         x(O2)         x(OH)        x(H2O)         x(CO)        x(CO2)         x(C2)        x(C2H)       x(C2H2)         x(C3)        x(C3H)       x(C3H2)      x(CH3OH)       x(H2CO)      x(HCO2H)          x(N)         x(NH)        x(NH2)        x(NH3)         x(CN)        x(HCN)        x(HNC)         x(N2)         x(NO)          x(S)         x(SH)        x(H2S)         x(CS)         x(SO)        x(SO2)        x(OCS)         x(Si)        x(SiH)       x(SiH2)       x(SiH3)       x(SiH4)        x(SiO)       x(SiO2)         x(Mg)         x(Fe)     x(C54H18)          x(G)       x(H2O*)        x(O2*)        x(CO*)       x(CO2*)       x(CH4*)       x(NH3*)        x(N2*)     x(CH3OH*)      x(H2CO*)     x(HCO2H*)       x(OCS*)       x(H2S*)        x(Fe*)      x(SiH4*)       x(SiO*)      x(SiO2*)        x(O**)       x(Si**)       x(Mg**)       x(Fe**)        x(C**)         x(H+)        x(H2+)        x(H3+)        x(He+)         x(C+)        x(CH+)       x(CH2+)       x(CH3+)       x(CH4+)       x(CH5+)         x(O+)        x(O2+)        x(OH+)       x(H2O+)       x(H3O+)        x(CO+)       x(HCO+)      x(HCO2+)        x(C2+)       x(C2H+)      x(C2H2+)      x(C2H3+)        x(C3+)       x(C3H+)      x(C3H2+)      x(C3H3+)         x(N+)        x(NH+)       x(NH2+)       x(NH3+)       x(NH4+)        x(CN+)       x(C2N+)       x(HCN+)      x(H2CN+)      x(H2NC+)        x(N2+)       x(N2H+)        x(NO+)       x(HNO+)         x(S+)        x(SH+)       x(H2S+)       x(H3S+)        x(CS+)       x(HCS+)        x(SO+)       x(HSO+)      x(HSO2+)      x(HOCS+)        x(Si+)       x(SiH+)      x(SiH2+)      x(SiH3+)      x(SiH4+)      x(SiH5+)       x(SiO+)      x(SiOH+)        x(Fe+)    x(C54H18+)         x(G+)    x(C54H18-)         x(G-) 
  1.000000000E+005   3.168880661E-009   1.000000860E+001   1.000001267E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998944E-010   4.202998888E-007   8.258997815E-005   1.150999695E-009   1.108999707E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998009862E-017   9.998039039E-017   9.998046032E-017   6.252998345E-005   1.051999722E-013   7.892997911E-015   1.699999654E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997541E-019   3.039999195E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998918E-011   1.029999727E-004   1.109819402E-016   8.267997812E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.007093788E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   9.999151413E-017   9.997997354E-017   9.997997354E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999537E-011   4.569998821E-015   2.417999360E-011   1.709999551E-012   4.682998763E-012   9.223997434E-019   4.930998708E-018   4.874998710E-014   1.902999498E-018   2.386999368E-015   7.482998137E-017   1.229999675E-011   7.979995073E-016   1.119999645E-015   2.676999292E-010   2.782999288E-017   4.342998851E-010   2.265999400E-015   3.696998941E-022   8.358997764E-022   3.614999043E-016   1.295999657E-014   2.040999458E-022   1.409000089E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.253379661E-024   2.701999297E-022   1.561999587E-019   6.710998225E-017   1.339999635E-019   9.725997426E-013   5.192998709E-018   1.792999526E-010   1.237999672E-019   1.192993167E-018   2.361999375E-013   1.626999569E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999205E-010   2.785999254E-017   2.258999402E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998821E-021   1.242999671E-022   3.857998979E-024   2.275999397E-023   9.999497283E-027   2.570004320E-025   5.411997053E-025   3.204999152E-018   1.989999473E-010   8.005997882E-011   2.085999457E-013   8.063997866E-009   5.243998616E-012 
  1.402304541E+005   4.443736636E-009   1.000001207E+001   1.000001672E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998944E-010   4.202998888E-007   8.258997815E-005   1.150999695E-009   1.108999707E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998014893E-017   9.998055808E-017   9.998065615E-017   6.252998345E-005   1.051999722E-013   7.892997911E-015   1.699999696E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997540E-019   3.039999195E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998918E-011   1.029999727E-004   1.154080888E-016   8.267997812E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.010028223E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   9.999615696E-017   9.997997354E-017   9.997997355E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999536E-011   4.569998833E-015   2.417999360E-011   1.709999553E-012   4.682998763E-012   9.223997384E-019   4.930998714E-018   4.874998710E-014   1.902999499E-018   2.386999368E-015   7.482998185E-017   1.229999675E-011   7.979993941E-016   1.119999621E-015   2.676999292E-010   2.782999297E-017   4.342998851E-010   2.265999400E-015   3.696998909E-022   8.358997754E-022   3.614999043E-016   1.295999657E-014   2.040999458E-022   1.409000274E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.274451930E-024   2.701999311E-022   1.561999587E-019   6.710998225E-017   1.339999631E-019   9.725997426E-013   5.192998742E-018   1.792999526E-010   1.237999672E-019   1.192990546E-018   2.361999375E-013   1.626999569E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999205E-010   2.785999251E-017   2.258999402E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998821E-021   1.242999671E-022   3.857998979E-024   2.275999397E-023   9.999296109E-027   2.570006331E-025   5.411996444E-025   3.204999152E-018   1.989999473E-010   8.005997883E-011   2.085999461E-013   8.063997866E-009   5.243998618E-012 
  2.030074592E+005   6.433067443E-009   1.000001752E+001   1.000002305E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998944E-010   4.202998888E-007   8.258997815E-005   1.150999695E-009   1.108999707E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998022745E-017   9.998081977E-017   9.998096174E-017   6.252998345E-005   1.051999722E-013   7.892997911E-015   1.699999762E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997540E-019   3.039999195E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998917E-011   1.029999727E-004   1.223148143E-016   8.267997812E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.014607225E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.000034018E-016   9.997997354E-017   9.997997355E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999536E-011   4.569998851E-015   2.417999360E-011   1.709999555E-012   4.682998764E-012   9.223997305E-019   4.930998722E-018   4.874998710E-014   1.902999500E-018   2.386999368E-015   7.482998258E-017   1.229999675E-011   7.979992173E-016   1.119999584E-015   2.676999292E-010   2.782999313E-017   4.342998851E-010   2.265999400E-015   3.696998859E-022   8.358997738E-022   3.614999043E-016   1.295999657E-014   2.040999457E-022   1.409000564E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.307332849E-024   2.701999345E-022   1.561999587E-019   6.710998225E-017   1.339999624E-019   9.725997427E-013   5.192998794E-018   1.792999526E-010   1.237999672E-019   1.192986455E-018   2.361999375E-013   1.626999569E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999205E-010   2.785999246E-017   2.258999402E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998821E-021   1.242999671E-022   3.857998979E-024   2.275999397E-023   9.998982198E-027   2.570009470E-025   5.411995493E-025   3.204999152E-018   1.989999473E-010   8.005997883E-011   2.085999466E-013   8.063997866E-009   5.243998620E-012 
  3.050509098E+005   9.666709265E-009   1.000002642E+001   1.000003338E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998944E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999707E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998035508E-017   9.998124513E-017   9.998145846E-017   6.252998345E-005   1.051999722E-013   7.892997911E-015   1.699999868E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997538E-019   3.039999195E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998917E-011   1.029999727E-004   1.335416560E-016   8.267997812E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.022050364E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.000151783E-016   9.997997354E-017   9.997997355E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999536E-011   4.569998881E-015   2.417999361E-011   1.709999559E-012   4.682998766E-012   9.223997178E-019   4.930998735E-018   4.874998710E-014   1.902999501E-018   2.386999368E-015   7.482998378E-017   1.229999675E-011   7.979989301E-016   1.119999524E-015   2.676999292E-010   2.782999337E-017   4.342998851E-010   2.265999400E-015   3.696998777E-022   8.358997713E-022   3.614999044E-016   1.295999657E-014   2.040999455E-022   1.409001035E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.360777927E-024   2.701999426E-022   1.561999587E-019   6.710998226E-017   1.339999613E-019   9.725997427E-013   5.192998879E-018   1.792999526E-010   1.237999672E-019   1.192979805E-018   2.361999376E-013   1.626999570E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999205E-010   2.785999237E-017   2.258999403E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998821E-021   1.242999671E-022   3.857998979E-024   2.275999397E-023   9.998471959E-027   2.570014571E-025   5.411993947E-025   3.204999152E-018   1.989999473E-010   8.005997884E-011   2.085999475E-013   8.063997866E-009   5.243998624E-012 
  4.680848468E+005   1.483307775E-008   1.000004078E+001   1.000005000E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998944E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999706E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998055899E-017   9.998192472E-017   9.998225207E-017   6.252998345E-005   1.051999722E-013   7.892997911E-015   1.700000038E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997536E-019   3.039999195E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998916E-011   1.029999727E-004   1.514787404E-016   8.267997813E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.033942242E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.000339935E-016   9.997997354E-017   9.997997355E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999536E-011   4.569998927E-015   2.417999361E-011   1.709999564E-012   4.682998769E-012   9.223996974E-019   4.930998757E-018   4.874998710E-014   1.902999504E-018   2.386999368E-015   7.482998569E-017   1.229999675E-011   7.979984712E-016   1.119999428E-015   2.676999292E-010   2.782999377E-017   4.342998852E-010   2.265999400E-015   3.696998646E-022   8.358997673E-022   3.614999044E-016   1.295999657E-014   2.040999453E-022   1.409001788E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.446160109E-024   2.701999629E-022   1.561999587E-019   6.710998227E-017   1.339999596E-019   9.725997427E-013   5.192999015E-018   1.792999526E-010   1.237999672E-019   1.192969181E-018   2.361999376E-013   1.626999570E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999205E-010   2.785999224E-017   2.258999403E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998822E-021   1.242999671E-022   3.857998979E-024   2.275999396E-023   9.997656806E-027   2.570022722E-025   5.411991478E-025   3.204999152E-018   1.989999474E-010   8.005997886E-011   2.085999490E-013   8.063997866E-009   5.243998630E-012 
  7.167891701E+005   2.271426441E-008   1.000006302E+001   1.000007561E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998944E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999706E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998087006E-017   9.998296143E-017   9.998346271E-017   6.252998345E-005   1.051999721E-013   7.892997911E-015   1.700000297E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997533E-019   3.039999194E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998915E-011   1.029999727E-004   1.788414628E-016   8.267997813E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.052083105E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.000626958E-016   9.997997354E-017   9.997997355E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999536E-011   4.569998995E-015   2.417999361E-011   1.709999573E-012   4.682998774E-012   9.223996663E-019   4.930998789E-018   4.874998710E-014   1.902999508E-018   2.386999368E-015   7.482998861E-017   1.229999675E-011   7.979977712E-016   1.119999282E-015   2.676999293E-010   2.782999437E-017   4.342998852E-010   2.265999401E-015   3.696998446E-022   8.358997612E-022   3.614999044E-016   1.295999657E-014   2.040999449E-022   1.409002936E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.576393078E-024   2.702000108E-022   1.561999587E-019   6.710998228E-017   1.339999570E-019   9.725997427E-013   5.192999221E-018   1.792999526E-010   1.237999673E-019   1.192952977E-018   2.361999377E-013   1.626999570E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999206E-010   2.785999203E-017   2.258999403E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998822E-021   1.242999671E-022   3.857998980E-024   2.275999395E-023   9.996413432E-027   2.570035153E-025   5.411987711E-025   3.204999152E-018   1.989999474E-010   8.005997888E-011   2.085999513E-013   8.063997867E-009   5.243998639E-012 
  9.654934934E+005   3.059547138E-008   1.000008564E+001   1.000010152E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999662E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998945E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999706E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998118112E-017   9.998399815E-017   9.998467335E-017   6.252998345E-005   1.051999721E-013   7.892997911E-015   1.700000556E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997529E-019   3.039999194E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998914E-011   1.029999727E-004   2.062043567E-016   8.267997813E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.070224079E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.000913983E-016   9.997997354E-017   9.997997356E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999535E-011   4.569999060E-015   2.417999362E-011   1.709999582E-012   4.682998778E-012   9.223996352E-019   4.930998822E-018   4.874998711E-014   1.902999512E-018   2.386999368E-015   7.482999153E-017   1.229999675E-011   7.979970713E-016   1.119999135E-015   2.676999293E-010   2.782999497E-017   4.342998852E-010   2.265999401E-015   3.696998247E-022   8.358997551E-022   3.614999044E-016   1.295999657E-014   2.040999445E-022   1.409004084E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.706607433E-024   2.702000792E-022   1.561999586E-019   6.710998229E-017   1.339999543E-019   9.725997427E-013   5.192999428E-018   1.792999526E-010   1.237999673E-019   1.192936774E-018   2.361999377E-013   1.626999570E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999206E-010   2.785999182E-017   2.258999403E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998823E-021   1.242999672E-022   3.857998980E-024   2.275999394E-023   9.995170206E-027   2.570047583E-025   5.411983945E-025   3.204999152E-018   1.989999474E-010   8.005997891E-011   2.085999535E-013   8.063997867E-009   5.243998649E-012 
  1.359186728E+006   4.307128325E-008   1.000012228E+001   1.000014318E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999661E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998945E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999706E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998167353E-017   9.998563925E-017   9.998658978E-017   6.252998345E-005   1.051999721E-013   7.892997911E-015   1.700000967E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997524E-019   3.039999194E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998912E-011   1.029999727E-004   2.495195302E-016   8.267997813E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.098941058E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.001368340E-016   9.997997354E-017   9.997997356E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999535E-011   4.569999156E-015   2.417999362E-011   1.709999597E-012   4.682998785E-012   9.223995860E-019   4.930998873E-018   4.874998711E-014   1.902999519E-018   2.386999368E-015   7.482999615E-017   1.229999675E-011   7.979959636E-016   1.119998903E-015   2.676999294E-010   2.782999592E-017   4.342998853E-010   2.265999401E-015   3.696997931E-022   8.358997454E-022   3.614999044E-016   1.295999657E-014   2.040999439E-022   1.409005901E-020   3.608999045E-020   2.562999322E-016   2.592999314E-014   5.912695952E-024   2.702002296E-022   1.561999586E-019   6.710998231E-017   1.339999502E-019   9.725997428E-013   5.192999754E-018   1.792999526E-010   1.237999673E-019   1.192911128E-018   2.361999378E-013   1.626999570E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998586E-012   3.004999206E-010   2.785999149E-017   2.258999403E-012   4.001998941E-009   3.385999104E-010   6.515998276E-011   3.251999140E-014   4.456998824E-021   1.242999672E-022   3.857998980E-024   2.275999393E-023   9.993202512E-027   2.570067257E-025   5.411977982E-025   3.204999152E-018   1.989999474E-010   8.005997894E-011   2.085999570E-013   8.063997867E-009   5.243998664E-012 
  1.752879963E+006   5.554714757E-008   1.000015993E+001   1.000018561E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999661E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998945E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999706E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998858E-016   9.998216594E-017   9.998728035E-017   9.998850621E-017   6.252998345E-005   1.051999721E-013   7.892997911E-015   1.700001377E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997519E-019   3.039999193E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998910E-011   1.029999727E-004   2.928351297E-016   8.267997814E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.127658326E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.001822702E-016   9.997997354E-017   9.997997356E-017   9.997997354E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999534E-011   4.569999244E-015   2.417999363E-011   1.709999611E-012   4.682998793E-012   9.223995368E-019   4.930998925E-018   4.874998711E-014   1.902999525E-018   2.386999368E-015   7.483000076E-017   1.229999675E-011   7.979948560E-016   1.119998670E-015   2.676999295E-010   2.782999687E-017   4.342998854E-010   2.265999401E-015   3.696997615E-022   8.358997357E-022   3.614999044E-016   1.295999657E-014   2.040999433E-022   1.409007718E-020   3.608999046E-020   2.562999321E-016   2.592999314E-014   6.118738471E-024   2.702004315E-022   1.561999586E-019   6.710998233E-017   1.339999460E-019   9.725997428E-013   5.193000081E-018   1.792999526E-010   1.237999673E-019   1.192885487E-018   2.361999379E-013   1.626999570E-010   2.490999341E-015   2.056999456E-009   1.126999702E-010   5.344998587E-012   3.004999207E-010   2.785999116E-017   2.258999404E-012   4.001998941E-009   3.385999104E-010   6.515998277E-011   3.251999140E-014   4.456998824E-021   1.242999672E-022   3.857998980E-024   2.275999391E-023   9.991235188E-027   2.570086927E-025   5.411972020E-025   3.204999152E-018   1.989999474E-010   8.005997898E-011   2.085999606E-013   8.063997867E-009   5.243998679E-012 
  2.283608222E+006   7.236564115E-008   1.000021234E+001   1.000024404E+006   2.645999300E-007   4.999998677E-001   9.997997354E-002   1.025999728E-009   1.276999661E-014   1.076999715E-013   1.082999713E-013   1.428999622E-009   1.814999520E-005   1.067999717E-005   3.990998946E-010   4.202998888E-007   8.258997814E-005   1.150999695E-009   1.108999706E-012   6.536998270E-012   7.661997972E-012   2.182999422E-022   3.372999107E-019   4.314998857E-016   9.998282975E-017   9.998949270E-017   9.999108972E-017   6.252998345E-005   1.051999721E-013   7.892997911E-015   1.700001930E-014   1.318999651E-009   1.163999692E-008   1.430999621E-008   6.624998247E-007   2.264999401E-009   1.327999649E-005   2.106999442E-007   2.882999237E-007   6.022998406E-008   2.610999309E-007   5.939998428E-007   1.249999669E-011   9.287997512E-019   3.039999192E-024   2.330999383E-023   1.332999647E-023   3.573999054E-022   1.387999633E-015   1.074999716E-016   9.997997354E-017   1.479999608E-008   1.344999644E-007   4.087998908E-011   1.029999727E-004   3.512285185E-016   8.267997814E-006   1.339999645E-005   1.549999590E-006   1.549999590E-005   1.166371843E-016   1.859999508E-006   6.198998360E-006   7.238998084E-006   2.069999452E-007   3.718999016E-006   1.002435224E-016   9.997997354E-017   9.997997357E-017   9.997997355E-017   1.399999630E-004   3.368999109E-005   3.698999021E-005   3.228999146E-005   1.629999569E-004   1.750999534E-011   4.569999351E-015   2.417999364E-011   1.709999630E-012   4.682998802E-012   9.223994705E-019   4.930998994E-018   4.874998711E-014   1.902999534E-018   2.386999368E-015   7.483000698E-017   1.229999675E-011   7.979933633E-016   1.119998357E-015   2.676999296E-010   2.782999815E-017   4.342998855E-010   2.265999401E-015   3.696997190E-022   8.358997226E-022   3.614999044E-016   1.295999657E-014   2.040999425E-022   1.409010168E-020   3.608999046E-020   2.562999321E-016   2.592999314E-014   6.396427276E-024   2.702007852E-022   1.561999586E-019   6.710998236E-017   1.339999404E-019   9.725997429E-013   5.193000522E-018   1.792999526E-010   1.237999673E-019   1.192850926E-018   2.361999380E-013   1.626999570E-010   2.490999341E-015   2.056999457E-009   1.126999702E-010   5.344998587E-012   3.004999207E-010   2.785999072E-017   2.258999404E-012   4.001998942E-009   3.385999105E-010   6.515998277E-011   3.251999140E-014   4.456998826E-021   1.242999672E-022   3.857998981E-024   2.275999389E-023   9.988583673E-027   2.570113438E-025   5.411963983E-025   3.204999153E-018   1.989999474E-010   8.005997903E-011   2.085999654E-013   8.063997868E-009   5.243998699E-012 
