     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  3.030694670E+006   9.604057891E-008   1.000028940E+001   6.912177179E-024   1.023354338E-061   5.503021840E-062   1.210322905E-061   1.683820489E-061   1.609080693E-035   1.538822935E-044   1.375825284E-020   2.587814294E-021   3.474882919E-031   1.172323109E-031   1.048691723E-030   9.634269273E-039   2.487888701E-022   1.002044544E-027   5.878674180E-037   1.882189022E-037   0.000000000E+000   0.000000000E+000   5.319325946E-030   4.118643619E-035   9.296568959E-048   1.749472868E-044   5.151281704E-044   0.000000000E+000   0.000000000E+000   8.561970922E-037 
  4.244821418E+006   1.345163177E-007   1.000042316E+001   9.728332434E-024   1.023354338E-061   5.503021840E-062   1.210322905E-061   1.683820489E-061   1.609080693E-035   2.166208877E-044   1.936275178E-020   3.642062246E-021   5.601011701E-031   1.889616313E-031   1.475968795E-030   1.356142869E-038   3.501821742E-022   1.410505339E-027   1.458161450E-036   4.668630016E-037   0.000000000E+000   0.000000000E+000   7.486457378E-030   5.797033436E-035   1.853047132E-047   3.487152836E-044   1.026783949E-043   0.000000000E+000   0.000000000E+000   1.205396726E-036 
  6.122687276E+006   1.940271132E-007   1.000065209E+001   1.408482835E-023   1.023354338E-061   5.503021840E-062   1.210322905E-061   1.683820489E-061   1.609080693E-035   3.137329269E-044   2.803156694E-020   5.272845818E-021   7.671522837E-031   2.588145762E-031   2.136977514E-030   1.963919095E-038   5.070758224E-022   2.042653202E-027   2.804228038E-036   8.978363261E-037   0.000000000E+000   0.000000000E+000   1.083884689E-029   8.393933151E-035   3.065143273E-047   5.768133400E-044   1.698413311E-043   0.000000000E+000   0.000000000E+000   1.746079095E-036 
  8.967229769E+006   2.841753536E-007   1.000105473E+001   2.068604595E-023   1.023354338E-061   5.503021840E-062   1.210322905E-061   1.683820489E-061   1.609080693E-035   4.610347109E-044   4.116402134E-020   7.743635542E-021   7.671522837E-031   2.588145762E-031   3.138644136E-030   2.885538058E-038   7.449199760E-022   3.001241028E-027   4.868332818E-036   1.558705637E-036   0.000000000E+000   0.000000000E+000   1.591834116E-029   1.233018914E-034   5.517499810E-047   1.038309538E-043   3.057278008E-043   0.000000000E+000   0.000000000E+000   2.566626030E-036 
  1.181177226E+007   3.743273072E-007   1.000153270E+001   2.729018992E-023   1.023354338E-061   5.503021840E-062   1.210322905E-061   1.683820489E-061   1.609080693E-035   6.086137771E-044   5.429805631E-020   1.021514548E-020   1.523647888E-030   5.140339029E-031   4.140848567E-030   3.808515111E-038   9.830222356E-022   3.961258907E-027   8.126484153E-036   2.601875660E-036   0.000000000E+000   0.000000000E+000   2.099973589E-029   1.626996809E-034   7.969856348E-047   1.499805735E-043   4.416142705E-043   0.000000000E+000   0.000000000E+000   3.389313798E-036 
  1.671561729E+007   5.297545249E-007   1.000256309E+001   3.868396091E-023   4.309050134E-061   2.317163872E-061   5.096320877E-061   7.090082714E-061   6.774201613E-035   8.638510417E-044   7.694496723E-020   1.447799924E-020   2.827807420E-030   9.540189017E-031   5.870172640E-030   5.403683824E-038   1.394256774E-021   5.620498795E-027   1.089226270E-035   3.487401520E-036   0.000000000E+000   0.000000000E+000   2.976529182E-029   2.307226644E-034   1.018311702E-046   1.916307727E-043   5.642523022E-043   0.000000000E+000   0.000000000E+000   4.813913233E-036 
  2.427870290E+007   7.694947065E-007   1.000478554E+001   5.628449908E-023   9.376501998E-061   5.042153374E-061   1.108960476E-060   1.542803464E-060   1.474024694E-034   1.260223955E-043   1.118871186E-019   2.105935719E-020   3.220363839E-030   1.086455871E-030   8.542456516E-030   7.877183779E-038   2.031004181E-021   8.193538081E-027   1.711989627E-035   5.481317695E-036   0.000000000E+000   0.000000000E+000   4.330198432E-029   3.359731522E-034   1.359657723E-046   2.558669018E-043   7.533940732E-043   0.000000000E+000   0.000000000E+000   7.032167422E-036 
  3.256050095E+007   1.032063560E-006   1.000836704E+001   7.561210252E-023   9.376501998E-061   5.042153374E-061   1.108960476E-060   1.542803464E-060   1.474024694E-034   1.699617989E-043   1.501764957E-019   2.827929658E-020   4.832578243E-030   1.630369506E-030   1.147872459E-029   1.061179573E-037   2.733148470E-021   1.103858790E-026   2.899286152E-035   9.282713074E-036   0.000000000E+000   0.000000000E+000   5.815881268E-029   4.518849347E-034   1.359657723E-046   2.558669018E-043   7.533940732E-043   0.000000000E+000   0.000000000E+000   9.502874659E-036 
  4.084229900E+007   1.294689539E-006   1.001352886E+001   9.502109529E-023   9.376501998E-061   5.042153374E-061   1.108960476E-060   1.542803464E-060   1.474024694E-034   2.147166182E-043   1.885042432E-019   3.551874053E-020   6.928783402E-030   2.337567362E-030   1.443000355E-029   1.338592548E-037   3.442656282E-021   1.392537372E-026   4.465134438E-035   1.429612658E-035   0.000000000E+000   0.000000000E+000   7.306515595E-029   5.687852573E-034   1.359657723E-046   2.558669018E-043   7.533940732E-043   0.000000000E+000   0.000000000E+000   1.203741290E-035 
  4.912409705E+007   1.557381659E-006   1.002072758E+001   1.145445285E-022   9.376501998E-061   5.042153374E-061   1.108960476E-060   1.542803464E-060   1.474024694E-034   2.606455680E-043   2.268840990E-019   4.278541332E-020   8.971813746E-030   3.026825601E-030   1.740242092E-029   1.621663850E-037   4.162628651E-021   1.687196719E-026   5.701590231E-035   1.825491635E-035   0.000000000E+000   0.000000000E+000   8.804004841E-029   6.870831229E-034   1.359657723E-046   2.558669018E-043   7.533940732E-043   0.000000000E+000   0.000000000E+000   1.466468412E-035 
  5.740589509E+007   1.820148943E-006   1.003048589E+001   1.342246692E-022   9.376501998E-061   5.042153374E-061   1.108960476E-060   1.542803464E-060   1.474024694E-034   3.082297509E-043   2.653331556E-019   5.008911700E-020   1.015477941E-029   3.425923359E-030   2.040383695E-029   1.912653250E-037   4.897116609E-021   1.990232129E-026   6.060942538E-035   1.940546313E-035   0.000000000E+000   0.000000000E+000   1.031075832E-028   8.073088018E-034   1.681271138E-046   3.163896544E-043   9.316018946E-043   0.000000000E+000   0.000000000E+000   1.742429277E-035 
  7.137677319E+007   2.263618859E-006   1.005441900E+001   1.679510515E-022   9.376501998E-061   5.042153374E-061   1.108960476E-060   1.542803464E-060   1.474024694E-034   3.943889746E-043   3.304182435E-019   6.253335148E-020   1.024551428E-029   3.456534631E-030   2.556493798E-029   2.431279807E-037   6.186194282E-021   2.530821654E-026   6.654569161E-035   2.130609154E-035   0.000000000E+000   0.000000000E+000   1.288323860E-028   1.016706153E-033   2.957386842E-046   5.565352188E-043   1.638704860E-042   0.000000000E+000   0.000000000E+000   2.256251881E-035 
  9.267090739E+007   2.940113263E-006   1.011568071E+001   2.214260073E-022   2.372523130E-060   1.275808986E-060   2.805987116E-060   3.903733934E-060   3.723261739E-034   5.518232886E-043   4.304525452E-019   8.197665406E-020   1.024551428E-029   3.456534631E-030   3.381861496E-029   3.340657209E-037   8.358067728E-021   3.481015243E-026   7.394960440E-035   2.367661981E-035   0.000000000E+000   0.000000000E+000   1.692222462E-028   1.362610358E-033   5.242594187E-046   9.865764807E-043   2.904951239E-042   0.000000000E+000   0.000000000E+000   3.266927118E-035 
  1.273446649E+008   4.043506696E-006   1.031352272E+001   3.195141163E-022   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.012670508E-042   5.972962956E-019   1.160592559E-019   1.454098764E-029   4.905700776E-030   4.936567046E-029   5.652201983E-037   1.319062091E-020   5.916680356E-026   7.394960440E-035   2.367661981E-035   0.000000000E+000   0.000000000E+000   2.410344398E-028   2.084210212E-033   8.133948036E-046   1.530685295E-042   4.507066842E-042   0.000000000E+000   0.000000000E+000   7.105087684E-035 
  1.866998777E+008   5.939425512E-006   1.114234017E+001   5.880005406E-022   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.231999364E-041   9.079847711E-019   1.931365523E-019   2.189406252E-029   7.386411583E-030   9.705205069E-029   3.448118066E-036   4.498886095E-020   3.757175725E-025   7.394960440E-035   2.367661981E-035   0.000000000E+000   0.000000000E+000   4.129511739E-028   5.580252687E-033   9.830228302E-046   1.849899439E-042   5.446985380E-042   0.000000000E+000   0.000000000E+000   3.232575122E-033 
  2.460550905E+008   7.847020468E-006   1.304094829E+001   1.352390625E-021   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   2.431809570E-039   1.277275210E-018   3.343629851E-019   2.659546180E-029   8.972525171E-030   2.716467605E-028   1.829938353E-034   6.240332539E-019   2.168651936E-023   7.394960440E-035   2.367661981E-035   0.000000000E+000   0.000000000E+000   7.734530727E-028   3.934417008E-032   9.830228302E-046   1.849899439E-042   5.446985380E-042   0.000000000E+000   0.000000000E+000   5.716692043E-030 
  3.359048266E+008   1.076522401E-005   1.945633808E+001   1.115245239E-020   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.285703232E-034   2.002533328E-018   9.956391951E-019   1.010719650E-028   3.409870290E-029   4.062306144E-027   9.220353576E-031   3.003702025E-016   1.277290161E-019   5.951219828E-030   1.905416134E-030   0.000000000E+000   0.000000000E+000   3.157596805E-027   4.936888776E-030   6.676118418E-045   1.256343936E-041   3.699275164E-041   0.000000000E+000   0.000000000E+000   1.848695024E-023 
  3.580057893E+008   1.148953038E-005   2.196030550E+001   1.705464092E-020   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   5.187089994E-034   2.211826534E-018   1.289674524E-018   1.271474341E-028   4.289579784E-029   6.622943673E-027   2.639990619E-030   6.633297098E-016   3.744520506E-019   1.524419697E-029   4.880770614E-030   0.000000000E+000   0.000000000E+000   4.364434711E-027   9.595528438E-030   8.076488623E-045   1.519872307E-041   4.475228255E-041   0.000000000E+000   0.000000000E+000   1.579141422E-022 
  3.741394510E+008   1.202017651E-005   2.407571305E+001   2.362610495E-020   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   2.154408332E-033   2.369486368E-018   1.556592066E-018   1.514908585E-028   5.110855194E-029   9.753357006E-027   7.656935362E-030   1.414516938E-015   1.117139946E-018   2.095944915E-029   6.710636427E-030   0.000000000E+000   0.000000000E+000   5.558769114E-027   1.734983155E-029   9.456524567E-045   1.779574080E-041   5.239914016E-041   0.000000000E+000   0.000000000E+000   1.256554232E-021 
  3.976562789E+008   1.279672732E-005   2.763812756E+001   3.823671113E-020   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   2.259175763E-032   2.603834204E-018   2.033580120E-018   1.870548070E-028   6.310678028E-029   1.748436201E-026   4.506242016E-029   4.974822331E-015   6.935439025E-018   6.151796182E-029   1.969635139E-029   0.000000000E+000   0.000000000E+000   7.910631478E-027   4.497538837E-029   2.643760882E-044   4.975155837E-041   1.464922933E-040   0.000000000E+000   0.000000000E+000   3.535000529E-020 
  4.225847542E+008   1.362409010E-005   3.209677866E+001   6.231916762E-020   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.993612771E-031   2.855145697E-018   2.658529760E-018   1.978627638E-028   6.675306643E-029   3.168889509E-026   2.440459263E-028   1.756146589E-014   3.973046282E-017   1.045110852E-028   3.346156143E-029   2.397863448E-307   8.658492552E-308   1.135312952E-026   1.184261980E-028   4.445969593E-044   8.366638496E-041   2.463537023E-040   0.000000000E+000   0.000000000E+000   7.158629201E-019 
  4.475132295E+008   1.445604964E-005   3.733252886E+001   9.765320320E-020   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.321403799E-030   3.106499676E-018   3.407502881E-018   2.087911405E-028   7.043997874E-029   5.464150988E-026   1.061054820E-027   5.447463120E-014   1.834751430E-016   1.045110852E-028   3.346156143E-029   7.866008360E-267   3.468310735E-267   1.594733522E-026   2.843659468E-028   4.715522499E-044   8.873896064E-041   2.612897821E-040   0.000000000E+000   0.000000000E+000   9.668149263E-018 
  4.628750910E+008   1.497113958E-005   4.097996899E+001   1.258718883E-019   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   3.517169126E-030   3.260509260E-018   3.929450694E-018   2.155256162E-028   7.271199240E-029   7.418984437E-026   2.303791275E-027   1.009847117E-013   4.123263466E-016   1.045110852E-028   3.346156143E-029   6.160941859E-245   3.029265215E-245   1.941358185E-026   4.612242132E-028   4.748893481E-044   8.936695176E-041   2.631388872E-040   5.386526484E-311   2.643089868E-311   3.551591656E-017 
  4.782369525E+008   1.548815350E-005   4.497098768E+001   1.594520785E-019   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   9.058800989E-030   3.413391569E-018   4.495332939E-018   2.155256162E-028   7.271199240E-029   9.853961715E-026   4.780355181E-027   1.806502101E-013   8.909256786E-016   6.227125852E-028   1.993753618E-028   7.342596618E-225   3.985891343E-225   2.340059084E-026   7.242718356E-028   4.748893481E-044   8.936695176E-041   2.631388872E-040   5.938663854E-285   2.994210131E-285   1.303879622E-016 
  5.025324006E+008   1.630994456E-005   5.203063624E+001   2.238984860E-019   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   3.716958919E-029   3.652407700E-018   5.474292194E-018   2.371210271E-028   7.999764773E-029   1.477315654E-025   1.380697489E-026   4.232945357E-013   2.775892252E-015   1.442270659E-027   4.617752095E-028   1.074314187E-196   6.694043539E-197   3.081685056E-026   1.389561326E-027   4.748893481E-044   8.936695176E-041   2.631388872E-040   1.819234218E-248   9.525947799E-249   9.456811241E-016 
  5.268278487E+008   1.713700130E-005   6.007321363E+001   3.022191607E-019   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.229806423E-028   3.887797319E-018   6.548537763E-018   2.804534814E-028   9.461674102E-029   2.104479185E-025   3.403953323E-026   8.926082913E-013   7.373829287E-015   1.442270659E-027   4.617752095E-028   7.535473397E-173   5.281172955E-173   3.962449639E-026   2.459331439E-027   6.039912493E-044   1.136619658E-040   3.346749845E-040   1.632061780E-217   8.826015438E-218   4.873021254E-015 
  5.872776266E+008   1.921983706E-005   8.485095667E+001   5.520068921E-019   4.708961680E-060   2.532213722E-060   5.569296938E-060   7.748094538E-060   7.385749217E-034   1.490325009E-027   4.458902692E-018   9.565752862E-018   6.097527420E-028   2.057126087E-028   4.201446662E-025   2.044318780E-025   4.155786044E-012   5.519700806E-014   1.442270659E-027   4.617752095E-028   2.019337471E-127   1.767156865E-127   6.747070523E-026   7.759151332E-027   9.252111435E-044   1.741106638E-040   5.126647537E-040   1.279158960E-158   7.352186295E-159   1.644799850E-013 
  6.126939368E+008   2.010679131E-005   9.751730003E+001   6.785558294E-019   8.527267962E-057   4.585483257E-057   1.008521423E-056   1.403071055E-056   1.212788960E-030   2.958927934E-027   4.693482839E-018   1.096540166E-017   7.254678370E-028   2.447514721E-028   5.285404619E-025   3.478510684E-025   6.742713263E-012   9.958126041E-014   7.270921898E-026   2.327948268E-026   1.269019734E-113   1.190968628E-113   8.160989007E-026   1.129269767E-026   1.476681662E-043   2.778890269E-040   8.182377027E-040   1.453155666E-140   8.514081362E-141   3.920473313E-013 
  6.387322399E+008   2.102294916E-005   1.120097730E+002   8.192237360E-019   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   5.647794933E-027   4.931300033E-018   1.246530964E-017   7.254678370E-028   2.447514721E-028   6.483625985E-025   5.605679284E-025   1.049665981E-011   1.715549374E-013   2.537155833E-025   8.123271863E-026   2.488452484E-101   2.481291015E-101   9.742580161E-026   1.584619816E-026   2.231063960E-043   4.198523005E-040   1.236245222E-039   1.426852265E-124   8.500173636E-125   9.449372632E-013 
  6.550659512E+008   2.160168105E-005   1.219262444E+002   9.126439676E-019   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   8.159051088E-027   5.079423746E-018   1.343741564E-017   7.254678370E-028   2.447514721E-028   7.271110997E-025   7.321931412E-025   1.350262105E-011   2.335846540E-013   3.833866747E-025   1.227498188E-025   8.185958903E-095   8.437594963E-095   1.079818498E-025   1.919640028E-026   2.349883823E-043   4.422123913E-040   1.302083984E-039   5.024352249E-116   3.020520791E-116   1.569232746E-012 
  6.713996625E+008   2.218364536E-005   1.325070081E+002   1.009693840E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   1.148558008E-026   5.226909224E-018   1.443166244E-017   7.254678370E-028   2.447514721E-028   8.079459182E-025   9.356187104E-025   1.706487502E-011   3.110307640E-013   4.702232521E-025   1.505524912E-025   9.385507791E-089   9.967691582E-089   1.189830921E-025   2.292678851E-026   2.349883823E-043   4.422123913E-040   1.302083984E-039   3.932330294E-108   2.383510424E-108   2.534369981E-012 
  6.981086760E+008   2.314252304E-005   1.513000974E+002   1.175519852E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   1.907142297E-026   5.467066011E-018   1.610165888E-017   7.254678370E-028   2.447514721E-028   9.433793004E-025   1.339572405E-024   2.417980007E-011   4.755151971E-013   5.932036889E-025   1.899274287E-025   7.184114937E-080   7.963393337E-080   1.378319752E-025   2.982475857E-026   2.349883823E-043   4.422123913E-040   1.302083984E-039   1.291883038E-096   7.923067957E-097   5.238713877E-012 
  7.170487021E+008   2.382811191E-005   1.657947943E+002   1.298095927E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   2.628871217E-026   5.636815377E-018   1.731726885E-017   7.254678370E-028   2.447514721E-028   1.041221140E-024   1.680393657E-024   3.023814434E-011   6.230594465E-013   7.396234630E-025   2.368069942E-025   1.121670121E-074   1.276576848E-074   1.517835897E-025   3.529606313E-026   2.349883823E-043   4.422123913E-040   1.302083984E-039   8.566935435E-090   5.292262124E-090   8.301728536E-012 
  7.434115207E+008   2.479053391E-005   1.876566270E+002   1.474922964E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   3.927475957E-026   5.872732101E-018   1.904938299E-017   8.268221071E-028   2.789454165E-028   1.178848712E-024   2.229492458E-024   4.012879125E-011   8.750945842E-013   8.622461159E-025   2.760673791E-025   4.878304682E-068   5.733000431E-068   1.718885352E-025   4.365701816E-026   3.327826509E-043   6.262463293E-040   1.843967585E-039   3.613756028E-081   2.252163796E-081   1.490123260E-011 
  7.697743392E+008   2.576281529E-005   2.115635150E+002   1.658429478E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   5.598437041E-026   6.108593486E-018   2.082559030E-017   9.281763773E-028   3.131393608E-028   1.317414993E-024   2.863467230E-024   5.174264786E-011   1.184053395E-012   1.362836785E-024   4.363426782E-025   1.785379828E-062   2.156656365E-062   1.926765573E-025   5.282017535E-026   4.305769194E-043   8.102802672E-040   2.385851186E-039   6.783631211E-074   4.259724667E-074   2.511432611E-011 
  8.130885443E+008   2.738299732E-005   2.555124859E+002   1.972979189E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   9.213733549E-026   6.497076961E-018   2.383311100E-017   1.013819882E-027   3.420329558E-028   1.545566482E-024   4.078864003E-024   7.456065684E-011   1.819397008E-012   2.185309043E-024   6.996755670E-025   9.427453450E-055   1.181842494E-054   2.279691247E-025   6.938304192E-026   4.305769194E-043   8.102802672E-040   2.385851186E-039   7.542287073E-064   4.784629333E-064   5.315501477E-011 
  8.436191574E+008   2.854280439E-005   2.901483677E+002   2.203750348E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   1.242789139E-025   6.772215924E-018   2.601670143E-017   1.135352744E-027   3.830345623E-028   1.706215548E-024   5.057963021E-024   9.339218393E-011   2.362874042E-012   2.683613116E-024   8.592187610E-025   1.360109811E-050   1.741794681E-050   2.535104912E-025   8.204113172E-026   4.993974042E-043   9.397899512E-040   2.767189404E-039   2.409240261E-058   1.537335539E-058   8.358263563E-011 
  8.741497704E+008   2.971824601E-005   3.279448873E+002   2.441443164E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   1.619164231E-025   7.049012939E-018   2.825072904E-017   1.320529207E-027   4.455076447E-028   1.866473006E-024   6.130172616E-024   1.144224647E-010   2.983868149E-012   3.181917188E-024   1.018761955E-024   6.267244961E-047   8.172755803E-047   2.794308104E-025   9.536624073E-026   5.912193311E-043   1.112584851E-039   3.275979920E-039   1.573375517E-053   1.008981729E-053   1.253217828E-010 
  9.046803835E+008   3.091011010E-005   3.690113541E+002   2.685728266E-018   1.725839272E-056   9.280589188E-057   2.041153024E-056   2.839684572E-056   2.454500883E-030   2.049184145E-025   7.327893078E-018   3.053409073E-017   1.758973429E-027   5.934258064E-028   2.026332282E-024   7.289224468E-024   1.375776164E-010   3.679905375E-012   3.386846606E-024   1.084374691E-024   8.423479454E-044   1.115579110E-043   3.056149553E-025   1.092490881E-025   6.142207733E-043   1.155870066E-039   3.403432219E-039   2.069699191E-049   1.332923726E-049   1.804166246E-010 
