     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  3.030694670E+006   9.604057891E-008   1.000028940E+001   8.379590758E-029   1.968068529E-020   8.674880337E-029   1.101078519E-029   6.805141881E-020   4.155964854E-162   6.805141881E-020   3.293728890E-022   8.065950054E-023   1.101949447E-128   4.100323896E-022   2.914558566E-029   6.491662627E-050   6.891729524E-026   4.422008247E-036   1.049263623E-027   0.000000000E+000   2.242895163E-035   3.555413779E-045 
  4.244821418E+006   1.345163177E-007   1.000042316E+001   1.165404394E-028   1.968164491E-020   8.676637805E-029   1.101184575E-029   6.805453991E-020   4.173512559E-162   6.805453991E-020   3.293952699E-022   8.066640388E-023   1.105467627E-128   4.100616738E-022   2.914956468E-029   6.495390457E-050   6.892050923E-026   4.422738987E-036   1.049612749E-027   0.000000000E+000   2.243158325E-035   3.558143133E-045 
  6.122687276E+006   1.940271132E-007   1.000065209E+001   1.671896812E-028   1.968325141E-020   8.679630603E-029   1.101363962E-029   6.805981593E-020   4.203709109E-162   6.805981593E-020   3.294329763E-022   8.067807272E-023   1.111512892E-128   4.101110490E-022   2.915634894E-029   6.501766619E-050   6.892594710E-026   4.423985155E-036   1.050208882E-027   0.000000000E+000   2.243604684E-035   3.562813164E-045 
  8.967229769E+006   2.841753536E-007   1.000105473E+001   2.439225976E-028   1.968598209E-020   8.684854438E-029   1.101673889E-029   6.806892150E-020   4.257323586E-162   6.806892150E-020   3.294977130E-022   8.069820935E-023   1.122219069E-128   4.101959223E-022   2.916821264E-029   6.512971702E-050   6.893534494E-026   4.426165023E-036   1.051253716E-027   0.000000000E+000   2.244379053E-035   3.571024949E-045 
  1.181177226E+007   3.743273072E-007   1.000153270E+001   3.206660009E-028   1.968909474E-020   8.691002303E-029   1.102034300E-029   6.807949472E-020   4.321825361E-162   6.807949472E-020   3.295724141E-022   8.072158930E-023   1.135054078E-128   4.102940034E-022   2.918220464E-029   6.526265682E-050   6.894627548E-026   4.428736920E-036   1.052489371E-027   0.000000000E+000   2.245283849E-035   3.580775451E-045 
  1.671561729E+007   5.297545249E-007   1.000256309E+001   4.530190695E-028   1.969544510E-020   8.704108986E-029   1.102790526E-029   6.810162951E-020   4.464113815E-162   6.810162951E-020   3.297274620E-022   8.077052988E-023   1.163198838E-128   4.104979919E-022   2.921211579E-029   6.554922835E-050   6.896920921E-026   4.434237867E-036   1.055141045E-027   0.000000000E+000   2.247194141E-035   3.601821573E-045 
  2.427870290E+007   7.694947065E-007   1.000478554E+001   6.572592204E-028   1.970804157E-020   8.731948325E-029   1.104359020E-029   6.814736127E-020   4.786794367E-162   6.814736127E-020   3.300435961E-022   8.087163976E-023   1.226213946E-128   4.109152359E-022   2.927588685E-029   6.616867577E-050   6.901675102E-026   4.445976266E-036   1.060830306E-027   0.000000000E+000   2.251192526E-035   3.647435099E-045 
  3.256050095E+007   1.032063560E-006   1.000836704E+001   8.811088338E-028   1.972652776E-020   8.776163869E-029   1.106785219E-029   6.821775616E-020   5.355752235E-162   6.821775616E-020   3.305230275E-022   8.102730897E-023   1.334836793E-128   4.115503365E-022   2.937751824E-029   6.717406568E-050   6.909020196E-026   4.464705429E-036   1.069972950E-027   0.000000000E+000   2.257438735E-035   3.721799692E-045 
  4.084229900E+007   1.294689539E-006   1.001352886E+001   1.105211250E-027   1.975105307E-020   8.839276248E-029   1.110166356E-029   6.831537993E-020   6.295214553E-162   6.831537993E-020   3.311791859E-022   8.124331483E-023   1.508212045E-128   4.124225007E-022   2.952287876E-029   6.864321517E-050   6.919238401E-026   4.491529766E-036   1.083176483E-027   0.000000000E+000   2.266219098E-035   3.831174410E-045 
  4.912409705E+007   1.557381659E-006   1.002072758E+001   1.329642615E-027   1.978298160E-020   8.926911632E-029   1.114762240E-029   6.844745716E-020   7.883668126E-162   6.844745716E-020   3.320573317E-022   8.153585225E-023   1.787655228E-128   4.135931840E-022   2.972481022E-029   7.073719524E-050   6.933096620E-026   4.528854081E-036   1.101729886E-027   0.000000000E+000   2.278241756E-035   3.988472588E-045 
  5.740589509E+007   1.820148943E-006   1.003048589E+001   1.554458900E-027   1.982387987E-020   9.045799530E-029   1.120874769E-029   6.862231384E-020   1.068847966E-161   6.862231384E-020   3.332098112E-022   8.192374302E-023   2.249741353E-128   4.151335542E-022   2.999843832E-029   7.366634481E-050   6.951476475E-026   4.579531886E-036   1.127227140E-027   0.000000000E+000   2.294333823E-035   4.211200624E-045 
  7.137677319E+007   2.263618859E-006   1.005441900E+001   1.934779300E-027   1.991823102E-020   9.340311540E-029   1.135612455E-029   6.904114727E-020   2.248581537E-161   6.904114727E-020   3.359458401E-022   8.285587528E-023   3.945255069E-128   4.188017154E-022   3.067322702E-029   8.132874275E-050   6.995566915E-026   4.704968134E-036   1.191753187E-027   0.000000000E+000   2.333435955E-035   4.808058277E-045 
  9.267090739E+007   2.940113263E-006   1.011568071E+001   2.517777517E-027   2.014373180E-020   1.012356303E-028   1.172953107E-029   7.008962489E-020   1.483934748E-160   7.008962489E-020   3.427376746E-022   8.520892026E-023   1.640309144E-127   4.279465949E-022   3.244144168E-029   1.044856152E-049   7.105967957E-026   5.036565756E-036   1.371646274E-027   0.000000000E+000   2.433682483E-035   6.725846995E-045 
  1.273446649E+008   4.043506696E-006   1.031352272E+001   3.479577063E-027   2.082700565E-020   1.301759888E-028   1.295990403E-029   7.344863683E-020   5.636873227E-158   7.344863683E-020   3.644517541E-022   9.293950458E-023   1.454393959E-125   4.573912586E-022   3.865621945E-029   2.295524222E-049   7.457870722E-026   6.232479092E-036   2.131173426E-027   0.000000000E+000   2.771566512E-035   1.930936754E-044 
  1.866998777E+008   5.939425512E-006   1.114234017E+001   5.188152125E-027   2.357333851E-020   3.377043607E-028   1.888172043E-029   8.822361162E-020   3.694813712E-148   8.822361162E-020   4.622970306E-022   1.303156798E-022   3.749798287E-118   5.926127104E-022   7.502882194E-029   4.558300454E-048   8.961271832E-026   1.395933676E-035   1.133326982E-026   0.000000000E+000   4.508041214E-035   1.059493387E-042 
  2.460550905E+008   7.847020468E-006   1.304094829E+001   7.038784970E-027   2.986924725E-020   1.922724518E-027   3.779820931E-029   1.277536416E-019   2.452534251E-130   1.277536416E-019   7.432113351E-022   2.541216608E-022   1.068516741E-104   9.973329958E-022   2.486364011E-028   1.019924682E-045   1.265551327E-025   5.996926977E-035   2.338601649E-025   0.000000000E+000   1.075809816E-034   1.493324319E-039 
  3.359048266E+008   1.076522401E-005   1.945633808E+001   1.034016285E-026   5.200404956E-020   6.130995202E-026   1.594554481E-028   3.224315942E-019   1.255810860E-095   3.224315942E-019   2.337587628E-021   1.131631957E-021   1.708813354E-078   3.469219585E-021   2.492633936E-027   3.596195210E-041   2.612858528E-025   1.000610696E-033   8.364677144E-023   0.000000000E+000   5.606809281E-034   1.854416196E-033 
  3.580057893E+008   1.148953038E-005   2.196030550E+001   1.128502842E-026   6.093571859E-020   1.409477289E-025   2.293826127E-028   4.231441350E-019   1.623078951E-087   4.231441350E-019   3.217010361E-021   1.628211514E-021   2.272996504E-072   4.845221876E-021   4.219208394E-027   4.076953907E-040   3.110886068E-025   1.913245055E-033   3.293835772E-022   0.000000000E+000   8.170069855E-034   4.801128187E-032 
  3.741394510E+008   1.202017651E-005   2.407571305E+001   1.201556574E-026   6.858267377E-020   2.513214918E-025   2.969784740E-028   5.187849431E-019   5.890701897E-082   5.187849431E-019   4.061853999E-021   2.093372509E-021   3.582540396E-068   6.155226508E-021   6.017705475E-027   2.140368954E-039   3.503107861E-025   2.971074415E-033   8.419599658E-022   0.000000000E+000   1.055586171E-033   4.430036604E-031 
  3.976562789E+008   1.279672732E-005   2.763812756E+001   1.314739509E-026   8.164495308E-020   5.537715762E-025   4.264074698E-028   7.017765559E-019   1.757393787E-074   7.017765559E-019   5.681764216E-021   2.963070849E-021   1.576192662E-062   8.644835065E-021   9.596840251E-027   1.970129328E-038   4.099032267E-025   5.331127374E-033   2.969203155E-021   0.000000000E+000   1.487403669E-033   8.674011274E-030 
  4.225847542E+008   1.362409010E-005   3.209677866E+001   1.444108351E-026   9.828143743E-020   1.188220406E-024   6.120298112E-028   9.698592993E-019   2.039277302E-067   9.698592993E-019   8.029733254E-021   4.213634785E-021   3.400812652E-057   1.224336804E-020   1.468294980E-026   1.585166896E-037   4.735381254E-025   9.190412775E-033   9.753640832E-021   3.290458226E-313   2.057355169E-033   1.418048302E-028 
  4.475132295E+008   1.445604964E-005   3.733252886E+001   1.584298551E-026   1.181774373E-019   2.361505418E-024   8.575513138E-028   1.338361829E-018   3.169970092E-061   1.338361829E-018   1.119325569E-020   5.904200776E-021   1.609161724E-052   1.709745646E-020   2.094061567E-026   9.727199380E-037   5.349858125E-025   1.477398110E-032   2.760691959E-020   1.142720303E-272   2.741795325E-033   1.612293024E-027 
  4.628750910E+008   1.497113958E-005   4.097996899E+001   1.677413852E-026   1.322458357E-019   3.476232623E-024   1.043160952E-027   1.627184488E-018   8.033585176E-058   1.627184488E-018   1.362892500E-020   7.204595535E-021   5.981739688E-050   2.083352054E-020   2.522650479E-026   2.619657308E-036   5.709129538E-025   1.924120684E-032   4.886021956E-020   1.503563260E-250   3.218498854E-033   6.080670160E-027 
  4.782369525E+008   1.548815350E-005   4.497098768E+001   1.778501010E-026   1.478208529E-019   4.984496852E-024   1.257845381E-027   1.971174208E-018   1.038473341E-054   1.971174208E-018   1.649127756E-020   8.726774901E-021   1.337767970E-047   2.521805246E-020   2.971229472E-026   6.446717849E-036   6.050203785E-025   2.464796495E-032   8.225938018E-020   1.853396686E-230   3.734797443E-033   2.032365529E-026 
  5.025324006E+008   1.630994456E-005   5.203063624E+001   1.974509137E-026   1.758048038E-019   8.386922283E-024   1.662609407E-027   2.644272975E-018   2.455582839E-050   2.644272975E-018   2.201118124E-020   1.163235975E-020   2.687173107E-044   3.364354098E-020   3.695512701E-026   2.263285144E-035   6.549301560E-025   3.557698759E-032   1.706971590E-019   1.803814157E-202   4.625266075E-033   1.093853324E-025 
  5.268278487E+008   1.713700130E-005   6.007321363E+001   2.305376213E-026   2.083137162E-019   1.335979757E-023   2.155738563E-027   3.502794207E-018   1.466851483E-046   3.502794207E-018   2.896959981E-020   1.522617383E-020   1.910817111E-041   4.419577364E-020   4.406471034E-026   6.613550498E-035   6.998390574E-025   5.023058942E-032   3.195470395E-019   1.325836101E-178   5.592555174E-033   4.608420188E-025 
  5.872776266E+008   1.921983706E-005   8.485095667E+001   7.695000826E-026   3.122576882E-019   3.502445730E-023   3.830868945E-027   6.731678638E-018   2.996372606E-039   6.731678638E-018   5.523507662E-020   2.811606183E-020   6.355367129E-036   8.335113845E-020   5.978762181E-026   5.023547907E-034   7.920495955E-025   1.077961427E-031   1.057042897E-018   1.574283774E-133   8.188315898E-033   7.085819904E-024 
  6.126939368E+008   2.010679131E-005   9.751730003E+001   1.925787498E-025   3.674220107E-019   4.914467936E-023   4.755816650E-027   8.695177870E-018   7.103703827E-037   8.695177870E-018   7.164701108E-020   3.573869008E-020   3.958527216E-034   1.073857012E-019   6.534941306E-026   9.498629797E-034   8.239464518E-025   1.412093538E-031   1.544912078E-018   2.432545592E-119   9.287242048E-033   1.691976622E-023 
  6.387322399E+008   2.102294916E-005   1.120097730E+002   5.256942246E-025   4.321068704E-019   6.732369156E-023   5.859041056E-027   1.112906249E-017   9.189799852E-035   1.112906249E-017   9.251639859E-020   4.510740227E-020   1.559139307E-032   1.376238009E-019   7.042633527E-026   1.645490414E-033   8.533441457E-025   1.797645809E-031   2.147951549E-018   4.796912002E-107   1.037376224E-032   3.627487101E-023 
  6.550659512E+008   2.160168105E-005   1.219262444E+002   9.751841693E-025   4.772954130E-019   8.084047771E-023   6.638418492E-027   1.289403675E-017   1.384033176E-033   1.289403675E-017   1.079720531E-019   5.186515228E-020   1.210084792E-031   1.598372054E-019   7.331971645E-026   2.218588607E-033   8.703575671E-025   2.054863710E-031   2.572779427E-018   2.557874636E-100   1.102383723E-032   5.533520792E-023 
  6.713996625E+008   2.218364536E-005   1.325070081E+002   1.767853717E-024   5.263181748E-019   9.611665517E-023   7.490062467E-027   1.486179673E-017   1.654409317E-032   1.486179673E-017   1.254707998E-019   5.936855641E-020   7.890809697E-031   1.848393562E-019   7.601127606E-026   2.899953708E-033   8.864302185E-025   2.319061302E-031   3.027642990E-018   2.977882964E-094   1.164377783E-032   8.132190990E-023 
  6.981086760E+008   2.314252304E-005   1.513000974E+002   4.403164882E-024   6.153889317E-019   1.251747673E-022   9.049892396E-027   1.856485312E-017   6.161621200E-031   1.856485312E-017   1.590121482E-019   7.340876408E-020   1.215980800E-029   2.324209123E-019   8.002826665E-026   4.238199355E-033   9.109926288E-025   2.756482191E-031   3.822164678E-018   1.425357606E-085   1.258358801E-032   1.423958410E-022 
  7.170487021E+008   2.382811191E-005   1.657947943E+002   8.023131917E-024   6.857898513E-019   1.490792296E-022   1.029138246E-026   2.159968331E-017   5.990752533E-030   2.159968331E-017   1.869509127E-019   8.484158623E-020   6.795157461E-029   2.717924990E-019   8.262582717E-026   5.338886784E-033   9.273301194E-025   3.064421113E-031   4.412833011E-018   3.182358758E-080   1.318993680E-032   2.025417932E-022 
  7.434115207E+008   2.479053391E-005   1.876566270E+002   1.737413711E-023   7.947047635E-019   1.872949039E-022   1.222298762E-026   2.647167164E-017   1.003648477E-028   2.647167164E-017   2.323673161E-019   1.030617984E-019   5.740793396E-028   3.354291151E-019   8.595053873E-026   7.041237448E-033   9.488734754E-025   3.482419230E-031   5.256601281E-018   1.011619593E-073   1.394775954E-032   3.138392256E-022 
  7.697743392E+008   2.576281529E-005   2.115635150E+002   3.519079834E-023   9.174839282E-019   2.317358580E-022   1.441223513E-026   3.221276497E-017   1.183467768E-027   3.221276497E-017   2.863980959E-019   1.243266653E-019   3.725774070E-027   4.107247649E-019   8.899364346E-026   8.888710427E-033   9.693131732E-025   3.882527174E-031   6.109907357E-018   3.758087973E-068   1.460591331E-032   4.615376045E-022 
  8.130885443E+008   2.738299732E-005   2.555124859E+002   9.896364373E-023   1.152961469E-018   3.197529643E-022   1.863456553E-026   4.394675783E-017   3.638077331E-026   4.394675786E-017   3.971712774E-019   1.669941332E-019   5.023112312E-026   5.641654608E-019   9.352145719E-026   1.208877525E-032   1.001192848E-024   4.493552985E-031   7.498731899E-018   1.232777918E-060   1.548281403E-032   7.920863715E-022 
  8.436191574E+008   2.854280439E-005   2.901483677E+002   1.894736285E-022   1.347274967E-018   3.942669371E-022   2.213461112E-026   5.434209771E-017   2.779134309E-025   5.434209799E-017   4.945749483E-019   2.037734966E-019   2.360666127E-025   6.983486810E-019   9.644891177E-026   1.437010953E-032   1.022828590E-024   4.888831144E-031   8.450743558E-018   2.553187509E-056   1.596290657E-032   1.093680370E-021 
  8.741497704E+008   2.971824601E-005   3.279448873E+002   3.435178668E-022   1.567974512E-018   4.803049532E-022   2.612175710E-026   6.692342181E-017   1.645567956E-024   6.692342345E-017   6.107810447E-019   2.470000803E-019   9.163650900E-025   8.577820414E-019   9.921935182E-026   1.661301468E-032   1.044077543E-024   5.256813756E-031   9.372554965E-018   1.188189235E-052   1.634385622E-032   1.450767673E-021 
  9.046803835E+008   3.091011010E-005   3.690113541E+002   5.946207857E-022   1.817921120E-018   5.790600037E-022   3.064831778E-026   8.206802857E-017   7.877681318E-024   8.206803645E-017   7.486119332E-019   2.975706913E-019   3.032489959E-024   1.046185657E-018   1.018756684E-025   1.878614093E-032   1.065155139E-024   5.600437077E-031   1.026170982E-017   1.609387377E-049   1.663921663E-032   1.859133023E-021 
  9.352109966E+008   3.211921191E-005   4.134469455E+002   9.895313386E-022   2.100239305E-018   6.918985784E-022   3.577154408E-026   1.001482353E-016   3.155619378E-023   1.001482669E-016   9.112415164E-019   3.564867351E-019   8.778387475E-024   1.267737030E-018   1.044530046E-025   2.087339416E-032   1.086241288E-024   5.923010828E-031   1.111847682E-017   7.819463991E-047   1.686194409E-032   2.312423511E-021 
  9.657416096E+008   3.334639540E-005   4.613397909E+002   1.592370261E-021   2.418339745E-018   8.204964659E-022   4.155403224E-026   1.215572547E-016   1.087433584E-022   1.215573635E-016   1.102126667E-018   4.248163193E-019   2.269538770E-023   1.526965682E-018   1.069803577E-025   2.286977398E-032   1.107488047E-024   6.227854389E-031   1.194487002E-017   1.614666389E-044   1.702389892E-032   2.803021007E-021 
  9.962722227E+008   3.459253464E-005   5.127660976E+002   2.490026231E-021   2.775943659E-018   9.671786383E-022   4.806416558E-026   1.467053450E-016   3.295710235E-022   1.467056746E-016   1.324895012E-018   5.036421565E-019   5.328200399E-023   1.828590451E-018   1.094818643E-025   2.477769184E-032   1.129025629E-024   6.518105248E-031   1.274393204E-017   1.627071338E-042   1.713560601E-032   3.322926470E-021 
  1.026802836E+009   3.585853524E-005   5.677893234E+002   3.799208323E-021   3.177108972E-018   1.135706208E-021   5.537659073E-026   1.760154294E-016   8.946219352E-022   1.760163240E-016   1.583453603E-018   5.941086366E-019   1.151577624E-022   2.177677397E-018   1.119778143E-025   2.660411020E-032   1.150967127E-024   6.796632608E-031   1.351923819E-017   8.959856859E-041   1.720618588E-032   3.864506019E-021 
  1.057333449E+009   3.714533581E-005   6.264594017E+002   5.675688338E-021   3.626258294E-018   1.332959019E-021   6.357272919E-026   2.099212406E-016   2.208308508E-021   2.099234489E-016   1.882012357E-018   6.974281365E-019   2.317521798E-022   2.579672246E-018   1.144854424E-025   2.835849787E-032   1.173412208E-024   7.066011606E-031   1.427456970E-017   2.959361691E-039   1.724339037E-032   4.421018639E-021 
  1.087864062E+009   3.845390938E-005   6.888120231E+002   8.326424121E-021   4.128208751E-018   1.572285940E-021   7.274132604E-026   2.489411869E-016   5.020134991E-021   2.489462070E-016   2.225095583E-018   8.148819058E-019   4.384380606E-022   3.040415927E-018   1.170195424E-025   3.005145789E-032   1.196450023E-024   7.328530199E-031   1.501370857E-017   6.331494696E-038   1.725369648E-032   4.986912778E-021 
  1.118394675E+009   3.978526493E-005   7.548679792E+002   1.202544819E-020   4.688203637E-018   1.879779294E-021   8.297904213E-026   2.937288065E-016   1.062262989E-020   2.937394291E-016   2.617554207E-018   9.478213575E-019   7.859957908E-022   3.566161560E-018   1.195929389E-025   3.169385717E-032   1.220161488E-024   7.586212066E-031   1.574031606E-017   9.353061182E-037   1.724242785E-032   5.557925207E-021 
  1.148925288E+009   4.114044880E-005   8.246325726E+002   1.713464333E-020   5.311945867E-018   2.305428482E-021   9.439112173E-026   3.450239276E-016   2.111126412E-020   3.450450389E-016   3.064578760E-018   1.097669828E-018   1.344284569E-021   4.163592872E-018   1.222168515E-025   3.329630732E-032   1.244621090E-024   7.840845902E-031   1.645786673E-017   1.006129121E-035   1.721388419E-032   6.131036390E-021 
  1.179455901E+009   4.252054616E-005   8.980950974E+002   2.413082376E-020   6.005633122E-018   2.942086618E-021   1.070922690E-025   4.036574453E-016   3.970754402E-020   4.036971529E-016   3.571713134E-018   1.265924854E-018   2.206004783E-021   4.839843993E-018   1.249011725E-025   3.486887983E-032   1.269898297E-024   8.094015848E-031   1.716961777E-017   8.240497404E-035   1.717146723E-032   6.704338069E-021 
  1.209986514E+009   4.392668246E-005   9.752283948E+002   3.364092393E-020   6.775994518E-018   3.956524423E-021   1.212081950E-025   4.705600830E-016   7.114242848E-020   4.706312254E-016   4.144869059E-018   1.454160993E-018   3.490456082E-021   5.602520507E-018   1.276546802E-025   3.642097156E-032   1.296058675E-024   8.347130322E-031   1.787859987E-017   5.334751415E-034   1.711779696E-032   7.276859222E-021 
  1.240517127E+009   4.536002473E-005   1.055988486E+003   4.648760628E-020   7.630328585E-018   5.638646131E-021   1.368791804E-025   5.467464318E-016   1.220933411E-019   5.468685252E-016   4.790365073E-018   1.664054158E-018   5.347205987E-021   6.459766438E-018   1.304852028E-025   3.796126274E-032   1.323164726E-024   8.601448020E-031   1.858762019E-017   2.817458240E-033   1.705481568E-032   7.848383199E-021 
  1.271047740E+009   4.682178298E-005   1.140314285E+003   6.374828720E-020   8.576542200E-018   8.477320984E-021   1.542690285E-025   6.330580399E-016   2.016585755E-019   6.332596985E-016   5.515196765E-018   1.897604659E-018   7.959426320E-021   7.420760851E-018   1.333997423E-025   3.949772879E-032   1.351276518E-024   8.858100621E-031   1.929927122E-017   1.246826120E-032   1.698387984E-032   8.419276278E-021 
  1.301578353E+009   4.831321134E-005   1.228127396E+003   8.683150867E-020   9.623190020E-018   1.327437690E-020   1.735868400E-025   7.301670665E-016   3.218588598E-019   7.304889254E-016   6.327057181E-018   2.157129035E-018   1.154700477E-020   8.495733221E-018   1.364045697E-025   4.103768124E-032   1.380452081E-024   9.118112206E-031   2.001594142E-017   4.729773763E-032   1.690584255E-032   8.990337967E-021 
  1.332108967E+009   4.983560922E-005   1.319331999E+003   1.175758158E-019   1.077951383E-017   2.131226117E-020   1.951362495E-025   8.386838842E-016   4.981561860E-019   8.391820404E-016   7.234257807E-018   2.445169778E-018   1.636948877E-020   9.695797074E-018   1.395052932E-025   4.258782197E-032   1.410747568E-024   9.382415584E-031   2.073982480E-017   1.568162618E-031   1.682113196E-032   9.562676615E-021 
  1.362639580E+009   5.139032223E-005   1.413814811E+003   1.583778962E-019   1.205548098E-017   3.459586278E-020   2.194183698E-025   9.591461890E-016   7.499721978E-019   9.598961612E-016   8.245764486E-018   2.764509216E-018   2.272871369E-020   1.103300242E-017   1.427069073E-025   4.415430086E-032   1.442217125E-024   9.651865796E-031   2.147292779E-017   4.620352354E-031   1.672983336E-032   1.013760975E-020 
  1.408807038E+009   5.380603710E-005   1.562619981E+003   2.463818155E-019   1.423629635E-017   7.189591433E-020   2.635287891E-025   1.165021771E-015   1.328713817E-018   1.166350484E-015   9.995134922E-018   3.313684415E-018   3.604751201E-020   1.334486685E-017   1.477495662E-025   4.656655802E-032   1.492148474E-024   1.007083225E-030   2.260301276E-017   1.951961974E-030   1.657885760E-032   1.101517818E-020 
  1.454974497E+009   5.630387531E-005   1.718091658E+003   3.799333706E-019   1.675601329E-017   1.466334119E-019   3.232675062E-025   1.402062195E-015   2.240538553E-018   1.404302734E-015   1.204187054E-017   3.953133193E-018   5.508668032E-020   1.605009041E-017   1.530456315E-025   4.904664721E-032   1.545044548E-024   1.050583723E-030   2.376377437E-017   6.774209615E-030   1.641142677E-032   1.190728529E-020 
  1.501141956E+009   5.888910825E-005   1.879615166E+003   5.815881363E-019   1.965958752E-017   2.908532997E-019   4.163168477E-025   1.675294364E-015   3.619199753E-018   1.678913564E-015   1.442664901E-017   4.696078290E-018   8.150580633E-020   1.920423311E-017   1.586047978E-025   5.161019350E-032   1.601037926E-024   1.095910644E-030   2.495962195E-017   1.996114686E-029   1.622700702E-032   1.281926667E-020 
  1.547309414E+009   6.156725348E-005   2.046490827E+003   8.847568017E-019   2.299646154E-017   5.595311678E-019   5.849843138E-025   1.991901101E-015   5.630359242E-018   1.997531460E-015   1.719454218E-017   5.557393916E-018   1.172312027E-019   2.286916730E-017   1.644334531E-025   5.427100571E-032   1.660211902E-024   1.143263980E-030   2.619373685E-017   5.129256241E-029   1.602673292E-032   1.375630357E-020 
