     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  2.317282427E+008   7.343187787E-006   9.999999963E+000   5.226665730E-029   1.958206887E-024   5.317591313E-031   1.146245331E-030   1.970784974E-022   4.097788051E-166   1.970784974E-022   3.184331397E-026   7.771834463E-027   1.054793669E-132   3.961514843E-026   1.689006032E-029   1.058739797E-051   1.219421059E-025   2.265298181E-038   1.737793685E-031   0.000000000E+000   2.981395626E-035   8.696676792E-049 
  3.329127500E+008   1.054960246E-005   9.999999947E+000   7.507175606E-029   1.958206882E-024   5.317591203E-031   1.146245390E-030   1.970784969E-022   4.097785999E-166   1.970784969E-022   3.184331381E-026   7.771834409E-027   1.054793271E-132   3.961514822E-026   1.689094217E-029   1.059012587E-051   1.219421054E-025   2.265298141E-038   1.737793620E-031   0.000000000E+000   2.981394797E-035   8.699667017E-049 
  4.479321543E+008   1.419442830E-005   9.999999929E+000   1.009889849E-028   1.958206877E-024   5.317591077E-031   1.146245457E-030   1.970784962E-022   4.097783667E-166   1.970784962E-022   3.184331362E-026   7.771834348E-027   1.054792817E-132   3.961514796E-026   1.689194446E-029   1.059322703E-051   1.219421048E-025   2.265298096E-038   1.737793547E-031   0.000000000E+000   2.981393859E-035   8.703066705E-049 
  5.629515586E+008   1.783925413E-005   9.999999911E+000   1.269003568E-028   1.958206871E-024   5.317590951E-031   1.146245524E-030   1.970784956E-022   4.097781335E-166   1.970784956E-022   3.184331342E-026   7.771834286E-027   1.054792364E-132   3.961514771E-026   1.689294662E-029   1.059632848E-051   1.219421043E-025   2.265298051E-038   1.737793474E-031   0.000000000E+000   2.981392925E-035   8.706467041E-049 
  6.779709629E+008   2.148407996E-005   9.999999893E+000   1.528037155E-028   1.958206866E-024   5.317590825E-031   1.146245591E-030   1.970784950E-022   4.097779003E-166   1.970784950E-022   3.184331323E-026   7.771834225E-027   1.054791911E-132   3.961514745E-026   1.689394863E-029   1.059943022E-051   1.219421038E-025   2.265298005E-038   1.737793401E-031   0.000000000E+000   2.981391996E-035   8.709868027E-049 
  8.838169217E+008   2.800708947E-005   9.999999860E+000   1.991498226E-028   1.958206856E-024   5.317590600E-031   1.146245711E-030   1.970784939E-022   4.097774829E-166   1.970784939E-022   3.184331290E-026   7.771834116E-027   1.054791100E-132   3.961514701E-026   1.689574156E-029   1.060498200E-051   1.219421028E-025   2.265297924E-038   1.737793270E-031   0.000000000E+000   2.981390344E-035   8.715956266E-049 
  1.216007837E+009   3.853381785E-005   9.999999808E+000   2.739004291E-028   1.958206841E-024   5.317590237E-031   1.146245905E-030   1.970784921E-022   4.097768093E-166   1.970784921E-022   3.184331236E-026   7.771833939E-027   1.054789791E-132   3.961514630E-026   1.689863400E-029   1.061394332E-051   1.219421012E-025   2.265297793E-038   1.737793059E-031   0.000000000E+000   2.981387708E-035   8.725785750E-049 
  1.756332010E+009   5.565603750E-005   9.999999722E+000   3.953783838E-028   1.958206816E-024   5.317589646E-031   1.146246221E-030   1.970784892E-022   4.097757137E-166   1.970784892E-022   3.184331149E-026   7.771833653E-027   1.054787663E-132   3.961514515E-026   1.690333621E-029   1.062852444E-051   1.219420987E-025   2.265297579E-038   1.737792715E-031   0.000000000E+000   2.981383499E-035   8.741785423E-049 
  2.296656183E+009   7.277825714E-005   9.999999637E+000   5.167263028E-028   1.958206791E-024   5.317589055E-031   1.146246537E-030   1.970784863E-022   4.097746181E-166   1.970784863E-022   3.184331058E-026   7.771833363E-027   1.054785534E-132   3.961514395E-026   1.690803534E-029   1.064311190E-051   1.219420961E-025   2.265297366E-038   1.737792371E-031   0.000000000E+000   2.981379387E-035   8.757799392E-049 
  3.348132948E+009   1.060982843E-004   9.999999470E+000   7.525334539E-028   1.958206741E-024   5.317587904E-031   1.146247151E-030   1.970784806E-022   4.097724861E-166   1.970784806E-022   3.184330891E-026   7.771832807E-027   1.054781391E-132   3.961514172E-026   1.691717107E-029   1.067151732E-051   1.219420911E-025   2.265296951E-038   1.737791703E-031   0.000000000E+000   2.981371662E-035   8.789003684E-049 
  5.241792023E+009   1.661060504E-004   9.999999171E+000   1.176145607E-027   1.958206653E-024   5.317585833E-031   1.146248257E-030   1.970784704E-022   4.097686464E-166   1.970784704E-022   3.184330589E-026   7.771831804E-027   1.054773931E-132   3.961513769E-026   1.693359471E-029   1.072273404E-051   1.219420822E-025   2.265296203E-038   1.737790499E-031   0.000000000E+000   2.981358675E-035   8.845337226E-049 
  7.135451098E+009   2.261138166E-004   9.999998872E+000   1.598487572E-027   1.958206565E-024   5.317583762E-031   1.146249363E-030   1.970784602E-022   4.097648069E-166   1.970784602E-022   3.184330269E-026   7.771830790E-027   1.054766470E-132   3.961513348E-026   1.694998061E-029   1.077402729E-051   1.219420732E-025   2.265295456E-038   1.737789294E-031   0.000000000E+000   2.981346871E-035   8.901845312E-049 
  9.001105726E+009   2.852341556E-004   9.999998576E+000   2.013497240E-027   1.958206478E-024   5.317581721E-031   1.146250452E-030   1.970784501E-022   4.097610241E-166   1.970784501E-022   3.184329954E-026   7.771829790E-027   1.054759120E-132   3.961512933E-026   1.696608734E-029   1.082463620E-051   1.219420644E-025   2.265294719E-038   1.737788108E-031   0.000000000E+000   2.981336394E-035   8.957687846E-049 
  1.267621776E+010   4.016940118E-004   9.999997995E+000   2.828163747E-027   1.958206306E-024   5.317577701E-031   1.146252599E-030   1.970784303E-022   4.097535727E-166   1.970784303E-022   3.184329370E-026   7.771827846E-027   1.054744642E-132   3.961512155E-026   1.699770881E-029   1.092454271E-051   1.219420471E-025   2.265293268E-038   1.737785771E-031   0.000000000E+000   2.981319087E-035   9.068182559E-049 
  1.833058456E+010   5.808740580E-004   9.999997101E+000   4.075008591E-027   1.958206042E-024   5.317571516E-031   1.146255901E-030   1.970783997E-022   4.097421087E-166   1.970783997E-022   3.184328456E-026   7.771824843E-027   1.054722367E-132   3.961510941E-026   1.704608429E-029   1.107879736E-051   1.219420203E-025   2.265291036E-038   1.737782176E-031   0.000000000E+000   2.981301018E-035   9.239450114E-049 
  2.896274743E+010   9.177944421E-004   9.999995420E+000   6.400956633E-027   1.958205546E-024   5.317559887E-031   1.146262111E-030   1.970783424E-022   4.097205533E-166   1.970783424E-022   3.184326763E-026   7.771819214E-027   1.054680484E-132   3.961508684E-026   1.713614562E-029   1.137057722E-051   1.219419701E-025   2.265286838E-038   1.737775415E-031   0.000000000E+000   2.981294752E-035   9.565593624E-049 
  4.023171491E+010   1.274894394E-003   9.999993638E+000   8.841674356E-027   1.958205020E-024   5.317547561E-031   1.146268693E-030   1.970782816E-022   4.096977084E-166   1.970782816E-022   3.184324875E-026   7.771813189E-027   1.054636094E-132   3.961506194E-026   1.723032542E-029   1.168218908E-051   1.219419168E-025   2.265282389E-038   1.737768249E-031   0.000000000E+000   2.981326854E-035   9.917012037E-049 
  5.883850572E+010   1.864521094E-003   9.999990695E+000   1.281676982E-026   1.958204151E-024   5.317527209E-031   1.146279560E-030   1.970781812E-022   4.096599910E-166   1.970781812E-022   3.184321884E-026   7.771803321E-027   1.054562804E-132   3.961502217E-026   1.738298755E-029   1.220166184E-051   1.219418289E-025   2.265275043E-038   1.737756418E-031   0.000000000E+000   2.981464696E-035   1.050982777E-048 
  8.619956786E+010   2.731560066E-003   9.999986368E+000   1.853459118E-026   1.958202874E-024   5.317497283E-031   1.146295540E-030   1.970780336E-022   4.096045350E-166   1.970780336E-022   3.184317446E-026   7.771788785E-027   1.054455043E-132   3.961496324E-026   1.760114128E-029   1.297562352E-051   1.219416996E-025   2.265264241E-038   1.737739021E-031   0.000000000E+000   2.981851852E-035   1.140878699E-048 
  1.135606300E+011   3.598599038E-003   9.999982041E+000   2.409521770E-026   1.958201596E-024   5.317467357E-031   1.146311521E-030   1.970778860E-022   4.095490872E-166   1.970778860E-022   3.184312833E-026   7.771774141E-027   1.054347294E-132   3.961490247E-026   1.781190890E-029   1.375988583E-051   1.219415703E-025   2.265253439E-038   1.737721624E-031   0.000000000E+000   2.982447687E-035   1.233822124E-048 
  1.409216922E+011   4.465638010E-003   9.999977715E+000   2.949881355E-026   1.958200319E-024   5.317437431E-031   1.146327501E-030   1.970777384E-022   4.094936477E-166   1.970777384E-022   3.184308221E-026   7.771759498E-027   1.054239558E-132   3.961484171E-026   1.801546726E-029   1.455257025E-051   1.219414410E-025   2.265242638E-038   1.737704228E-031   0.000000000E+000   2.983240612E-035   1.329584841E-048 
  1.682827543E+011   5.332676982E-003   9.999973388E+000   3.474764558E-026   1.958199042E-024   5.317407506E-031   1.146343481E-030   1.970775908E-022   4.094382162E-166   1.970775908E-022   3.184303610E-026   7.771744857E-027   1.054131834E-132   3.961478096E-026   1.821199668E-029   1.535183997E-051   1.219413117E-025   2.265231836E-038   1.737686832E-031   0.000000000E+000   2.984219683E-035   1.427929319E-048 
  2.099603222E+011   6.653388708E-003   9.999966797E+000   4.245549697E-026   1.958197097E-024   5.317361924E-031   1.146367822E-030   1.970773659E-022   4.093537962E-166   1.970773659E-022   3.184296871E-026   7.771722735E-027   1.053967768E-132   3.961469145E-026   1.849826404E-029   1.657796890E-051   1.219411147E-025   2.265215383E-038   1.737660335E-031   0.000000000E+000   2.986045592E-035   1.582140785E-048 
  3.311229616E+011   1.049288623E-002   9.999947638E+000   6.305054505E-026   1.958191441E-024   5.317229414E-031   1.146438586E-030   1.970767123E-022   4.091084810E-166   1.970767123E-022   3.184278033E-026   7.771658897E-027   1.053490962E-132   3.961443923E-026   1.924633459E-029   2.015169232E-051   1.219405421E-025   2.265167552E-038   1.737583308E-031   0.000000000E+000   2.993366438E-035   2.053069019E-048 
  4.632802895E+011   1.468079213E-002   9.999926742E+000   8.283325688E-026   1.958185272E-024   5.317084886E-031   1.146515769E-030   1.970759994E-022   4.088410826E-166   1.970759994E-022   3.184255993E-026   7.771588358E-027   1.052971154E-132   3.961414829E-026   1.993418061E-029   2.395271047E-051   1.219399176E-025   2.265115382E-038   1.737499300E-031   0.000000000E+000   3.004133910E-035   2.585672927E-048 
  6.917692971E+011   2.192133245E-002   9.999890614E+000   1.117223303E-025   1.958174608E-024   5.316835020E-031   1.146649210E-030   1.970747669E-022   4.083792034E-166   1.970747669E-022   3.184219430E-026   7.771467381E-027   1.052073089E-132   3.961366168E-026   2.086342002E-029   2.996737015E-051   1.219388379E-025   2.265025187E-038   1.737354073E-031   0.000000000E+000   3.027609117E-035   3.487030317E-048 
  9.202583046E+011   2.916187277E-002   9.999854489E+000   1.353683246E-025   1.958163944E-024   5.316585161E-031   1.146782646E-030   1.970735344E-022   4.079178622E-166   1.970735344E-022   3.184181004E-026   7.771345344E-027   1.051175822E-132   3.961315539E-026   2.153756526E-029   3.503563078E-051   1.219377583E-025   2.264934992E-038   1.737208865E-031   0.000000000E+000   3.055016840E-035   4.295897858E-048 
  1.148747312E+012   3.640241308E-002   9.999818364E+000   1.550272157E-025   1.958153280E-024   5.316335305E-031   1.146916077E-030   1.970723020E-022   4.074570530E-166   1.970723020E-022   3.184142619E-026   7.771223408E-027   1.050279341E-132   3.961264960E-026   2.202631874E-029   3.911747304E-051   1.219366787E-025   2.264844797E-038   1.737063674E-031   0.000000000E+000   3.084564123E-035   4.976841137E-048 
  1.518505301E+012   4.811959653E-002   9.999759907E+000   1.805738831E-025   1.958136024E-024   5.315930972E-031   1.147131994E-030   1.970703077E-022   4.067124538E-166   1.970703077E-022   3.184083278E-026   7.771027753E-027   1.048830236E-132   3.961186054E-026   2.255286610E-029   4.392783755E-051   1.219349317E-025   2.264698834E-038   1.736828745E-031   0.000000000E+000   3.134030743E-035   5.810380829E-048 
  2.079484005E+012   6.589633316E-002   9.999671220E+000   2.091226276E-025   1.958109844E-024   5.315317533E-031   1.147459547E-030   1.970672821E-022   4.055853989E-166   1.970672821E-022   3.183992893E-026   7.770730866E-027   1.046635574E-132   3.961065980E-026   2.299369359E-029   4.830622071E-051   1.219322812E-025   2.264477377E-038   1.736472389E-031   0.000000000E+000   3.207709426E-035   6.596264636E-048 
  3.421289580E+012   1.084165287E-001   9.999459099E+000   2.498703252E-025   1.958047227E-024   5.313850237E-031   1.148242891E-030   1.970600456E-022   4.029022698E-166   1.970600456E-022   3.183783042E-026   7.770024500E-027   1.041404811E-132   3.960785492E-026   2.340910642E-029   5.274484303E-051   1.219259419E-025   2.263947644E-038   1.735620321E-031   0.000000000E+000   3.359526438E-035   7.417646815E-048 
  4.007672337E+012   1.269982889E-001   9.999366403E+000   2.608714341E-025   1.958019863E-024   5.313209026E-031   1.148585162E-030   1.970568833E-022   4.017352950E-166   1.970568833E-022   3.183671919E-026   7.769707170E-027   1.039127129E-132   3.960642636E-026   2.349950157E-029   5.375322544E-051   1.219231716E-025   2.263716139E-038   1.735248087E-031   0.000000000E+000   3.413639381E-035   7.607543103E-048 
  4.554896259E+012   1.443391529E-001   9.999279898E+000   2.689210627E-025   1.957994328E-024   5.312610653E-031   1.148904545E-030   1.970539322E-022   4.006492986E-166   1.970539322E-022   3.183580539E-026   7.769417161E-027   1.037006042E-132   3.960522255E-026   2.356577380E-029   5.450258948E-051   1.219205864E-025   2.263500096E-038   1.734900780E-031   0.000000000E+000   3.458012585E-035   7.749426760E-048 
  5.173656291E+012   1.639469097E-001   9.999182087E+000   2.761404667E-025   1.957965454E-024   5.311934087E-031   1.149265643E-030   1.970505954E-022   3.994248686E-166   1.970505954E-022   3.183479427E-026   7.769090389E-027   1.034612884E-132   3.960388466E-026   2.362730314E-029   5.520610576E-051   1.219176634E-025   2.263255814E-038   1.734508153E-031   0.000000000E+000   3.501804799E-035   7.883217270E-048 
  6.373428893E+012   2.019662517E-001   9.998992436E+000   2.862643608E-025   1.957909470E-024   5.310622342E-031   1.149965699E-030   1.970441256E-022   3.970613496E-166   1.970441256E-022   3.183291037E-026   7.768460018E-027   1.029988274E-132   3.960137039E-026   2.371928955E-029   5.627223220E-051   1.219119957E-025   2.262782178E-038   1.733747095E-031   0.000000000E+000   3.570358970E-035   8.087039485E-048 
  7.911556921E+012   2.507076674E-001   9.998749310E+000   2.947248079E-025   1.957837700E-024   5.308940944E-031   1.150862969E-030   1.970358316E-022   3.940517123E-166   1.970358316E-022   3.183043630E-026   7.767650457E-027   1.024089645E-132   3.959808676E-026   2.380100236E-029   5.723455612E-051   1.219047302E-025   2.262175038E-038   1.732771879E-031   0.000000000E+000   3.633601169E-035   8.272109499E-048 
  1.080897981E+013   3.425234914E-001   9.998291353E+000   3.041587833E-025   1.957702514E-024   5.305774703E-031   1.152552541E-030   1.970202094E-022   3.884441371E-166   1.970202094E-022   3.182590312E-026   7.766130934E-027   1.013069710E-132   3.959203406E-026   2.388692900E-029   5.826495452E-051   1.218910450E-025   2.261031647E-038   1.730936288E-031   0.000000000E+000   3.703615660E-035   8.471383031E-048 
  1.370640271E+013   4.343393143E-001   9.997833433E+000   3.099545300E-025   1.957567339E-024   5.302610063E-031   1.154241271E-030   1.970045889E-022   3.829163047E-166   1.970045889E-022   3.182120512E-026   7.764609656E-027   1.002168245E-132   3.958581478E-026   2.392388395E-029   5.871828650E-051   1.218773613E-025   2.259888727E-038   1.729102605E-031   0.000000000E+000   3.737393016E-035   8.559378535E-048 
  1.660382560E+013   5.261551361E-001   9.997375550E+000   3.141248532E-025   1.957432176E-024   5.299447157E-031   1.155929162E-030   1.969889703E-022   3.774670817E-166   1.969889703E-022   3.181654878E-026   7.763092221E-027   9.913839785E-133   3.957964100E-026   2.393704908E-029   5.888687410E-051   1.218636793E-025   2.258746329E-038   1.727270836E-031   0.000000000E+000   3.753325184E-035   8.592105634E-048 
  1.950124849E+013   6.179709567E-001   9.996917704E+000   3.173703660E-025   1.957297026E-024   5.296286049E-031   1.157616214E-030   1.969733534E-022   3.720953511E-166   1.969733534E-022   3.181192761E-026   7.761577614E-027   9.807156512E-133   3.957350522E-026   2.393865673E-029   5.891623295E-051   1.218499989E-025   2.257604481E-038   1.725440985E-031   0.000000000E+000   3.760530940E-035   8.597736465E-048 
  2.392906348E+013   7.582830464E-001   9.996218099E+000   3.212186479E-025   1.957090512E-024   5.291458810E-031   1.160192734E-030   1.969494914E-022   3.640335224E-166   1.969494914E-022   3.180506451E-026   7.759266591E-027   9.646335563E-133   3.956433110E-026   2.393132442E-029   5.884300232E-051   1.218290957E-025   2.255860603E-038   1.722648326E-031   0.000000000E+000   3.764124722E-035   8.583344950E-048 
  3.105336780E+013   9.840436089E-001   9.995092623E+000   3.257067653E-025   1.956758294E-024   5.283700891E-031   1.164334222E-030   1.969111065E-022   3.514268748E-166   1.969111065E-022   3.179409600E-026   7.755551663E-027   9.393088146E-133   3.954964767E-026   2.391128838E-029   5.862622817E-051   1.217954706E-025   2.253057507E-038   1.718164359E-031   0.000000000E+000   3.763646342E-035   8.540959098E-048 
  4.285722455E+013   1.358093497E+000   9.993228377E+000   3.306485559E-025   1.956208018E-024   5.270871870E-031   1.171184893E-030   1.968475327E-022   3.314925708E-166   1.968475327E-022   3.177604658E-026   7.749402995E-027   8.988032642E-133   3.952544957E-026   2.387396601E-029   5.821915521E-051   1.217397804E-025   2.248420805E-038   1.710760552E-031   0.000000000E+000   3.759692562E-035   8.461557382E-048 
  7.025675755E+013   2.226351356E+000   9.988903379E+000   3.370187697E-025   1.954931465E-024   5.241210871E-031   1.187033527E-030   1.967000787E-022   2.894679408E-166   1.967000787E-022   3.173474215E-026   7.735151332E-027   8.113801788E-133   3.946989349E-026   2.378628295E-029   5.727067998E-051   1.216106127E-025   2.237694348E-038   1.693696135E-031   0.000000000E+000   3.749581898E-035   8.277299696E-048 
