     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  1.000000000E+005   3.168879072E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   0.000000000E+000   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -9.831327753E-018  -3.086999424E-016 
  1.446122821E+005   4.582588343E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   1.968080438E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -1.860328710E-017  -1.483788756E-016 
  1.892245642E+005   5.996297614E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   3.936160876E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -2.737524644E-017   1.194219116E-017 
  2.338368463E+005   7.410006885E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   5.904241315E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -3.614720578E-017   1.722632579E-016 
  2.784491284E+005   8.823716156E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   7.872321753E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -4.491916512E-017   3.325843247E-016 
  3.811894392E+005   1.207943236E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   1.180848263E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -6.512063851E-017   1.005537499E-015 
  5.439343744E+005   1.723662256E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   1.771272394E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -9.712061450E-017   1.525900814E-015 
  9.875017328E+005   3.129273575E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   3.542544789E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -1.843377362E-016   3.362767525E-015 
  1.299610865E+006   4.118309671E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   4.723393052E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -2.457066797E-016   4.703985440E-015 
  1.907877412E+006   6.045832803E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   9.967108193E-009   0.000000000E+000   3.362385384E-008   7.085089578E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   1.991428217E-002   0.000000000E+000   3.184752053E-002  -3.653080356E-016   7.267028527E-015 
