     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  2.516143958E+006   7.973355933E-008   1.000000000E+001   3.314271679E-024   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   2.076552485E-046   2.062943927E-020   3.301637985E-021   3.724899441E-033   1.256671316E-033   4.445636537E-033   1.113923187E-041   3.410367316E-026   4.439893208E-031   9.750392154E-041   3.121806126E-041   0.000000000E+000   0.000000000E+000   5.850932464E-030   4.529370654E-035   1.539972387E-047   2.897993788E-044   8.533074535E-044   0.000000000E+000   0.000000000E+000   7.904541346E-041 
  3.124410505E+006   9.900879063E-008   1.000000000E+001   4.131726873E-024   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   2.588729542E-046   2.571762472E-020   4.115976470E-021   3.916666132E-033   1.321367747E-033   5.542138619E-033   1.388668796E-041   4.251523544E-026   5.534978715E-031   1.005831592E-040   3.220394806E-041   0.000000000E+000   0.000000000E+000   7.294046301E-030   5.646525476E-035   1.945957228E-047   3.661995504E-044   1.078265962E-043   0.000000000E+000   0.000000000E+000   9.854171272E-041 
  4.082324573E+006   1.293639291E-007   9.999999999E+000   5.419077215E-024   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   3.395320976E-046   3.373063224E-020   5.398418016E-021   3.916666132E-033   1.321367747E-033   7.268938777E-033   1.821345389E-041   5.576198373E-026   7.259548015E-031   1.787773255E-040   5.723955933E-041   0.000000000E+000   0.000000000E+000   9.566699714E-030   7.405850100E-035   2.195781336E-047   4.132126473E-044   1.216694920E-043   0.000000000E+000   0.000000000E+000   1.292449947E-040 
  5.641502578E+006   1.787723946E-007   9.999999999E+000   7.514473566E-024   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   4.708198297E-046   4.677324797E-020   7.485823055E-021   3.916666132E-033   1.321367747E-033   1.007961764E-032   2.525604586E-041   7.732345700E-026   1.006659575E-030   2.981593896E-040   9.546239724E-041   0.000000000E+000   0.000000000E+000   1.326585324E-029   1.026946837E-034   3.840063588E-047   7.226415559E-044   2.127801062E-043   0.000000000E+000   0.000000000E+000   1.792201266E-040 
  8.363551385E+006   2.650308295E-007   9.999999999E+000   1.117266873E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   7.000262205E-046   6.954334635E-020   1.113006276E-020   3.916666132E-033   1.321367747E-033   1.498656542E-032   3.755116484E-041   1.149659727E-025   1.496720422E-030   4.995059674E-040   1.599280075E-040   0.000000000E+000   0.000000000E+000   1.972392047E-029   1.526883891E-034   7.914290134E-047   1.489349019E-043   4.385353150E-043   0.000000000E+000   0.000000000E+000   2.664678607E-040 
  1.108560019E+007   3.512892645E-007   9.999999998E+000   1.483086903E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   9.292342006E-046   9.231344472E-020   1.477430246E-020   3.916666132E-033   1.321367747E-033   1.989351320E-032   4.984628319E-041   1.526084883E-025   1.986781269E-030   7.884723772E-040   2.524470666E-040   0.000000000E+000   0.000000000E+000   2.618198765E-029   2.026820934E-034   1.135294303E-046   2.136451189E-043   6.290730266E-043   0.000000000E+000   0.000000000E+000   3.537155946E-040 
  1.518722538E+007   4.812648067E-007   9.999999998E+000   2.034311147E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   1.274611327E-045   1.266237807E-019   2.026549914E-020   3.916666132E-033   1.321367747E-033   2.728737790E-032   6.837275743E-041   2.093288123E-025   2.725212520E-030   1.514708867E-039   4.849679218E-040   0.000000000E+000   0.000000000E+000   3.591310294E-029   2.780133772E-034   1.365104971E-046   2.568919910E-043   7.564124243E-043   0.000000000E+000   0.000000000E+000   4.851818272E-040 
  2.170956153E+007   6.879497521E-007   9.999999997E+000   2.910861174E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   1.823831721E-045   1.811835062E-019   2.899750876E-020   2.310862025E-032   7.796167572E-033   3.904497856E-032   9.783325305E-041   2.995245279E-025   3.899453612E-030   2.584615782E-039   8.275225505E-040   0.000000000E+000   0.000000000E+000   5.138736039E-029   3.978039270E-034   1.376741564E-046   2.590818207E-043   7.628603265E-043   0.000000000E+000   0.000000000E+000   6.942372428E-040 
  3.180667953E+007   1.007915211E-006   9.999999995E+000   4.267839228E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   2.674088495E-045   2.656464921E-019   4.251538476E-020   5.281935896E-032   1.781969538E-032   5.724672072E-032   1.434405512E-040   4.391549852E-025   5.717276325E-030   2.778133493E-039   8.894815740E-040   0.000000000E+000   0.000000000E+000   7.534279539E-029   5.832496338E-034   1.394755976E-046   2.624718591E-043   7.728422146E-043   0.000000000E+000   0.000000000E+000   1.017872384E-039 
  4.190379752E+007   1.327880670E-006   9.999999993E+000   5.624824355E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   3.524367137E-045   3.501094780E-019   5.603326074E-020   5.281935896E-032   1.781969538E-032   7.544846286E-032   1.890478425E-040   5.787854420E-025   7.535099028E-030   4.518577170E-039   1.446723544E-039   0.000000000E+000   0.000000000E+000   9.929822971E-029   7.686953262E-034   1.935242371E-046   3.641831773E-043   1.072328798E-042   0.000000000E+000   0.000000000E+000   1.341507522E-039 
  5.708090433E+007   1.808824832E-006   9.999999991E+000   7.664539308E-023   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   4.802472947E-045   4.770668690E-019   7.635215248E-020   7.355370441E-032   2.481485259E-032   1.028077335E-031   2.576007400E-040   7.886657612E-025   1.026749150E-029   8.087892220E-039   2.589519589E-039   0.000000000E+000   0.000000000E+000   1.353059472E-028   1.047441084E-033   3.771964606E-046   7.098263634E-043   2.090067029E-042   0.000000000E+000   0.000000000E+000   1.827967620E-039 
  8.099712228E+007   2.566700857E-006   9.999999987E+000   1.087877244E-022   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   6.816623561E-045   6.771274386E-019   1.083708402E-019   1.062270677E-031   3.583788265E-032   1.459207119E-031   3.656269965E-040   1.119397006E-024   1.457321945E-029   9.590003510E-039   3.070454115E-039   0.000000000E+000   0.000000000E+000   1.920472211E-028   1.486691026E-033   5.386081665E-046   1.013578642E-042   2.984458466E-042   0.000000000E+000   0.000000000E+000   2.594535692E-039 
  1.233687679E+008   3.909407067E-006   9.999999980E+000   1.657343024E-022   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   1.038533500E-044   1.031568745E-018   1.650973880E-019   1.062270677E-031   3.583788265E-032   2.223026813E-031   5.570138626E-040   1.705343618E-024   2.220154832E-029   1.294515258E-038   4.144680132E-039   0.000000000E+000   0.000000000E+000   2.925740239E-028   2.264896769E-033   5.386081665E-046   1.013578642E-042   2.984458466E-042   0.000000000E+000   0.000000000E+000   3.952641299E-039 
  1.654410702E+008   5.242627449E-006   9.999999974E+000   2.222798017E-022   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   1.392921558E-044   1.383506027E-018   2.214231791E-019   1.062270677E-031   3.583788265E-032   2.981450338E-031   7.470486448E-040   2.287150680E-024   2.977598511E-029   1.627659850E-038   5.211317055E-039   0.000000000E+000   0.000000000E+000   3.923906226E-028   3.037604464E-033   8.572189820E-046   1.613155732E-042   4.749899106E-042   0.000000000E+000   0.000000000E+000   5.301152235E-039 
  2.317282410E+008   7.343187734E-006   9.999999963E+000   3.113727625E-022   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   1.951356013E-044   1.938002107E-018   3.101674864E-019   1.062270677E-031   3.583788265E-032   4.176387307E-031   1.046458599E-039   3.203818922E-024   4.170991656E-029   2.422679959E-038   7.756751747E-039   0.000000000E+000   0.000000000E+000   5.496570087E-028   4.255046414E-033   1.359207426E-045   2.557821627E-042   7.531445609E-042   0.000000000E+000   0.000000000E+000   7.425803504E-039 
  3.329127686E+008   1.054960305E-005   9.999999947E+000   4.473752283E-022   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   2.803964063E-044   2.784416625E-018   4.456318700E-019   2.763614460E-031   9.323620884E-032   6.000407391E-031   1.503495089E-039   4.603073696E-024   5.992655106E-029   4.534070651E-038   1.451684128E-038   0.000000000E+000   0.000000000E+000   7.897173572E-028   6.113418226E-033   1.378776077E-045   2.594646850E-042   7.639876613E-042   0.000000000E+000   0.000000000E+000   1.066899243E-038 
  4.479321708E+008   1.419442882E-005   9.999999929E+000   6.019818186E-022   3.136506432E-066   1.686636071E-066   3.709551459E-066   5.160787029E-066   4.931583516E-038   3.773415253E-044   3.746560679E-018   5.996181823E-019   4.697581533E-031   1.584825594E-031   8.073824153E-031   2.023021834E-039   6.193647322E-024   8.063392936E-029   5.886569807E-038   1.884716984E-038   0.000000000E+000   0.000000000E+000   1.062600872E-027   8.225881898E-033   1.516105234E-045   2.853079435E-042   8.400825280E-042   0.000000000E+000   0.000000000E+000   1.435561947E-038 
  5.629515729E+008   1.783925458E-005   9.999999911E+000   7.565975821E-022   1.362003334E-063   7.324084937E-064   1.610843645E-063   2.241031316E-063   2.141501487E-035   4.743150305E-044   4.708704729E-018   7.536044928E-019   7.961150969E-031   2.685857760E-031   1.014724087E-030   2.542548519E-039   7.784220882E-024   1.013413064E-028   7.203021060E-038   2.306208296E-038   0.000000000E+000   0.000000000E+000   1.335484302E-027   1.033834373E-032   1.970843532E-045   3.708827742E-042   1.092055604E-041   0.000000000E+000   0.000000000E+000   1.804224612E-038 
  6.779709751E+008   2.148408035E-005   9.999999893E+000   9.112225178E-022   2.720870161E-063   1.463130351E-063   3.217977738E-063   4.476901845E-063   4.278071391E-035   5.713169244E-044   5.670848775E-018   9.075908018E-019   1.134559335E-030   3.827668895E-031   1.222065755E-030   3.062075195E-039   9.374794375E-024   1.220486822E-028   8.187558760E-038   2.621430061E-038   0.000000000E+000   0.000000000E+000   1.608367646E-027   1.245080373E-032   2.411614067E-045   4.538290842E-042   1.336289063E-041   0.000000000E+000   0.000000000E+000   2.172887239E-038 
  8.838158733E+008   2.800705625E-005   9.999999860E+000   1.187970497E-021   2.720870161E-063   1.463130351E-063   3.217977738E-063   4.476901845E-063   4.278071391E-035   7.449875973E-044   7.392753416E-018   1.183172965E-018   1.156191405E-030   3.900649128E-031   1.593135527E-030   3.991847917E-039   1.222136994E-023   1.591077108E-028   9.960600766E-038   3.189109115E-038   0.000000000E+000   0.000000000E+000   2.096734121E-027   1.623137102E-032   4.502215172E-045   8.472484120E-042   2.494703018E-041   0.000000000E+000   0.000000000E+000   2.832665575E-038 
  1.216006899E+009   3.853378816E-005   9.999999808E+000   1.634646337E-021   2.720870161E-063   1.463130351E-063   3.217977738E-063   4.476901845E-063   4.278071391E-035   1.025447915E-043   1.017155080E-017   1.627905480E-018   2.133662480E-030   7.198348520E-031   2.191965246E-030   5.492308211E-039   1.681515279E-023   2.189132979E-028   1.525450411E-037   4.884070676E-038   0.000000000E+000   0.000000000E+000   2.884855881E-027   2.233241133E-032   8.899982895E-045   1.674841403E-041   4.931531112E-041   0.000000000E+000   0.000000000E+000   3.897410881E-038 
  1.756327433E+009   5.565589248E-005   9.999999722E+000   2.361343772E-021   2.720870161E-063   1.463130351E-063   3.217977738E-063   4.476901845E-063   4.278071391E-035   1.482132739E-043   1.469136365E-017   2.351278724E-018   4.461717909E-030   1.505252157E-030   3.165983035E-030   7.932859795E-039   2.428710301E-023   3.161891931E-028   1.921118345E-037   6.150890062E-038   0.000000000E+000   0.000000000E+000   4.166762520E-027   3.225593901E-032   1.104052014E-044   2.077657953E-041   6.117614966E-041   0.000000000E+000   0.000000000E+000   5.629256354E-038 
  2.296647967E+009   7.277799680E-005   9.999999637E+000   3.088243322E-021   2.720870161E-063   1.463130351E-063   3.217977738E-063   4.476901845E-063   4.278071391E-035   1.939444645E-043   1.921117642E-017   3.074651932E-018   5.199881825E-030   1.754286912E-030   4.140000732E-030   1.037341082E-038   3.175905175E-023   4.134650609E-028   2.195208861E-037   7.028452152E-038   0.000000000E+000   0.000000000E+000   5.448667370E-027   4.217942823E-032   1.104052014E-044   2.077657953E-041   6.117614966E-041   0.000000000E+000   0.000000000E+000   7.361100977E-038 
  3.348113708E+009   1.060976746E-004   9.999999470E+000   4.503371311E-021   1.514313872E-062   8.143125016E-063   1.790981576E-062   2.491642073E-062   2.380981991E-034   2.831173949E-043   2.800674844E-017   4.482338745E-018   7.188839856E-030   2.425302747E-030   6.035442481E-030   1.512273035E-038   4.629948717E-023   6.027641778E-028   2.728590011E-037   8.736191199E-038   0.000000000E+000   0.000000000E+000   7.943253959E-027   6.149046818E-032   1.149604252E-044   2.163380336E-041   6.370022506E-041   0.000000000E+000   0.000000000E+000   1.073127454E-037 
  5.241740977E+009   1.661044328E-004   9.999999171E+000   7.053858407E-021   3.751490564E-062   2.017339815E-062   4.436894230E-062   6.172677869E-062   5.898533742E-034   4.443124448E-043   4.384704987E-017   7.017498638E-018   1.077083499E-029   3.633762359E-030   9.449019472E-030   2.367596588E-038   7.248593252E-023   9.436803680E-028   4.003066830E-037   1.281671379E-037   0.000000000E+000   0.000000000E+000   1.243584045E-026   9.626816723E-032   1.358391365E-044   2.556285923E-041   7.526923765E-041   0.000000000E+000   0.000000000E+000   1.680074858E-037 
  7.135368246E+009   2.261111911E-004   9.999998872E+000   9.606817502E-021   5.988667229E-062   3.220367113E-062   7.082806853E-062   9.853713621E-062   9.416085451E-034   6.062798445E-043   5.968735040E-017   9.552658090E-018   1.077083499E-029   3.633762359E-030   1.286259534E-029   3.222919182E-038   9.867235973E-023   1.284596222E-027   6.746805935E-037   2.160140820E-037   0.000000000E+000   0.000000000E+000   1.692840826E-026   1.310454648E-031   1.485141605E-044   2.794810596E-041   8.229254055E-041   0.000000000E+000   0.000000000E+000   2.287021221E-037 
  9.001069816E+009   2.852330177E-004   9.999998576E+000   1.212453967E-020   1.039703637E-061   5.590939138E-062   1.229659248E-061   1.710721517E-061   1.634744078E-033   7.666151424E-043   7.529404997E-017   1.205043061E-017   1.077083499E-029   3.633762359E-030   1.622582942E-029   4.065627306E-038   1.244725927E-022   1.620484192E-027   8.194400717E-037   2.623620667E-037   0.000000000E+000   0.000000000E+000   2.135470675E-026   1.653095393E-031   3.263459760E-044   6.141334862E-041   1.808301603E-040   0.000000000E+000   0.000000000E+000   2.885015805E-037 
  1.267783639E+010   4.017453042E-004   9.999997995E+000   1.709323768E-020   1.908467666E-061   1.026266158E-061   2.257147935E-061   3.140180130E-061   3.000716844E-033   1.084792992E-042   1.060504085E-016   1.697282780E-017   1.077083499E-029   3.633762359E-030   2.285380297E-029   5.726362921E-038   1.753174543E-022   2.282422788E-027   1.021883215E-036   3.271787668E-037   0.000000000E+000   0.000000000E+000   3.007764011E-026   2.328334011E-031   6.916120404E-044   1.301508659E-040   3.832261629E-040   0.000000000E+000   0.000000000E+000   4.063489901E-037 
  1.832708946E+010   5.807633025E-004   9.999997102E+000   2.474548354E-020   2.575883960E-061   1.385164958E-061   3.046502313E-061   4.238342504E-061   4.050107069E-033   1.579375541E-042   1.533067206E-016   2.453595562E-017   2.323801732E-029   7.839822329E-030   3.303749802E-029   8.278032418E-038   2.534390850E-022   3.299471186E-027   1.342809604E-036   4.299305283E-037   0.000000000E+000   0.000000000E+000   4.348011341E-026   3.365802959E-031   7.143675001E-044   1.344330973E-040   3.958350924E-040   0.000000000E+000   0.000000000E+000   5.874176034E-037 
  2.903373548E+010   9.200439675E-004   9.999995408E+000   3.930748916E-020   2.575883960E-061   1.385164958E-061   3.046502313E-061   4.238342504E-061   4.050107069E-033   2.535806990E-042   2.428683802E-016   3.886982781E-017   6.374351109E-029   2.150518243E-029   5.233793672E-029   1.311401832E-037   4.014972677E-022   5.227005785E-027   1.361530590E-036   4.359244706E-037   0.000000000E+000   0.000000000E+000   6.888080839E-026   5.332025476E-031   7.143675001E-044   1.344330973E-040   3.958350924E-040   0.000000000E+000   0.000000000E+000   9.305821149E-037 
  4.029119958E+010   1.276779392E-003   9.999993628E+000   5.470141707E-020   2.575883960E-061   1.385164958E-061   3.046502313E-061   4.238342504E-061   4.050107069E-033   3.568548783E-042   3.370376308E-016   5.394111052E-017   8.148907542E-029   2.749201296E-029   7.263127412E-029   1.819877010E-037   5.571718811E-022   7.253693441E-027   1.856121731E-036   5.942788863E-037   0.000000000E+000   0.000000000E+000   9.558839395E-026   7.399428606E-031   7.143675001E-044   1.344330973E-040   3.958350924E-040   0.000000000E+000   0.000000000E+000   1.291397602E-036 
  5.511715954E+010   1.746596134E-003   9.999991283E+000   7.510247183E-020   4.327458163E-061   2.327062670E-061   5.118092083E-061   7.120371164E-061   6.804137598E-033   4.971413035E-042   4.610574789E-016   7.378980506E-017   8.148907542E-029   2.749201296E-029   9.935732192E-029   2.489528925E-037   7.621927055E-022   9.922801284E-027   2.507492979E-036   8.028299600E-037   0.000000000E+000   0.000000000E+000   1.307627894E-025   1.012234744E-030   1.177257511E-043   2.215419562E-040   6.523250784E-040   0.000000000E+000   0.000000000E+000   1.766582123E-036 
  6.994311950E+010   2.216412876E-003   9.999988939E+000   9.564605337E-020   6.079032367E-061   3.268960382E-061   7.189681854E-061   1.000239982E-060   9.558168128E-033   6.423273445E-042   5.850772714E-016   9.363847258E-017   1.360207519E-028   4.588939382E-029   1.260833007E-028   3.159175740E-037   9.672124176E-022   1.259188850E-026   3.470242485E-036   1.111075748E-036   0.000000000E+000   0.000000000E+000   1.659387703E-025   1.284560875E-030   1.640147521E-043   3.086508151E-040   9.088150644E-040   0.000000000E+000   0.000000000E+000   2.241760255E-036 
  1.082310661E+011   3.429711603E-003   9.999982884E+000   1.493375646E-019   6.079032367E-061   3.268960382E-061   7.189681854E-061   1.000239982E-060   9.558168128E-033   1.040259581E-041   9.053573335E-016   1.448974043E-016   2.768484571E-028   9.340051203E-029   1.951026501E-028   4.888511194E-037   1.496669366E-021   1.948469368E-026   6.308959778E-036   2.019954580E-036   0.000000000E+000   0.000000000E+000   2.567940288E-025   1.988133039E-030   3.663317210E-043   6.893805762E-040   2.029864889E-039   0.000000000E+000   0.000000000E+000   3.468875182E-036 
  1.489129586E+011   4.718871581E-003   9.999976451E+000   2.073592108E-019   6.079032367E-061   3.268960382E-061   7.189681854E-061   1.000239982E-060   9.558168128E-033   1.499832714E-041   1.245662433E-015   1.993610925E-016   2.768484571E-028   9.340051203E-029   2.684369154E-028   6.725936357E-037   2.059222373E-021   2.680831933E-026   9.879397290E-036   3.163110006E-036   0.000000000E+000   0.000000000E+000   3.533609414E-025   2.736363958E-030   5.812985165E-043   1.093915387E-039   3.221008122E-039   0.000000000E+000   0.000000000E+000   4.772668529E-036 
  1.895948512E+011   6.008031559E-003   9.999970018E+000   2.663340999E-019   6.079032367E-061   3.268960382E-061   7.189681854E-061   1.000239982E-060   9.558168128E-033   1.997791657E-041   1.585967114E-015   2.538245774E-016   3.922795709E-028   1.323435686E-028   3.417706608E-028   8.563323380E-037   2.621767007E-021   3.413178965E-026   1.307537678E-035   4.186374320E-036   0.000000000E+000   0.000000000E+000   4.499729956E-025   3.485569787E-030   7.896469319E-043   1.485995412E-039   4.375478535E-039   0.000000000E+000   0.000000000E+000   6.076413776E-036 
  2.540038449E+011   8.049074679E-003   9.999959833E+000   3.615264450E-019   6.079032367E-061   3.268960382E-061   7.189681854E-061   1.000239982E-060   9.558168128E-033   2.865463137E-041   2.124748519E-015   3.400526534E-016   5.750341436E-028   1.939995765E-028   4.578741456E-028   1.147226104E-036   3.512390204E-021   4.572624613E-026   1.601337734E-035   5.127040912E-036   0.000000000E+000   0.000000000E+000   6.030574603E-025   4.674438974E-030   1.688100131E-042   3.176747670E-039   9.353858784E-039   0.000000000E+000   0.000000000E+000   8.140450452E-036 
  3.650128938E+011   1.156681719E-002   9.999942279E+000   5.303361513E-019   6.079032367E-061   3.268960382E-061   7.189681854E-061   1.000239982E-060   9.558168128E-033   4.588963537E-041   3.053337046E-015   4.886657442E-016   5.750341436E-028   1.939995765E-028   6.579757102E-028   1.648559833E-036   5.047332079E-021   6.570840491E-026   2.107702807E-035   6.748281948E-036   0.000000000E+000   0.000000000E+000   8.673748593E-025   6.733776626E-030   2.668064079E-042   5.020890758E-039   1.478389472E-038   0.000000000E+000   0.000000000E+000   1.169753949E-035 
  4.760219427E+011   1.508455971E-002   9.999924727E+000   7.044898940E-019   1.919389201E-060   1.032139143E-060   2.270064852E-060   3.158150351E-060   3.017888967E-032   6.596474522E-041   3.981922453E-015   6.372773200E-016   6.566950838E-028   2.215495716E-028   8.580734037E-028   2.149865238E-036   6.582211618E-021   8.568940740E-026   2.714411252E-035   8.690794732E-036   0.000000000E+000   0.000000000E+000   1.132439481E-024   8.809374457E-030   2.668064079E-042   5.020890758E-039   1.478389472E-038   0.000000000E+000   0.000000000E+000   1.525427050E-035 
