     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  1.000000000E+005   3.168879072E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   0.000000000E+000   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -9.831327753E-018  -7.723075229E-016 
  1.446122821E+005   4.582588343E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   2.750915243E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -1.860328710E-017  -2.349426971E-016 
  1.892245642E+005   5.996297614E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   5.501830486E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -2.737524644E-017   1.661495901E-016 
  2.338368463E+005   7.410006885E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   8.252745729E-016   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -3.614720578E-017   7.035144158E-016 
  2.784491284E+005   8.823716157E-009   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   1.100366097E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -4.491916512E-017   1.104606703E-015 
  3.811894392E+005   1.207943236E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   1.650549146E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -6.512063851E-017   2.243115176E-015 
  5.439343744E+005   1.723662256E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   2.338277957E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -9.712061450E-017   3.681236037E-015 
  9.875017328E+005   3.129273575E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   4.263918627E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -1.843377362E-016   7.186540810E-015 
  1.299610865E+006   4.118309671E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   5.639376248E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -2.457066796E-016   9.588100740E-015 
  1.907877411E+006   6.045832802E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   7.977654205E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -3.653080355E-016   1.409252306E-014 
  2.516143958E+006   7.973355933E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   1.045347792E-014   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -4.849093915E-016   1.873321791E-014 
  3.124410505E+006   9.900879063E-008   1.000000000E+001   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   1.306684740E-014   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -6.045107475E-016   2.364645783E-014 
  4.082324573E+006   1.293639291E-007   9.999999999E+000   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441103E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   1.691812875E-014   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -7.928620915E-016   3.092652421E-014 
  5.641502578E+006   1.787723946E-007   9.999999999E+000   2.364845162E-014   0.000000000E+000   2.364845121E-008   8.294441102E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   2.324523380E-014   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -1.099437893E-015   4.295544875E-014 
  8.363551385E+006   2.650308295E-007   9.999999999E+000   2.364845162E-014  -1.401028640E-014   2.364845121E-008   8.294441102E-012   3.986843277E-010   0.000000000E+000   2.405542998E-008   6.739742346E-015   1.182422540E-002   2.073610275E-005   8.827685637E-005   7.965712867E-004   0.000000000E+000   1.272980964E-002  -1.634664977E-015   2.462169472E-014 
