     distance         timeN            Tn      C+(158m)   C+(2324.7A)   C+(2323.5A)   C+(2328.1A)   C+(2326.9A)   C+(2325.4A)    Si+(34.8m)     C(609.8m)     C(370.4m)      C(9850A)      C(9824A)    Si(129.7m)     Si(68.5m)      O(63.2m)     O(145.3m)      O(6300A)      O(6363A)     S+(6731A)     S+(6716A)    N+(205.3m)    N+(121.8m)     N+(6527A)     N+(6548A)     N+(6583A)      N(5200A)      N(5197A)      S(25.2m) 
  2.516062211E+006   7.973201469E-008   1.000023590E+001   3.293732314E-024   8.927721147E-066   4.800824370E-066   1.055883089E-065   1.468961358E-065   1.403706892E-037   2.013849540E-046   2.062952617E-020   3.301808424E-021   4.257273045E-033   1.436278484E-033   4.446182568E-033   1.114336479E-041   3.411267926E-026   4.441574471E-031   6.872054306E-042   2.200241887E-042   0.000000000E+000   0.000000000E+000   5.851348537E-030   4.530319193E-035   1.546062974E-047   2.909455345E-044   8.566822820E-044   0.000000000E+000   0.000000000E+000   7.909793915E-041 
  3.124300140E+006   9.900692143E-008   1.000029933E+001   4.106241717E-024   1.611407413E-065   8.665239258E-066   1.905814270E-065   2.651399145E-065   2.533591590E-037   2.510878213E-046   2.571790485E-020   4.116266142E-021   4.449035842E-033   1.500973601E-033   5.543023562E-033   1.389323071E-041   4.252956084E-026   5.537639759E-031   6.872054306E-042   2.200241887E-042   0.000000000E+000   0.000000000E+000   7.294737602E-030   5.648040706E-035   1.546062974E-047   2.909455345E-044   8.566822820E-044   0.000000000E+000   0.000000000E+000   9.862444064E-041 
  4.082269926E+006   1.293650196E-007   1.000040462E+001   5.386053362E-024   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   3.293981517E-046   3.373227103E-020   5.399107994E-021   4.549712626E-033   1.534938982E-033   7.270731767E-033   1.822550487E-041   5.578890891E-026   7.264444653E-031   6.872054306E-042   2.200241887E-042   0.000000000E+000   0.000000000E+000   9.568232178E-030   7.408749127E-035   2.324228177E-047   4.373843890E-044   1.287868044E-043   0.000000000E+000   0.000000000E+000   1.293939640E-040 
  5.641140906E+006   1.787664567E-007   1.000059073E+001   7.468971037E-024   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   4.569104827E-046   4.677435829E-020   7.486848940E-021   6.843343602E-033   2.308742491E-033   1.008271034E-032   2.527879399E-041   7.737331826E-026   1.007584870E-030   6.872054306E-042   2.200241887E-042   0.000000000E+000   0.000000000E+000   1.326828165E-029   1.027474701E-034   3.590509399E-047   6.756792535E-044   1.989521667E-043   0.000000000E+000   0.000000000E+000   1.795075303E-040 
  8.362689598E+006   2.650161785E-007   1.000096317E+001   1.110650374E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   6.797969301E-046   6.954576548E-020   1.113244296E-020   1.399406263E-032   4.721184394E-033   1.499378316E-032   3.760453982E-041   1.150828320E-025   1.498891804E-030   2.502034051E-040   8.010821621E-041   0.000000000E+000   0.000000000E+000   1.972955617E-029   1.528119762E-034   3.806364730E-047   7.162999435E-044   2.109128333E-043   0.000000000E+000   0.000000000E+000   2.671432606E-040 
  1.108423829E+007   3.512692285E-007   1.000140274E+001   1.474559382E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   9.030747817E-046   9.231992362E-020   1.477907341E-020   1.885670229E-032   6.361695735E-033   1.990743983E-032   4.994738602E-041   1.528306736E-025   1.990893813E-030   4.935836706E-040   1.580318517E-040   0.000000000E+000   0.000000000E+000   2.619306759E-029   2.029178590E-034   4.022220062E-047   7.569206335E-044   2.228735000E-043   0.000000000E+000   0.000000000E+000   3.549900169E-040 
  1.518646041E+007   4.812865029E-007   1.000221122E+001   2.023440467E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   1.240529646E-045   1.266538535E-019   2.027804823E-020   2.101250309E-032   7.088999405E-033   2.731976782E-032   6.859139860E-041   2.098167700E-025   2.734100144E-030   4.936574004E-040   1.580554579E-040   0.000000000E+000   0.000000000E+000   3.594067843E-029   2.785382304E-034   8.073115433E-047   1.519237524E-043   4.473359151E-043   0.000000000E+000   0.000000000E+000   4.878916436E-040 
  2.171020826E+007   6.880724536E-007   1.000393297E+001   2.897458038E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   1.780101159E-045   1.812740670E-019   2.903053257E-020   4.090084461E-032   1.379873982E-032   3.912635526E-032   9.836787895E-041   3.007246413E-025   3.921183490E-030   7.601411188E-040   2.433761806E-040   0.000000000E+000   0.000000000E+000   5.145826102E-029   3.991013290E-034   1.470863502E-046   2.767941377E-043   8.150138272E-043   0.000000000E+000   0.000000000E+000   7.008258794E-040 
  3.180623116E+007   1.008148109E-006   1.000798172E+001   4.254000583E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   2.625467145E-045   2.658668514E-019   4.260147136E-020   8.972665171E-032   3.027112847E-032   5.746306427E-032   1.448972113E-040   4.424053153E-025   5.776519489E-030   1.172546040E-039   3.754168401E-040   0.000000000E+000   0.000000000E+000   7.552758928E-029   5.867462182E-034   1.961965761E-046   3.692121128E-043   1.087136381E-042   0.000000000E+000   0.000000000E+000   1.035990713E-039 
  4.190225405E+007   1.328307441E-006   1.001432603E+001   5.617514772E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   3.489645902E-045   3.505681466E-019   5.621780023E-020   1.077736556E-031   3.635965584E-032   7.591515202E-032   1.922372518E-040   5.858731833E-025   7.664879527E-030   1.660289236E-039   5.315787330E-040   0.000000000E+000   0.000000000E+000   9.969244936E-029   7.762966114E-034   3.124034825E-046   5.878958342E-043   1.731045454E-042   0.000000000E+000   0.000000000E+000   1.381489638E-039 
  5.706536817E+007   1.809347090E-006   1.003002638E+001   7.687288886E-023   2.743252158E-065   1.475166125E-065   3.244448963E-065   4.513729035E-065   4.313150794E-037   4.849514990E-045   4.781047220E-019   7.680938703E-020   1.460701264E-031   4.927975668E-032   1.039912824E-031   2.659779693E-040   8.070998001E-025   1.060870635E-029   2.602006074E-039   8.330904415E-040   0.000000000E+000   0.000000000E+000   1.362806394E-028   1.067069870E-033   4.176704085E-046   7.859921769E-043   2.314335475E-042   0.000000000E+000   0.000000000E+000   1.935039328E-039 
  8.100458398E+007   2.569407429E-006   1.007781440E+001   1.105489166E-022   3.116450133E-064   1.675850926E-064   3.685830840E-064   5.127786526E-064   4.889105498E-036   7.308994261E-045   6.808472875E-019   1.099531179E-019   2.065318147E-031   6.967774878E-032   1.499788180E-031   3.953632916E-040   1.183841385E-024   1.578643257E-029   7.193677748E-039   2.303216826E-039   0.000000000E+000   0.000000000E+000   1.953628008E-028   1.554770031E-033   4.176704085E-046   7.859921769E-043   2.314335475E-042   0.000000000E+000   0.000000000E+000   2.992096058E-039 
  1.233594359E+008   3.916615242E-006   1.028276106E+001   1.776270818E-022   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   1.513885028E-044   1.048773784E-018   1.731456329E-019   2.065318147E-031   6.967774878E-032   2.440849439E-031   7.529883437E-040   2.094514081E-024   3.025955571E-029   1.473326899E-038   4.717185592E-039   0.000000000E+000   0.000000000E+000   3.093894421E-028   2.657910902E-033   7.692959914E-046   1.447698038E-042   4.262712817E-042   0.000000000E+000   0.000000000E+000   7.372992751E-039 
  1.654004404E+008   5.257886859E-006   1.075160915E+001   2.677757236E-022   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   5.190956695E-044   1.437327587E-018   2.488971419E-019   2.065318147E-031   6.967774878E-032   3.797185006E-031   1.903945153E-039   4.139780301E-024   7.828512194E-029   1.473326899E-038   4.717185592E-039   0.000000000E+000   0.000000000E+000   4.503570387E-028   4.730369749E-033   2.168954809E-045   4.081643031E-042   1.201830189E-041   0.000000000E+000   0.000000000E+000   4.844351779E-038 
  2.317034437E+008   7.384572996E-006   1.245079120E+001   6.256153313E-022   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   9.627914148E-042   2.157982906E-018   4.545072423E-019   5.462886307E-031   1.843016875E-031   1.059623665E-030   9.120668185E-038   5.173484837E-023   4.209494524E-027   1.473326899E-038   4.717185592E-039   0.000000000E+000   0.000000000E+000   8.739355059E-028   3.051779301E-032   4.111708201E-045   7.737609401E-042   2.278320886E-041   0.000000000E+000   0.000000000E+000   8.832532066E-035 
  3.324195659E+008   1.065166662E-005   1.910007689E+001   6.437615797E-021   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   1.556860858E-036   3.683262682E-018   1.598134376E-018   1.237063401E-030   4.173487412E-031   2.100057138E-029   1.139865293E-033   4.833165736E-020   6.692725931E-023   1.473326899E-038   4.717185592E-039   0.000000000E+000   0.000000000E+000   4.126801708E-027   6.135994529E-030   4.545827612E-045   8.554556099E-042   2.518868919E-041   0.000000000E+000   0.000000000E+000   1.339116378E-027 
  3.933483513E+008   1.265488865E-005   2.694032458E+001   2.270795769E-020   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   5.259760577E-034   4.867434234E-018   3.319603931E-018   2.198045743E-030   7.415558678E-031   9.672979746E-029   9.920734334E-032   1.174104816E-018   6.759315872E-021   2.944627292E-032   9.427882874E-033   0.000000000E+000   0.000000000E+000   1.027858476E-026   6.803819056E-029   4.640204695E-044   8.732159413E-041   2.571163797E-040   0.000000000E+000   0.000000000E+000   5.540559476E-024 
  4.165203587E+008   1.342309508E-005   3.094299765E+001   3.523453515E-020   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   2.187709017E-033   5.352357947E-018   4.300711572E-018   2.850229868E-030   9.615835747E-031   1.631283132E-028   3.133620348E-031   2.923116246E-018   2.206168526E-020   4.814792015E-032   1.541563352E-032   0.000000000E+000   0.000000000E+000   1.426005243E-026   1.426377487E-028   9.457741809E-044   1.779803146E-040   5.240588496E-040   0.000000000E+000   0.000000000E+000   4.215405736E-023 
  4.665036339E+008   1.509393376E-005   4.189011176E+001   8.549216459E-020   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   1.112396137E-031   6.416626722E-018   7.105660819E-018   3.555366351E-030   1.199475847E-030   4.914794360E-028   6.746219660E-030   2.885155760E-017   5.360835404E-019   6.433198121E-032   2.059732264E-032   1.441749785E-240   7.262808066E-241   2.751109279E-026   7.631418996E-028   2.396985855E-043   4.510762772E-040   1.328183487E-039   2.502174680E-306   1.235968333E-306   1.058985604E-020 
  4.879317551E+008   1.581631705E-005   4.767406081E+001   1.185154888E-019   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   3.085200569E-031   6.874954189E-018   8.590495931E-018   4.477752685E-030   1.510661818E-030   7.364275254E-028   1.605835843E-029   5.928915497E-017   1.308603456E-018   6.433198121E-032   2.059732264E-032   4.356444437E-214   2.505143133E-214   3.534309344E-026   1.342110949E-027   2.928028329E-043   5.510103931E-040   1.622437141E-039   7.249033674E-272   3.713109782E-272   3.989113608E-020 
  5.051780337E+008   1.640058861E-005   5.285618387E+001   1.509757825E-019   8.144926469E-064   4.379881589E-064   9.633018301E-064   1.340160837E-063   1.277612464E-035   7.192999846E-031   7.242243501E-018   9.899555510E-018   6.214409733E-030   2.096558735E-030   9.986941025E-028   3.211386039E-029   1.038787647E-016   2.686693509E-018   6.433198121E-032   2.059732264E-032   4.037346145E-195   2.550416120E-195   4.267661050E-026   2.049103938E-027   3.174550718E-043   5.974021570E-040   1.759036598E-039   3.169252381E-247   1.665753295E-247   1.275125857E-019 
  5.256541262E+008   1.709775759E-005   5.965955612E+001   1.966144350E-019   5.759182006E-061   3.096962917E-061   6.811394292E-061   9.476120146E-061   8.405534309E-033   1.906686420E-030   7.675620650E-018   1.157663233E-017   7.394895268E-030   2.494819771E-030   1.401177145E-027   7.055781648E-029   1.956483148E-016   6.109805159E-018   4.130553013E-031   1.322488931E-031   4.730582613E-175   3.297953547E-175   5.260404070E-026   3.259892907E-027   3.535887069E-043   6.654001620E-040   1.959255124E-039   3.381077237E-221   1.825806750E-221   4.989824524E-019 
  5.461302187E+008   1.779885873E-005   6.721313429E+001   2.500290013E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   4.612751114E-030   8.105663026E-018   1.337775395E-017   7.693354942E-030   2.595511271E-030   1.918642978E-027   1.445805005E-028   3.506091535E-016   1.294301490E-017   1.375551923E-030   4.404137140E-031   1.346091397E-157   1.022781435E-157   6.386066267E-026   4.965647307E-027   3.955757250E-043   7.444133434E-040   2.191907578E-039   1.561942233E-198   8.636147526E-199   1.694164220E-018 
  5.666063111E+008   1.850406521E-005   7.556339608E+001   3.111175302E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   1.018953122E-029   8.532238850E-018   1.529296426E-017   7.991814616E-030   2.696202771E-030   2.569252327E-027   2.762428445E-028   5.978429813E-016   2.552527490E-017   4.459058142E-030   1.427667196E-030   2.291802400E-142   1.877181042E-142   7.643033763E-026   7.260481554E-027   4.108993892E-043   7.732501485E-040   2.276816872E-039   9.539997144E-179   5.384608973E-179   5.050339686E-018 
  6.011236688E+008   1.970269101E-005   9.157310384E+001   4.306482854E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   3.309075860E-029   9.243919113E-018   1.875187154E-017   7.991814616E-030   2.696202771E-030   4.024707081E-027   7.228049960E-028   1.336748936E-015   7.042964394E-017   8.622384444E-030   2.760649229E-030   1.034782956E-120   9.420581559E-121   1.004715429E-025   1.269805808E-026   4.108993892E-043   7.732501485E-040   2.276816872E-039   1.144917215E-150   6.652362725E-151   2.635891451E-017 
  6.356410265E+008   2.091435057E-005   1.102031687E+002   5.695552088E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   8.619728172E-029   9.947453269E-018   2.246929701E-017   7.991814616E-030   2.696202771E-030   6.002372733E-027   1.600788292E-027   2.649979340E-015   1.633866422E-016   8.622384444E-030   2.760649229E-030   1.274602805E-103   1.262469167E-103   1.278700519E-025   2.030758233E-026   4.772796551E-043   8.981677118E-040   2.644633699E-039   1.962236498E-128   1.166818654E-128   9.838621484E-017 
  6.593628154E+008   2.175504500E-005   1.246413063E+002   6.753108632E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   1.505668599E-028   1.042711192E-017   2.515752580E-017   7.991814616E-030   2.696202771E-030   7.706652647E-027   2.557370031E-027   4.000318938E-015   2.686265072E-016   2.377962689E-029   7.613579407E-030   4.675952369E-094   4.859175793E-094   1.484832594E-025   2.686928065E-026   5.412926725E-043   1.018630474E-039   2.999333467E-039   6.243472935E-116   3.761842313E-116   2.101517639E-016 
  6.830846043E+008   2.260261227E-005   1.404934111E+002   7.886851408E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   2.479407378E-028   1.090443087E-017   2.794345571E-017   7.991814616E-030   2.696202771E-030   9.722902690E-027   3.890935783E-027   5.815344687E-015   4.203307136E-016   3.893686934E-029   1.246650959E-029   1.108067588E-085   1.200080893E-085   1.704018599E-025   3.452670637E-026   6.338706765E-043   1.192848195E-039   3.512313449E-039   5.104773853E-105   3.110849698E-105   4.182261666E-016 
  7.218002294E+008   2.400152767E-005   1.695843051E+002   9.884900515E-019   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   5.040230135E-028   1.168021410E-017   3.268031506E-017   7.991814616E-030   2.696202771E-030   1.373901519E-026   7.074273490E-027   1.000744324E-014   7.995082472E-016   3.893686934E-029   1.246650959E-029   3.531606584E-074   4.044145733E-074   2.086321897E-025   4.930131979E-026   1.061920404E-042   1.998372670E-039   5.884161318E-039   4.455937569E-090   2.757329587E-090   1.134310750E-015 
  7.472045155E+008   2.493046306E-005   1.909644389E+002   1.128800787E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   7.515385078E-028   1.218798994E-017   3.590799736E-017   7.991814616E-030   2.696202771E-030   1.688524710E-026   9.936609966E-027   1.370645017E-014   1.153969893E-015   6.873671816E-029   2.200759769E-029   2.929330212E-068   3.457096913E-068   2.351976072E-025   6.046227983E-026   1.263350677E-042   2.377433806E-039   7.000297916E-039   2.726760722E-082   1.701338253E-082   1.976707980E-015 
  7.726088017E+008   2.586861376E-005   2.142558149E+002   1.275732944E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   1.075917357E-027   1.269563404E-017   3.922318573E-017   7.991814616E-030   2.696202771E-030   2.045181498E-026   1.349743635E-026   1.827479447E-014   1.609299649E-015   1.060616850E-028   3.395802065E-029   5.319658302E-063   6.443348685E-063   2.627654777E-025   7.269593128E-026   1.263350677E-042   2.377433806E-039   7.000297916E-039   2.052495064E-075   1.289807072E-075   3.266700832E-015 
  8.225274109E+008   2.774067451E-005   2.658882015E+002   1.581965853E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   1.978091543E-027   1.369544346E-017   4.597521805E-017   7.991814616E-030   2.696202771E-030   2.870383963E-026   2.274878416E-026   3.015043056E-014   2.851626384E-015   1.208483011E-028   3.869228651E-029   2.438755173E-054   3.078651149E-054   3.193640000E-025   9.951728598E-026   1.263350677E-042   2.377433806E-039   7.000297916E-039   3.686711939E-064   2.343235015E-064   7.764999999E-015 
  8.552469760E+008   2.898933823E-005   3.041657026E+002   1.794502413E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   2.778934783E-027   1.435380027E-017   5.056494254E-017   7.991814616E-030   2.696202771E-030   3.500729535E-026   3.052712174E-026   4.020674644E-014   3.943068077E-015   2.011434396E-028   6.440057098E-029   3.718087622E-050   4.796123605E-050   3.579785934E-025   1.189122520E-025   1.263350677E-042   2.377433806E-039   7.000297916E-039   1.305210411E-058   8.345142025E-059   1.253769077E-014 
  9.045102120E+008   3.090433630E-005   3.687826356E+002   2.130675352E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   4.335659417E-027   1.535270568E-017   5.770887410E-017   1.127999568E-029   3.805538174E-030   4.581389812E-026   4.496796357E-026   5.918004499E-014   6.061540533E-015   3.220374172E-028   1.031074819E-028   1.144891124E-044   1.516176599E-044   4.179247809E-025   1.503924972E-025   1.263350677E-042   2.377433806E-039   7.000297916E-039   1.915947542E-051   1.233879655E-051   2.359593037E-014 
  9.358309620E+008   3.214486833E-005   4.144035059E+002   2.354112875E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   5.556014008E-027   1.599374197E-017   6.239438396E-017   1.337056676E-029   4.510835259E-030   5.349419961E-026   5.590171211E-026   7.380189644E-014   7.726966848E-015   3.619376551E-028   1.158824354E-028   4.113173106E-042   5.521405645E-042   4.570336331E-025   1.716835366E-025   1.263350677E-042   2.377433806E-039   7.000297916E-039   5.186512046E-048   3.352653602E-048   3.353502020E-014 
  9.671517120E+008   3.340444859E-005   4.636690129E+002   2.584827071E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   6.964124688E-027   1.664045831E-017   6.719050548E-017   1.337056676E-029   4.510835259E-030   6.179062312E-026   6.823303261E-026   9.056737066E-014   9.659104467E-015   4.018378931E-028   1.286573890E-028   9.480587033E-040   1.287565573E-039   4.968232460E-025   1.938465575E-025   1.594973650E-042   3.001497798E-039   8.837839658E-039   6.879074395E-045   4.461058909E-045   4.622228200E-014 
  9.984724620E+008   3.468402188E-005   5.166624741E+002   2.822704135E-018   1.151021909E-060   6.189545953E-061   1.361315557E-060   1.893883868E-060   1.679829249E-032   8.565003018E-027   1.729362491E-017   7.209754795E-017   1.337057304E-029   4.510837378E-030   7.069387037E-026   8.198500102E-026   1.095948098E-013   1.187150426E-014   6.488985712E-028   2.077593909E-028   1.039786394E-037   1.426341399E-037   5.372491885E-025   2.168092851E-025   1.926601785E-042   3.625571504E-039   1.067541001E-038   3.448174233E-042   2.242325702E-042   6.203953350E-014 
  1.029793212E+009   3.598456797E-005   5.734534081E+002   3.067693460E-018   1.151021911E-060   6.189545979E-061   1.361315560E-060   1.893883877E-060   1.679829249E-032   1.036289816E-026   1.795398198E-017   7.711652987E-017   1.337057932E-029   4.510839496E-030   8.019635951E-026   9.718034120E-026   1.310039157E-013   1.437705825E-014   8.959592493E-028   2.868613928E-028   6.126934795E-036   8.477526863E-036   5.782864829E-025   2.405155066E-025   2.041111582E-042   3.841061524E-039   1.130991530E-038   7.645824287E-040   4.983938421E-040   8.136926919E-014 
  1.061113962E+009   3.730710327E-005   6.340967158E+002   3.319798809E-018   1.151106467E-060   6.190340887E-061   1.361415564E-060   1.894127103E-060   1.679829249E-032   1.236168130E-026   1.862224770E-017   8.224908593E-017   1.337197053E-029   4.511308848E-030   9.029265707E-026   1.138434177E-025   1.549177935E-013   1.718829767E-014   1.279186240E-027   4.095600851E-028   2.144248868E-034   2.989116483E-034   6.199269292E-025   2.649236807E-025   2.517446642E-042   4.737451651E-039   1.394931494E-038   8.536089737E-038   5.575815089E-038   1.045951143E-013 
