     distance         timeN            Tn         E(H2)       E(13CO)         E(OH)        E(NH3)       E(r,CO)       E(v,CO)         E(CO)    E(r,o-H2O)    E(r,p-H2O)      E(v,H2O)        E(H2O)         E(C+)        E(Si+)          E(C)         E(Si)          E(O)         E(S+)         E(N+)        E(Fe+) 
  4.190225405E+007   1.328307441E-006   1.001432603E+001   9.487239561E-030   1.965784275E-024   5.426714777E-031   1.156456510E-030   1.978346805E-022   6.422136363E-166   1.978346805E-022   3.203481682E-026   7.832986243E-027   1.481315765E-132   3.986780306E-026   1.702410832E-029   1.090006911E-051   1.224892063E-025   2.305416620E-038   1.799330144E-031   0.000000000E+000   3.014958467E-035   9.014306480E-049 
  5.706536817E+007   1.809347090E-006   1.003002638E+001   1.292724174E-029   1.972481579E-024   5.543969056E-031   1.166762228E-030   1.985356636E-022   1.048423458E-165   1.985356636E-022   3.221734854E-026   7.893679360E-027   2.145057639E-132   4.011102790E-026   1.728223323E-029   1.163965301E-051   1.230320496E-025   2.348179707E-038   1.867532254E-031   0.000000000E+000   3.049553164E-035   9.839970807E-049 
  8.100458398E+007   2.569407429E-006   1.007781440E+001   1.838521500E-029   1.990806517E-024   5.908114361E-031   1.197249668E-030   2.005086388E-022   4.612294649E-165   2.005086388E-022   3.274274421E-026   8.072116830E-027   6.566490807E-132   4.081486104E-026   1.807276329E-029   1.418134989E-051   1.246147147E-025   2.479851605E-038   2.087768105E-031   0.000000000E+000   3.153277134E-035   1.281316000E-048 
  1.233594359E+008   3.916615242E-006   1.028276106E+001   2.817230265E-029   2.062118815E-024   7.682604822E-031   1.329019383E-030   2.084520146E-022   2.260946863E-162   2.084520146E-022   3.493088217E-026   8.839376810E-027   7.059310184E-130   4.377025898E-026   2.173042547E-029   3.227985489E-051   1.312049190E-025   3.104266412E-038   3.316114547E-031   0.000000000E+000   3.612960171E-035   3.852086967E-048 
  1.654004404E+008   5.257886859E-006   1.075160915E+001   3.816711993E-029   2.217620862E-024   1.345502812E-030   1.657931451E-030   2.263825703E-022   1.332588610E-156   2.263825703E-022   4.013197606E-026   1.075577585E-026   1.604705724E-125   5.088775191E-026   3.216178080E-029   1.875409886E-050   1.463637453E-025   5.004110522E-038   8.911079909E-031   0.000000000E+000   4.814417472E-035   4.063861420E-047 
  2.317034437E+008   7.384572996E-006   1.245079120E+001   5.498081718E-029   2.776322425E-024   7.251240468E-030   3.236599789E-030   2.949781500E-022   2.655106937E-139   2.949781500E-022   6.278911874E-026   2.018830691E-026   1.843729316E-112   8.297742565E-026   1.034804950E-028   3.611115336E-048   2.047453820E-025   2.076830092E-037   1.715179053E-029   0.000000000E+000   1.124267736E-034   4.665717055E-044 
  3.324195659E+008   1.065166662E-005   1.910007689E+001   8.528603745E-029   5.049606010E-024   3.285858821E-028   1.566328456E-029   6.132308440E-022   5.928884135E-101   6.132308440E-022   2.168449991E-025   1.028356731E-025   1.649226580E-083   3.196806722E-025   1.346848416E-027   3.884936649E-043   4.612547407E-025   4.768673446E-036   1.204733967E-026   0.000000000E+000   7.008183177E-034   2.563189463E-037 
  3.933483513E+008   1.265488865E-005   2.694032458E+001   1.081782822E-028   7.868169348E-024   2.952884245E-027   4.160083701E-029   1.034234831E-021   8.529207517E-080   1.034234831E-021   5.215097400E-025   2.687156975E-025   1.553061521E-067   7.902254375E-025   5.364565399E-027   2.159311304E-040   7.373040356E-025   2.650960877E-035   4.550876444E-025   0.000000000E+000   1.862287817E-033   1.214927889E-033 
  4.165203587E+008   1.342309508E-005   3.094299765E+001   1.180713865E-028   9.348731797E-024   6.094460964E-027   5.847452344E-029   1.260973235E-021   4.673132358E-073   1.260973235E-021   7.210796035E-025   3.745151520E-025   1.901309422E-062   1.095594756E-024   8.221967032E-027   1.586411834E-039   8.527778511E-025   4.573959185E-035   1.458516554E-024   0.000000000E+000   2.536989595E-033   1.753859800E-032 
  4.665036339E+008   1.509393376E-005   4.189011176E+001   1.419780852E-028   1.351158719E-023   2.326431379E-026   1.135781197E-028   1.921948368E-021   4.598705903E-061   1.921948368E-021   1.394050694E-024   7.361468375E-025   2.160876691E-053   2.130197531E-024   1.704872581E-026   5.324739587E-038   1.092754173E-024   1.225974991E-034   1.183736822E-023   1.090136687E-246   4.437942336E-033   1.931453289E-030 
  4.879317551E+008   1.581631705E-005   4.767406081E+001   1.533945813E-028   1.576953083E-023   3.788356332E-026   1.467001106E-028   2.295186679E-021   6.852398162E-057   2.295186679E-021   1.813296127E-024   9.621942136E-025   3.061754883E-050   2.775490340E-024   2.168386556E-026   1.781400544E-037   1.186353999E-024   1.756207378E-034   2.476855814E-023   8.047867403E-220   5.427165605E-033   9.713494130E-030 
  5.051780337E+008   1.640058861E-005   5.285618387E+001   1.631413742E-028   1.782338729E-023   5.424155141E-026   1.781810134E-028   2.643850839E-021   6.700291698E-054   2.643850839E-021   2.220907422E-024   1.180854698E-024   5.548202131E-048   3.401762119E-024   2.562003014E-026   4.204833297E-037   1.256564118E-024   2.299738244E-034   4.221952046E-023   9.600256671E-201   6.290148499E-033   3.063103044E-029 
  5.256541262E+008   1.709775759E-005   5.965955612E+001   1.754417209E-028   2.056134116E-023   8.019487108E-026   2.216751988E-028   3.117030890E-021   9.856767921E-051   3.117030890E-021   2.800102479E-024   1.488541724E-024   1.369168115E-045   4.288644203E-024   3.039771071E-026   1.036937124E-036   1.333847016E-024   3.112282716E-034   7.462183576E-023   9.854387494E-181   7.381111666E-033   1.024145672E-028 
  5.461302187E+008   1.779885873E-005   6.721313429E+001   1.887353231E-028   2.365342003E-023   1.145697158E-025   2.723910822E-028   3.652555818E-021   6.189415929E-048   3.652555818E-021   3.503256947E-024   1.856502491E-024   1.777101909E-043   5.359759438E-024   3.516433304E-026   2.284537601E-036   1.404725884E-024   4.147758653E-034   1.239674073E-022   2.907602544E-163   8.529153513E-033   2.946113823E-028 
  5.666063111E+008   1.850406521E-005   7.556339608E+001   2.035345150E-028   2.713222716E-023   1.587724792E-025   3.309600513E-028   4.244098247E-021   1.840245057E-045   4.244098247E-021   4.358913394E-024   2.295602755E-024   1.311945540E-041   6.654516149E-024   3.981687681E-026   4.560507241E-036   1.469626725E-024   5.453991322E-034   1.949360859E-022   5.117095064E-148   9.715825500E-033   7.434618393E-028 
  6.011236688E+008   1.970269101E-005   9.157310384E+001   2.360021634E-028   3.396981450E-023   2.593804671E-025   4.493161399E-028   5.339046496E-021   6.469657905E-042   5.339046496E-021   6.248017821E-024   3.233611488E-024   6.264448254E-039   9.481629309E-024   4.721572771E-026   1.211430974E-035   1.567057242E-024   8.394953700E-034   3.757717575E-022   1.439377305E-126   1.174823430E-032   2.762277794E-027 
  6.356410265E+008   2.091435057E-005   1.102031687E+002   2.964459956E-028   4.218771336E-023   3.983188312E-025   5.952589597E-028   6.530642212E-021   5.317327352E-039   6.530642212E-021   8.812299104E-024   4.452364710E-024   9.977222373E-037   1.326466381E-023   5.392503151E-026   2.655355459E-035   1.651927393E-024   1.239756670E-033   6.481013781E-022   1.847292636E-109   1.374177843E-032   7.999931071E-027 
  6.593628154E+008   2.175504500E-005   1.246413063E+002   3.832705611E-028   4.873961272E-023   5.193071004E-025   7.134761907E-028   7.404688884E-021   2.700355554E-037   7.404688884E-021   1.103303829E-023   5.469534395E-024   1.940005275E-035   1.650257269E-023   5.812088139E-026   4.164467270E-035   1.704383654E-024   1.579370838E-033   8.940571836E-022   1.010228383E-099   1.504946997E-032   1.483326234E-026 
  6.830846043E+008   2.260261227E-005   1.404934111E+002   5.550854849E-028   5.610984537E-023   6.634267666E-025   8.478061874E-028   8.333836739E-021   8.530686007E-036   8.333836739E-021   1.369217667E-023   6.651917522E-024   2.637794004E-034   2.034409419E-023   6.199680418E-026   6.152092251E-035   1.752960840E-024   1.969689238E-033   1.189655754E-021   2.445438714E-091   1.628571574E-032   2.553333826E-026 
  7.218002294E+008   2.400152767E-005   1.695843051E+002   1.250674692E-027   7.009838829E-023   9.537693899E-025   1.105414405E-027   1.000754843E-020   1.018781729E-033   1.000754843E-020   1.914232004E-023   8.987177395E-024   9.825554787E-033   2.812949745E-023   6.770909903E-026   1.047181491E-034   1.825641638E-024   2.703925607E-033   1.777851740E-021   4.917903352E-080   1.812312080E-032   5.451161558E-026 
  7.472045155E+008   2.493046306E-005   1.909644389E+002   2.278185756E-027   8.074895960E-023   1.185345554E-024   1.303134363E-027   1.124846256E-020   1.452975762E-032   1.124846256E-020   2.359774043E-023   1.083365006E-023   7.350872161E-032   3.443139056E-023   7.110186360E-026   1.401516665E-034   1.869888740E-024   3.240417583E-033   2.232297223E-021   6.318159978E-074   1.920000443E-032   8.365755136E-026 
  7.726088017E+008   2.586861376E-005   2.142558149E+002   4.154746430E-027   9.269828009E-023   1.452816348E-024   1.526078450E-027   1.264075590E-020   1.506428429E-031   1.264075590E-020   2.886953212E-023   1.296790037E-023   4.328635769E-031   4.183743293E-023   7.425974366E-026   1.807599165E-034   1.912082036E-024   3.810792425E-033   2.737688938E-021   1.163716407E-068   2.017608435E-032   1.227885110E-025 
  8.225274109E+008   2.774067451E-005   2.658882015E+002   1.259738573E-026   1.204436719E-022   2.095024399E-024   2.046754772E-027   1.598479427E-020   6.994253117E-030   1.598479427E-020   4.204930286E-023   1.814100317E-023   7.989665140E-030   6.019031402E-023   7.992068285E-026   2.734616794E-034   1.990772093E-024   5.001707373E-033   3.866883056E-021   2.777877019E-060   2.182369052E-032   2.348050750E-025 
  8.552469760E+008   2.898933823E-005   3.041657026E+002   2.436643331E-026   1.421071689E-022   2.610113509E-024   2.455229480E-027   1.878264972E-020   5.596456088E-029   1.878264977E-020   5.309940754E-023   2.235734446E-023   3.893797143E-029   7.545679094E-023   8.333412722E-026   3.416866544E-034   2.040414789E-024   5.814881087E-033   4.696015218E-021   6.539293637E-056   2.273495092E-032   3.374243646E-025 
  9.045102120E+008   3.090433630E-005   3.687826356E+002   5.980318994E-026   1.807580892E-022   3.547412363E-024   3.186618744E-027   2.423785742E-020   7.776987892E-028   2.423785820E-020   7.414293748E-023   3.019990804E-023   2.905230614E-028   1.043431360E-022   8.817201317E-026   4.525112204E-034   2.113835910E-024   7.065667311E-033   6.064446951E-021   1.357594436E-050   2.390829163E-032   5.404091943E-025 
  9.358309620E+008   3.214486833E-005   4.144035059E+002   1.005028436E-025   2.096097489E-022   4.257302762E-024   3.734061004E-027   2.861000117E-020   3.226059191E-027   2.861000440E-020   9.077450707E-023   3.628631083E-023   8.638255659E-028   1.270616817E-022   9.112118489E-026   5.267391535E-034   2.160350316E-024   7.870823874E-033   7.004999142E-021   7.696167794E-048   2.455845905E-032   7.009075247E-025 
  9.671517120E+008   3.340444859E-005   4.636690129E+002   1.632620405E-025   2.422191181E-022   5.066837007E-024   4.353872026E-027   3.377711638E-020   1.142783026E-026   3.377712780E-020   1.103616395E-022   4.336798090E-023   2.281261789E-027   1.537319017E-022   9.401104196E-026   6.031725295E-034   2.207152002E-024   8.681517831E-033   7.998578459E-021   1.778509837E-045   2.515426015E-032   8.858095491E-025 
  9.984724620E+008   3.468402188E-005   5.166624741E+002   2.575624621E-025   2.789882257E-022   5.986357753E-024   5.053771546E-027   3.981366661E-020   3.539835261E-026   3.981370201E-020   1.332928349E-022   5.156165265E-023   5.447126080E-027   1.848599347E-022   9.686889235E-026   6.814218948E-034   2.254532620E-024   9.497730025E-033   9.044965963E-021   1.943176110E-043   2.571077937E-032   1.094490086E-024 
  1.029793212E+009   3.598456797E-005   5.734534081E+002   3.962293592E-025   3.203566902E-022   7.027229097E-024   5.842209352E-027   4.678695183E-020   9.776570139E-026   4.678704960E-020   1.599898089E-022   6.099009386E-023   1.193324732E-026   2.209918360E-022   9.971814005E-026   7.612649345E-034   2.302745547E-024   1.032057440E-032   1.014494283E-020   1.132688405E-041   2.624143054E-032   1.325996739E-024 
  1.061113962E+009   3.730710327E-005   6.340967158E+002   5.964933008E-025   3.668049830E-022   8.201923563E-024   6.728427501E-027   5.475569234E-020   2.446686868E-025   5.475593701E-020   1.909101861E-022   7.178296808E-023   2.427792702E-026   2.627174321E-022   1.025790117E-025   8.426206481E-034   2.352014191E-024   1.115197746E-032   1.130016952E-020   3.888718416E-040   2.675803589E-032   1.579220422E-024 
  1.092434712E+009   3.865268247E-005   6.986319304E+002   8.813883151E-025   4.188579224E-022   9.524117115E-024   7.722527128E-027   6.381329485E-020   5.623290006E-025   6.381385718E-020   2.265496097E-022   8.407680872E-023   4.633477488E-026   3.106727531E-022   1.054691601E-025   9.255239882E-034   2.402538514E-024   1.199443350E-032   1.251307394E-020   8.529719718E-039   2.727097715E-032   1.853042989E-024 
  1.123755462E+009   4.002240019E-005   7.670825424E+002   1.281590741E-024   4.770883993E-022   1.100879444E-023   8.835539866E-027   7.410014775E-020   1.200337465E-024   7.410134809E-020   2.674440170E-022   9.801503743E-023   8.365852737E-026   3.655427130E-022   1.084041587E-025   1.010103202E-033   2.454500157E-024   1.285082509E-032   1.378675444E-020   1.278487079E-037   2.778937810E-032   2.146452675E-024 
  1.155076212E+009   4.141739264E-005   8.394554014E+002   1.837832001E-024   5.421213308E-022   1.267236762E-023   1.007950379E-026   8.577762401E-020   2.402270327E-024   8.578002628E-020   3.141720848E-022   1.137480363E-022   1.439139514E-025   4.280640350E-022   1.113979043E-025   1.096560767E-033   2.508066463E-024   1.372429564E-032   1.512489957E-020   1.384628379E-036   2.832129354E-032   2.458625988E-024 
  1.186396962E+009   4.283883927E-005   9.157402012E+002   2.604055114E-024   6.146378316E-022   1.453281244E-023   1.146754368E-026   9.902953402E-020   4.543757058E-024   9.903407778E-020   3.673578378E-022   1.314332802E-022   2.372951634E-025   4.990284131E-022   1.144629413E-025   1.185158038E-033   2.563393642E-024   1.461816190E-032   1.653172377E-020   1.135165716E-035   2.887389044E-032   2.788979514E-024 
  1.217717712E+009   4.428796428E-005   9.959090494E+002   3.651531780E-024   6.953795854E-022   1.660982863E-023   1.301395534E-026   1.140648408E-019   8.177648629E-024   1.140730184E-019   4.276734111E-022   1.512355330E-022   3.769452582E-025   5.792858893E-022   1.176107241E-025   1.276203293E-033   2.620629239E-024   1.553585568E-032   1.801191724E-020   7.324896885E-035   2.945361415E-032   3.137197360E-024 
  1.249038462E+009   4.576603821E-005   1.079916125E+003   5.074217856E-024   7.851533884E-022   1.892503264E-023   1.473429327E-026   1.311015795E-019   1.408539587E-023   1.311156649E-019   4.958460678E-022   1.733343650E-022   5.793646963E-025   6.697597976E-022   1.208518255E-025   1.370042697E-033   2.679914047E-024   1.648088664E-032   1.957060743E-020   3.844087138E-034   3.006633744E-032   3.503240419E-024 
  1.280359212E+009   4.727437931E-005   1.167697428E+003   6.995704434E-024   8.848358253E-022   2.150219518E-023   1.664546124E-026   1.502894048E-019   2.333265522E-023   1.503127374E-019   5.726789316E-022   1.979548105E-022   8.647817915E-025   7.714985239E-022   1.241961026E-025   1.467053669E-033   2.741383572E-024   1.745681947E-032   2.121332967E-020   1.686748164E-033   3.071749457E-032   3.887343104E-024 
  1.311679962E+009   4.881435489E-005   1.259170619E+003   9.578224907E-024   9.953780203E-022   2.436754024E-023   1.876580432E-026   1.717444540E-019   3.732839378E-023   1.717817823E-019   6.590477810E-022   2.253545838E-022   1.257510207E-024   8.856598750E-022   1.276528267E-025   1.567640128E-033   2.805169108E-024   1.846726069E-032   2.294600464E-020   6.335129733E-033   3.141220786E-032   4.290002128E-024 
  1.343000712E+009   5.038738246E-005   1.354234956E+003   1.303431082E-023   1.117810389E-021   2.755012840E-023   2.111520142E-026   1.955661580E-019   5.788585416E-023   1.956240439E-019   7.559013868E-022   2.558183796E-022   1.786283284E-024   1.013506050E-021   1.312307828E-025   1.672229178E-033   2.871398494E-024   1.951585124E-032   2.477492004E-020   2.077641641E-032   3.215542155E-032   4.711960828E-024 
  1.374321462E+009   5.199493063E-005   1.452771323E+003   1.764185612E-023   1.253247293E-021   3.108235480E-023   2.371515608E-026   2.218345890E-019   8.728363472E-023   2.219218727E-019   8.642660361E-022   2.896598561E-022   2.484558356E-024   1.156410451E-021   1.349383428E-025   1.781268854E-033   2.940196578E-024   2.060626230E-032   2.670671464E-020   6.051869469E-032   3.295206655E-032   5.154191420E-024 
  1.405642212E+009   5.363851987E-005   1.554642360E+003   2.376355288E-023   1.402891467E-021   3.500060189E-023   2.658888348E-026   2.506149040E-019   1.283254633E-022   2.507432295E-019   9.852498772E-022   3.272235930E-022   3.390792369E-024   1.315864263E-021   1.387835172E-025   1.895226571E-033   3.011685414E-024   2.174219206E-032   2.874836239E-020   1.588713984E-031   3.380728701E-032   5.617876743E-024 
  1.436962962E+009   5.531972289E-005   1.659692678E+003   3.187190008E-023   1.568038062E-021   3.934609943E-023   2.976139056E-026   2.820815895E-019   1.843972452E-022   2.822659867E-019   1.120046937E-021   3.688869816E-022   4.548686982E-024   1.493482606E-021   1.427739852E-025   2.014588031E-033   3.085984216E-024   2.292736193E-032   3.090715480E-020   3.806117138E-031   3.472676212E-032   6.104392333E-024 
  1.468283712E+009   5.704016460E-005   1.767749183E+003   4.258125325E-023   1.750078101E-021   4.416605874E-023   3.325954559E-026   3.165450633E-019   2.595200244E-022   3.168045833E-019   1.269940626E-021   4.150619878E-022   6.007400040E-024   1.691010013E-021   1.469171073E-025   2.139856314E-033   3.163209060E-024   2.416551080E-032   3.319067949E-020   8.411846225E-031   3.571714986E-032   6.615289149E-024 
  1.515817770E+009   5.973022162E-005   1.937053380E+003   6.565518372E-023   2.061991839E-021   5.251270364E-023   3.925571726E-026   3.753882292E-019   4.206722278E-022   3.758089014E-019   1.529377528E-021   4.947735559E-022   8.920319398E-024   2.033071403E-021   1.535122353E-025   2.342423311E-033   3.286250239E-024   2.615420108E-032   3.691224461E-020   2.452435601E-030   3.737471914E-032   7.441104812E-024 
  1.563351829E+009   6.252062599E-005   2.112100162E+003   1.005053060E-022   2.421918133E-021   6.231606581E-023   4.617793418E-026   4.439808639E-019   6.563989768E-022   4.446372629E-019   1.832006635E-021   5.876437255E-022   1.287089921E-023   2.432521259E-021   1.604981138E-025   2.561677689E-033   3.416660562E-024   2.828660897E-032   4.096769692E-020   6.233596207E-030   3.925457595E-032   8.333634412E-024 
  1.610885887E+009   6.541771409E-005   2.292066756E+003   1.528377778E-022   2.836027241E-021   7.388485804E-023   5.414567901E-026   5.236638953E-019   9.907882929E-022   5.246546836E-019   2.183649690E-021   6.955137412E-022   1.811148759E-023   2.897274919E-021   1.678955595E-025   2.799568485E-033   3.554778617E-024   3.057561163E-032   4.538631253E-020   1.412387966E-029   4.141436478E-032   9.300079376E-024 
  1.658419945E+009   6.842805157E-005   2.476052396E+003   2.309358726E-022   3.310980998E-021   8.763376741E-023   6.328818733E-026   6.155283340E-019   1.452868715E-021   6.169812027E-019   2.590705667E-021   8.203308463E-022   2.493290089E-023   3.435969414E-021   1.757226153E-025   3.058089926E-033   3.700896849E-024   3.303366649E-032   5.019764183E-020   2.904633005E-029   4.393572784E-032   1.034810482E-023 
  1.705954004E+009   7.155839630E-005   2.663085356E+003   3.466717647E-022   3.853862647E-021   1.041306695E-022   7.374322919E-026   7.210313956E-019   2.076863755E-021   7.231082593E-019   3.060046596E-021   9.641732771E-022   3.366410105E-023   4.057883974E-021   1.839937615E-025   3.339247593E-033   3.855244795E-024   3.567248015E-032   5.543073010E-020   5.502581933E-029   4.692844082E-032   1.148565289E-023 
  1.753488062E+009   7.481564598E-005   2.852130911E+003   5.168043636E-022   4.472055277E-021   1.241628176E-022   8.565495431E-026   8.416948013E-019   2.902325970E-021   8.445971272E-019   3.598910423E-021   1.129217595E-021   4.467102779E-023   4.772799046E-021   1.927188876E-025   3.645008905E-033   4.017968017E-024   3.850256363E-032   6.111306671E-020   9.719478237E-029   5.053168037E-032   1.272070544E-023 
