     distance         timeN            Tn            nH          x(H)         x(H2)         x(He)          x(C)         x(CH)        x(CH2)        x(CH3)        x(CH4)          x(O)         x(O2)         x(OH)        x(H2O)         x(CO)        x(CO2)         x(C2)        x(C2H)       x(C2H2)         x(C3)        x(C3H)       x(C3H2)      x(CH3OH)       x(H2CO)      x(HCO2H)          x(N)         x(NH)        x(NH2)        x(NH3)         x(CN)        x(HCN)        x(HNC)         x(N2)         x(NO)          x(S)         x(SH)        x(H2S)         x(CS)         x(SO)        x(SO2)        x(OCS)         x(Si)        x(SiH)       x(SiH2)       x(SiH3)       x(SiH4)        x(SiO)       x(SiO2)         x(Mg)         x(Fe)     x(C54H18)          x(G)       x(H2O*)        x(O2*)        x(CO*)       x(CO2*)       x(CH4*)       x(NH3*)        x(N2*)     x(CH3OH*)      x(H2CO*)     x(HCO2H*)       x(OCS*)       x(H2S*)        x(Fe*)      x(SiH4*)       x(SiO*)      x(SiO2*)        x(O**)       x(Si**)       x(Mg**)       x(Fe**)        x(C**)         x(H+)        x(H2+)        x(H3+)        x(He+)         x(C+)        x(CH+)       x(CH2+)       x(CH3+)       x(CH4+)       x(CH5+)         x(O+)        x(O2+)        x(OH+)       x(H2O+)       x(H3O+)        x(CO+)       x(HCO+)      x(HCO2+)        x(C2+)       x(C2H+)      x(C2H2+)      x(C2H3+)        x(C3+)       x(C3H+)      x(C3H2+)      x(C3H3+)         x(N+)        x(NH+)       x(NH2+)       x(NH3+)       x(NH4+)        x(CN+)       x(C2N+)       x(HCN+)      x(H2CN+)      x(H2NC+)        x(N2+)       x(N2H+)        x(NO+)       x(HNO+)         x(S+)        x(SH+)       x(H2S+)       x(H3S+)        x(CS+)       x(HCS+)        x(SO+)       x(HSO+)      x(HSO2+)      x(HOCS+)        x(Si+)       x(SiH+)      x(SiH2+)      x(SiH3+)      x(SiH4+)      x(SiH5+)       x(SiO+)      x(SiOH+)        x(Fe+)    x(C54H18+)         x(G+)    x(C54H18-)         x(G-) 
  1.000000000E+005   3.168880661E-009   1.000000860E+001   1.000023134E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997791243E-017   9.997820419E-017   9.997827412E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960828E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778692E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.000787086E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000015462E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997790120E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898885E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811755E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832624E-015   3.941912760E-010   8.655808438E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920219E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907448E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088886113E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818018E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919749E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999773690E-025   9.999783691E-025   4.158907959E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  1.446115875E+005   4.582569656E-009   1.000001245E+001   1.000023583E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997796822E-017   9.997839015E-017   9.997849128E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778693E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.001237313E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000121454E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997795199E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898886E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811755E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832624E-015   3.941912760E-010   8.655808439E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920219E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907447E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088885549E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919757E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999771459E-025   9.999785921E-025   4.158907959E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  1.892231750E+005   5.996259286E-009   1.000001632E+001   1.000024033E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997802402E-017   9.997857610E-017   9.997870843E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778693E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.001687540E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000227446E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997800278E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898886E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832624E-015   3.941912760E-010   8.655808440E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920219E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907447E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088884986E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919765E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999769228E-025   9.999788152E-025   4.158907959E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  2.338347626E+005   7.409949553E-009   1.000002020E+001   1.000024483E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997807981E-017   9.997876206E-017   9.997892558E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778694E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.002137767E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000333438E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997805356E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898887E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832623E-015   3.941912760E-010   8.655808442E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920220E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907447E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088884422E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919773E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999766997E-025   9.999790382E-025   4.158907960E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  2.784463501E+005   8.823640459E-009   1.000002410E+001   1.000024935E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997813561E-017   9.997894801E-017   9.997914274E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778694E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.002587995E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000439431E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997810435E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898888E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832623E-015   3.941912760E-010   8.655808443E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920220E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785907E-019   4.181907446E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088883859E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919780E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999764766E-025   9.999792613E-025   4.158907960E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928117E-013   3.520922077E-008   1.071976276E-011 
  3.811846755E+005   1.207930458E-008   1.000003311E+001   1.000025980E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997826411E-017   9.997937626E-017   9.997964283E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778695E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.003624851E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000683527E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997822131E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898889E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832623E-015   3.941912760E-010   8.655808446E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920221E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785907E-019   4.181907445E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088882561E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936287E-015   4.170907692E-010   3.085931704E-016   3.626919798E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908313E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999759628E-025   9.999797749E-025   4.158907961E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928117E-013   3.520922077E-008   1.071976276E-011 
  5.439270462E+005   1.723643765E-008   1.000004752E+001   1.000027645E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997846765E-017   9.998005463E-017   9.998043501E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778697E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.005267283E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.001070187E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997840659E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898891E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895411E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832622E-015   3.941912760E-010   8.655808450E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920222E-018   4.329904175E-018   2.543943699E-013   3.743917142E-013   9.673785907E-019   4.181907444E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088880506E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818016E-017   1.329970566E-011   2.878936287E-015   4.170907692E-010   3.085931704E-016   3.626919827E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908313E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999751490E-025   9.999805886E-025   4.158907962E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928116E-013   3.520922077E-008   1.071976276E-011 
  9.874818706E+005   3.129226351E-008   1.000008766E+001   1.000032250E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997902241E-017   9.998190353E-017   9.998259409E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778737E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778702E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.009743773E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.002124040E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997891156E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898896E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895412E-015   8.505811753E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832621E-015   3.941912760E-010   8.655808462E-014   1.164974219E-013   6.627853316E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920225E-018   4.329904176E-018   2.543943699E-013   3.743917142E-013   9.673785908E-019   4.181907440E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088874903E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818014E-017   1.329970566E-011   2.878936289E-015   4.170907692E-010   3.085931704E-016   3.626919905E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908314E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999729307E-025   9.999828063E-025   4.158907966E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928114E-013   3.520922077E-008   1.071976276E-011 
  1.299586355E+006   4.118259357E-008   1.000011666E+001   1.000035549E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997941276E-017   9.998320450E-017   9.998411333E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960830E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778737E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778705E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.012893656E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.002865583E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997926688E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898900E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895413E-015   8.505811752E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832620E-015   3.941912760E-010   8.655808471E-014   1.164974220E-013   6.627853316E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920227E-018   4.329904177E-018   2.543943699E-013   3.743917142E-013   9.673785908E-019   4.181907438E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088870961E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818013E-017   1.329970566E-011   2.878936290E-015   4.170907692E-010   3.085931704E-016   3.626919960E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908314E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999713699E-025   9.999843667E-025   4.158907969E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928112E-013   3.520922077E-008   1.071976276E-011 
  1.907824283E+006   6.045723993E-008   1.000017503E+001   1.000042119E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.998017350E-017   9.998573988E-017   9.998707407E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960830E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778738E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778711E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921901E-011   1.029977205E-004   1.019032308E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.004310741E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997995934E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898907E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895414E-015   8.505811751E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832617E-015   3.941912760E-010   8.655808488E-014   1.164974221E-013   6.627853316E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920231E-018   4.329904178E-018   2.543943699E-013   3.743917142E-013   9.673785909E-019   4.181907432E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088863280E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818011E-017   1.329970566E-011   2.878936292E-015   4.170907692E-010   3.085931704E-016   3.626920067E-016   4.250905921E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908315E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999683280E-025   9.999874078E-025   4.158907974E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928108E-013   3.520922077E-008   1.071976275E-011 
