     distance         timeN            Tn          Mass     Mass_cons    Moment_kin    Moment_the    Moment_mag    Moment_vis        Moment      Mom_cons    Energy_kin    Energy_the    Energy_int    Energy_mag    Energy_vis        Energy    Energ_gain    Energ_cons 
  2.516062211E+006   7.973201469E-008   1.000023590E+001   2.364845204E-014   2.001469451E-015   2.364781964E-008   8.294858585E-012   3.979086388E-012   2.996610142E-012   2.366309020E-008  -3.076178694E-015   1.182359363E-002   2.073659192E-005   8.827685637E-005   7.957959962E-006   2.996530008E-006   1.194356157E-002  -4.849155804E-016  -9.518497129E-015 
  3.124300140E+006   9.900692143E-008   1.000029933E+001   2.364845204E-014   0.000000000E+000   2.364765554E-008   8.294968762E-012   3.979141612E-012   3.160543313E-012   2.366309020E-008  -3.775310216E-015   1.182342954E-002   2.073672346E-005   8.827685637E-005   7.958015185E-006   3.160436864E-006   1.194356157E-002  -6.045231571E-016  -8.639640024E-015 
  4.082269926E+006   1.293650196E-007   1.000040462E+001   2.364845204E-014  -3.335782418E-015   2.364738823E-008   8.295149866E-012   3.979231575E-012   3.427586098E-012   2.366309020E-008  -4.754094346E-015   1.182316223E-002   2.073694179E-005   8.827685637E-005   7.958105144E-006   3.427431911E-006   1.194356157E-002  -7.929096331E-016  -7.419219244E-015 
  5.641140906E+006   1.787664567E-007   1.000059073E+001   2.364845204E-014  -1.054107244E-014   2.364693007E-008   8.295464960E-012   3.979385771E-012   3.885274953E-012   2.366309020E-008   1.328349891E-014   1.182270410E-002   2.073732770E-005   8.827685637E-005   7.958259332E-006   3.885024905E-006   1.194356157E-002  -1.099479707E-015   3.561267938E-014 
  8.362689598E+006   2.650161785E-007   1.000096317E+001   2.364845204E-014  -1.574489301E-014   2.364606141E-008   8.296078648E-012   3.979678149E-012   4.753027158E-012   2.366309020E-008   4.433892109E-013   1.182183551E-002   2.073809999E-005   8.827685637E-005   7.958551685E-006   4.752546674E-006   1.194356157E-002  -1.634753906E-015   8.931929495E-013 
  1.108423829E+007   3.512692285E-007   1.000140274E+001   2.364845204E-014  -1.921410673E-014   2.364510529E-008   8.296778764E-012   3.980000002E-012   5.708124481E-012   2.366309020E-008   2.154583523E-012   1.182087951E-002   2.073901150E-005   8.827685637E-005   7.958873499E-006   5.707316663E-006   1.194356157E-002  -2.170099008E-015   4.286717026E-012 
  1.518646041E+007   4.812865029E-007   1.000221122E+001   2.364845204E-014  -1.387685486E-014   2.364349887E-008   8.298013205E-012   3.980540849E-012   7.312768388E-012   2.366309019E-008   1.542395997E-011   1.181927337E-002   2.074068797E-005   8.827685637E-005   7.959414252E-006   7.311236730E-006   1.194356157E-002  -2.977188643E-015   3.056614903E-011 
  2.171020826E+007   6.880724536E-007   1.000393297E+001   2.364845204E-014   5.737545760E-015   2.364053505E-008   8.300482101E-012   3.981538997E-012   1.027312622E-011   2.366309019E-008   3.674131902E-011   1.181631035E-002   2.074425820E-005   8.827685637E-005   7.960412128E-006   1.026968700E-005   1.194356157E-002  -4.261181759E-015   7.276790081E-011 
  3.180623116E+007   1.008148109E-006   1.000798172E+001   2.364845204E-014   6.671564837E-016   2.363495831E-008   8.305800751E-012   3.983418128E-012   1.584265841E-011   2.366309019E-008   1.596041757E-010   1.181073615E-002   2.075265373E-005   8.827685637E-005   7.962290409E-006   1.583361865E-005   1.194356157E-002  -6.249838851E-015   3.160476333E-010 
  4.190225405E+007   1.328307441E-006   1.001432603E+001   2.364845204E-014   6.271270947E-015   2.362817950E-008   8.313450415E-012   3.985704104E-012   2.261153484E-011   2.366309019E-008   2.167355258E-010   1.180396217E-002   2.076580936E-005   8.827685637E-005   7.964574752E-006   2.259215120E-005   1.194356156E-002  -8.241131812E-015   4.291290743E-010 
  5.706536817E+007   1.809347090E-006   1.003002638E+001   2.364845204E-014   1.000734726E-014   2.361574209E-008   8.330869356E-012   3.989903413E-012   3.502730569E-011   2.366309017E-008   1.157217735E-009   1.179153869E-002   2.079836577E-005   8.827685637E-005   7.968769357E-006   3.497885680E-005   1.194356154E-002  -1.123954086E-014   2.290157222E-009 
  8.100458398E+007   2.569407429E-006   1.007781440E+001   2.364845204E-014   1.467744264E-015   2.359060033E-008   8.379482702E-012   3.998412451E-012   6.011188464E-011   2.366309011E-008   3.734646629E-009   1.176644507E-002   2.089745949E-005   8.827685637E-005   7.977262100E-006   5.996483167E-005   1.194356148E-002  -1.600570036E-014   7.384552077E-009 
  1.233594359E+008   3.916615242E-006   1.028276106E+001   2.364845204E-014   1.427714875E-014   2.352966010E-008   8.572035021E-012   4.019150507E-012   1.208379570E-010   2.366308924E-008   4.038063823E-008   1.170573244E-002   2.132243900E-005   8.827685637E-005   7.997922669E-006   1.202309584E-004   1.194356062E-002  -2.465061978E-014   7.976482391E-008 
  1.654004404E+008   5.257886859E-006   1.075160915E+001   2.364845204E-014   1.280940449E-014   2.344850241E-008   8.993903079E-012   4.047020042E-012   2.015450429E-010   2.366308838E-008   7.676591292E-008   1.162512169E-002   2.229464721E-005   8.827685637E-005   8.025604304E-006   1.998409628E-004   1.194355976E-002  -3.378158029E-014   1.513833202E-007 
  2.317034437E+008   7.384572996E-006   1.245079120E+001   2.364845204E-014  -4.002938902E-015   2.327914180E-008   1.049107110E-011   4.106120076E-012   3.693476403E-010   2.366308663E-008   1.506660702E-007   1.145779948E-002   2.581808857E-005   8.827685637E-005   8.083992250E-006   3.635796575E-004   1.194355807E-002  -5.108380096E-014   2.925603587E-007 
  3.324195659E+008   1.065166662E-005   1.910007689E+001   2.364845204E-014  -5.203820573E-015   2.292713767E-008   1.634086803E-011   4.233171846E-012   7.153749047E-010   2.366308662E-008   1.511667846E-007   1.111391226E-002   3.960611571E-005   8.827685637E-005   8.208107116E-006   6.935548637E-004   1.194355820E-002  -9.707308454E-014   2.820298999E-007 
  3.933483513E+008   1.265488865E-005   2.694032458E+001   2.364845204E-014   1.467744264E-015   2.266045693E-008   2.331975627E-011   4.333394735E-012   9.749765302E-010   2.366308661E-008   1.516284970E-007   1.085686935E-002   5.586373388E-005   8.827685637E-005   8.304704645E-006   9.342435452E-004   1.194355819E-002  -1.476987676E-013   2.830163796E-007 
  4.165203587E+008   1.342309508E-005   3.094299765E+001   2.364845204E-014  -1.200881671E-015   2.254873591E-008   2.691720921E-011   4.376441991E-012   1.083057044E-009   2.366308661E-008   1.516337019E-007   1.075007976E-002   6.416371789E-005   8.827685637E-005   8.345851521E-006   1.032692002E-003   1.194355819E-002  -1.745674477E-013   2.830359024E-007 
  4.665036339E+008   1.509393376E-005   4.189011176E+001   2.364845204E-014  -1.467744264E-015   2.228894574E-008   3.686479626E-011   4.479056315E-012   1.332797012E-009   2.366308661E-008   1.516906747E-007   1.050379749E-002   8.686376621E-005   8.827685637E-005   8.443127104E-006   1.256176948E-003   1.194355819E-002  -2.552869086E-013   2.831818295E-007 
  4.879317551E+008   1.581631705E-005   4.767406081E+001   2.364845204E-014  -4.136370199E-015   2.216987087E-008   4.218021882E-011   4.527299747E-012   1.446508214E-009   2.366308661E-008   1.516960989E-007   1.039186780E-002   9.885742237E-005   8.827685637E-005   8.488475326E-006   1.356067631E-003   1.194355819E-002  -3.013710905E-013   2.832043331E-007 
  5.051780337E+008   1.640058861E-005   5.285618387E+001   2.364845204E-014  -8.806465585E-015   2.207074937E-008   4.697519282E-011   4.568055994E-012   1.540793988E-009   2.366308661E-008   1.517007561E-007   1.029915144E-002   1.096031260E-004   8.827685637E-005   8.526597749E-006   1.438000166E-003   1.194355819E-002  -3.450347118E-013   2.832239542E-007 
  5.256541262E+008   1.709775759E-005   5.965955612E+001   2.364845204E-014  -5.070389276E-015   2.194931904E-008   5.331492623E-011   4.618739566E-012   1.655833903E-009   2.366308661E-008   1.517067220E-007   1.018613407E-002   1.237106686E-004   8.827685637E-005   8.573769491E-006   1.536862817E-003   1.194355819E-002  -4.059203217E-013   2.832493350E-007 
  5.461302187E+008   1.779885873E-005   6.721313429E+001   2.364845204E-014   3.335782418E-015   2.182388664E-008   6.041042578E-011   4.671984384E-012   1.774117554E-009   2.366308661E-008   1.517133348E-007   1.007004660E-002   1.393738459E-004   8.827685639E-005   8.623047076E-006   1.637237834E-003   1.194355819E-002  -4.781280949E-013   2.832773596E-007 
  5.666063111E+008   1.850406521E-005   7.556339608E+001   2.364845204E-014   6.137839650E-015   2.169452230E-008   6.832052935E-011   4.727868551E-012   1.895515905E-009   2.366308661E-008   1.516739618E-007   9.951017032E-003   1.566890346E-004   8.827685642E-005   8.674466267E-006   1.738900797E-003   1.194355819E-002  -5.633072753E-013   2.832506911E-007 
  6.011236688E+008   1.970269101E-005   9.157310384E+001   2.364845204E-014  -2.401763341E-015   2.146774904E-008   8.367028936E-011   4.828281221E-012   2.106839001E-009   2.366308661E-008   1.515483869E-007   9.744067985E-003   1.898869291E-004   8.827685658E-005   8.766098465E-006   1.912560317E-003   1.194355819E-002  -7.410348918E-013   2.831442162E-007 
  6.356410265E+008   2.091435057E-005   1.102031687E+002   2.364845204E-014   9.073328178E-015   2.123036898E-008   1.018184276E-010   4.936856374E-012   2.325962352E-009   2.366308661E-008   1.514654203E-007   9.529768928E-003   2.285184230E-004   8.827685709E-005   8.864113578E-006   2.088129865E-003   1.194355819E-002  -9.674485225E-013   2.830996580E-007 
  6.593628154E+008   2.175504500E-005   1.246413063E+002   2.364845204E-014  -3.736076309E-015   2.106127698E-008   1.160826030E-010   5.016446414E-012   2.480710579E-009   2.366308661E-008   1.514645335E-007   9.378571322E-003   2.584574935E-004   8.827685791E-005   8.935279758E-006   2.209317233E-003   1.194355819E-002  -1.155038059E-012   2.831372456E-007 
  6.830846043E+008   2.260261227E-005   1.404934111E+002   2.364845204E-014  -6.271270947E-015   2.088748000E-008   1.319349194E-010   5.100273700E-012   2.638571417E-009   2.366308661E-008   1.514581240E-007   9.224426617E-003   2.913285810E-004   8.827685943E-005   9.009626910E-006   2.330516501E-003   1.194355819E-002  -1.372227886E-012   2.831721251E-007 
  7.218002294E+008   2.400152767E-005   1.695843051E+002   2.364845204E-014   1.868038154E-015   2.059406597E-008   1.615226394E-010   5.246641351E-012   2.902251368E-009   2.366308661E-008   1.513460100E-007   8.967089100E-003   3.516517578E-004   8.827686463E-005   9.137991605E-006   2.527402472E-003   1.194355819E-002  -1.800575338E-012   2.831206888E-007 
  7.472045155E+008   2.493046306E-005   1.909644389E+002   2.364845204E-014  -3.869507605E-015   2.039519530E-008   1.836599572E-010   5.349458716E-012   3.078881902E-009   2.366308661E-008   1.513529778E-007   8.794740361E-003   3.959858229E-004   8.827687117E-005   9.227094870E-006   2.655328035E-003   1.194355818E-002  -2.137989912E-012   2.831834939E-007 
  7.726088017E+008   2.586861376E-005   2.142558149E+002   2.364845204E-014  -1.574489301E-014   2.019150177E-008   2.081391814E-010   5.457934686E-012   3.257987732E-009   2.366308661E-008   1.513559100E-007   8.619945672E-003   4.442830595E-004   8.827688169E-005   9.320178562E-006   2.781732392E-003   1.194355818E-002  -2.528143499E-012   2.832453345E-007 
  8.225274109E+008   2.774067451E-005   2.658882015E+002   2.364845204E-014  -2.882116009E-014   1.977787988E-008   2.636994217E-010   5.688609300E-012   3.615818703E-009   2.366308662E-008   1.512910848E-007   8.270404592E-003   5.513485067E-004   8.827692151E-005   9.515094794E-006   3.024013067E-003   1.194355818E-002  -3.484481158E-012   2.832901962E-007 
  8.552469760E+008   2.898933823E-005   3.041657026E+002   2.364845204E-014  -4.109683939E-014   1.949769170E-008   3.059968029E-010   5.853278373E-012   3.853544839E-009   2.366308662E-008   1.512098056E-007   8.037735006E-003   6.307211265E-004   8.827696970E-005   9.651829807E-006   3.177173250E-003   1.194355818E-002  -4.272234422E-012   2.832714776E-007 
  9.045102120E+008   3.090433630E-005   3.687826356E+002   2.364845204E-014  -2.681969064E-014   1.906329107E-008   3.794568794E-010   6.123078382E-012   4.214215592E-009   2.366308662E-008   1.512347519E-007   7.683569854E-003   7.647114627E-004   8.827709755E-005   9.871768795E-006   3.397127995E-003   1.194355818E-002  -5.776042457E-012   2.834501410E-007 
  9.358309620E+008   3.214486833E-005   4.144035059E+002   2.364845204E-014  -1.974783192E-014   1.877982758E-008   4.328342970E-010   6.309317396E-012   4.444115422E-009   2.366308662E-008   1.512599248E-007   7.456765530E-003   8.593113681E-004   8.827723049E-005   1.002077368E-005   3.529183273E-003   1.194355818E-002  -6.967683901E-012   2.835839384E-007 
  9.671517120E+008   3.340444859E-005   4.636690129E+002   2.364845204E-014  -2.455135860E-014   1.849114630E-008   4.918515949E-010   6.507855588E-012   4.673580860E-009   2.366308662E-008   1.512916033E-007   7.229278499E-003   9.614688298E-004   8.827742114E-005   1.017721664E-005   3.654356206E-003   1.194355817E-002  -8.382263142E-012   2.837322833E-007 
  9.984724620E+008   3.468402188E-005   5.166624741E+002   2.364845204E-014  -2.668625935E-015   1.819762482E-008   5.569062069E-010   6.719487693E-012   4.901836099E-009   2.366308661E-008   1.513308356E-007   7.001590392E-003   1.071356615E-003   8.827768882E-005   1.034137168E-005   3.771992100E-003   1.194355817E-002  -1.005382910E-011   2.838966660E-007 
  1.029793212E+009   3.598456797E-005   5.734534081E+002   2.364845204E-014  -1.334312967E-015   1.789964704E-008   6.284106212E-010   6.945070236E-012   5.128083880E-009   2.366308661E-008   1.513770162E-007   6.774172021E-003   1.189118880E-003   8.827805761E-005   1.051352585E-005   3.881475680E-003   1.194355816E-002  -1.201878716E-011   2.840760579E-007 
  1.061113962E+009   3.730710327E-005   6.340967158E+002   2.364845204E-014  -2.335047693E-014   1.759760271E-008   7.067923513E-010   7.185525905E-012   5.351506025E-009   2.366308661E-008   1.514311034E-007   6.547481854E-003   1.314869466E-003   8.827855722E-005   1.069397946E-005   3.982234304E-003   1.194355816E-002  -1.431569392E-011   2.842717102E-007 
  1.092434712E+009   3.865268247E-005   6.986319304E+002   2.364845204E-014  -2.895459139E-014   1.729188689E-008   7.924938320E-010   7.441848164E-012   5.571264043E-009   2.366308661E-008   1.514927762E-007   6.321964576E-003   1.448690350E-003   8.827922379E-005   1.088304609E-005   4.073740958E-003   1.194355815E-002  -1.698572380E-011   2.844826501E-007 
  1.123755462E+009   4.002240019E-005   7.670825424E+002   2.364845204E-014  -3.028890436E-014   1.698289944E-008   8.859722246E-010   7.715106061E-012   5.786499839E-009   2.366308661E-008   1.515629542E-007   6.098049735E-003   1.590630242E-003   8.828010085E-005   1.108105259E-005   4.155517018E-003   1.194355815E-002  -2.007401729E-011   2.847099468E-007 
  1.155076212E+009   4.141739264E-005   8.394554014E+002   2.364845204E-014  -3.696046920E-014   1.667104451E-008   9.876991106E-010   8.006449241E-012   5.996336535E-009   2.366308661E-008   1.516414436E-007   5.876150471E-003   1.740703346E-003   8.828124019E-005   1.128833900E-005   4.227134746E-003   1.194355814E-002  -2.363082218E-011   2.849526092E-007 
  1.186396962E+009   4.283883927E-005   9.157402012E+002   2.364845204E-014  -2.321704563E-014   1.635673000E-008   1.098160052E-009   8.317113093E-012   6.199879436E-009   2.366308660E-008   1.517291324E-007   5.656662348E-003   1.898888291E-003   8.828270286E-005   1.150525819E-005   4.288219535E-003   1.194355814E-002  -2.771225502E-011   2.852113750E-007 
  1.217717712E+009   4.428796428E-005   9.959090494E+002   2.364845204E-014  -2.441792730E-014   1.604036703E-008   1.217853989E-009   8.648424011E-012   6.396217158E-009   2.366308660E-008   1.518259772E-007   5.439962289E-003   2.065127238E-003   8.828456010E-005   1.173217555E-005   4.338451864E-003   1.194355813E-002  -3.238113039E-011   2.854852850E-007 
  1.249038462E+009   4.576603821E-005   1.079916125E+003   2.364845204E-014  -3.842821346E-014   1.572236939E-008   1.347292451E-009   9.001804681E-012   6.584422953E-009   2.366308660E-008   1.519328189E-007   5.226407608E-003   2.239325174E-003   8.828689432E-005   1.196946829E-005   4.377568973E-003   1.194355812E-002  -3.770758215E-011   2.857749065E-007 
  1.280359212E+009   4.727437931E-005   1.167697428E+003   2.364845204E-014  -3.189007992E-014   1.540315302E-008   1.486998531E-009   9.378779318E-012   6.763556266E-009   2.366308660E-008   1.520498337E-007   5.016335163E-003   2.421349385E-003   8.828980005E-005   1.221752466E-005   4.405366236E-003   1.194355811E-002  -4.376822085E-011   2.860793639E-007 
  1.311679962E+009   4.881435489E-005   1.259170619E+003   2.364845204E-014  -3.322439289E-014   1.508313545E-008   1.637505609E-009   9.780978732E-012   6.932664557E-009   2.366308659E-008   1.521777967E-007   4.810060605E-003   2.611029134E-003   8.829338489E-005   1.247674282E-005   4.421698232E-003   1.194355810E-002  -5.064462391E-011   2.863989748E-007 
  1.343000712E+009   5.038738246E-005   1.354234956E+003   2.364845204E-014  -2.988861047E-014   1.476273526E-008   1.799355741E-009   1.021014509E-011   7.090785444E-009   2.366308659E-008   1.523170218E-007   4.607877760E-003   2.808155520E-003   8.829777049E-005   1.274752941E-005   4.426479507E-003   1.194355809E-002  -5.842263317E-011   2.867328495E-007 
  1.374321462E+009   5.199493063E-005   1.452771323E+003   2.364845204E-014  -1.574489301E-014   1.444237154E-008   1.973097705E-009   1.066813617E-011   7.236949212E-009   2.366308659E-008   1.524682543E-007   4.410058114E-003   3.012481544E-003   8.830309346E-005   1.303029779E-005   4.419685024E-003   1.194355807E-002  -6.719187209E-011   2.870810480E-007 
  1.405642212E+009   5.363851987E-005   1.554642360E+003   2.364845204E-014  -2.468478990E-014   1.412246331E-008   2.159284602E-009   1.115692893E-011   7.370181743E-009   2.366308658E-008   1.526319229E-007   4.216850423E-003   3.223722373E-003   8.830950630E-005   1.332546580E-005   4.401350291E-003   1.194355806E-002  -7.704528828E-011   2.874426328E-007 
  1.436962962E+009   5.531972289E-005   1.659692678E+003   2.364845204E-014  -3.189007992E-014   1.380342902E-008   2.358470984E-009   1.167862205E-011   7.489507948E-009   2.366308658E-008   1.528087561E-007   4.028480438E-003   3.441555793E-003   8.831717837E-005   1.363345308E-005   4.371571181E-003   1.194355804E-002  -8.808070790E-011   2.878175431E-007 
  1.468283712E+009   5.704016460E-005   1.767749183E+003   2.364845204E-014  -2.668625935E-014   1.348568598E-008   2.571209407E-009   1.223543717E-011   7.593955751E-009   2.366308657E-008   1.530011031E-007   3.845150754E-003   3.665622871E-003   8.832629676E-005   1.395467774E-005   4.330503428E-003   1.194355803E-002  -1.004047479E-010   2.881999014E-007 
  1.515817770E+009   5.973022162E-005   1.937053380E+003   2.364845204E-014  -3.562615623E-014   1.300685926E-008   2.921184542E-009   1.315287507E-011   7.721889892E-009   2.366308657E-008   1.533150779E-007   3.576944222E-003   4.016693793E-003   8.834336503E-005   1.446839688E-005   4.247108220E-003   1.194355800E-002  -1.218613822E-010   2.888161059E-007 
  1.563351829E+009   6.252062599E-005   2.112100162E+003   2.364845204E-014  -2.388420212E-014   1.253340568E-008   3.305485518E-009   1.416535239E-011   7.810030012E-009   2.366308656E-008   1.536596211E-007   3.321279922E-003   4.379672599E-003   8.836504966E-005   1.501494540E-005   4.139225449E-003   1.194355797E-002  -1.470527563E-010   2.894540182E-007 
  1.610885887E+009   6.541771409E-005   2.292066756E+003   2.364845204E-014  -1.934753803E-014   1.206675141E-008   3.725861803E-009   1.528216362E-011   7.855191175E-009   2.366308655E-008   1.540368348E-007   3.078562803E-003   4.752853177E-003   8.839226752E-005   1.559561439E-005   4.008154066E-003   1.194355793E-002  -1.765534690E-010   2.901103154E-007 
  1.658419945E+009   6.842805157E-005   2.476052396E+003   2.364845204E-014  -4.082997680E-014   1.160830214E-008   4.183896891E-009   1.651308324E-011   7.854374428E-009   2.366308654E-008   1.544485085E-007   2.849080319E-003   5.134367691E-003   8.842605247E-005   1.621153547E-005   3.855472287E-003   1.194355789E-002  -2.110037108E-010   2.907816949E-007 
  1.705954004E+009   7.155839630E-005   2.663085356E+003   2.364845204E-014  -3.629331271E-014   1.115943883E-008   4.680934635E-009   1.786820248E-011   7.804844867E-009   2.366308653E-008   1.548959913E-007   2.633006903E-003   5.522201160E-003   8.846756071E-005   1.686360800E-005   3.683018605E-003   1.194355784E-002  -2.511125942E-010   2.914647108E-007 
  1.753488062E+009   7.481564598E-005   2.852130911E+003   2.364845204E-014  -5.937692705E-014   1.072151354E-008   5.217989527E-009   1.935768329E-011   7.704225769E-009   2.366308652E-008   1.553807000E-007   2.430409661E-003   5.914207966E-003   8.851807448E-005   1.755241004E-005   3.492869671E-003   1.194355778E-002  -2.976697731E-010   2.921557546E-007 
  1.801022121E+009   7.820676721E-005   3.042100144E+003   2.364845204E-014  -6.364672854E-014   1.029584537E-008   5.795639197E-009   2.099140722E-011   7.550610527E-009   2.366308650E-008   1.559602592E-007   2.241255195E-003   6.308130119E-003   8.857900329E-005   1.827809131E-005   3.287315311E-003   1.194355772E-002  -3.515512161E-010   2.929034285E-007 
  1.872503535E+009   8.357463816E-005   3.327011391E+003   2.364845204E-014  -7.125231246E-014   9.681611366E-009   6.740567907E-009   2.373942994E-011   7.217167779E-009   2.366308648E-008   1.569520456E-007   1.981812562E-003   6.898925008E-003   8.869364077E-005   1.943771494E-005   2.954688683E-003   1.194355761E-002  -4.487046217E-010   2.940557310E-007 
  1.943984949E+009   8.928366420E-005   3.607450130E+003   2.364845204E-014  -7.405436969E-014   9.102167496E-009   7.774014726E-009   2.685813984E-011   6.760046092E-009   2.366308645E-008   1.581017207E-007   1.751688715E-003   7.480445659E-003   8.884102584E-005   2.067511963E-005   2.601906954E-003   1.194355747E-002  -5.684607283E-010   2.952534065E-007 
  2.015466363E+009   9.535464421E-005   3.879334711E+003   2.364845204E-014  -6.538133540E-014   8.561458640E-009   8.887903596E-009   3.035778290E-011   6.183366361E-009   2.366308638E-008   1.612130968E-007   1.549754164E-003   8.044228320E-003   8.902730899E-005   2.198088081E-005   2.238566621E-003   1.194355730E-002  -7.153710683E-010   2.979636856E-007 
  2.125053016E+009   1.054042449E-004   4.270225661E+003   2.364845204E-014  -5.830947667E-014   7.816049680E-009   1.071650969E-008   3.642427821E-011   5.094102484E-009   2.366308613E-008   1.718958124E-007   1.291641257E-003   8.854783812E-003   8.940288206E-005   2.407717576E-005   1.683651768E-003   1.194355689E-002  -1.007779083E-009   3.070240487E-007 
  2.234639669E+009   1.163749101E-004   4.617206480E+003   2.364845204E-014  -6.538133540E-014   7.182163935E-009   1.260996348E-008   4.313749770E-011   3.827818389E-009   2.366308331E-008   2.911685050E-007   1.090631191E-003   9.574286810E-003   8.990584972E-005   2.620218692E-005   1.162529334E-003   1.194355537E-002  -1.404041741E-009   4.014627422E-007 
  2.404812916E+009   1.351509462E-004   5.039051806E+003   2.364845204E-014  -7.058515597E-014   6.441988475E-009   1.534329826E-008   5.361986173E-011   1.824142627E-009   2.366304922E-008   1.731577905E-006   8.774192800E-004   1.044902964E-002   9.096827886E-005   2.921278152E-005   4.969080328E-004   1.194353802E-002  -2.300134948E-009   1.779357133E-006 
  2.574986164E+009   1.556358873E-004   5.285388062E+003   2.364845204E-014  -7.658956433E-014   6.022839832E-009   1.721335066E-008   6.134270868E-011   3.652207452E-010   2.366275394E-008   1.421000329E-005   7.669550544E-004   1.095983511E-002   9.234448537E-005   3.124579221E-005   9.301522350E-005   1.194339567E-002  -3.565290735E-009   1.359206124E-005 
  2.696800336E+009   1.709127971E-004   5.340832551E+003   2.364845204E-014  -8.125965971E-014   5.928801975E-009   1.766980962E-008   6.330407787E-011   7.623483973E-013   2.366267803E-008   1.741826446E-005   7.431922565E-004   1.107480545E-002   9.344481927E-005   3.174138767E-005   1.911250968E-007   1.194337504E-002  -4.638269497E-009   1.522929792E-005 
  2.703850952E+009   1.718040009E-004   5.340919622E+003   2.364845204E-014  -7.005143079E-014   5.928570382E-009   1.767078796E-008   6.330902376E-011   9.277771571E-015   2.366267664E-008   1.747664074E-005   7.431341960E-004   1.107498601E-002   9.350945218E-005   3.174262761E-005   2.325899457E-009   1.194337461E-002  -4.702589921E-009   1.526008916E-005 
